form	categorical_judgment
ù ǔ M G a é H R I x h a a D n a ǔ S X s y U K a ú k a r T t b	ungrammatical
á Z Q w ǔ E c P a a y w k Y E i a t r B k M a D a k e d z R Q	ungrammatical
é ó y a h J D x G q n ò V ǒ r ú y M ù G N a ò ú a a b b ù w ù	ungrammatical
ó ù á n t t ù H g L a I A U Q è r x K a l a X N p i a è G G d	ungrammatical
ǒ H á a i y T q E M u p a d ě a S v g T a y q i v a H e v z ě é	ungrammatical
B C g w A ǎ O X a a W X G R q A ò K N B Q ó w p ǒ a a ǒ è n ò	ungrammatical
E N X D Q é á T E N F N ò m M à a a á ǒ a w g S a C s s Y U t	ungrammatical
H D X a P S a U j p X ǒ H J h m ò p a i A T L W w ú a U Q c c	ungrammatical
J x F q a a W a Z t r D E h h v O X f a ǎ E w J F S O z z G b	ungrammatical
M ě s H K H X a W ě q H a X H ǔ k D a o E ǔ d i y V é a ú è p	ungrammatical
O a ǔ c a é Y a Y ú a s M m o è a d t q c f L k f w G ò ǒ L S	ungrammatical
R H x ò W B M ò q G B a a O ǔ X n a s X Y x ě Q o a o m M u p	ungrammatical
U W à a D a t z a ó I E a i ó V ú H a o ú B o ě ǔ u n v ó a N	ungrammatical
X J a N G g Z á a y r P m é a W h D à ó S á x ò a a G ù y a T y	ungrammatical
a á l l d g ě a a N V X ě t r I p P a h F è k L k X P a i R n S	ungrammatical
a F O W F z a L t r á a J ú b x a r g I a ǔ i K ě w I T b ě n	ungrammatical
a V a T a F è ǎ X à ǎ C Z t E v b à C Y ò a j è Z u à F J é h	ungrammatical
a h a R N é M ǒ a T B Z é e Q a a z j V W k e b C V M n U ǒ á ù	ungrammatical
g ě d a X E O ǎ r g a w v a K k B r H ú Y ò o I r a a U R D X G	ungrammatical
j ǎ K a R u A a è w m ě v k Q a C a g M c t a B f g Q T C X V r	ungrammatical
l a N a a z Z a i a x n j C t V à T M a W ě H E r b C T G L p	ungrammatical
o N a a à a V A e T C U A h J a I C C è F Z S A ò w K a r P U c	ungrammatical
r L a x g j g F I j S ǔ Q c t K a r t v l n T z j a ě a a R k	ungrammatical
u ó a é D T X B ǔ ò P a a R R ǒ c u a R P h k a X Y Z Q o A x K	ungrammatical
w z L q ǒ C J q w y U Z j i M ò a N p a a r a X E á é T i q S	ungrammatical
ù ǔ S p E ě W P g m U s Z o D a o M ó a ǒ B s h a s ò a a p w j	grammatical
á x a a V a a a ù L Y ò h c x L D B K á X E G g X á K a o Z Q V	grammatical
é k O á A a ò a é a m I P q o I L X v q a à ó ǔ a H l l W k N C	grammatical
ó A v Q a j V k X Y U s Q M Z B K ǎ ó Q h l ù a A a á Q ǔ a v a	grammatical
ǒ r á y é N a è a R B R E á I E a k o a á j ò x a ǎ I X à b Q L	grammatical
B a a g s J k ó Z j X a a o m P m P ǎ z y v y j A s y U S a x z	grammatical
E O á a H Q S x Z W V g G a x a r j è A ě W U a è ǒ a x G l v r	grammatical
G a m x a ò ó N G a T W P a ǔ v S s à a v j r m ó E O t á U H ǔ	grammatical
J P O á z Q a R a O M r S r l S h p a R U z a m a H F E ó H Z x	grammatical
M E a G u a v x X R a a K l G ù S L ò h x s m U y k N C Z I a d	grammatical
P G ò a Z y a j N ǔ ǔ a N a g a B J R V E d L y V j z à ě f n d	grammatical
S W Z O a v p y U a K V a á g R a G ó N B E a z r è W e X M S G	grammatical
U s M á è n i ú è Y M Z n X á N Y a C a a u a k ó á O a P I Z w	grammatical
X P ě Y t r O à P m ù è a O a i h w s m g m Q Z a X a F y W u a	grammatical
a à a a E q ǎ p ǎ x g a U h t ǔ m a x E n C p h u V e ó V l f M	grammatical
a C v C a P ó a v ě ù p u p x á a ǒ T o W ě P P A a t A B U c X	grammatical
a Q O Y ǒ r ú a Y O h Y a a Z à L w I a h P d f A I N O R ǎ u B	grammatical
a g E ě T B w ǔ A á a s R n a V Z N t t á ǒ M O J à P a v a x K	grammatical
a x F a ǎ o F w ǎ H a a D S ù p a v m w ǎ G i ě t D R k b t x D	grammatical
i U è g I s K a a L U é ú a ǔ R t q J ú ǎ á é a L q E O ù a I i	grammatical
l é I E j ù i ú a L t i h V R a ǎ J s F v a T j ù a ě a K l k Y	grammatical
n y v E P E o ǔ U R h a ò a à v a y T Y D a F ú z A l a O P m t	grammatical
r à X Z ǎ j q D è a a F i X g ù C a ǔ u Q ú i ù S z G h a t J a	grammatical
u C m J N S S g G a é p W è á S I Y p ǔ ú ě j F ǒ v a a L a i a	grammatical
x ó n G Z t a a é r X H h K s U a E D C L a a g è i P D I d e y	grammatical
ù ǔ S p E ě W P g m U s Z o D a o M ó a ǒ B s h a s ò ǎ a p w j	ungrammatical
á x a U V a a a ù L Y ò h c x L D B K á X E G g X á K a o Z Q V	ungrammatical
é k O á A a ò a é j m I P q o I L X v q a à ó ǔ a H l l W k N C	ungrammatical
ó A v Q a j V k X Y U s Q M Z B K ǎ ó Q h l ù a A a á Q ǔ A v a	ungrammatical
ǒ r á y é N a è ǔ R B R E á I E a k o a á j ò x a ǎ I X à b Q L	ungrammatical
B T a g s J k ó Z j X a a o m P m P ǎ z y v y j A s y U S a x z	ungrammatical
E O á T H Q S x Z W V g G a x a r j è A ě W U a è ǒ a x G l v r	ungrammatical
G a m x a ò ó N G a T W P a ǔ v S s à q v j r m ó E O t á U H ǔ	ungrammatical
J P O á z Q a R a O M r S r l S h p a R U z X m a H F E ó H Z x	ungrammatical
M E a G u o v x X R a a K l G ù S L ò h x s m U y k N C Z I a d	ungrammatical
P G ò a Z y a j N ǔ ǔ a N b a g a B J R V E d L y V j z à ě f n d	ungrammatical
S W Z O a v p y U a K a a á g R a G ó N B E a z r è W e X M S G	ungrammatical
U s M á è n i ú è Y M Z n X á N Y a C a a u d k ó á O a P I Z w	ungrammatical
X P ě Y t r O à P m ù è a O h i h w s m g m Q Z a X a F y W u a	ungrammatical
a à a a E q ǎ p ǎ x g ǎ U h t ǔ m a x E n C p h u V e ó V l f M	ungrammatical
a C v C a P ó a v ě ù p u p x á a ǒ T o W ě P P A h t A B U c X	ungrammatical
a Q O Y ǒ r ú a Y O h Y a a Z à L w I b a h P d f A I N O R ǎ u B	ungrammatical
a g E ě T B w ǔ A á a s R n a V Z N t t á ǒ M O b à P a v a x K	ungrammatical
a x F a ǎ o F w ǎ H a a D S ù p ó v m w ǎ G i ě t D R k b t x D	ungrammatical
i U a è g I s K a a L U é ú a ǔ R t q J ú ǎ á é a L q E O ù a I i	ungrammatical
l é I E j ù i ú a L t i h V R b a ǎ J s F v a T j ù a ě a K l k Y	ungrammatical
n y v E P E o ǔ U R h t ò a à v a y T Y D a F ú z A l a O P m t	ungrammatical
r à X Z ǎ j q D è a a F i X g ù C a ǔ u Q ú i ù S z G h a t J W	ungrammatical
u C m J N S S g G a é p W è á S I Y p ǔ ú ě j F ǒ v a ǔ L a i a	ungrammatical
x ó n G Z t a a é r X H h K s U a E D C L a é g è i P D I d e y	ungrammatical
ù à ě g J j V E a a I a W a N m H Q U o a ó h C g E Q ǔ R F u á O	grammatical
á j a M é ò Q L Q G Q l T ù A ǒ ǎ ǎ v Y à N A a t s y a a m s ò a	grammatical
é s ě B T a U q O X é z a a l a D v è E N x g a V L F V e O è q ǒ	grammatical
ó U x m D O y g A W E a è ǔ a z n T K A a S R B G L a A m a y g B	grammatical
ú D K v M J a S p ù à m P ǒ a a ǎ a F y I D F a è f à U o O ú J é	grammatical
C ǒ ǎ a a Q a n A Z ě B ó n J g J O B y a j Y s W a g U H Y h P L	grammatical
F ǔ o a H D n a a á E q Z à W ǎ m ě A a q i é M n C p X a ù m Z q	grammatical
H y r p L a ú O C p G a X P H V X a é q Q a j a G d J d X ò y M X	grammatical
K r é h a h X i ǔ C a v ě H ú s F m l D o ò i C a a a p V B à I u	grammatical
N v z s Y z à r W J R J ù a Q H C i ò a g a M l l a ù á P O K a h	grammatical
Q V B ó ù E ù ǔ a h y t E H a i R a ǔ S ǔ k Q H ú S a I v R a M E	grammatical
T N G w a a N ǒ q o B w a a ú a n r b P y n G ò S M S M á I l ù B	grammatical
V p è x X S a a E a Y q F C w h ǔ i I à ú G u a ě á a ó Q R ò ù b	grammatical
Y a p M a D s Y T M ú B ǎ a K a N R I w h J a ě V N F t T R è j V	grammatical
a ó s á J a m W ě H ǔ h J é a R j K N a ó a A é p v P m L N S B ó	grammatical
a N ǎ ǎ R a ù ǔ é á a u ě Y E k j H a á j N I G a j c r R r k q c	grammatical
a a V a m a a è I D S W G x t é i k l A U Q H n K E ó ǎ ò v J L h	grammatical
a v á w o C a o I V r B Z a K O a q è X H ó Q W N ǔ K L E u ú p a	grammatical
h u B ǔ U ǔ a è ǔ I ǔ a U a h ò á s o M a à a E m E ú s n ǔ C M ò	grammatical
k a R u a Y D u è n D N D k y K j z a a F a x z k V ǒ D R B G T D	grammatical
m x l ò m q a a J N J ǎ x q D I V q R o G l A a é T ǎ V á a k a L	grammatical
p J s l K a X j W z j r k i j T è Z a a B M C ó t a ǔ s a U n ǒ b	grammatical
r o P è a Z M ú D M E D l ǒ C T a è m M é n B U a ù l a a i K q G	grammatical
u Y C t L a M w ó J F ó V F a a è ǔ k z ǔ r ò ǔ ǔ a P ě a à ó C ǎ	grammatical
x D R P ǔ F T P S ú a p p l w a a a ú ú j T a W M E M p v A A f m	grammatical
ù à ě g J j f V E a a I a W a N m H Q U o a ó h C g E Q ǔ R F u á O	ungrammatical
á j a M é ò Q L Q G Q l T ù A ǒ ǎ ǎ v Y à N A a t s y a f m s ò a	ungrammatical
é s ě B T a U q O X é z a a l a D v è E N x g f V L F V e O è q ǒ	ungrammatical
ó U x m D O y g A W E a è ǔ a e z n T K A a S R B G L a A m a y g B	ungrammatical
ú D K v M J a c p ù à m P ǒ a a ǎ a F y I D F a è f à U o O ú J é	ungrammatical
C ǒ ǎ a a Q a n A Z ě B ó n J g J O B y a j Y s W w g U H Y h P L	ungrammatical
F ǔ o a H D n R a á E q Z à W ǎ m ě A a q i é M n C p X a ù m Z q	ungrammatical
H y r p L a ú O C p G a X P H V X I é q Q a j a G d J d X ò y M X	ungrammatical
K r é h a h X i ǔ C a v ě H ú s F m l D o ò i C d a a p V B à I u	ungrammatical
N v z s Y z à r W J R J ù a Q H C i ò a g a M l l a ù á P O K ǔ h	ungrammatical
Q V B ó ù E ù ǔ a h y t E H a i R a ǔ S ǔ k Q H ú S A I v R a M E	ungrammatical
T N G w a ǔ N ǒ q o B w a a ú a n r b P y n G ò S M S M á I l ù B	ungrammatical
V p è x X b S a a E a Y q F C w h ǔ i I à ú G u a ě á a ó Q R ò ù b	ungrammatical
Y a p M a D s Y T M ú B ǎ a K a N R I w h J I ě V N F t T R è j V	ungrammatical
A ó s á J a m W ě H ǔ h J é a R j K N a ó a A é p v P m L N S B ó	ungrammatical
a N ǎ ǎ R a ù ǔ é a á a u ě Y E k j H a á j N I G a j c r R r k q c	ungrammatical
ǎ a V a m a a è I D S W G x t é i k l A U Q H n K E ó ǎ ò v J L h	ungrammatical
a v á w o C a o I V r B Z a K O a q b X H ó Q W N ǔ K L E u ú p a	ungrammatical
h u B ǔ U ǔ a è ǔ I ǔ a d a h ò á s o M a à a E m E ú s n ǔ C M ò	ungrammatical
k a R u a Y D u è n D N D k y K j z a a F a x z k V ǒ a R B G T D	ungrammatical
m x l ò m q i a J N J ǎ x q D I V q R o G l A a é T ǎ V á a k a L	ungrammatical
p J f s l K a X j W z j r k i j T è Z a a B M C ó t a ǔ s a U n ǒ b	ungrammatical
r o P è a Z M ú D M E D b ǒ C T a è m M é n B U a ù l a a i K q G	ungrammatical
u Y C t L a M w ó J F ó V F a a è ǔ k z ǔ r ò ǔ ǔ E P ě a à ó C ǎ	ungrammatical
x D R P ǔ F T P S ú a p p l w è a a ú ú j T a W M E M p v A A f m	ungrammatical
ù ù F m g B a n i a t j è R O Q l q J ě m a a q o ǎ h Z E R a á S M	grammatical
à D P a à v ò I a V L J Z a N M U t N a P C F L n á ǒ h S a M L J f	grammatical
è ò ù N Z P a ǎ J á v Y a U a p a a P X L é à á ǒ R q y ó A p g á v	grammatical
ó l ǔ S a g T a G ú I a O ǎ M a l a ú t Z J e X é K b c m ù ú x V Z	grammatical
ú g J h w h i o ú v a y y G Y U V a è R à a ù a è y ò u R Z o a j y	grammatical
C S B F y M k O r s K á E S R O o a s O ò t q ǎ a a ò u M s ú a a s	grammatical
F U a E a a a o s F F n a H m K G ǎ à ǎ ě è G y Z è ǒ X K w p á ò U	grammatical
I Q N n ǔ a a I v L a i t I G O A H U a w a c s t v m w ǒ é c t Y b	grammatical
K w H a a D I q è à G p Z á W à m P K ǒ s ǔ é a a N x H j a u K d D	grammatical
N a ǔ P a w s E J a t p é a R n ó D T C è l r h h n Y w S E è a I M	grammatical
Q S V x g x n M n Q K V a q a é t a K I á a a F y b h d r q R U é v	grammatical
S w a x ú V K é a T ó S I A a l ǔ é m l a m v s i Z r ù S ě M j a i	grammatical
W á U a u a q N F S a O P M N i N a h C L u M l X y B ě r u ò W a é	grammatical
Y h m i a a p j a l ò N F z i I a O h a G j b q L O s k j D T ó U ě	grammatical
a ě x z à a n w ǒ a z q a ù l X Y a ǒ F N n J N c è ě F r x v f l o	grammatical
a O S I a K a è M p k ǎ a ǎ O q a D à ò B G ǒ C X g Z à W k i X ò d	grammatical
a a P á m A u h W a k ú V a K ò X s t E ù H p T a h d z c C R P C ó	grammatical
a p R L a t F P u ò ò L a n ǔ O M J y q l G a a S ě n L U A B h c k	grammatical
g t m Z ò m F a t K A a O ě E X w C V m Q ù A a G a W G K è a g N ě	grammatical
j a a v t C s a u P O M j k v ǎ T o v a a F ǔ K E f P e c x t S A ò	grammatical
m F j Y a H D y a j n a V A p a P w r ó ú V G x J t L a k à U m à D	grammatical
o a D N a x X n w a ǎ B j n v ú q R v a g à R a ǔ e M ó z W K C r T	grammatical
r R A B ǔ q a V a i G W ǒ s h a Z q a M x p O p v U à h r a O I s Q	grammatical
u K a m t r t Y V g B è Z G m a i Y a k L Q T B L H F ò a Z F a W B	grammatical
x ú R ù y N E a a D x i Z v X N K j t J T r n a E ǎ a Q H è F a e d	grammatical
ù ù F m g B a n i a t j è R O Q l q J ě m a c a q o ǎ h Z E R a á S M	ungrammatical
à D P a à v ò I a V L J Z a N M U t N U P C F L n á ǒ h S a M L J f	ungrammatical
è ò ù N Z f a ǎ J á v Y a U a p a a P X L é à á ǒ R q y ó A p g á v	ungrammatical
ó l ǔ S a g T n G ú I a O ǎ M a l a ú t Z J e X é K b c m ù ú x V Z	ungrammatical
ú g J h w h i o ú v L y y G Y U V a è R à a ù a è y ò u R Z o a j y	ungrammatical
C S B F y M k O r s K á E S R O o a s O ò t q ǎ a a ò u M s ú a é s	ungrammatical
F U a E E a a o s F F n a H m K G ǎ à ǎ ě è G y Z è ǒ X K w p á ò U	ungrammatical
I Q N n ǔ a a I v L a i t I G O A d H U a w a c s t v m w ǒ é c t Y b	ungrammatical
K w H a a D I q è à G p Z á W à m P K ǒ s ǔ é a H N x H j a u K d D	ungrammatical
N a ǔ P a w s E J a t p é a R n ó D T C è l r h h n Y w S a è a I M	ungrammatical
Q S V x g x n M n Q K V a q F é t a K I á a a F y b h d r q R U é v	ungrammatical
S w a x ú V K é a T ó S I A a l ǔ é m f a m v s i Z r ù S ě M j a i	ungrammatical
W á U a u a q N F S v O P M N i N a h C L u M l X y B ě r u ò W a é	ungrammatical
Y h m i a a p j a l ò N F z i I a O h I G j b q L O s k j D T ó U ě	ungrammatical
a ě x z à a n w ǒ a f q a ù l X Y a ǒ F N n J N c è ě F r x v f l o	ungrammatical
w O S I a K a è M p k ǎ a ǎ O q a D à ò B G ǒ C X g Z à W k i X ò d	ungrammatical
a a P á m A u h W a b k ú V a K ò X s t E ù H p T a h d z c C R P C ó	ungrammatical
a p R L a t F P u ò ò L a n ǔ O M J y q l G a a S ě n L U A B a h c k	ungrammatical
g t m Z ò m F a t K A M O ě E X w C V m Q ù A a G a W G K è a g N ě	ungrammatical
a a a v t C s a u P O M j k v ǎ T o v a a F ǔ K E f P e c x t S A ò	ungrammatical
m F j Y a H D y S j n a V A p a P w r ó ú V G x J t L a k à U m à D	ungrammatical
o a D N a x e n w a ǎ B j n v ú q R v a g à R a ǔ e M ó z W K C r T	ungrammatical
r R A B c ǔ q a V a i G W ǒ s h a Z q a M x p O p v U à h r a O I s Q	ungrammatical
u K a m t r t Y V g B è Z c G m a i Y a k L Q T B L H F ò a Z F a W B	ungrammatical
x ú R ù y N E a a D c x i Z v X N K j t J T r n a E ǎ a Q H è F a e d	ungrammatical
ù ù g x ǎ S a è ǒ a x E Q ó O A ě a O x R A a è S B F K v Z H a u i ǒ	grammatical
á l X x o ò a V S ǎ a z C a M n V N N á Q w á G Q U a y w g V B n ě a	grammatical
é S ǎ n h z V a T a l X M H H ú a w z a a q ǔ E t G C ǒ E I O t w O m	grammatical
ó D à a a u F ǒ ǒ ǒ a O t ó Q a T ǔ á g C M q G s n ú r á Y W ǒ a f è	grammatical
ǒ i j E H a M o u E W B á t I r a H k T k h S a r a C ǒ T z n a m k m	grammatical
B g N a J é a l G I t ǎ l Y a o ǔ O O j g n E ú Y F Z a h j Z ó g v a	grammatical
E a v a m V g ù v W n E H m a R h l K ǒ r T h a x H V T L C a o z s V	grammatical
H ě à ù à Z a a h ú a I x P T l a W O L W s p á i a ǔ E x Z à C u v s	grammatical
J s ǒ è B k O Z a a k a a ú t u Z é V a ò ù q ǒ j e K P g V ò b n r s	grammatical
M J j g a a Q s Z X m S I k L A N H a n à F x R J ǒ r a y Z x y a è u	grammatical
O m p t E Y ù X ó l u E a á i O V Q S B J ě a P z o ě r a I I a à a à	grammatical
R ú Z a ǔ M ù E q Z r a w i Q A S y a P H a Q h L a o R r p g V ǔ u h	grammatical
U A D L I à K n ó T a M a ù ǎ á a v V t v K V m a a ě T à J m e y e j	grammatical
W t A ǒ X é O M ó a a s a T á y P y M U a U Q a é e è à e h i ǎ M q t	grammatical
Z a ó n a w C á D ě á G L s R P C X a D M a H s ě t l ú k a r J Z P A	grammatical
a B a Z U x ò a G ò Q s a a B Q f ú T F v ǒ E é d K H ò c D S é ǒ M n	grammatical
a W h j Q N p K a y J F Q ǎ a V h T a Y a i h K j j e D e r C H à M G	grammatical
a l N a à i M a N o m ǒ M M a ó P X T L ě G s a E o B p K f d n A T y	grammatical
g O G t u o g p p j S l B r B a A ò Z a è R à O ù A l g K y a a h ú a	grammatical
j ó v a U G L O J H ò ò z E h y Z T a r B U H a u n V a k K W i a g k	grammatical
l a v p K S I ǒ a a k L i K l G S S K à r D F a m t U ǒ h a d c V J K	grammatical
o D T á a M ú r à a V ò a a N s a E á w S ó v ò w W s ù y O S c u b D	grammatical
r T ǎ t Y K a D K K v p é A ǒ è F t i a i L r a C j z x a ǔ E i A a o	grammatical
t v x M ò ǎ ó a R Z Q J v v a ǒ ù z W a E H H Q a C P X Y ě p a q ǒ á	grammatical
x ó X a u ò z I a a O a D ǒ ǔ w E i a à Y ě g D z O à F K l O h ǒ X t	grammatical
ù ù g x ǎ S e a è ǒ a x E Q ó O A ě a O x R A a è S B F K v Z H a u i ǒ	ungrammatical
á l X x o ò a V S ǎ a z C a M n V N N á Q w á G Q U a y w g c V B n ě a	ungrammatical
é S ǎ n h z V a b T a l X M H H ú a w z a a q ǔ E t G C ǒ E I O t w O m	ungrammatical
ó D à a a u F ǒ ǒ ǒ a O t ó Q a T ǔ á g C M q b s n ú r á Y W ǒ a f è	ungrammatical
ǒ i j E H a M o u E W B á t I r h H k T k h S a r a C ǒ T z n a m k m	ungrammatical
B g N a J é a l G I t ǎ l Y a o b O O j g n E ú Y F Z a h j Z ó g v a	ungrammatical
E a v a m V g ù v W n E H m i R h l K ǒ r T h a x H V T L C a o z s V	ungrammatical
H ě à ù à Z a a h ú W I x P T l a W O L W s p á i a ǔ E x Z à C u v s	ungrammatical
J s ǒ a è B k O Z a a k a a ú t u Z é V a ò ù q ǒ j e K P g V ò b n r s	ungrammatical
M J j f g a a Q s Z X m S I k L A N H a n à F x R J ǒ r a y Z x y a è u	ungrammatical
O m p t E Y ù X ó l u E a á i O V d Q S B J ě a P z o ě r a I I a à a à	ungrammatical
R ú Z a ǔ M ù E q Z r a w i Q A S y K P H a Q h L a o R r p g V ǔ u h	ungrammatical
U A D L I à K n ó T a M a ù e á a v V t v K V m a a ě T à J m e y e j	ungrammatical
c W t A ǒ X é O M ó a a s a T á y P y M U a U Q a é e è à e h i ǎ M q t	ungrammatical
Z a ó n a w C á D e á G L s R P C X a D M a H s ě t l ú k a r J Z P A	ungrammatical
ě B a Z U x ò a G ò Q s a a B Q f ú T F v ǒ E é d K H ò c D S é ǒ M n	ungrammatical
a W h j Q N p K a y J F Q ǎ a a V h T a Y a i h K j j e D e r C H à M G	ungrammatical
J l N a à i M a N o m ǒ M M a ó P X T L ě G s a E o B p K f d n A T y	ungrammatical
g O G t u o g p p j S l B d B a A ò Z a è R à O ù A l g K y a a h ú a	ungrammatical
j ó v L U G L O J H ò ò z E h y Z T a r B U H a u n V a k K W i a g k	ungrammatical
l a v p K S I ǒ a a k L i K l G S e K à r D F a m t U ǒ h a d c V J K	ungrammatical
o D T á a M ú r à a V ò W a N s a E á w S ó v ò w W s ù y O S c u b D	ungrammatical
r T ǎ t Y K a D K K v p é A ǒ è F t i a i L r K C j z x a ǔ E i A a o	ungrammatical
t v x M ò ǎ ó a R Z Q J v v a ǒ ù z W a E H H Q d C P X Y ě p a q ǒ á	ungrammatical
x ó X a u ò z I a a O a D ǒ ǔ w E i K à Y ě g D z O à F K l O h ǒ X t	ungrammatical
ù ù V n l g r ú a a a a W r a t i T I T ǒ A b W é w k H U c ò E J O c m	grammatical
á q k N T j t D R s X l t H k B a z g V Y a a a z a J p w E f X k v s C	grammatical
è á Q a L n X ǔ R l a j a r a W E ǒ a y F b q l f m x ě G ù M ě t c ù V	grammatical
ó I D s B a Q a ò x H ó F a k u l N E n g ù o q S ǎ T ú a O V a ǔ D B x	grammatical
ú Y F O ó M a x z z P a D r E a Z x m Q s a ò i j ě H h i ú ǔ è z W a ǔ	grammatical
C H r a w ǔ ó Z ǔ O T ǔ a t é M a o m á l K a s i ú Z A X w s K i s ò a	grammatical
E g J a m P G D k J C é a a p a X a ǎ x W X ě à C h K o A ò Q v I p C t	grammatical
H P a S a C K ǔ y n M V o a I s a ú M Z a y k b X j à Q y v s ǎ A a x ú	grammatical
K R ó v ǔ a u m a s r P U a B s á R Y ǎ ú A K T F x M a è ǔ G w a j g A	grammatical
M z ù V X ǒ J v L a a ú q v g S K C w q z k à à l q W r a Z a U B W a J	grammatical
P K z U a M k è E ǔ o a a P R u P U l D ú C a R A M n N P I ǎ L R l Q a	grammatical
R s P w a R a ó S a v B I T ǎ a N ú O à C H q ò j C x O Z a q K p ò ǔ á	grammatical
T y é ǒ K s F B à é a l x Q a a a k q z ǒ L á ě ǔ g o x a ó k A j ò D u	grammatical
W q é P ù I a I B ù M E ù I T n Z a w a L i I y a t L a q é b N i X m n	grammatical
Z a R A Y ǒ ó G v i z ǎ m h S N L m q J G a a M G a T O à Q t x Q a à U	grammatical
a D a F K T g m u H i ù G H B h l Z i a N t j m é Q A a z ě O a t A E f	grammatical
a V E U H è Q u o m ě o s ò o a x G I B a ě s a D Y U B é w p x F v v a	grammatical
a i X a h m m i a L M ě Q M l Z L ǎ X A r ò T a I k Q i N a P o è D d è	grammatical
g m m y r j U S z é Y g a u U M a à a a ǎ W à Y M ǒ a K w k S T v U c q	grammatical
j é é a O l v o F a S A á M a E l K á a n L z x g T ě E ě P è Y a j ǎ è	grammatical
m L W q v r a ó v R P a X ù k L a a O w p A I g q o á B I H E a F f c a	grammatical
p è a r a é p ò T Z a o M é a S u w Q g ò V M Z p C ó T ǎ P ó Y v r r a	grammatical
r r V n S m a a t o R S K a i F ǔ O P a a ǒ ò t v X à v D z à à b b a t	grammatical
u a a R ǒ á ǒ A i K a r u r y u P v á à w à X a y é à Q p a Q N ú b N W	grammatical
x L a à r E Z P è y K ě Z o A L j a ǎ ó a ú t a K A l V y r D C x Y a w	grammatical
ù ù V n l g r ú a a a a e W r a t i T I T ǒ A b W é w k H U c ò E J O c m	ungrammatical
á q k N T j t D R s X l t H k B ǔ z g V Y a a a z a J p w E f X k v s C	ungrammatical
è á Q ǔ L n X ǔ R l a j a r a W E ǒ a y F b q l f m x ě G ù M ě t c ù V	ungrammatical
ó I D s B a Q a ò x H ó F a k u l N E n g ù o q S ǎ T ú T O V a ǔ D B x	ungrammatical
ú Y F O ó a M a x z z P a D r E a Z x m Q s a ò i j ě H h i ú ǔ è z W a ǔ	ungrammatical
C H r a w ǔ ó Z ǔ O T ǔ a t é M f o m á l K a s i ú Z A X w s K i s ò a	ungrammatical
E g J a m P G a k J C é a a p a X a ǎ x W X ě à C h K o A ò Q v I p C t	ungrammatical
H P a S a C K ǔ y n M V o a I s a ú M Z a y k X j à Q y v s ǎ A a x ú	ungrammatical
K R ó v ǔ L u m a s r P U a B s á R Y ǎ ú A K T F x M a è ǔ G w a j g A	ungrammatical
M z ù V X ǒ J v L a a ú q v g S K C w q z a k à à l q W r a Z a U B W a J	ungrammatical
d P K z U a M k è E ǔ o a a P R u P U l D ú C a R A M n N P I ǎ L R l Q a	ungrammatical
R s P w a R a ó S v B I T ǎ a N ú O à C H q ò j C x O Z a q K p ò ǔ á	ungrammatical
T y é ǒ K s F B à é a l x Q Q a a k q z ǒ L á ě ǔ g o x a ó k A j ò D u	ungrammatical
