step,epoch,mean_loss,good_scores,bad_scores,diff
40,0,30.478928,-56.02788162231445,-56.175804138183594,0.14792251586914062
41,0,27.67395,-56.02552795410156,-56.176395416259766,0.15086746215820312
42,0,39.97316,-56.023170471191406,-56.177032470703125,0.15386199951171875
43,0,37.387413,-56.02080154418945,-56.177703857421875,0.15690231323242188
44,0,30.4981,-56.018436431884766,-56.1783561706543,0.15991973876953125
45,0,30.411325,-56.01616668701172,-56.17899703979492,0.16283035278320312
46,0,30.463234,-56.01395797729492,-56.17964172363281,0.16568374633789062
47,0,31.809603,-56.01173782348633,-56.180274963378906,0.16853713989257812
48,0,31.72705,-56.00959396362305,-56.18092346191406,0.17132949829101562
49,0,27.680939,-56.00746154785156,-56.181549072265625,0.1740875244140625
50,0,33.2827,-56.005340576171875,-56.18215560913086,0.17681503295898438
51,0,40.167416,-56.0031623840332,-56.1827278137207,0.1795654296875
52,0,38.841278,-56.00086212158203,-56.183292388916016,0.18243026733398438
53,0,33.27658,-55.99848175048828,-56.1838264465332,0.18534469604492188
54,0,30.377779,-55.996097564697266,-56.18438720703125,0.18828964233398438
55,0,30.472328,-55.99381637573242,-56.184906005859375,0.19108963012695312
56,0,40.044598,-55.991512298583984,-56.185482025146484,0.1939697265625
57,0,31.775433,-55.98924255371094,-56.18602752685547,0.19678497314453125
58,0,35.767506,-55.98701858520508,-56.18663787841797,0.19961929321289062
59,0,33.161823,-55.98483657836914,-56.187313079833984,0.20247650146484375
60,0,31.838902,-55.98262405395508,-56.1879768371582,0.205352783203125
61,0,34.489033,-55.98040008544922,-56.18865966796875,0.20825958251953125
62,0,36.019913,-55.9781379699707,-56.18930435180664,0.2111663818359375
63,0,38.672195,-55.975868225097656,-56.189971923828125,0.21410369873046875
64,0,30.301691,-55.97361373901367,-56.190696716308594,0.21708297729492188
65,0,27.665752,-55.971370697021484,-56.191383361816406,0.22001266479492188
66,0,37.280373,-55.96914291381836,-56.19210433959961,0.22296142578125
67,0,37.353943,-55.966983795166016,-56.192832946777344,0.22584915161132812
68,0,35.820602,-55.96479415893555,-56.193572998046875,0.22877883911132812
69,0,30.376244,-55.96253967285156,-56.19429016113281,0.23175048828125
70,0,37.27728,-55.96021270751953,-56.19500732421875,0.23479461669921875
71,0,39.990547,-55.957828521728516,-56.195716857910156,0.23788833618164062
72,0,29.125101,-55.955501556396484,-56.1963996887207,0.24089813232421875
73,0,33.2529,-55.95322036743164,-56.19709777832031,0.24387741088867188
74,0,30.41338,-55.951019287109375,-56.19781494140625,0.246795654296875
75,0,35.945198,-55.94873809814453,-56.198551177978516,0.24981307983398438
76,0,31.920174,-55.94641876220703,-56.199256896972656,0.252838134765625
77,0,31.729689,-55.94429397583008,-56.199989318847656,0.2556953430175781
78,0,27.598028,-55.94213104248047,-56.20069122314453,0.2585601806640625
79,0,27.56457,-55.939884185791016,-56.201385498046875,0.2615013122558594
80,0,31.812819,-55.9376106262207,-56.20207595825195,0.26446533203125
81,0,40.04108,-55.935218811035156,-56.202762603759766,0.2675437927246094
82,0,31.780107,-55.93286895751953,-56.203460693359375,0.27059173583984375
83,0,33.057438,-55.93047332763672,-56.204219818115234,0.2737464904785156
84,0,29.092781,-55.92818069458008,-56.20492172241211,0.27674102783203125
85,0,31.694473,-55.925933837890625,-56.2056999206543,0.2797660827636719
86,0,30.329283,-55.92369842529297,-56.20650863647461,0.2828102111816406
87,0,27.657063,-55.92158508300781,-56.20732116699219,0.285736083984375
88,0,40.213676,-55.91946792602539,-56.208099365234375,0.2886314392089844
89,0,27.605152,-55.917335510253906,-56.20888137817383,0.2915458679199219
90,0,28.91064,-55.915252685546875,-56.20969772338867,0.2944450378417969
91,0,37.36577,-55.913082122802734,-56.21047592163086,0.297393798828125
92,0,40.09403,-55.9109001159668,-56.21128845214844,0.3003883361816406
93,0,37.252373,-55.908714294433594,-56.21210479736328,0.3033905029296875
94,0,34.54519,-55.90644454956055,-56.212921142578125,0.3064765930175781
95,0,38.57981,-55.90410232543945,-56.21377944946289,0.3096771240234375
96,0,33.082813,-55.90178680419922,-56.214603424072266,0.3128166198730469
97,0,30.436201,-55.89954376220703,-56.21537780761719,0.31583404541015625
98,0,29.008791,-55.897335052490234,-56.216182708740234,0.31884765625
99,0,37.298626,-55.895111083984375,-56.216983795166016,0.3218727111816406
100,0,28.965721,-55.89287567138672,-56.21778869628906,0.32491302490234375
101,0,35.97399,-55.890594482421875,-56.21859359741211,0.3279991149902344
102,0,35.949226,-55.888389587402344,-56.219364166259766,0.3309745788574219
103,0,27.65936,-55.88618469238281,-56.22010040283203,0.33391571044921875
104,0,34.553486,-55.88401412963867,-56.220821380615234,0.3368072509765625
105,0,35.93631,-55.88186264038086,-56.22150421142578,0.3396415710449219
106,0,31.69491,-55.87969970703125,-56.22220230102539,0.3425025939941406
107,0,30.391474,-55.877601623535156,-56.222904205322266,0.3453025817871094
108,0,38.64659,-55.875511169433594,-56.22361755371094,0.34810638427734375
109,0,31.574718,-55.87350082397461,-56.2243766784668,0.3508758544921875
110,0,33.16545,-55.87150573730469,-56.22509765625,0.3535919189453125
111,0,39.99526,-55.869544982910156,-56.22584915161133,0.3563041687011719
112,0,33.174805,-55.867523193359375,-56.22660446166992,0.3590812683105469
113,0,37.21747,-55.8654670715332,-56.227394104003906,0.3619270324707031
114,0,38.654083,-55.86339569091797,-56.22820281982422,0.36480712890625
115,0,27.59313,-55.861351013183594,-56.229007720947266,0.3676567077636719
116,0,34.509037,-55.859336853027344,-56.229827880859375,0.37049102783203125
117,0,31.66798,-55.85729217529297,-56.23067092895508,0.3733787536621094
118,0,30.297907,-55.85524368286133,-56.231510162353516,0.3762664794921875
119,0,34.58208,-55.85317611694336,-56.23231887817383,0.37914276123046875
120,0,28.989876,-55.851112365722656,-56.23310089111328,0.381988525390625
121,0,33.103466,-55.849082946777344,-56.233909606933594,0.38482666015625
122,0,30.337486,-55.84706497192383,-56.23468780517578,0.3876228332519531
123,0,38.655518,-55.84507751464844,-56.2354850769043,0.3904075622558594
124,0,28.912281,-55.84309387207031,-56.236305236816406,0.39321136474609375
125,0,30.376204,-55.84107971191406,-56.237091064453125,0.3960113525390625
126,0,35.879135,-55.83907699584961,-56.23789596557617,0.3988189697265625
127,0,28.983212,-55.83708953857422,-56.23871994018555,0.4016304016113281
128,0,38.54742,-55.835079193115234,-56.23958206176758,0.40450286865234375
129,0,31.742893,-55.83319091796875,-56.24044418334961,0.4072532653808594
130,0,30.383211,-55.8312873840332,-56.241268157958984,0.40998077392578125
131,0,40.00579,-55.829383850097656,-56.24211883544922,0.4127349853515625
132,0,27.64125,-55.827476501464844,-56.2429084777832,0.4154319763183594
133,0,33.082165,-55.82560729980469,-56.24376678466797,0.41815948486328125
134,0,29.001703,-55.823829650878906,-56.244651794433594,0.4208221435546875
135,0,31.633522,-55.82207107543945,-56.24557876586914,0.4235076904296875
136,0,34.39953,-55.82033920288086,-56.24653244018555,0.4261932373046875
137,0,38.52114,-55.81861877441406,-56.247562408447266,0.4289436340332031
138,0,39.964996,-55.816837310791016,-56.24861145019531,0.4317741394042969
139,0,28.96017,-55.81505584716797,-56.24965286254883,0.4345970153808594
140,0,33.093044,-55.81321334838867,-56.25069046020508,0.43747711181640625
141,0,28.987513,-55.811466217041016,-56.251678466796875,0.4402122497558594
142,0,37.26676,-55.80965805053711,-56.25263977050781,0.4429817199707031
143,0,38.5703,-55.807735443115234,-56.25362777709961,0.445892333984375
144,0,37.28868,-55.80580520629883,-56.25463104248047,0.4488258361816406
145,0,37.195908,-55.80382537841797,-56.255653381347656,0.4518280029296875
146,0,28.891346,-55.801876068115234,-56.25669860839844,0.4548225402832031
147,0,35.84659,-55.79985046386719,-56.257713317871094,0.45786285400390625
148,0,38.659386,-55.79768753051758,-56.258689880371094,0.4610023498535156
149,0,35.79165,-55.79558181762695,-56.25969314575195,0.464111328125
150,0,37.188015,-55.79350280761719,-56.2606086730957,0.4671058654785156
151,0,37.282658,-55.79142761230469,-56.261531829833984,0.4701042175292969
152,0,35.89855,-55.78944396972656,-56.262447357177734,0.4730033874511719
153,0,30.300867,-55.78743362426758,-56.263362884521484,0.47592926025390625
154,0,33.194317,-55.78544235229492,-56.264217376708984,0.4787750244140625
155,0,33.119377,-55.78348159790039,-56.26511001586914,0.48162841796875
156,0,38.533745,-55.78156280517578,-56.266029357910156,0.484466552734375
157,0,34.469658,-55.77961349487305,-56.266929626464844,0.4873161315917969
158,0,34.315456,-55.777687072753906,-56.26784133911133,0.4901542663574219
159,0,35.739063,-55.77574157714844,-56.268795013427734,0.4930534362792969
160,0,32.989418,-55.77378463745117,-56.26973342895508,0.49594879150390625
161,0,34.436615,-55.7718620300293,-56.270694732666016,0.49883270263671875
162,0,30.133804,-55.769962310791016,-56.27170181274414,0.501739501953125
163,0,40.05162,-55.76801681518555,-56.272682189941406,0.5046653747558594
164,0,34.436283,-55.766082763671875,-56.273677825927734,0.5075950622558594
165,0,37.239872,-55.76411437988281,-56.27467727661133,0.5105628967285156
166,0,37.22818,-55.76210021972656,-56.275665283203125,0.5135650634765625
167,0,35.77711,-55.7601203918457,-56.27668762207031,0.5165672302246094
168,0,37.111794,-55.758140563964844,-56.277732849121094,0.51959228515625
169,0,37.18718,-55.75615692138672,-56.278804779052734,0.5226478576660156
170,0,38.557934,-55.75419616699219,-56.27988815307617,0.5256919860839844
171,0,31.63877,-55.75227737426758,-56.28097152709961,0.5286941528320312
172,0,34.42117,-55.750335693359375,-56.28202819824219,0.5316925048828125
173,0,34.36551,-55.748355865478516,-56.283103942871094,0.5347480773925781
174,0,37.10264,-55.7464485168457,-56.2841796875,0.5377311706542969
175,0,31.571886,-55.744529724121094,-56.285255432128906,0.5407257080078125
176,0,27.552725,-55.742733001708984,-56.28630447387695,0.5435714721679688
177,0,34.27756,-55.74099349975586,-56.28741455078125,0.5464210510253906
178,0,30.264444,-55.73925018310547,-56.288516998291016,0.5492668151855469
179,0,35.710087,-55.737586975097656,-56.289615631103516,0.5520286560058594
180,0,37.166115,-55.73588180541992,-56.29072952270508,0.5548477172851562
181,0,38.528595,-55.73414611816406,-56.291847229003906,0.5577011108398438
182,0,27.469658,-55.732540130615234,-56.292964935302734,0.5604248046875
183,0,28.937946,-55.730926513671875,-56.29405212402344,0.5631256103515625
184,0,32.99746,-55.72929382324219,-56.295135498046875,0.5658416748046875
185,0,37.143127,-55.727596282958984,-56.296226501464844,0.5686302185058594
186,0,39.839073,-55.72581481933594,-56.29735565185547,0.5715408325195312
187,0,31.642792,-55.7239990234375,-56.2984733581543,0.5744743347167969
188,0,35.708576,-55.722206115722656,-56.29960632324219,0.5774002075195312
189,0,35.71232,-55.720375061035156,-56.30077362060547,0.5803985595703125
190,0,39.907967,-55.718509674072266,-56.301971435546875,0.5834617614746094
191,0,35.817482,-55.71662521362305,-56.30311965942383,0.5864944458007812
192,0,28.880495,-55.71478271484375,-56.30427169799805,0.5894889831542969
193,0,38.510384,-55.712947845458984,-56.305416107177734,0.59246826171875
194,0,30.211895,-55.71110916137695,-56.30657958984375,0.5954704284667969
195,0,35.742767,-55.7093391418457,-56.30776596069336,0.5984268188476562
196,0,27.544918,-55.70759582519531,-56.30889129638672,0.6012954711914062
197,0,34.16284,-55.705928802490234,-56.3100700378418,0.6041412353515625
198,0,35.90434,-55.704280853271484,-56.31116485595703,0.6068840026855469
199,0,39.94089,-55.702545166015625,-56.312259674072266,0.6097145080566406
200,0,28.73174,-55.70090103149414,-56.31337356567383,0.6124725341796875
201,0,34.36531,-55.699214935302734,-56.31452560424805,0.6153106689453125
202,0,31.62045,-55.69743347167969,-56.315670013427734,0.6182365417480469
203,0,27.620909,-55.69572830200195,-56.316734313964844,0.6210060119628906
204,0,37.117287,-55.69407653808594,-56.3177490234375,0.6236724853515625
205,0,28.844326,-55.69244384765625,-56.31877517700195,0.6263313293457031
206,0,30.127926,-55.69083023071289,-56.3198356628418,0.6290054321289062
207,0,35.806564,-55.68907928466797,-56.32090377807617,0.6318244934082031
208,0,37.197216,-55.68730926513672,-56.321937561035156,0.6346282958984375
209,0,38.523716,-55.685462951660156,-56.322975158691406,0.63751220703125
210,0,37.0411,-55.6837158203125,-56.32407760620117,0.6403617858886719
211,0,34.447533,-55.68193435668945,-56.32516098022461,0.6432266235351562
212,0,27.40545,-55.680179595947266,-56.32624816894531,0.6460685729980469
213,0,28.908978,-55.67839813232422,-56.32727813720703,0.6488800048828125
214,0,37.201286,-55.67649459838867,-56.328304290771484,0.6518096923828125
215,0,27.487595,-55.67465591430664,-56.32933044433594,0.6546745300292969
216,0,31.450914,-55.672828674316406,-56.33041763305664,0.6575889587402344
217,0,32.815647,-55.67106628417969,-56.33153533935547,0.6604690551757812
218,0,30.111773,-55.669464111328125,-56.33266067504883,0.6631965637207031
219,0,27.41017,-55.6678466796875,-56.33378219604492,0.6659355163574219
220,0,33.027187,-55.66624069213867,-56.33492660522461,0.6686859130859375
221,0,31.833584,-55.664554595947266,-56.33597183227539,0.671417236328125
222,0,37.227955,-55.6628532409668,-56.33698272705078,0.6741294860839844
223,0,34.335655,-55.661136627197266,-56.338008880615234,0.6768722534179688
224,0,37.017403,-55.659454345703125,-56.339080810546875,0.67962646484375
225,0,27.488766,-55.6578369140625,-56.34015655517578,0.6823196411132812
226,0,34.38748,-55.65610885620117,-56.341224670410156,0.6851158142089844
227,0,34.369087,-55.65449142456055,-56.3422966003418,0.68780517578125
228,0,27.644354,-55.65285873413086,-56.343284606933594,0.6904258728027344
229,0,28.936777,-55.65119171142578,-56.3442497253418,0.6930580139160156
230,0,35.77173,-55.64947509765625,-56.345237731933594,0.6957626342773438
231,0,35.755714,-55.64772415161133,-56.34625244140625,0.6985282897949219
232,0,34.314697,-55.64596939086914,-56.3472900390625,0.7013206481933594
233,0,31.61039,-55.644248962402344,-56.348304748535156,0.7040557861328125
234,0,37.134613,-55.64247512817383,-56.34933853149414,0.7068634033203125
235,0,31.532957,-55.640750885009766,-56.35041046142578,0.7096595764160156
236,0,35.901085,-55.63896560668945,-56.35145950317383,0.712493896484375
237,0,38.54369,-55.63713455200195,-56.35248565673828,0.7153511047363281
238,0,34.471687,-55.635276794433594,-56.35343933105469,0.7181625366210938
239,0,34.469955,-55.633399963378906,-56.354373931884766,0.7209739685058594
240,0,37.031853,-55.63157272338867,-56.35538101196289,0.7238082885742188
241,0,34.364815,-55.62971115112305,-56.35639572143555,0.7266845703125
242,0,38.468662,-55.62786865234375,-56.35741424560547,0.7295455932617188
243,0,32.988262,-55.62607955932617,-56.35844039916992,0.73236083984375
244,0,28.638168,-55.62437438964844,-56.35953140258789,0.7351570129394531
245,0,39.93484,-55.622562408447266,-56.36064529418945,0.7380828857421875
246,0,27.500263,-55.62080764770508,-56.36172866821289,0.7409210205078125
247,0,28.856508,-55.619075775146484,-56.36276626586914,0.7436904907226562
248,0,34.34085,-55.617340087890625,-56.36378860473633,0.7464485168457031
249,0,28.90105,-55.61565017700195,-56.364768981933594,0.7491188049316406
250,0,39.847267,-55.61396026611328,-56.36573791503906,0.7517776489257812
251,0,27.490074,-55.61228942871094,-56.3666877746582,0.7543983459472656
252,0,33.06855,-55.610572814941406,-56.36764144897461,0.7570686340332031
253,0,28.924282,-55.60890197753906,-56.36857986450195,0.7596778869628906
254,0,38.526676,-55.607139587402344,-56.369510650634766,0.7623710632324219
255,0,37.25021,-55.60542297363281,-56.370452880859375,0.7650299072265625
256,0,28.852177,-55.603641510009766,-56.37138366699219,0.7677421569824219
257,0,30.295332,-55.60190200805664,-56.37232208251953,0.7704200744628906
258,0,32.981197,-55.60014343261719,-56.37326431274414,0.7731208801269531
259,0,27.397991,-55.59849166870117,-56.37424087524414,0.7757492065429688
260,0,38.505272,-55.596797943115234,-56.37522506713867,0.7784271240234375
261,0,31.543882,-55.595157623291016,-56.37623977661133,0.7810821533203125
262,0,28.820883,-55.593544006347656,-56.37726593017578,0.783721923828125
263,0,31.500889,-55.59199523925781,-56.37834548950195,0.7863502502441406
264,0,28.89358,-55.59035873413086,-56.37939453125,0.7890357971191406
265,0,35.77418,-55.58860397338867,-56.38043975830078,0.7918357849121094
266,0,27.41549,-55.586952209472656,-56.38149642944336,0.7945442199707031
267,0,39.71451,-55.585296630859375,-56.38255310058594,0.7972564697265625
268,0,35.704464,-55.583641052246094,-56.38364791870117,0.8000068664550781
269,0,38.281967,-55.58198928833008,-56.384796142578125,0.8028068542480469
270,0,35.60078,-55.58040237426758,-56.385955810546875,0.8055534362792969
271,0,37.115845,-55.578800201416016,-56.387142181396484,0.8083419799804688
272,0,36.919273,-55.577171325683594,-56.388370513916016,0.8111991882324219
273,0,32.89996,-55.57563400268555,-56.389625549316406,0.8139915466308594
274,0,32.83109,-55.5740852355957,-56.3908805847168,0.8167953491210938
275,0,30.096737,-55.5724983215332,-56.39213943481445,0.81964111328125
276,0,38.50796,-55.57093048095703,-56.393367767333984,0.8224372863769531
277,0,32.790203,-55.56945037841797,-56.3946418762207,0.8251914978027344
278,0,27.485352,-55.56798553466797,-56.395851135253906,0.8278656005859375
279,0,37.11046,-55.566524505615234,-56.397056579589844,0.8305320739746094
280,0,38.368675,-55.56498336791992,-56.3983268737793,0.833343505859375
281,0,38.46035,-55.5634765625,-56.39952850341797,0.8360519409179688
282,0,32.85818,-55.5619010925293,-56.400733947753906,0.8388328552246094
283,0,27.4665,-55.560298919677734,-56.40188980102539,0.8415908813476562
284,0,37.056957,-55.55870819091797,-56.40304183959961,0.8443336486816406
285,0,30.168715,-55.55706024169922,-56.404170989990234,0.8471107482910156
286,0,31.567608,-55.55537796020508,-56.4052848815918,0.8499069213867188
287,0,30.172295,-55.553802490234375,-56.40641403198242,0.8526115417480469
288,0,39.684757,-55.552146911621094,-56.40761947631836,0.8554725646972656
289,0,39.754654,-55.550472259521484,-56.40886688232422,0.8583946228027344
290,0,38.504642,-55.548770904541016,-56.41011047363281,0.8613395690917969
291,0,39.704636,-55.54709243774414,-56.41139221191406,0.8642997741699219
292,0,31.53351,-55.54548263549805,-56.41267395019531,0.8671913146972656
293,0,30.313513,-55.54393768310547,-56.41388702392578,0.8699493408203125
294,0,30.208271,-55.54237747192383,-56.415061950683594,0.8726844787597656
295,0,27.351446,-55.540836334228516,-56.416255950927734,0.8754196166992188
296,0,35.78202,-55.53925704956055,-56.417442321777344,0.8781852722167969
297,0,36.962975,-55.53768539428711,-56.418670654296875,0.8809852600097656
298,0,39.738106,-55.53611755371094,-56.41992950439453,0.8838119506835938
299,0,32.91224,-55.534549713134766,-56.42118835449219,0.8866386413574219
300,0,32.905197,-55.53310775756836,-56.42241668701172,0.8893089294433594
301,0,38.542664,-55.531593322753906,-56.423606872558594,0.8920135498046875
302,0,34.29251,-55.530059814453125,-56.42478942871094,0.8947296142578125
303,0,38.42441,-55.528594970703125,-56.42594528198242,0.8973503112792969
304,0,31.542082,-55.52717208862305,-56.42710876464844,0.8999366760253906
305,0,35.54409,-55.52577209472656,-56.428306579589844,0.9025344848632812
306,0,32.830044,-55.524375915527344,-56.42953109741211,0.9051551818847656
307,0,28.911535,-55.52300262451172,-56.43070602416992,0.9077033996582031
308,0,31.345161,-55.52165985107422,-56.43193817138672,0.9102783203125
309,0,27.376745,-55.52031707763672,-56.43318176269531,0.9128646850585938
310,0,36.99725,-55.518898010253906,-56.43442916870117,0.9155311584472656
311,0,39.884052,-55.51731491088867,-56.43564987182617,0.9183349609375
312,0,31.615911,-55.51578140258789,-56.43683624267578,0.9210548400878906
313,0,32.89964,-55.514183044433594,-56.43802261352539,0.9238395690917969
314,0,39.655838,-55.512596130371094,-56.43926239013672,0.926666259765625
315,0,39.82755,-55.511016845703125,-56.44050598144531,0.9294891357421875
316,0,33.02832,-55.509429931640625,-56.44169616699219,0.9322662353515625
317,0,39.67273,-55.50773620605469,-56.44291305541992,0.9351768493652344
318,0,31.522741,-55.50614547729492,-56.444129943847656,0.9379844665527344
319,0,34.382675,-55.50457000732422,-56.44530487060547,0.94073486328125
320,0,34.249477,-55.50302505493164,-56.446495056152344,0.9434700012207031
321,0,28.908237,-55.501564025878906,-56.447635650634766,0.9460716247558594
322,0,34.243065,-55.50009536743164,-56.448787689208984,0.9486923217773438
323,0,39.5622,-55.4986572265625,-56.45005416870117,0.9513969421386719
324,0,32.88125,-55.497222900390625,-56.451332092285156,0.9541091918945312
325,0,28.683508,-55.49579620361328,-56.45262908935547,0.9568328857421875
326,0,28.741495,-55.49443054199219,-56.453895568847656,0.9594650268554688
327,0,34.22444,-55.49302291870117,-56.45517349243164,0.9621505737304688
328,0,31.65913,-55.491676330566406,-56.45636749267578,0.964691162109375
329,0,38.461823,-55.490264892578125,-56.45752716064453,0.9672622680664062
330,0,36.926247,-55.48887634277344,-56.45876693725586,0.9698905944824219
331,0,31.425114,-55.487545013427734,-56.46001434326172,0.9724693298339844
332,0,30.123915,-55.48617172241211,-56.46126174926758,0.9750900268554688
333,0,30.205292,-55.48476791381836,-56.462467193603516,0.9776992797851562
334,0,30.19537,-55.48329162597656,-56.463680267333984,0.9803886413574219
335,0,27.33694,-55.48180389404297,-56.46489334106445,0.9830894470214844
336,0,27.400417,-55.48037338256836,-56.46607971191406,0.9857063293457031
337,0,37.1026,-55.478885650634766,-56.46723556518555,0.9883499145507812
338,0,28.811487,-55.47734069824219,-56.46839141845703,0.9910507202148438
339,0,38.220364,-55.475807189941406,-56.46962356567383,0.9938163757324219
340,0,36.795616,-55.474281311035156,-56.470924377441406,0.99664306640625
341,0,38.46906,-55.47271728515625,-56.47222900390625,0.99951171875
342,0,31.474533,-55.4711799621582,-56.4735221862793,1.0023422241210938
343,0,27.342882,-55.469688415527344,-56.47482681274414,1.0051383972167969
344,0,38.249863,-55.468257904052734,-56.4762077331543,1.0079498291015625
345,0,28.654242,-55.46680450439453,-56.47757339477539,1.0107688903808594
346,0,30.190514,-55.46530532836914,-56.47889709472656,1.0135917663574219
347,0,34.289192,-55.463829040527344,-56.48018264770508,1.0163536071777344
348,0,27.543856,-55.462284088134766,-56.48136901855469,1.0190849304199219
349,0,35.646755,-55.46075439453125,-56.482547760009766,1.0217933654785156
350,0,34.14584,-55.459251403808594,-56.483795166015625,1.0245437622070312
351,0,38.369377,-55.45782470703125,-56.485050201416016,1.0272254943847656
352,0,35.62301,-55.456382751464844,-56.486289978027344,1.0299072265625
353,0,32.73741,-55.45494079589844,-56.487606048583984,1.0326652526855469
354,0,38.23697,-55.453529357910156,-56.488948822021484,1.0354194641113281
355,0,31.41,-55.45212936401367,-56.49031066894531,1.0381813049316406
356,0,31.488054,-55.450775146484375,-56.49166488647461,1.0408897399902344
357,0,35.61162,-55.449398040771484,-56.493019104003906,1.0436210632324219
358,0,27.38066,-55.44812774658203,-56.49434280395508,1.0462150573730469
359,0,34.287437,-55.44681167602539,-56.49563217163086,1.0488204956054688
360,0,27.497215,-55.445438385009766,-56.49685287475586,1.0514144897460938
361,0,38.25331,-55.444007873535156,-56.49813461303711,1.0541267395019531
362,0,38.346485,-55.442543029785156,-56.499412536621094,1.0568695068359375
363,0,35.55694,-55.441070556640625,-56.50069808959961,1.0596275329589844
364,0,29.994968,-55.43962097167969,-56.50202941894531,1.062408447265625
365,0,28.88912,-55.438175201416016,-56.50328826904297,1.0651130676269531
366,0,27.467865,-55.43675994873047,-56.504451751708984,1.0676918029785156
367,0,35.67558,-55.43539810180664,-56.50558853149414,1.0701904296875
368,0,39.71332,-55.43400573730469,-56.50670623779297,1.0727005004882812
369,0,35.614933,-55.43263244628906,-56.5078239440918,1.0751914978027344
370,0,31.65143,-55.431156158447266,-56.50887680053711,1.0777206420898438
371,0,32.869717,-55.42964553833008,-56.509910583496094,1.0802650451660156
372,0,34.320137,-55.42811584472656,-56.51093673706055,1.0828208923339844
373,0,39.55272,-55.426578521728516,-56.512054443359375,1.0854759216308594
374,0,28.848907,-55.42510223388672,-56.51311492919922,1.0880126953125
375,0,34.248135,-55.42362976074219,-56.51414108276367,1.0905113220214844
376,0,35.525078,-55.422176361083984,-56.515201568603516,1.0930252075195312
377,0,39.70196,-55.420677185058594,-56.51631546020508,1.0956382751464844
378,0,38.36945,-55.41916275024414,-56.517459869384766,1.098297119140625
379,0,35.557625,-55.41768264770508,-56.51865768432617,1.1009750366210938
380,0,30.273205,-55.41621017456055,-56.519771575927734,1.1035614013671875
381,0,34.13371,-55.4146842956543,-56.52094650268555,1.10626220703125
382,0,34.350838,-55.41315460205078,-56.5220832824707,1.1089286804199219
383,0,28.673359,-55.411643981933594,-56.52324295043945,1.1115989685058594
384,0,37.102566,-55.410282135009766,-56.52434158325195,1.1140594482421875
385,0,39.648487,-55.4088134765625,-56.525508880615234,1.1166954040527344
386,0,30.289457,-55.40724182128906,-56.52659606933594,1.119354248046875
387,0,38.170364,-55.405670166015625,-56.527774810791016,1.1221046447753906
388,0,38.34074,-55.40408706665039,-56.52898406982422,1.1248970031738281
