['a', 'b', 'a', 'b', 'a', 'b', 'a', 'c', 'b', 'd', 'a', 'd', 'c', 'b', 'a', 'b', 'a', 'b', 'c', 'c']
['a', 'a', 'a', 'a', 'a', 'a', 'c', 'b', 'd', 'b', 'c', 'b', 'b', 'b', 'd', 'b', 'd', 'c', 'c', 'c']
['a', 'b', 'a', 'b', 'a', 'b', 'c', 'd', 'a', 'b', 'd', 'b', 'd', 'c', 'd', 'b', 'b', 'b', 'd', 'd', 'c', 'd', 'd', 'd', 'b', 'd', 'a', 'c', 'c', 'a', 'd']
['a', 'a', 'a', 'a', 'a', 'c', 'a', 'c', 'b', 'c', 'a', 'b', 'a', 'd', 'd', 'c', 'a', 'a', 'c', 'd', 'c', 'b', 'a', 'a', 'a', 'c', 'a', 'b', 'b', 'a', 'b']
step,epoch,mean_loss,good_scores,bad_scores,diff
117,0,31.214613,-54.461483001708984,-65.77826690673828,11.316783905029297
118,0,37.969658,-54.48843002319336,-65.81986999511719,11.331439971923828
119,0,34.009796,-54.51813888549805,-65.87309265136719,11.35495376586914
120,0,33.47542,-54.55310821533203,-65.92893981933594,11.375831604003906
121,0,26.149046,-54.605587005615234,-66.00084686279297,11.395259857177734
122,0,29.526798,-54.656822204589844,-66.07091522216797,11.414093017578125
123,0,38.84243,-54.67036437988281,-66.10709381103516,11.436729431152344
124,0,35.01547,-54.68235778808594,-66.13386535644531,11.451507568359375
125,0,36.00694,-54.67655563354492,-66.14556884765625,11.469013214111328
126,0,29.399439,-54.671085357666016,-66.16014099121094,11.489055633544922
127,0,33.58967,-54.66618728637695,-66.18367767333984,11.51749038696289
128,0,39.559147,-54.6223030090332,-66.17477416992188,11.552471160888672
129,0,31.261906,-54.585166931152344,-66.17992401123047,11.594757080078125
130,0,38.7877,-54.560585021972656,-66.18438720703125,11.623802185058594
131,0,37.824287,-54.513397216796875,-66.1499252319336,11.636528015136719
132,0,35.730003,-54.50480651855469,-66.1656494140625,11.660842895507812
133,0,35.397156,-54.49213790893555,-66.1939926147461,11.701854705810547
134,0,37.831326,-54.472869873046875,-66.2251205444336,11.752250671386719
135,0,39.16647,-54.44716262817383,-66.24459075927734,11.797428131103516
136,0,33.22393,-54.40324401855469,-66.24745178222656,11.844207763671875
137,0,32.975964,-54.35980224609375,-66.24568176269531,11.885879516601562
138,0,26.854666,-54.32819366455078,-66.2534408569336,11.925247192382812
139,0,39.416393,-54.29822540283203,-66.25193786621094,11.953712463378906
140,0,39.685833,-54.26628494262695,-66.24964141845703,11.983356475830078
141,0,35.944626,-54.23714065551758,-66.26675415039062,12.029613494873047
142,0,28.819347,-54.242271423339844,-66.3084716796875,12.066200256347656
143,0,33.292366,-54.26029586791992,-66.34971618652344,12.089420318603516
144,0,35.304886,-54.276824951171875,-66.38050079345703,12.103675842285156
145,0,33.26863,-54.2858772277832,-66.37452697753906,12.08864974975586
146,0,39.686737,-54.27178192138672,-66.35297393798828,12.081192016601562
147,0,37.1947,-54.24535369873047,-66.30428314208984,12.058929443359375
148,0,33.103745,-54.23335266113281,-66.28556060791016,12.052207946777344
149,0,30.619625,-54.23094940185547,-66.28617095947266,12.055221557617188
150,0,36.9887,-54.24399948120117,-66.30516815185547,12.061168670654297
151,0,31.294703,-54.253944396972656,-66.32276153564453,12.068817138671875
152,0,30.845743,-54.26460266113281,-66.3420181274414,12.077415466308594
153,0,31.335625,-54.27143859863281,-66.35298919677734,12.081550598144531
154,0,32.649082,-54.27961730957031,-66.35343170166016,12.073814392089844
155,0,37.284893,-54.29539489746094,-66.37863159179688,12.083236694335938
156,0,26.958736,-54.31633377075195,-66.42491912841797,12.108585357666016
157,0,33.67875,-54.37089920043945,-66.50977325439453,12.138874053955078
158,0,37.426235,-54.42525100708008,-66.60643005371094,12.18117904663086
159,0,30.350578,-54.45863342285156,-66.69091033935547,12.232276916503906
160,0,37.864483,-54.45838928222656,-66.74144744873047,12.283058166503906
161,0,35.410835,-54.423851013183594,-66.73863220214844,12.314781188964844
162,0,27.37949,-54.41944122314453,-66.77091217041016,12.351470947265625
163,0,32.70815,-54.44780349731445,-66.82550048828125,12.377696990966797
164,0,30.777395,-54.47311782836914,-66.86038970947266,12.387271881103516
165,0,30.31012,-54.5120849609375,-66.88655090332031,12.374465942382812
166,0,29.63464,-54.54206466674805,-66.90384674072266,12.36178207397461
167,0,25.06209,-54.61396789550781,-66.97196960449219,12.358001708984375
168,0,34.11402,-54.657100677490234,-67.01026916503906,12.353168487548828
169,0,36.987984,-54.73529815673828,-67.09870147705078,12.3634033203125
170,0,31.660492,-54.802879333496094,-67.1803207397461,12.37744140625
171,0,38.96156,-54.87104034423828,-67.2679672241211,12.396926879882812
172,0,35.973434,-54.94087219238281,-67.34622192382812,12.405349731445312
173,0,29.329449,-54.97071075439453,-67.36727905273438,12.396568298339844
174,0,37.04519,-54.9710693359375,-67.35334777832031,12.382278442382812
175,0,37.59528,-54.98362350463867,-67.346435546875,12.362812042236328
176,0,30.991886,-54.96787643432617,-67.33564758300781,12.36777114868164
177,0,36.658722,-54.93801498413086,-67.30989074707031,12.371875762939453
178,0,28.434788,-54.919681549072266,-67.29605102539062,12.37636947631836
179,0,40.55711,-54.83631896972656,-67.2260513305664,12.389732360839844
180,0,29.72024,-54.7679443359375,-67.16426849365234,12.396324157714844
181,0,35.86745,-54.719032287597656,-67.12338256835938,12.404350280761719
182,0,32.952103,-54.69822311401367,-67.10240936279297,12.404186248779297
183,0,30.058933,-54.703800201416016,-67.10965728759766,12.40585708618164
184,0,31.592852,-54.71969223022461,-67.13711547851562,12.417423248291016
185,0,27.1794,-54.721275329589844,-67.170654296875,12.449378967285156
186,0,35.232643,-54.71562576293945,-67.16104888916016,12.445423126220703
187,0,29.449955,-54.67976379394531,-67.12895202636719,12.449188232421875
188,0,28.553318,-54.64852523803711,-67.1043930053711,12.455867767333984
189,0,27.74685,-54.603172302246094,-67.07240295410156,12.469230651855469
190,0,35.10581,-54.556060791015625,-67.03614044189453,12.480079650878906
191,0,31.825592,-54.54130172729492,-67.04487609863281,12.50357437133789
192,0,31.497772,-54.54898452758789,-67.06708526611328,12.51810073852539
193,0,28.684387,-54.55977249145508,-67.10047149658203,12.540699005126953
194,0,30.28248,-54.584327697753906,-67.15599060058594,12.571662902832031
195,0,37.92757,-54.647178649902344,-67.24507904052734,12.597900390625
196,0,27.661932,-54.69731903076172,-67.31849670410156,12.621177673339844
197,0,29.98032,-54.73170852661133,-67.38192749023438,12.650218963623047
198,0,30.313646,-54.751461029052734,-67.43281555175781,12.681354522705078
199,0,38.038734,-54.784542083740234,-67.48356628417969,12.699024200439453
200,0,37.27183,-54.81940460205078,-67.5267562866211,12.707351684570312
201,0,31.691055,-54.817562103271484,-67.53145599365234,12.71389389038086
202,0,27.850994,-54.82073211669922,-67.53487396240234,12.714141845703125
203,0,33.8207,-54.781166076660156,-67.49299621582031,12.711830139160156
204,0,27.941353,-54.75088119506836,-67.46675872802734,12.715877532958984
205,0,30.079887,-54.734249114990234,-67.44505310058594,12.710803985595703
206,0,39.11305,-54.71036148071289,-67.40888214111328,12.69852066040039
207,0,33.135418,-54.66748046875,-67.36048126220703,12.693000793457031
208,0,27.823483,-54.66395568847656,-67.36678314208984,12.702827453613281
209,0,34.879333,-54.668006896972656,-67.3751220703125,12.707115173339844
210,0,35.30913,-54.69300842285156,-67.38446044921875,12.691452026367188
211,0,34.97705,-54.712120056152344,-67.3960189819336,12.68389892578125
212,0,28.352242,-54.77574157714844,-67.44820404052734,12.672462463378906
213,0,38.686,-54.840206146240234,-67.50741577148438,12.66720962524414
214,0,36.346634,-54.89064407348633,-67.57646942138672,12.68582534790039
215,0,27.402496,-54.91965103149414,-67.618408203125,12.69875717163086
216,0,28.279762,-54.93295669555664,-67.66133117675781,12.728374481201172
217,0,39.37061,-54.92591857910156,-67.68730163574219,12.761383056640625
218,0,30.519337,-54.92979049682617,-67.73015594482422,12.800365447998047
219,0,29.81641,-54.9001579284668,-67.75542449951172,12.855266571044922
220,0,35.94934,-54.880496978759766,-67.7841567993164,12.90365982055664
221,0,27.982351,-54.83205795288086,-67.78199768066406,12.949939727783203
222,0,31.74123,-54.773162841796875,-67.75144958496094,12.978286743164062
223,0,26.442535,-54.76181411743164,-67.76638793945312,13.004573822021484
224,0,34.067772,-54.73777389526367,-67.77134704589844,13.033573150634766
225,0,37.972286,-54.739749908447266,-67.80714416503906,13.067394256591797
226,0,37.330414,-54.748634338378906,-67.83500671386719,13.086372375488281
227,0,33.572433,-54.735172271728516,-67.83390808105469,13.098735809326172
228,0,34.61742,-54.712581634521484,-67.81696319580078,13.104381561279297
229,0,28.20312,-54.699703216552734,-67.80659484863281,13.106891632080078
230,0,34.78322,-54.709190368652344,-67.80723571777344,13.098045349121094
231,0,32.695618,-54.72067642211914,-67.8191146850586,13.098438262939453
232,0,30.829836,-54.781803131103516,-67.85859680175781,13.076793670654297
233,0,30.711485,-54.863338470458984,-67.9178695678711,13.05453109741211
234,0,40.216625,-54.924530029296875,-67.96062469482422,13.036094665527344
235,0,32.646626,-54.95627212524414,-67.98113250732422,13.024860382080078
236,0,40.003853,-54.97679138183594,-68.01456451416016,13.037773132324219
237,0,25.939363,-55.0416374206543,-68.08985900878906,13.048221588134766
238,0,34.008957,-55.08711624145508,-68.16299438476562,13.075878143310547
239,0,35.27882,-55.132652282714844,-68.23524475097656,13.102592468261719
240,0,33.729053,-55.142696380615234,-68.27703857421875,13.134342193603516
241,0,31.438595,-55.18212127685547,-68.34835052490234,13.166229248046875
242,0,30.294239,-55.19713592529297,-68.38903045654297,13.19189453125
243,0,37.910114,-55.138118743896484,-68.37273406982422,13.234615325927734
244,0,38.321045,-55.08879852294922,-68.3441390991211,13.255340576171875
245,0,27.041653,-55.0335693359375,-68.30554962158203,13.271980285644531
246,0,27.844482,-54.95213317871094,-68.24166107177734,13.289527893066406
247,0,27.716438,-54.888458251953125,-68.19569396972656,13.307235717773438
248,0,32.579178,-54.81790542602539,-68.14520263671875,13.32729721069336
249,0,26.674625,-54.76584243774414,-68.09332275390625,13.32748031616211
250,0,29.680086,-54.712196350097656,-68.0388412475586,13.326644897460938
251,0,36.020767,-54.661903381347656,-67.98255920410156,13.320655822753906
252,0,36.67466,-54.59512710571289,-67.91490936279297,13.319782257080078
253,0,33.644146,-54.54947280883789,-67.86756896972656,13.318096160888672
254,0,36.048912,-54.5163459777832,-67.85110473632812,13.334758758544922
255,0,40.252518,-54.46105194091797,-67.82752990722656,13.366477966308594
256,0,34.761055,-54.41450119018555,-67.8092041015625,13.394702911376953
257,0,34.7298,-54.370201110839844,-67.79561614990234,13.4254150390625
258,0,30.507185,-54.35443878173828,-67.78337097167969,13.428932189941406
259,0,38.848846,-54.36305236816406,-67.78861999511719,13.425567626953125
260,0,37.077503,-54.375850677490234,-67.8134536743164,13.437602996826172
261,0,36.208313,-54.397315979003906,-67.8484115600586,13.451095581054688
262,0,36.0601,-54.417518615722656,-67.87897491455078,13.461456298828125
263,0,33.06744,-54.41941833496094,-67.90116882324219,13.48175048828125
264,0,32.200912,-54.41826248168945,-67.92467498779297,13.506412506103516
265,0,34.562008,-54.423519134521484,-67.9598617553711,13.53634262084961
266,0,33.485367,-54.43442916870117,-67.9957504272461,13.561321258544922
267,0,28.652903,-54.47925567626953,-68.05370330810547,13.574447631835938
268,0,34.97087,-54.51738739013672,-68.0986328125,13.581245422363281
269,0,28.676119,-54.556663513183594,-68.15410614013672,13.597442626953125
270,0,27.993807,-54.6030158996582,-68.21302032470703,13.610004425048828
271,0,28.401028,-54.61266326904297,-68.25264739990234,13.639984130859375
272,0,37.95072,-54.62765121459961,-68.29930877685547,13.67165756225586
273,0,38.281807,-54.635189056396484,-68.33055877685547,13.695369720458984
274,0,29.575027,-54.634666442871094,-68.3659439086914,13.731277465820312
275,0,35.232475,-54.599735260009766,-68.37379455566406,13.774059295654297
276,0,35.18649,-54.554256439208984,-68.37447357177734,13.82021713256836
277,0,26.183626,-54.53165054321289,-68.37274932861328,13.84109878540039
278,0,31.95815,-54.54691696166992,-68.4071273803711,13.860210418701172
279,0,29.385897,-54.547306060791016,-68.4258041381836,13.878498077392578
280,0,31.119825,-54.56854248046875,-68.45093536376953,13.882392883300781
281,0,30.332346,-54.5784797668457,-68.45318603515625,13.874706268310547
282,0,33.325794,-54.576717376708984,-68.44925689697266,13.872539520263672
283,0,33.284508,-54.545658111572266,-68.42076873779297,13.875110626220703
284,0,31.32835,-54.50922775268555,-68.38398742675781,13.874759674072266
285,0,30.478916,-54.463523864746094,-68.33283233642578,13.869308471679688
286,0,29.111673,-54.457122802734375,-68.31535339355469,13.858230590820312
287,0,32.79885,-54.467750549316406,-68.3057861328125,13.838035583496094
288,0,38.209778,-54.485816955566406,-68.29706573486328,13.811248779296875
289,0,29.656824,-54.51966857910156,-68.29012298583984,13.770454406738281
290,0,29.40588,-54.57725524902344,-68.28749084472656,13.710235595703125
291,0,34.44201,-54.61494445800781,-68.28804779052734,13.673103332519531
292,0,28.043182,-54.629703521728516,-68.28620910644531,13.656505584716797
293,0,34.18773,-54.613338470458984,-68.26165008544922,13.648311614990234
294,0,37.848637,-54.59312057495117,-68.22725677490234,13.634136199951172
295,0,30.244644,-54.5736083984375,-68.20109558105469,13.627487182617188
296,0,38.313988,-54.55446243286133,-68.20326232910156,13.648799896240234
297,0,31.572617,-54.54298400878906,-68.20840454101562,13.665420532226562
298,0,38.90812,-54.548038482666016,-68.22093963623047,13.672901153564453
299,0,30.139603,-54.551883697509766,-68.2392578125,13.687374114990234
300,0,35.98046,-54.590389251708984,-68.2907943725586,13.70040512084961
301,0,37.82987,-54.62331771850586,-68.35118865966797,13.72787094116211
302,0,31.534842,-54.63002395629883,-68.39627075195312,13.766246795654297
303,0,31.63469,-54.654930114746094,-68.4630126953125,13.808082580566406
304,0,36.738857,-54.68778610229492,-68.5448226928711,13.857036590576172
305,0,32.919624,-54.69981002807617,-68.57549285888672,13.875682830810547
306,0,34.525635,-54.716712951660156,-68.61976623535156,13.903053283691406
307,0,35.004864,-54.73273849487305,-68.64685821533203,13.914119720458984
308,0,35.531265,-54.738704681396484,-68.70045471191406,13.961750030517578
309,0,38.022236,-54.7364616394043,-68.75599670410156,14.019535064697266
310,0,33.817204,-54.78295135498047,-68.86590576171875,14.082954406738281
311,0,27.170002,-54.832916259765625,-68.97169494628906,14.138778686523438
312,0,28.22811,-54.9094123840332,-69.10533905029297,14.195926666259766
313,0,29.448002,-54.91862869262695,-69.12405395507812,14.205425262451172
314,0,30.367458,-54.91364669799805,-69.11389923095703,14.200252532958984
315,0,27.999311,-54.898895263671875,-69.09098815917969,14.192092895507812
316,0,36.502186,-54.89020919799805,-69.08458709716797,14.194377899169922
317,0,34.848465,-54.91911315917969,-69.13217163085938,14.213058471679688
318,0,35.607536,-54.92536544799805,-69.15779876708984,14.232433319091797
319,0,28.28983,-54.939491271972656,-69.20024871826172,14.260757446289062
320,0,39.507526,-54.93824768066406,-69.22168731689453,14.283439636230469
321,0,31.58895,-54.932533264160156,-69.22613525390625,14.293601989746094
322,0,35.882603,-54.94377517700195,-69.24695587158203,14.303180694580078
323,0,34.264587,-54.948089599609375,-69.2738265991211,14.325736999511719
324,0,34.968918,-54.91314697265625,-69.2515869140625,14.33843994140625
325,0,26.403757,-54.888755798339844,-69.23362731933594,14.344871520996094
326,0,35.20002,-54.86319351196289,-69.20574188232422,14.342548370361328
327,0,32.175594,-54.84084701538086,-69.19698333740234,14.356136322021484
328,0,38.044933,-54.76728820800781,-69.1291275024414,14.361839294433594
329,0,36.80274,-54.70062255859375,-69.06378936767578,14.363166809082031
330,0,35.229836,-54.66581344604492,-69.025390625,14.359577178955078
331,0,29.78839,-54.638267517089844,-68.98798370361328,14.349716186523438
332,0,33.92139,-54.640419006347656,-68.96862030029297,14.328201293945312
333,0,37.196785,-54.656131744384766,-68.97100067138672,14.314868927001953
334,0,39.841423,-54.668033599853516,-68.9583969116211,14.290363311767578
335,0,35.632156,-54.670562744140625,-68.94770050048828,14.277137756347656
336,0,34.283237,-54.6833610534668,-68.96014404296875,14.276782989501953
337,0,28.784798,-54.68802261352539,-68.95899963378906,14.270977020263672
338,0,32.614906,-54.68045425415039,-68.9405746459961,14.260120391845703
339,0,32.736122,-54.62931823730469,-68.872314453125,14.242996215820312
340,0,27.368881,-54.601898193359375,-68.83067321777344,14.228775024414062
341,0,32.521095,-54.58118438720703,-68.79903411865234,14.217849731445312
342,0,35.38893,-54.585758209228516,-68.7928695678711,14.207111358642578
343,0,29.263021,-54.57322692871094,-68.78316497802734,14.209938049316406
344,0,28.692,-54.5833740234375,-68.78453826904297,14.201164245605469
345,0,27.737255,-54.58529281616211,-68.76732635498047,14.18203353881836
346,0,38.658607,-54.585384368896484,-68.75189971923828,14.166515350341797
347,0,27.78775,-54.6027717590332,-68.75838470458984,14.15561294555664
348,0,26.686031,-54.63243103027344,-68.77044677734375,14.138015747070312
349,0,30.615139,-54.69691467285156,-68.8345947265625,14.137680053710938
350,0,29.55132,-54.74843215942383,-68.90161895751953,14.153186798095703
351,0,31.966547,-54.797454833984375,-68.9654312133789,14.167976379394531
352,0,30.640076,-54.84452438354492,-69.04156494140625,14.197040557861328
353,0,26.899702,-54.91135787963867,-69.12525177001953,14.21389389038086
354,0,37.1397,-54.97407150268555,-69.20831298828125,14.234241485595703
355,0,33.776394,-55.04105758666992,-69.2960433959961,14.254985809326172
356,0,33.3853,-55.07354736328125,-69.3663558959961,14.292808532714844
357,0,29.636965,-55.0997314453125,-69.4096908569336,14.309959411621094
358,0,31.01638,-55.0888557434082,-69.42691040039062,14.338054656982422
359,0,31.59013,-55.02787780761719,-69.38895416259766,14.361076354980469
360,0,29.156004,-54.97774124145508,-69.36003112792969,14.38228988647461
361,0,32.171974,-54.87521743774414,-69.28812408447266,14.412906646728516
362,0,34.046192,-54.79530334472656,-69.23013305664062,14.434829711914062
363,0,32.65732,-54.75630569458008,-69.2146224975586,14.458316802978516
364,0,28.438728,-54.75886154174805,-69.24606323242188,14.487201690673828
365,0,33.438614,-54.739315032958984,-69.24665069580078,14.507335662841797
366,0,27.74089,-54.69997787475586,-69.20924377441406,14.509265899658203
367,0,29.242989,-54.63777160644531,-69.15704345703125,14.519271850585938
368,0,35.842773,-54.59756088256836,-69.1231918334961,14.525630950927734
369,0,30.476204,-54.54145812988281,-69.0851821899414,14.543724060058594
370,0,28.644815,-54.48528289794922,-69.05726623535156,14.571983337402344
371,0,35.178474,-54.42558670043945,-69.031005859375,14.605419158935547
372,0,36.28898,-54.384132385253906,-69.01532745361328,14.631195068359375
373,0,38.669003,-54.36491012573242,-69.00713348388672,14.642223358154297
374,0,28.242216,-54.34065628051758,-68.98064422607422,14.63998794555664
