form	categorical_judgment
è I z e n à w f x v j s w s ù e q O A B R f o e á è f N ǎ n s W F ǒ	ungrammatical
ò P F p T ú N E O ǔ ǒ a è l k D b a ó à w C D Z b á a x b K é W a y	ungrammatical
A F b x c O Z ǒ B E n z w h p a h M J P Q E ǔ b a è I è b a b é ě q	ungrammatical
C n Q ǒ O S G k j w á c i K A ǒ Y S g n d M c ù r t d P c R d à i ǎ	ungrammatical
G I B c E d w c d I g h c x M K ó d A g i G m B ǒ ǎ d ó W A q q o S	ungrammatical
I p X H è n n G P k B e f M u P V t e P N n è h O L r f e ù t K r f	ungrammatical
M A Q x U a b a b ǒ a M b J é J q k x A p s D L A R ǎ I R á m ǎ ò J	ungrammatical
O a b o U ú Y J P v L T k ú k R ó a b Z a h h L i b i x ú X x ǒ á ù	ungrammatical
R G m x S Z k R ǔ r Y T è q T W Y e y c f m i ù f e f A e f M é e f	ungrammatical
T c d F N I F n K u V c ó d D l c è R W ú M w P d X j Z d Y w y á n	ungrammatical
W P h r ú P Y f j l a ě e f J t X ò T t y ě e f ó p V q S e C t F f	ungrammatical
Z á e M H x f ǎ é m T ě z u n V e t x ǎ ó Q g f B q G e ǎ S f á S s	ungrammatical
a W é b A a A R u á A D b h a X S m P S ù t à F C j J i b ǎ à e D D	ungrammatical
b P P ù A ù a x ó ǎ u E b m ě a b p j l h i z H t è m Y Q q i a b Y	ungrammatical
c Z ǔ ǔ K K E d c q w S à d j ó B ě T V c F d ù Q u D L o l ě T z r	ungrammatical
d w ǔ e r f ě è e l f j m ǎ G N R e p ó ú f Q d i G ǒ s T t Y p M B	ungrammatical
e m S o f A Q e o E A w n r W w s V h s o k o r ǔ E f e J ù f ǔ ò q	ungrammatical
h T b W x a b r u ǒ j G ě I F C a p S b o Q D T g h o ǎ h a k b ú x	ungrammatical
k a V S u C g ò b i B M B B F W a J h I x ú L b s I i ú M a H I ǔ b	ungrammatical
n b J v e j ǎ Q b c l d L J c ú d è ó O g y c ú H N U d N s t y g b	ungrammatical
q t m P i k w s D ǎ P N a ǎ b J ě j J a b ǎ p A a ě r b v O Q g ě ǎ	ungrammatical
t x c ò i W M O i X d P X s c ǔ d B i á á ú c T d ú N z A t u ù g Q	ungrammatical
x I Q B à e f C e w P p I á O v E f U E á m é L n L K E ó e f u w ù	ungrammatical
ù ù Q è W v j s F O J F f l j e V O ǒ o g d v o Q z J l m v w n m f V	grammatical
á D Y Z p F y n O Y l b a J P Z g k ú U ú u C U p A é ú s á B m e W b	grammatical
ǎ d N s P v Y z e N è U x R à ǒ j n a y I N s k q K J e N l Q r g f ǒ	grammatical
ě G i ó X ò g f I w A I ù á ù i g T X b V ǎ N U t o m ù ú n d n q s m	grammatical
ǒ ù è X F a U ù K ù y p e I x ǎ C a b R z L o é h o B z p Z F Z P k d	grammatical
A Z m ǔ C Q U E é ú ù w D q u ù x B t i S n W P N R u P I F c f Y O ú	grammatical
D ó é i c e a y F ù S Z t X w ǒ ǎ á y S à è ě g H J è ě L è ò à O ò m	grammatical
F X ǎ á u s f p Z K V R N z ù X Q e y c s W U z f ě H a á r b E Y I n	grammatical
I ù é ù t U x I L f e R D k l ó k b à Q a E s c f S X V N p S O ǒ b à	grammatical
K V q Z y j j a C ě u O ǎ H z Q ù O j J J N n g l ǎ à b ú E D b P r Q	grammatical
N K B n t a d q w Q G L X é ǔ x c t a s á ò n c x p F o à à C c A à a	grammatical
Q N T u K q O b D D w á u Y p k u O H k á n R à x Z h M x N ò H T ó r	grammatical
S j v u M ǒ c T G G v S n p B ǎ c d y z i k p ú O J K y p w p c G D ò	grammatical
V B Z C Y i N Q o u T D w n y j k é o m q g m J v W n P q Z K J q l x	grammatical
X g o c ě à j Z d h e k t a K E A n E o ó w é n F P n N N p E x g g O	grammatical
a I z f l Z J Z a t K V q Y t ǔ Q k g C Q S e N á j J S N ě Z é é l V	grammatical
c j V X è f Y s à u g Y i á g D ú D N C ě y e o q M E ó h t e C ú g B	grammatical
f L á W C F b q V H ó V y W T U f Q ù T j F q d m ò á ò s b á G D ò h	grammatical
h f ǒ ǔ I ǎ U x e e ú n T á G O z Q ě P B s W s t d u à k O A L E O F	grammatical
k d D f o C i á ǎ s d B t e á D t s p X z T ù L d A K á R b a B Z c R	grammatical
n N o M q A U x U m w e d g f A w O é ù n Y E o F g ù V n H E z r E G	grammatical
q ǎ C O ě u w y F m I è U b M ù S O p è I n q ò U F Y H i u W M I Y B	grammatical
s a s Q k G c x a b Z A M Q a K G ǒ e z é á C L o L Q l B W U X ǒ g F	grammatical
v ǔ t z E w u è ò ǎ h b e ǒ ù C ǔ A l f I ù o u o r h c g á H q J h j	grammatical
x f á U B b u ò m X y q p i F i d o I W t ǔ b ǎ i u P x C D m N z J i	grammatical
ù ǔ U F v ù W e K u N c A u R d c w d c q à y ó E u é d n Z N o g w v	ungrammatical
á o n J ò a g J s A S b X S R ò ó z I t ǒ g h a m b x à H a w b o x ǔ	ungrammatical
è á a q b s ó à W p D g L a á h n I b m p J n W a L b g T D g m è w U	ungrammatical
ó f ó c A ě d ǎ P c O N A B r d ǎ L Y c m ù y d i k d o y L D I C r à	ungrammatical
ú L ě c è U G e n f r O ó I ǎ E P e i G p C T ǎ ǒ T f r e á f b L o N	ungrammatical
C ǒ O c á F n D M D ò J d c m ǔ d m w M ú c U w v á ò u P I ǎ m d O b	ungrammatical
E d V v e h á q ú J f á r R e H H B K G ú f e O U L f X H i o Q X T t	ungrammatical
H b c I N v i ě x ù M E S i V à I P S d L B à k c E H è d c H U F d ú	ungrammatical
K u I O e r P Z m D M Y J f t e f e P N q r r J s f P x O h ǒ ò Y w ě	ungrammatical
N s d ě x d E v l á q R c X R á d U l y N t c d m c d M ǎ ě x v z Y s	ungrammatical
R ǎ r ǒ M W c Y Z d L m g M O O c s l r s g ǒ r m d N ǎ z H c Y v à d	ungrammatical
T r á N U X l m E ò q g J Q x a c H d ù r c d A o c t ó p g s d ǒ O ě	ungrammatical
W E F v l O w ě p L U V ě Q ù O a p q b ǎ a U O b a G w ú ǎ t b è s i	ungrammatical
Z S l ǒ a P b r k F ǎ P k a b G a B b j Q a e ú b P B b ǒ E M é o Z à	ungrammatical
a b B Q ǒ ò N a M u i à ò b a V ó t u S B á b D O d ó W l H K c x ó w	ungrammatical
c à S u ě M R D è y b é F m d R v c G K d Q c E d J ǔ Y k B c d ò x q	ungrammatical
c n M q g D à u á j T w h j g B O v k s E S Y N E m J d c d Y c I d h	ungrammatical
e J B f F e P f e é X t T ǎ D v n f b q ǔ k q a e ě f w X d Y T ǔ à n	ungrammatical
f è a Z ǎ R e f e q Q u v u X f F e ě z Q T f n S x W g M f x ú ù a s	ungrammatical
i J p g L B C A e f G C k K X g ǒ ó D t Y e D L g f ǒ e o ù f ú y k è	ungrammatical
l ě d O C m B c ò L J d c z h p ó d L Q ò G U o o N y c ú W H C d M ò	ungrammatical
n d a x ǒ M v N Z D O r Q z J b a u E b W a n p è N g M á F H D b r c	ungrammatical
q V ó k á e h Z p B f S Q à O V e f z U w n e h K x f ò S K F S o á R	ungrammatical
t c Z e u é g M v ǔ A I f l á ǒ Z H Y T e O f i e R ù h ǔ f i ò o q B	ungrammatical
x è a i B è é L r g q R i B ó b ò p i ú y è t G n a ě u P K b K P a b	ungrammatical
ù ù S a n O M F x ò c à b r J H ù y C X E U b m j i P ǎ t T f V m K z è	grammatical
á ǒ s s L ó Q F p ù D s e O j W j á v q K W è S H e ě v s o m c h i v n	grammatical
ǎ d ǒ Q z B K k S O ǔ c Y T r w C v u O á u ú b e t I x ě ǒ è k I è è A	grammatical
ě Q M F a t I U b C ǒ ò c T S L j X u X X J K a Z B z s b p A M f R z D	grammatical
ǒ ó I ó ù ù k b ě a l E K à J X x é T M F d à n D n Q k è E o I d è F v	grammatical
A k ǒ c ú w V A w t ò G H j f I C W é V C à a F è c r a c x y h g ù ò e	grammatical
D E ǒ r s w V J P I à n ù b o q F G E I ú Y P G b H h ǎ a U ě é è á N T	grammatical
G é S X c q S ú k M c d K k n F h a q S u b Q N ó Z ú o z R j C v ù j g	grammatical
I g c T S L G o X F G h g i ò s L é n ǔ a G a A m T h K P j ǒ à a ó ě q	grammatical
L é f C X Z f T y ǎ D A M F ǔ q ǎ t L L A ǎ ǔ K i W R O x r j ǔ l Z à Q	grammatical
N I N ě á M f M V U X r ù á l Q ǔ s M v D M M E C E q i C V E u P W w U	grammatical
Q ù p z ǒ t p K á I K ú Q é R d k c J á d S u k W f R z J o n w H ě P x	grammatical
S Z n f a N P j O Z D F y X I p q B J y p v D D b a S ǒ x é f Y g w C Y	grammatical
V E A Z d è ó R ù j é g s ǔ G s k y ó ǎ P z d d w z U u ǒ é X f B Y N f	grammatical
X k é X ú W v A L O ǔ w S N H p Q y ò f K ǒ P X a V S ò h ǔ J y k v ù ó	grammatical
a E E B J H P Q ǎ f à Q á P l T y e S ǒ K w i q R M ǒ S K g O M ǒ à m i	grammatical
c i t v r w I X i ě b o a Z k z W r w j m a I R p F N H I G e G é P P ú	grammatical
f C ě ě c Z ě i p v f ǒ X e e j m á ě v a á G U g ù g F ǒ R H c t r X Q	grammatical
h x R M r q ǔ ú X B P P h L R ě G Q F m B ǎ m I è ě g E P b v è A ù ò h	grammatical
k F w W p ǔ R e L W L U z x X z L X m s O u ú c a ó P j H A s Z ó á x Z	grammatical
m z ě á T S p K P h c Q M I ú b i m j h e f S U I é t ě ǔ B è Q H S v N	grammatical
p p Z v q Z ǔ Y E c m F s à h g á N V L D R i K ú t n U R J H A ǔ B R ǒ	grammatical
s P y Z y q r n w A ò e j S t o c w M W q S z r L N p è è O R A B ǎ y Z	grammatical
u a w c w ú g ǒ D e p á ǒ S M S P V l n q ǔ á O N z v ù h k G m z v n ě	grammatical
x f Q R m c o l ú Y ě ǎ m p u ù M M v ò n O x F x t Y K o T ò G w W ú y	grammatical
ù ě F m ǎ X h l I e j s ú V v w f e ǒ é f e J V ě z C h n z f A ǒ ù S ú	ungrammatical
á e E á ù ǔ B T J h Y ě F f e U Y f y u o Z p e l F U n I Y ǎ P N f Z u	ungrammatical
é T C e f A r Q s e D f e R u ǒ q g S ǎ q H m P q ó g n u K f K ě I Y R	ungrammatical
ó ǔ s O a i Z U ù b M h ǔ a b ǒ á á Z x w ě a Z k s I t ǎ h U b T T Z e	ungrammatical
ǒ Z P S X k Z m g e J é x f A ǎ H D E e f v t l è L e I P N h U f y X o	ungrammatical
B E u P H o c h ó W j q k K d R C I c U d B O F u c r d u j c R C L S V	ungrammatical
E Z i E c t ǒ M N ó d à N M v ó P ú l c d è T ú k ě l P E ǒ c é d P á p	ungrammatical
H H Q e á D P W f ǒ C X W D á e x à m h ò D q f k Y v B M S e k ó f B T	ungrammatical
J y ǎ u p b c V ǔ o l G U R à Q Q O x d k ù h c B P d c ú w D s V O o d	ungrammatical
M j W a V X L b Y B H T a é é L b n a ě b O ó ó d r y F p k o B A u s á	ungrammatical
P w c E S R é Q s Z A t ě x P q p d ó J V O Y W ó g ù Z á m y c d c t d	ungrammatical
S g e u B K r R ǎ s T c m Z j ě C è ò C X I d s ě p c j ǎ ǒ N d c P ú d	ungrammatical
