form	categorical_judgment
s H Q O F a b R Q k C w H J c Y f á ǔ l R ǎ ú h ò S c C ò l B	grammatical
u x D c m e s L Y k o R d L L n ù é w v J Z G a Y h é l K A ǒ	grammatical
x U V v M q E c M g F a s z ó f è O i e y ǎ J n M f F O y I m	grammatical
ù ù a K K s i b z a z D ǎ C b p H ǎ à s B B à L u N I ǒ g g t	ungrammatical
á h ò B q m i A E T f s A ě l g b g a b ě Y è J a n q c U O C	ungrammatical
é P n k Q c b a E r b á D m O F v s ǔ L H P A V I l s a g e n	ungrammatical
ó è y a q ò a X E A o l I b ě g ě P a Q b E N O è k U à d U ǒ	ungrammatical
ú E E B G e q w X ó J Z M ù a é ě K A b G a x á o g x G b X R	ungrammatical
B r s f m b è ò è a E b z T u r a r c Y i E j ú ó R V E N J d	ungrammatical
E e ó N V ò q c m s a Y g U ó ù q V g i E B P o F u t b a t b	ungrammatical
H b g à T ǎ S J a K ò Q u ò r h g u G T b a N z ǔ P ǒ V H ù e	ungrammatical
K S H Y q a b l V è ó ù á a M i Q b ù E m G w I j ù é à d c g	ungrammatical
N I k E x b x z Q i a y b L t q n H a a P d N v h ú è a S é z	ungrammatical
Q ò ù T i é w à M W b a p r é o ù u b N ó ò F o L ù K a g T x	ungrammatical
S r a b t ě ǔ ǎ j E a B g D G w ě T é Q s Y ǎ j b B X u R q F	ungrammatical
V ú r B h M ǔ z X L é ò D b q l C n K r a v C B z u K l b a d	ungrammatical
X a A ú o H M A P C D ó t V b P a Q h p b i R G é s q ǔ ǒ ò E	ungrammatical
a á X Y ú z b W ǎ T Y w é P p h v y a H X b Z A X ǎ v A ò è á	ungrammatical
a b p E ú F á è R ǎ h Y ó O a F t S o P X w F n I b R x b ǔ X	ungrammatical
b P B y H n ó a ǎ I b à P y V P ò Z F H D l g T h X a ò T ǒ u	ungrammatical
c D ú d t v b r ó m A è a q ě H A w T r C R ù g I b y a E o f	ungrammatical
e x z s ǎ ǒ Z a ǒ p ù j ǔ N m u F ú k o b a D R b l w ǎ é p F	ungrammatical
h b r q E è Y L s P t ù ǎ O ù y à a ǒ b Q a B j ǔ M z N K H A	ungrammatical
l ǎ R ú q é g D c ó g L à d P f b J a W y H Q è b q W v V a Q	ungrammatical
o ǒ Z ǎ ě Y à E p ò H J T l I ǔ D s b a C w R I E b F a a L N	ungrammatical
q z b á ó ú w Q V à R l ě b s u g a U è L l s F N b k a W S ǒ	ungrammatical
t Q E d b R J W d C á ě z ú I v ó b a K I i X D é D b N t a u	ungrammatical
w Y V ú F y è a J ǒ j R b a g G ǒ I j U x ó g S ǔ x b v g S l	ungrammatical
ù á v Z Y ě X C U l d W E f p O l s V j à y U m J x F ǒ ě à h á	grammatical
á r N F è ù X é é d d m e é é M T F x Q i é T H ǎ N N l f f l T	grammatical
é d x Z D S y Z T q ǒ E n é K y ú S o t V o ǒ r m p H à F S R R	grammatical
ó ǎ F y R ù s L q á w x E ò Y e ú è h p j ǎ G ó F s x ě v b G l	grammatical
ǒ d Y m r b I y S u b N W i M U J i X A c S ù P á A M I k á W H	grammatical
B ú é ǔ P é y r C l r g n ò q á I s W P F ǎ à g M ù D é ú l ú D	grammatical
D i Z m ǎ e r J D K D h ó à W O b t s A S T ǎ X J m B I I ò p V	grammatical
G à W t a ě é p y E Y Y z l l á ǔ ó I B J M C ú B g D ù I J I j	grammatical
I Q x j T A e ǒ á ò m G X ǒ o è u W à M k l p X D U Y L L z p o	grammatical
L W ǒ h u g Z F ò s d x è E w L V z W a l i b C ú g W h E F U è	grammatical
N x h O C t s ǒ I v J B ě b D i á r z T r j K N L y I B ù W c M	grammatical
Q b V f Y ò W w x M ǒ M ò o à n z á e C ù h P y n M h v b o S j	grammatical
T J m j T ò G d à u N H i J ó ǒ E L S X l ǎ C B D ǎ l n Z N m N	grammatical
V k a Y r y O Q I H q V X Y ò p ǒ s k g E K s l F f t P U k o i	grammatical
X x x C é f x u v g x L g g k K C é P i ǒ I w O v b u I Z g H H	grammatical
a W D B H à k D c b é ú C á d S O Z L ó R t e H à ě i w F P v H	grammatical
c m v c ò S c z ǎ g è X ǒ ǎ W D I z O i h q ú i C p o M k L Z ù	grammatical
f G l i j ě à b t S Q o o H i e H ǎ G p e c J k b A B l à C ú é	grammatical
h Y h è e b d E C f z E m J f S ó Q l a N I n F N m J o K o v w	grammatical
j u o ú j T ò a o r f s M B x D r k s è g ǎ ě ǒ W F O p ě w ò W	grammatical
m q f X e C ó R h M v g ú k è d K P e L é T H V j W M a d ó ǎ n	grammatical
p P e O G à H x u K t h S Z m P e ù Q m ù U c à ù P Z ú G z L u	grammatical
s á q q e R ǔ a k H ǎ X O C K M t K k g j L T S U e L z ǎ b N C	grammatical
u s o O l Q g o w U x b r c L J ě p v H X ú P Q a t e y L S X l	grammatical
x E f I v ú T G o E t v à C ò ó G ú O ǎ z F q a h Z P X G l H s	grammatical
ù á Y é g U b ò a s m k u q ù R F ǒ F H W T E b C a ú e B J i o	ungrammatical
á h G W ú y ǔ W i f f t i f d G ó b w ǎ m a T b ó W q B a F v Y	ungrammatical
é c b a A i W ú E p H b a c i h N è C ǎ c q á c o D R r ǒ r ǔ k	ungrammatical
ó U i ò X l I ǔ G y c L k P b D ǎ q a v á b a o J ǔ R a è L w i	ungrammatical
ú Q M v h J l Q V a k b u ó ò a ó w ù b E ó C J M é i u F I A ǎ	ungrammatical
C a ě m o h à i G I A N b B p J o ǔ W è R t q a F C S w H b q b	ungrammatical
F M é A a R b L I s Y a h J ǔ W b n H M e o s T H w z n H ě v e	ungrammatical
I J Q U w T D q b ǒ H ě F M k ě D N b è b J ù M Z ǒ a G i l b a	ungrammatical
K i m j B E p è j Q A E y b á i z i ó M a b T é o v O r l o a Y	ungrammatical
N C C I é z C E G m W P I M x a I r N b è J ó x a x ú ě K p n b	ungrammatical
P v D D J h ú n V k q e b K D u ǒ a q r j U b X á y a é ò K L x	ungrammatical
S i F ó K I é ó b X o b n z V Z C a b S K Y E U ǔ k X i v w w a	ungrammatical
V Y ò s u B ǒ T f b ǔ a o b a K Q n ú à n d m ù l j T M Q y n ó	ungrammatical
Y X v i á è M y D b I G X L a b ú ǔ x v N ǎ K h p M a w D ǔ M T	ungrammatical
a X á b u F w T u p j K B y V F R a z X Y ǔ J p G M X b ú F è U	ungrammatical
b ǒ C N V M n h é D i w w A v U á m A ě T t a E b S y a Q z à F	ungrammatical
c ù é T à A è E ǎ d i a F u Q H L b S E C a I à J P O O y b h R	ungrammatical
e S I a b a G j V p w s m v B ú V b A I z z f K ǒ ě E e i F ǎ g	ungrammatical
h ó q k ù q r b G m ò Z w H F a U A t g b ó a ó Y k i Z I U r L	ungrammatical
j Z k K a ú B à W r i P q J b i v a á à i ù j J b M P j g h z I	ungrammatical
m V à T P z X k Y ǎ P h V f a z s b H U r a I K b F á T a ò ó o	ungrammatical
p ǔ ǔ C g c J Z E b M q M ú y R v a ù v B b l x Y H p á P a f N	ungrammatical
r s T a b r Y à D U r M g A W q g a j H L D t P V y b v p T F ǔ	ungrammatical
u j ú T ù y t a b i ǔ a O L N N X b ǔ T o r K u V p N a f B F O	ungrammatical
x P s R b D K i S a C N F b a Y C v m c K ó h C l V ǔ k m I U m	ungrammatical
ù ù e g T i G E S t d E X d t Y D á é S r n T W J é T à K ó Y O M	grammatical
á c T s k B ǎ G n ù g ě n q t H l G m f A s l s D l H é á t X L l	grammatical
ǎ y Y K Q i o ǔ ǔ G f O Y u l Y ǔ ó ú T N a n K V q n o X W S q I	grammatical
ě M q Q ǒ T k k c t N B R é q s e y l é t q e m S t U c w ù l D h	grammatical
ò d S i a y à I à F L x ǒ p z A Y ǔ e ò r V s z S t g r T ǎ ǔ I ǒ	grammatical
A P G P S q M i B p v ò R O A G O G n x s n V d s U è t z n M à z	grammatical
D A K Z ě w B ǒ u B Y è L C V Q D t h Z j ě E q ǔ ò ù w T H S k L	grammatical
F J O X Z B A H K d M b S ú é b ó á m x M ù Q s A L L C à ó o ò v	grammatical
H r h ǔ ò k U F M c e z z a ǒ C ǒ U S q N Q e a è D ò F m f s y e	grammatical
K Y ù r r P ú x ǔ Z ú W G r u q a ú B Y s è H z z ù y H B á B F I	grammatical
M q á ǒ F g G g V y B x L é h Q a j f s g R T H H z F s p H J J H	grammatical
P f V ǒ u c n O W B C u I P T à H ó ǎ Q z ǎ ǎ b á ó u ó Z L N n c	grammatical
S P X l Y F b á L t i b c u u à J D q G N U ò J S I s è è ǒ Q S M	grammatical
U T f t W D E J F A q m j y V a T j c t ù M n ú e n u ě N h Y I R	grammatical
X D M y k è u e q I Q d x Q H j ǒ ù q B u ò x K f V G W z j C J i	grammatical
Z j z w X á q N T P A N ǔ B V C c t à E B e D P W S E v v F I y U	grammatical
c J P n i R ú W R P l w g L é w á n b d ó T E Q R B H ǔ R V X x h	grammatical
f ǒ ó w V H e M t C l c ú g ù L H ǔ b C ǒ à s A w Y ǒ L K é A f k	grammatical
h f ó c z M g é M Y ù z d c k à r ǔ y e b r D T A V i L J S p P m	grammatical
k Y c g h k x S è T s w b ǎ B d e u T ǎ J o K ě y N ú k H J f u ě	grammatical
n ò k m ǔ K M P g r l P V à D a W u u N ò q E S ù ó P f p c t Y ǔ	grammatical
p Y P ǎ q á k B ǒ u ó E P á F i G F B é C q u u w a x k q k h D H	grammatical
r k n á N y h z s N W Q O P N u r F X l ě Y y D è p s P j L y n Q	grammatical
u Y x J J k H q j N q J K ě z z f d n ǒ ǎ R J E g e W z ó k á S I	grammatical
x K f D ò ú z ò E C ǔ I á T z Z z F n F ǎ W à U t e k ě m N w P ǒ	grammatical
ù ǔ J I u b A ǔ ó o W M W A a g P A m y á G x b ò i A V ǎ S q a I	ungrammatical
á a u O z S a V m F b y E ǔ k v w ó ò ó ǎ Z a m ǒ b B r w ě r G Q	ungrammatical
é P b a ù F ò B H u k P m K Q M N á N G B v b a Q W x H i l J p w	ungrammatical
ó e b Y i a O X k à è ò I X U x b R ě N V B a h ó f t k J j F n V	ungrammatical
ú B m a à s m p l j z t w ě b B a h b H O T y á á A è à p L ó W J	ungrammatical
B a b S n ǔ r m U ò j y a b l w v j c P W m l P G j R A V O b e n	ungrammatical
E A Y ò m b I q J l a t é y b N o a C ù N Q j N H ǔ F u g x R J m	ungrammatical
H ó Z U c V E è Z a n E b ò é a o ǒ r I H n A D H S v b y ù U Q h	ungrammatical
J Z ǒ t ě m a Z W F K i F à F g E g r N ú G ú b è o F W a ú h K b	ungrammatical
M P n é ǔ k ǎ y b ě i U u V H a A à b Z D o ě ǔ k L r H S a F e Z	ungrammatical
P W G e n v a K M w b h p h y W á a è W b i m u R F z o T Q t T K	ungrammatical
S ò á L k u á j V u ú j a é b p V ù v l a N N ó i ě v b w ú k C h	ungrammatical
U u k d D m ò E o D y é Z è a i b V ǒ Y a R Y s o W m I M b k ò e	ungrammatical
X b B N N y o a b E é y E E E z ǎ a é j G ě è h r u ò f S Q g p L	ungrammatical
a ù i ú X r B A A O g j b ò a ǒ X S P o o b h L N ó r M C S Q a d	ungrammatical
a w b ó á a p h W V z b A t J A r i m N y l F q ù ù o X d n F P O	ungrammatical
b q ú r v P h ù à ù ó l l ǒ h Y t W L h a h X b a K i K e ó s K W	ungrammatical
e A H K ě Y R w ù p T a Z A r r é b H X p a N b W L g ó I u ó L I	ungrammatical
g a Q k b ù K C E a M m b v V A b j j B ò I S U e h ǒ I J O r n á	ungrammatical
j Y P o b E W a m à R D i U n b w x E z B ǔ a B á I u M P á i d y	ungrammatical
m E f b h K i R ó X á m J L C a s m b k A Q L X a v Z l Q ǎ t I ù	ungrammatical
p R I ǎ b Y u ě C á a a J G y T é b N o y h W a b ǔ f ò e ò D C k	ungrammatical
r q o I j N Q a ó à L H P R G o W X U b n T z a N z b u t Y c i i	ungrammatical
u k t e v p K G K e I a á C h p V Y ǒ h ò u x V b y Q s a b Y ě E	ungrammatical
x L á X K x Z ǒ T q Z T F M b a H B t ě v b ò W ò E S m a s y K F	ungrammatical
ù é h ě h ǔ q y m b Y f v i U x C Y N r P ó O j B F A ǒ L L T ú u I	grammatical
á a è U Y H L ě i V G ǎ ó D A H á á ú i r u G ó à n B m k p O ǎ J B	grammatical
é K P à H v h e M à z U I Q O K ǔ b x O á Q i b b á b ǔ p o X Q J Z	grammatical
ě Q d J I s v á e p S p I o b j l l x s á o N h B V x t à s H Q m R	grammatical
ò r ò ù G m K L a U m e ǔ Z S ù I l Y à n m m X O j ù U à ù v t u n	grammatical
A ǒ b p Q E h w a z b f C t B d E à P P M á l ò à j y K S ě P T a n	grammatical
C h F k O ǎ D y D s G s z x j B g G f s é u l i y ǒ H T G D d S F à	grammatical
F R F ò M A ě e è W g d x f j V V ǎ b m ě a D z F W c ù Y c T a h w	grammatical
H Z E i y C p u a s F a ú T l v I s f P h H V U J j W Z q i u z v C	grammatical
K á f x A a O t r f à J w à G F X L B O y I ǔ e A W I ò ǒ ě q G ǔ Q	grammatical
M U D y d N r é U Q t C A d A e y è o c t v b O F S I X v Z ǒ l x è	grammatical
P G u m x ó P d J V V p z h M X M t L à m m d O h c I ǒ s U J o B r	grammatical
S ó t b t I n l v h b t ó z p à O x M ò e u B q é f r z h R y r Q ǒ	grammatical
U y p S D K l D G X D à ǔ à G A á K b C H e F o H p O D o K G P ù R	grammatical
X g J ó P è p V o J S ò g X K s h F x c Z B á V w e à t Z g ǎ E o T	grammatical
Z i n y é r J o k ù D S i B N è v D ú n Q n t W b V v k n a n v à j	grammatical
c B g U G K R Z B x l ǒ d j h ǒ e g g B á j B t x d R Y U v w R k e	grammatical
e T l S á a E F é R è W W j q l t ò ù ǎ a ù x ú F M ù g G K Y A é ǔ	grammatical
h ǔ ǎ N q ǔ f p v C m á b w y y t M q P ù D é A n D f j A w V ǎ T g	grammatical
j Y ù J p e n k B L m q h y j á z t j E Q ò v y y ù a K B P S K s e	grammatical
m R m Q r l B è g n U y Y F à M b ò c q é F w L I ǒ v p ó ǔ z o a C	grammatical
o n H ě Q ú ó ǎ E M é S B D ò B ò V à s r X Q X L H ǒ a a l S r A J	grammatical
r i Q C a G N m T L B J è N U é m ě X ò O s w J ě a E Q T H V K Q z	grammatical
u p F è q t j g t s ò O ò c s Z ǔ C B U C g h V t B è k b z S K M G	grammatical
x c C u Y T ò f Z Q v C N J z j z v ù K U w Y ě M E V ǎ r N X ǎ G è	grammatical
ù ǔ N q l Q q S N v x r I Z v b ú h r g a ě b è G N i u ǎ G E Q u a	ungrammatical
á s ó K R y ǔ o i F o D o a a z x á B S R M b V è Y j l é I H z a b	ungrammatical
é p T a t c B D u O I E c F b ě à é F a t C R L D i b n à a K v V c	ungrammatical
ó f e é m P á b v r X a u d u x ě n n a k ě b ǒ a b á l i ò Q j V k	ungrammatical
ú ǎ R J E X P ò I b p ǒ E A ǔ Q a P n t j z S Y O ǎ g b a E h s H l	ungrammatical
B a S O A B f E j e b K W h E a q p T l s b o ǔ Q n G R Y m U g a k	ungrammatical
E G z ǔ k v U N à ǔ ò x a r q t è I V L V r H ǎ b q ó é a y D T v b	ungrammatical
G x ǒ ǔ ù à w a ǔ ù Q b H s A ǒ a o ě x v L b w ǎ ě l A U i n v W P	ungrammatical
J T t k a b a S s t ě K p ò ú Z v w B H J ú ó i z T u C i D H ǒ b y	ungrammatical
M L t O y y L ǔ Z Z ǎ V v g c X z J è e a b C X à a K x w ǔ I m b S	ungrammatical
O x v B F t I ò ó ě R è K b a G Y b a O ě ò y k i R ò D O L F ǒ m C	ungrammatical
R x A x F ǒ a b ù a b ǔ C V l ò O à ǎ W ù q u ǎ e I T x W n t I f L	ungrammatical
U V u R C t ǒ R ù i u L a V b Q a j v Q P V H s E ǒ b t ó S F r k r	ungrammatical
X ǒ n ě K u c L Q i I K b p I r i a P b à à U a z Y F K J u W z D J	ungrammatical
Z d l ǎ H a ú v s C o l m g X x b a E i á x Y ú o ǔ m m T b w S a ù	ungrammatical
a b q g ǒ x á a b ǒ n ǔ S I y ǔ a W b r ě w S w Z V y D g n é ó J ǔ	ungrammatical
b Z F u ǒ à F C ǔ t l B y f é b M B P m a b u j F m S a ò x H W C x	ungrammatical
d o ù ù z D P ó E d c H a A b u a X D b O r z w S O F á o O D L C y	ungrammatical
g w a H D à n d á a m Q L é V ú s ě b é O Z p ě t E a á b à v Z H A	ungrammatical
k ó e Y U ǒ s M G F l ù R U W x J v V e d H W P a r C k b P a b è q	ungrammatical
m t Y X q é a ú ò ú x D ě b L l T à a è b g L ù F u D j K H V ò D i	ungrammatical
p K L N Y é x j P D f e K c e ò n a r j U o a W k L F b a K D P s b	ungrammatical
r z ò W K O ú I z h ù ǎ v b a o ú P j ě b l u O a Q n ǔ j h R Z S j	ungrammatical
u W O ó q i k q Y O l à G ǒ e B M a B b u ù ù a ú W b T n ǔ é X E Q	ungrammatical
x ǒ V w ò c y h i U Y ě x I ù m I x ú m y ò b a b F a x A ò W à i M	ungrammatical
ù ù Y k r q l N l j ǒ R y h n ǎ Q G é N N U ò z q S X c w b o ǎ S z C	grammatical
á U n J ó g N E N P k X Z A z k J v t a A à V f F Q è g à f X z J d ě	grammatical
é ǎ o x h f è V o P ě à B N ǎ U F ù h f p y r w i j A k c F w L k R ǎ	grammatical
ě e i ǎ l k T á u á N G z B ě G i q j V e j j A P J q ǒ U G F g h x C	grammatical
ǒ à k ǎ o h C P b é g é g z P D D L ě Z N I à Z m S U F Z q X E è t Y	grammatical
A y W v f j M g n e E h à v g v à i E T g ǎ F A X j E ó P E q c ù J ò	grammatical
D Q O J v w B u S R T A Z v B A m B T l y á P ò V D ě T g V n j j H C	grammatical
G ò F a é B ě X b H M G d l t t X b d r m ò r d è S è C S v ǎ ě X h L	grammatical
I d è z é z G J p U A o ò P Q h l j ǒ b W ú i á D t D ú X ó Y x r K H	grammatical
K m b ù é d a P S g g d g p k c b U F D O á R H ě A é X U C F ǔ S R v	grammatical
N m è S Q L ò K V f n I U e A U e h a p V ǔ K B V U G w J E B E Q J I	grammatical
Q f y g h K T Q ě K n j z A ǒ s V G à ǔ Q G A e J y D à M G m à R L i	grammatical
T E è è h I r è ò P Z d ě à r b v z ǎ x S K k C F X u E R y N Y B u r	grammatical
V n L b J p ǔ l q m k T l D R D W è b b y R E ú R j v á B A w z B ǒ H	grammatical
Y I ǔ C N K z u T ǔ Y é B V w W Z ò B ǒ D U d Y h q y ù v è ǒ i K ě ó	grammatical
a o p y E D U ǎ a U Z à ǒ ǒ t b T w a S I v ù ó ó á ó W ě o f e ú K q	grammatical
d l p j w H o G m g S ù B u x á s é e j v F G y G f è B c á é s O G p	grammatical
g è b T Z E Q x B Q L K o ǔ u ě T ò i ù u o y o q J k á r H W I Y p b	grammatical
i N T K I V v i Q B L ú h D i é B G T e Q S H L t é g F M a r à Q x q	grammatical
k u h u B R A Q O ò è N A h Y d I Y h ó é ǔ c S F T ù g c Y F P g é O	grammatical
n K C F U i U B w ǎ y K ò g j q b e g m v f ě D W M D e T I c ù L v G	grammatical
p u d d ě à u w z G A I t h é g J v a t é R X h a L ù G T q I j B r ò	grammatical
r y k T e ǎ j ě W f ó D s Q g S J ǔ J M u K E j h g K v t è N T à U B	grammatical
u c v c F h x U g i Z á Q s b ù ò f a U r á r r y Q X F á ǒ ò r ǒ r g	grammatical
x c t m B g r ò I u a p x r f s u g I ú j d P g i j è H à t P D l R r	grammatical
ù ù a l S ǔ n h n b t é a à t P K m I I b a é a G ǎ o x l R i c V B i	ungrammatical
á a o Z W o z q ě l é ù C w b k á M W L é a U é C h m ú r ǎ I g ǒ A b	ungrammatical
é D E c y e m O y G è d b K K j Y è o h ó ǒ q b v I r a b J a r L g é	ungrammatical
ó E t f n X ù b a Y b A a q J B E ǒ D m Y ě à ò k W è s F c E m n f é	ungrammatical
ǒ R ó D s à j w à ě O q k L b T l i ǔ q F a ě E g s Y s X W D n b a C	ungrammatical
B K A a è o z A ǒ ó ú b a I g Q W à g s N ú W G q I b f W K è f H b i	ungrammatical
D k f ě Y é L i ù ú ú N ú P U b a g b M q k O M t U t ě Y á M O G a C	ungrammatical
G j A b X M l A i D à á s à y ó C ǔ u E T ǒ a b ǔ U B é M J x ǒ ě a S	ungrammatical
J k ǒ f ú k K w g C c W L Z a S è ǎ p b ù B a h b N W è à l O D á c L	ungrammatical
M ú s b a Q h Q ǔ y W E L w C z W A o v M b Y ú a I U N Q P z ě i y J	ungrammatical
O y W H Z è e s q P ó V B k è P l w k M ǔ F O a b I G g Q ú a é I H b	ungrammatical
R s Q U b i r l a b j o ú G j j è s x V l O n F v M W s X T v t r a ǔ	ungrammatical
U O b V b i V I C ù O S ú s I W O a g b è l a X f d e H l g H z q e B	ungrammatical
X ú F a x b a z ǎ b L M m ò H j ú ò ú ǒ i t t á d w ú D ě g á G G s D	ungrammatical
a ò à w ó K H b ě k N w s W ú n L W a r M R ǔ j g I Q E x á B m ú ù b	ungrammatical
a t é b v p ù q P y z p l a C U p ǔ T E b A ù Y K ò T ě H y à ǒ t s T	ungrammatical
b h g L a E b n Y ǔ Z L h N y I à H S ě é ù D r a à F p K i p Z Z Z V	ungrammatical
d y x x k q t P L J G v k ù ǎ á i ó a H R ǒ h b B a á W w b W K f Y k	ungrammatical
g g D d D O z ó B N Z g ǒ P T a é a z è ǔ x C b B ǔ q a Y b h I e ě ó	ungrammatical
j X é B b O ǔ I W ó k ǒ B ǔ s M D a x ǔ T C á ú b m C q s p I ě t a Q	ungrammatical
l r D j ě ǒ ǒ M Y M b h Z a è s Z ù V D m ǎ R I A b ǎ á ǎ n a è K f V	ungrammatical
o q s b ú n m ǔ a á W w k ó z ù n X K Z ú T z s b D B j x é r a r ú D	ungrammatical
r l P K V T a l y F b Y s T ǒ ú T x z a ú C b n G s U k a u K J S ú ù	ungrammatical
t v ǔ r G à T D d a R s u b D N a k B l é é k p w b f Z P ǎ i I ǎ N K	ungrammatical
x é b n a ǎ s B ǎ V W z M t X H á z B ò E y v B n b h V à a C C B w ò	ungrammatical
ù ù j D V j F P C i U x ú l A a N è u f A i R n a ǒ n R J P R t T j r b	grammatical
á z a X á è I B c o K y f R F S O w e n ě Q k w g A s x u x ǔ T ě N C l	grammatical
é f k W o L R q N U P W z h b ǔ F h H J b z L G E C L v p N w W m a I E	grammatical
ě h v e r v i W y l x F l y E n á L N f ǎ N ú s S P w T n f E S k F U ǒ	grammatical
ǒ ú s j X w M ù S a q ú c q z ǒ a è ú W O W á E j w ǎ U f L y C ò x Q d	grammatical
A Y x á x ě H g ú è h U c k J b H Q R T H ò C x à R y ó q t T U h ǔ z b	grammatical
D X R k M R a k O y j é N i N S h Z ǒ h ò X V s J Z f s B N y N V é ǒ f	grammatical
F i j é l c j H u w w U u P X ǔ D I k ó M j d G z J t D e I w Z z w H W	grammatical
I T q K g e x R m ǒ ǔ ú Y V w u i ó M R ě ó T b w Y L y j p è D m H á S	grammatical
K l B ò Y ó c W k B è l N K U z m g j ó P q L y K b p K ù à ú q k c o K	grammatical
N e T x ò m B Y F D V g q a ò I H á C i à v k s L b A s L S n é j k r A	grammatical
Q è M Z a K ò j h T ǒ i X Y e X i y u s Y A c ù E g y h C W K Q e á P z	grammatical
S W X à n J N H K J T H j r V j á p s ú U e m g L c j ǔ a ǔ I m ǔ ú K é	grammatical
V A ó G K x k C i W E à z s f B b K t q u D X c S p c B I b t W ó é C N	grammatical
X k j ù m U P n I t A S ù n m s è o ǒ b è i H G h V m E J s r Z c ǒ ě h	grammatical
a Y g ǎ n S l j u Y ǔ t Y R ě U d v B i l ù R T D j h a Y s L w s ǒ a C	grammatical
c x k z M P s I n u x è S I ǎ ò ǔ N ǔ L p C S i N F E ǔ i g i d é O u n	grammatical
f w o ù y a p v L Y Z Z b i à S t F g à C g à z g B ù o I E e U t q f Q	grammatical
i M A g o n p d n t ǒ á ě Q B C I y G w a W t K A u à g B S ó ò W ǒ G h	grammatical
l á ǒ W h z o ú i J T y L è O ù L A H u j h v s q s i z o b o á ú h o D	grammatical
n ǎ O r I ó X a x j è R x á à k n Y r O ǔ O N W f k ú M I ò á Y n i O ǔ	grammatical
p f C M y M i z r Q I q á n T h g k P U a H x A U d w F l F f Q ó J j é	grammatical
s T n F N F N ě Z ò Y ǎ R ǎ z a L V ě m M K m k ò d l v ě M O E Y s g U	grammatical
u t ó è s w V c o ù U t ú H D r K B G t ǎ p d ě é W D ě h R T B m à O p	grammatical
x P A h c s A t y á H a H a z K A j c p M N P E y ù u K I V ǔ v c á C i	grammatical
ù è é f a b J E i x T s à a q ě I b h X á I D b v ě ú w t n K é x Q C á	ungrammatical
à ě P I i v P à P d b G h h J R w j g ǒ g ó R p é a X Y b T U a x ó u H	ungrammatical
è á n B ù f r z è ǔ z D J W d F F C a z v b P S z R L A m a Q è b D u W	ungrammatical
ò à t V H s l ò M u q R Z x M b a F g é Q r C b m n m l a b O A ǒ a x T	ungrammatical
ú j F t ù i a ě R E b ǎ ě C B a N T Z I é Q m w X N v b o d H o ě M ó b	ungrammatical
C d b A a b a R J r A v I U ò D b Y x T d U z q ǔ M s i i n H o k x x Z	ungrammatical
F L ù h L n L u l ě U P ǎ k f V H n G a M i R H V L b U H a M Q b x R M	ungrammatical
H r U W Y m F Q a a b q x T ò E q n V l V Q Y Y K a w t p r p b R p m q	ungrammatical
K n ú b X i á w w J a b K u é J q ǔ a o e U ǎ R f ě p N C n Z t ò L q é	ungrammatical
N B P w F u J y ù b p j ú á a f h g z w D t ó J i b á C o q a b H a M C	ungrammatical
P k s b ǒ U B ò p R a q G w é b B M é à k l i C ǎ p r ù v N a A ù T j è	ungrammatical
S V A w K N O ó M b J P ù r Q s U k a ù ě r q ǎ x b ě a O h J d W M ǔ ě	ungrammatical
