alpha_size,tier,window_size,threshold,id,gen_method,train_test_class,step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,260,2,38.001293,-48.126930236816406,-52.80817031860352,sl2_times_ptsl2,4,0.001,37.30970764160156
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,270,2,37.924347,-47.96072006225586,-52.808963775634766,sl2_times_ptsl2,4,0.001,33.959686279296875
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,280,2,37.851185,-47.801029205322266,-52.81447219848633,sl2_times_ptsl2,4,0.001,33.27967071533203
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,290,2,37.781418,-47.64848327636719,-52.82054138183594,sl2_times_ptsl2,4,0.001,37.55352020263672
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,300,2,37.71368,-47.49913024902344,-52.8248176574707,sl2_times_ptsl2,4,0.001,33.40558624267578
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,310,2,37.649006,-47.35264587402344,-52.83497619628906,sl2_times_ptsl2,4,0.001,31.29994773864746
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,320,2,37.5878,-47.21101760864258,-52.8484992980957,sl2_times_ptsl2,4,0.001,29.801944732666016
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,330,2,37.528717,-47.07084274291992,-52.867897033691406,sl2_times_ptsl2,4,0.001,31.61473846435547
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,340,2,37.472588,-46.93836975097656,-52.8859748840332,sl2_times_ptsl2,4,0.001,30.84405899047852
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,350,2,37.420563,-46.81330490112305,-52.9052963256836,sl2_times_ptsl2,4,0.001,36.29854202270508
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,360,2,37.369236,-46.69243621826172,-52.91915512084961,sl2_times_ptsl2,4,0.001,35.834815979003906
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,370,2,37.321518,-46.574668884277344,-52.941707611083984,sl2_times_ptsl2,4,0.001,32.48304748535156
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,380,3,37.276756,-46.46266555786133,-52.96504592895508,sl2_times_ptsl2,4,0.001,33.01073455810547
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,390,3,37.234528,-46.35512161254883,-52.988243103027344,sl2_times_ptsl2,4,0.001,32.746463775634766
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,400,3,37.193474,-46.24887466430664,-53.01377487182617,sl2_times_ptsl2,4,0.001,30.66339111328125
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,410,3,37.155342,-46.14391708374024,-53.04743957519531,sl2_times_ptsl2,4,0.001,34.66704559326172
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,420,3,37.120144,-46.0448112487793,-53.08209228515625,sl2_times_ptsl2,4,0.001,36.596900939941406
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,430,3,37.08613,-45.94795608520508,-53.1142807006836,sl2_times_ptsl2,4,0.001,35.91673278808594
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,440,3,37.053707,-45.854679107666016,-53.14493179321289,sl2_times_ptsl2,4,0.001,33.54829406738281
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,450,3,37.024033,-45.766788482666016,-53.17774963378906,sl2_times_ptsl2,4,0.001,32.200714111328125
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,460,3,36.997753,-45.6834602355957,-53.21623992919922,sl2_times_ptsl2,4,0.001,31.75755882263184
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,470,3,36.97291,-45.60233688354492,-53.25586700439453,sl2_times_ptsl2,4,0.001,31.40523338317871
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,480,3,36.949493,-45.52509307861328,-53.29487609863281,sl2_times_ptsl2,4,0.001,30.04326629638672
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,490,3,36.929058,-45.451053619384766,-53.33824157714844,sl2_times_ptsl2,4,0.001,36.13618850708008
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,500,4,36.907833,-45.376373291015625,-53.37933349609375,sl2_times_ptsl2,4,0.001,28.92463111877441
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,510,4,36.889263,-45.3064079284668,-53.42203903198242,sl2_times_ptsl2,4,0.001,32.64247512817383
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,520,4,36.87262,-45.240989685058594,-53.46339797973633,sl2_times_ptsl2,4,0.001,32.03385543823242
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,530,4,36.85866,-45.17658233642578,-53.5106086730957,sl2_times_ptsl2,4,0.001,29.960525512695312
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,540,4,36.84393,-45.113563537597656,-53.55282211303711,sl2_times_ptsl2,4,0.001,31.680988311767575
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,550,4,36.83179,-45.05410003662109,-53.59756851196289,sl2_times_ptsl2,4,0.001,28.246883392333984
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,560,4,36.8211,-44.99624252319336,-53.64470672607422,sl2_times_ptsl2,4,0.001,37.37900161743164
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,570,4,36.8104,-44.93907165527344,-53.6911506652832,sl2_times_ptsl2,4,0.001,32.402320861816406
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,580,4,36.8012,-44.88672256469727,-53.7357177734375,sl2_times_ptsl2,4,0.001,30.302284240722656
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,590,4,36.792564,-44.838226318359375,-53.776851654052734,sl2_times_ptsl2,4,0.001,33.20464324951172
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,600,4,36.784935,-44.79158401489258,-53.81660842895508,sl2_times_ptsl2,4,0.001,36.35406494140625
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,610,4,36.776527,-44.74562072753906,-53.85312271118164,sl2_times_ptsl2,4,0.001,30.681209564208984
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,620,4,36.76857,-44.70145797729492,-53.88948059082031,sl2_times_ptsl2,4,0.001,32.856224060058594
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,630,5,36.759632,-44.65926742553711,-53.91884994506836,sl2_times_ptsl2,4,0.001,33.18773651123047
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,640,5,36.751816,-44.618072509765625,-53.9500732421875,sl2_times_ptsl2,4,0.001,35.12559509277344
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,650,5,36.74776,-44.57854080200195,-53.98992919921875,sl2_times_ptsl2,4,0.001,32.0082893371582
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,660,5,36.744835,-44.54059600830078,-54.03080749511719,sl2_times_ptsl2,4,0.001,30.81114196777344
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,670,5,36.74246,-44.50373458862305,-54.073360443115234,sl2_times_ptsl2,4,0.001,36.94612884521485
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,680,5,36.73979,-44.46857833862305,-54.11373519897461,sl2_times_ptsl2,4,0.001,33.00165557861328
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,690,5,36.736916,-44.43405532836914,-54.15214157104492,sl2_times_ptsl2,4,0.001,35.423580169677734
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,700,5,36.732403,-44.39937210083008,-54.18255615234375,sl2_times_ptsl2,4,0.001,32.262447357177734
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,710,5,36.730408,-44.366493225097656,-54.21770477294922,sl2_times_ptsl2,4,0.001,34.91194152832031
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,720,5,36.725906,-44.33342742919922,-54.24407958984375,sl2_times_ptsl2,4,0.001,30.210161209106445
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,730,5,36.724125,-44.30230712890625,-54.27775573730469,sl2_times_ptsl2,4,0.001,31.25767517089844
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,740,5,36.72541,-44.27397155761719,-54.31819534301758,sl2_times_ptsl2,4,0.001,27.900999069213867
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,750,6,36.726715,-44.24666976928711,-54.3557243347168,sl2_times_ptsl2,4,0.001,32.48737716674805
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,760,6,36.728237,-44.21962738037109,-54.39296722412109,sl2_times_ptsl2,4,0.001,32.86968231201172
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,770,6,36.73059,-44.19465637207031,-54.432708740234375,sl2_times_ptsl2,4,0.001,32.285396575927734
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,780,6,36.730015,-44.16914749145508,-54.462547302246094,sl2_times_ptsl2,4,0.001,26.30941772460937
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,790,6,36.728603,-44.14399719238281,-54.48857879638672,sl2_times_ptsl2,4,0.001,30.444271087646484
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,800,6,36.72632,-44.11769485473633,-54.511810302734375,sl2_times_ptsl2,4,0.001,33.60478210449219
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,810,6,36.726166,-44.09263229370117,-54.54139709472656,sl2_times_ptsl2,4,0.001,31.413684844970703
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,820,6,36.72385,-44.06656265258789,-54.56383514404297,sl2_times_ptsl2,4,0.001,33.01181411743164
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,830,6,36.720608,-44.03993988037109,-54.58257293701172,sl2_times_ptsl2,4,0.001,28.9831657409668
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,840,6,36.722607,-44.01704025268555,-54.615699768066406,sl2_times_ptsl2,4,0.001,33.738128662109375
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,850,6,36.722767,-43.99392318725586,-54.64273452758789,sl2_times_ptsl2,4,0.001,31.80507469177246
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,860,6,36.722336,-43.97100067138672,-54.66767120361328,sl2_times_ptsl2,4,0.001,28.568397521972656
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,870,6,36.721645,-43.94844818115234,-54.69072723388672,sl2_times_ptsl2,4,0.001,30.84285926818848
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,880,7,36.722954,-43.9276008605957,-54.718074798583984,sl2_times_ptsl2,4,0.001,29.44796371459961
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,890,7,36.724335,-43.90670776367188,-54.74542236328125,sl2_times_ptsl2,4,0.001,28.8640251159668
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,900,7,36.7256,-43.88713836669922,-54.77203750610352,sl2_times_ptsl2,4,0.001,33.56078338623047
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,910,7,36.72418,-43.865966796875,-54.79243087768555,sl2_times_ptsl2,4,0.001,29.151657104492188
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,920,7,36.72579,-43.8458366394043,-54.820438385009766,sl2_times_ptsl2,4,0.001,35.49604034423828
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,930,7,36.722046,-43.8233528137207,-54.83260345458984,sl2_times_ptsl2,4,0.001,33.325531005859375
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,940,7,36.713917,-43.79922103881836,-54.83281326293945,sl2_times_ptsl2,4,0.001,33.751258850097656
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,950,7,36.707752,-43.77676773071289,-54.83512496948242,sl2_times_ptsl2,4,0.001,32.437713623046875
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,960,7,36.704025,-43.755821228027344,-54.8452262878418,sl2_times_ptsl2,4,0.001,26.813623428344727
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,970,7,36.700504,-43.7359504699707,-54.85653305053711,sl2_times_ptsl2,4,0.001,30.797182083129883
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,980,7,36.699413,-43.71579360961914,-54.87289810180664,sl2_times_ptsl2,4,0.001,34.097755432128906
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,990,7,36.702045,-43.69783020019531,-54.897647857666016,sl2_times_ptsl2,4,0.001,33.71436309814453
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1000,8,36.709087,-43.68341827392578,-54.93235778808594,sl2_times_ptsl2,4,0.001,30.60316276550293
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1010,8,36.71725,-43.6699447631836,-54.970306396484375,sl2_times_ptsl2,4,0.001,32.86650085449219
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1020,8,36.721996,-43.65507507324219,-54.99913787841797,sl2_times_ptsl2,4,0.001,26.048532485961918
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1030,8,36.720825,-43.63774490356445,-55.01336669921875,sl2_times_ptsl2,4,0.001,33.15031433105469
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1040,8,36.716743,-43.61742782592773,-55.01921463012695,sl2_times_ptsl2,4,0.001,30.976016998291016
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1050,8,36.71023,-43.596412658691406,-55.02030944824219,sl2_times_ptsl2,4,0.001,30.472972869873047
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1060,8,36.709347,-43.57929229736328,-55.03525161743164,sl2_times_ptsl2,4,0.001,28.373611450195312
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1070,8,36.715614,-43.56697082519531,-55.06801986694336,sl2_times_ptsl2,4,0.001,30.181798934936523
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1080,8,36.715923,-43.55144119262695,-55.08677673339844,sl2_times_ptsl2,4,0.001,31.75311851501465
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1090,8,36.710068,-43.53196334838867,-55.088138580322266,sl2_times_ptsl2,4,0.001,33.4301643371582
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1100,8,36.703873,-43.51133728027344,-55.08717346191406,sl2_times_ptsl2,4,0.001,34.07450866699219
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1110,8,36.697674,-43.491241455078125,-55.08574295043945,sl2_times_ptsl2,4,0.001,34.2964973449707
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1120,8,36.691975,-43.47213363647461,-55.08460998535156,sl2_times_ptsl2,4,0.001,30.35420608520508
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1130,9,36.687817,-43.453155517578125,-55.08782958984375,sl2_times_ptsl2,4,0.001,34.94373321533203
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1140,9,36.679146,-43.43228530883789,-55.07978820800781,sl2_times_ptsl2,4,0.001,31.987537384033203
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1150,9,36.67186,-43.41221237182617,-55.07720184326172,sl2_times_ptsl2,4,0.001,31.719505310058597
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1160,9,36.670444,-43.3959846496582,-55.08935928344727,sl2_times_ptsl2,4,0.001,30.821128845214844
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1170,9,36.669506,-43.38007354736328,-55.10189437866211,sl2_times_ptsl2,4,0.001,28.278100967407227
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1180,9,36.673504,-43.36735534667969,-55.1264762878418,sl2_times_ptsl2,4,0.001,30.56343460083008
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1190,9,36.6777,-43.354400634765625,-55.150390625,sl2_times_ptsl2,4,0.001,29.922775268554688
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1200,9,36.6813,-43.34177780151367,-55.17130279541016,sl2_times_ptsl2,4,0.001,31.80646133422852
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1210,9,36.677826,-43.32456207275391,-55.1746711730957,sl2_times_ptsl2,4,0.001,32.065181732177734
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1220,9,36.674973,-43.30809020996094,-55.18060302734375,sl2_times_ptsl2,4,0.001,28.083576202392575
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1230,9,36.672546,-43.29176330566406,-55.18733596801758,sl2_times_ptsl2,4,0.001,27.999162673950195
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1240,9,36.66749,-43.27426528930664,-55.18725204467773,sl2_times_ptsl2,4,0.001,30.604724884033203
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1250,10,36.658127,-43.25423812866211,-55.17678451538086,sl2_times_ptsl2,4,0.001,35.1336784362793
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1260,10,36.648994,-43.23447036743164,-55.16505432128906,sl2_times_ptsl2,4,0.001,31.520639419555664
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1270,10,36.64147,-43.216121673583984,-55.15956115722656,sl2_times_ptsl2,4,0.001,31.22520065307617
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1280,10,36.63881,-43.19997024536133,-55.16619873046875,sl2_times_ptsl2,4,0.001,30.564132690429688
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1290,10,36.642612,-43.18836212158203,-55.18796157836914,sl2_times_ptsl2,4,0.001,29.2372989654541
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1300,10,36.643353,-43.17477798461914,-55.20230484008789,sl2_times_ptsl2,4,0.001,28.507822036743164
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1310,10,36.644043,-43.16077423095703,-55.21620178222656,sl2_times_ptsl2,4,0.001,32.191246032714844
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1320,10,36.641926,-43.14532852172852,-55.22343063354492,sl2_times_ptsl2,4,0.001,31.692983627319336
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1330,10,36.63327,-43.12630462646485,-55.21376800537109,sl2_times_ptsl2,4,0.001,29.90113067626953
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1340,10,36.62842,-43.110008239746094,-55.2136344909668,sl2_times_ptsl2,4,0.001,30.532943725585938
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1350,10,36.62066,-43.09171676635742,-55.204986572265625,sl2_times_ptsl2,4,0.001,30.872352600097656
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1360,10,36.615913,-43.07566833496094,-55.2032356262207,sl2_times_ptsl2,4,0.001,31.67523002624512
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1370,10,36.61448,-43.06208801269531,-55.21035385131836,sl2_times_ptsl2,4,0.001,26.955753326416016
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,1374,10,36.614815,-43.05712890625,-55.21556091308594,sl2_times_ptsl2,4,0.001,27.0069580078125
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,0,0,41.113064,-54.02732849121094,-53.9548454284668,sl2_times_ptsl2,2,0.01,41.15127944946289
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,10,0,39.730885,-51.524112701416016,-53.261497497558594,sl2_times_ptsl2,2,0.01,41.07727813720703
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,20,0,38.609325,-49.39083862304688,-52.86220932006836,sl2_times_ptsl2,2,0.01,38.8138427734375
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,30,0,37.750526,-47.61222076416016,-52.77473831176758,sl2_times_ptsl2,2,0.01,33.751548767089844
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,40,0,37.19175,-46.29316711425781,-52.9520149230957,sl2_times_ptsl2,2,0.01,30.730623245239254
04,04,6,1,9,LSR,04.04.SL.6.1.9_LSR,50,0,36.882153,-45.383296966552734,-53.30257034301758,sl2_times_ptsl2,2,0.01,40.64366149902344
