form	categorical_judgment
q o a é a H a n H u n ě O v T a è Q a H	ungrammatical
s H y y a U D X ú B L A R a I a ò a è D	ungrammatical
t o ǎ M a M a Y s G Q j E H ǎ r a y ǔ a	ungrammatical
v T f ǔ Q M X k L a B Y s a X ě A a a q	ungrammatical
w h a V Q E P l v a A Q ó Y a ě i L U a	ungrammatical
y W I n P o u a M M a w a ù a ó b X R ó	ungrammatical
ù ù ò b k u B á r f Z t e ě q é q I A l u	grammatical
ù q n j F d ó w P D ǒ A T n t P Q Q r é H	grammatical
á é ó r y x O B G à O n o g è C e z w S f	grammatical
à G R s ò s Z B I x h N p á V X d n u D q	grammatical
ǎ m U I à w h o g E s b u T Y b Z é Q V t	grammatical
è ǔ u á j P i g l m v ě s ó e e Q d ǒ è p	grammatical
ě ǒ H é G K X Z t J t Z á y L X H N j I z	grammatical
ó T N ǎ f r d H Z L d C à k f j é à o t O	grammatical
ǒ ǔ á á é Z ǎ g u M d c V H k w m A j B v	grammatical
ú K E v ǒ ǎ ù B f m Z n Z f Z O ě x X N x	grammatical
A e ǎ G V S á K R Q U f ú S Y M c z g c W	grammatical
B l T y C B v p l K W v D Q ǔ u ú w u t u	grammatical
D é Q M ú ú Q R V G q l Z N i ǒ V E R j S	grammatical
E ǒ ú a L L t t d V u e E E B ò w B F J E	grammatical
F F f F l M n R ǔ ǎ C j H I ù é c V H H à	grammatical
G K a K ó è u M I Z C o j é ǔ g á N V f f	grammatical
H i G X j Q à b h S k V R w X l w C P m m	grammatical
I x w c d N c k u è M h ù ě v k M N p t E	grammatical
K F V u ǒ v v q W c P l N ó l á X R E Q b	grammatical
L l P è O F O t ǒ ǎ a A o l H l V d p x x	grammatical
N ù v ǎ r ò Y g V ě ò F d n V M R ǔ z b P	grammatical
O L c t u F ě h D L ǒ r ú à ǒ D p m p é q	grammatical
P t I A ǎ ě U e G à à d O u é s X u Y q O	grammatical
R C J r ù e E ú A H à F U C J e w x S m S	grammatical
S U Y z S è è F ú N O i f l M è b é y m L	grammatical
T c H v e è x r R m A P s p t p ù T t b C	grammatical
U s m X Q M B l Z n s B o h v ǒ G T ò Y Z	grammatical
W ǒ O S è P T n Q d u z e ó I F j n w s M	grammatical
X V e F I o D a E à h O k W ó k e B J ò P	grammatical
Y o I Y j l ó e m p F ú ǎ I d n é t C H a	grammatical
Z z ǔ h ǔ q I g p ǎ E ò l ǒ A q á I R ǎ d	grammatical
b J M ǎ y M P p Y m A J L D ò c A O U u x	grammatical
c q W v z G T z i Z C v ǎ U C u M J t C d	grammatical
e à L n V Z C Q B k x S W Z o U r y s ǔ i	grammatical
f F x d è U ù ǒ b ǔ A S m é U ǔ A r K k c	grammatical
g Z X D X J E i ǒ N z R V o I c d E g a é	grammatical
h l e v R X I O a l l h N i E B ù y g T H	grammatical
i x T y Q H J H i N o B l k a l k b á c G	grammatical
k M é p ú J S K é A T F U w s u X p V v d	grammatical
l c ě T Q é v ù a á q q E V o M e J k T O	grammatical
m u d ǒ R K A C M ǔ h h u L è F L y è ó s	grammatical
o è G ò n C v ǎ f à d f a R R è K r I y m	grammatical
p N j u i l Q P ǒ Y N r y v d b p E Q e D	grammatical
q h O M O P Z è L q v l i ǔ R è a K r ù t	grammatical
s ǔ T y U a M C i F D m p r à t ǒ ú t G t	grammatical
t C ú t H H I C J d s p S ǎ f q q z L N Y	grammatical
u c ǔ b s O y f w G J D B A V ǒ W B K j é	grammatical
v u k t Z t T j B T ǎ J c é W i S M u I Q	grammatical
x P y B P S ě ó i U ù A G K g ù r w W v L	grammatical
y p N r u K w u F j O ǔ n M p J é ù i o w	grammatical
ù á a j a n O O à a H ǔ a Q K E E U ù e Y	ungrammatical
ǔ a m k ó a W J w a r h U x q s O I F a B	ungrammatical
à è m w a I a ú ù q i a ǔ k ǎ E Z j m y a	ungrammatical
ǎ f r p é a a p a ú B ǒ k a q ù y x W E S	ungrammatical
è P q ǔ E ǎ Y á C Y ǒ J a a a a A X Y T N	ungrammatical
ě n a Z o E x V ǒ a a E a á ǒ p à q C Z d	ungrammatical
ò H Y f a Z p a X X t a a q à D x ù U C L	ungrammatical
ǒ u ǔ é r H O a ǔ H ú y g n a a à k E a e	ungrammatical
A b M p X E a v y a P a y I P a m á v W ú	ungrammatical
C á s a n t J a a Z K ě g Y G ě D ó a z L	ungrammatical
D Q ǔ y o a F t n T l a p o F W X a I H a	ungrammatical
E v a a L ǎ ú q Z k D q s J a R a Z x ú K	ungrammatical
G Y G d n ò W E a p x n a a m q ǎ J K a A	ungrammatical
I ǒ à O u i k e a x M x p ò a Q T Y n a a	ungrammatical
J a o y a F ù K I ù ú g à a è w é a v h S	ungrammatical
L ǔ é ú r a J a ǎ a g I C ù D l n u t w a	ungrammatical
M G W a k N U a a H K z v ù k y M T U J a	ungrammatical
N q j t k a K Y I a B a w J y a j E z t W	ungrammatical
P W b a a K v Q X U a ù a F b é ǎ R l ǔ O	ungrammatical
Q g L a V U K a s F a a ù a i N è j H A W	ungrammatical
R p l à o a w a ù g W I X p X ǔ a a m E Y	ungrammatical
T a J U é K m a a F ó m a N n é ǎ ó L R P	ungrammatical
V á b h o V ě x a t a A a ǔ i g W C Z a L	ungrammatical
W a w o M a H A x ǒ l r B X Z a ě ò Z a ò	ungrammatical
Y D w a g M a ǎ z Q a Z A C a A X l K f X	ungrammatical
Z a I a é t C R a H v ú y ǔ à Q a h R ù é	ungrammatical
a è q I ú ò M F h Y a j a C á r x N F a F	ungrammatical
a C h h L x t t x s x T a h l v a a I J P	ungrammatical
a L n a ò B P N é y a J é i l t a ò ǒ H z	ungrammatical
a S h é a E R a G à B é t z a a o r n Z ó	ungrammatical
a a è a a á ǒ C é m K w l f c G h q w ǔ j	ungrammatical
a a g w J é a ǔ n a K y X Q R P s l B j à	ungrammatical
a m ù p U l ù a q o X E S ě G m Z a l a G	ungrammatical
a v J i a ó è u Z w G J m F m R B A à a a	ungrammatical
b c T R é è ǎ á l a s r a a S O h D a j b	ungrammatical
d ó Q o a j J ù a w D A ú K j a X ě é a w	ungrammatical
e b D e H l a u a N D U t h é h a s w a v	ungrammatical
g M c a F R a m C a o a u b ù M J M d W y	ungrammatical
i à t a a a V k P é G à a ú F W ò è x d p	ungrammatical
j d ú V H ǔ a i z X X a h I I y a z Y a s	ungrammatical
l è o E a è u s a B ǔ Q O P M é ě ǎ a a w	ungrammatical
m j O H R a M a ò ě U U F ó a ě a L ú à á	ungrammatical
o a á ò a ó T N á V a ò ǔ a ò ù V F ú a e	ungrammatical
p t a o a A w m U ǎ U B X v H l x a ǒ P a	ungrammatical
r L P ó G h d h X A ě E a a J a K ě o a ó	ungrammatical
s a Z Q è m ú h a a X l o j a S F u i ò c	ungrammatical
t p U w U v y n a l ó A a a L A a x A P L	ungrammatical
v ǒ a S R U k a j è a U ǔ N x E H A D a L	ungrammatical
w a T G b a a R x q X a K s á H ú A Z è a	ungrammatical
y M C a a F a t Q z á ò m a Q d x e q U V	ungrammatical
ù ù j d P Q r à e R s á d l U n A Z x ǎ n v	grammatical
ǔ P z P z h m u H c M f o à O j U v N k ú q	grammatical
á d L D E U ú U Z P n t à u q X Q y C ǔ y J	grammatical
à q N j u B U B M j F g b Q A d R d b K z s	grammatical
é ǒ z W à é o b O z h p z o S N M z a o X D	grammatical
è e B O M è K Z v r ǎ k ó O K j j H T s t ò	grammatical
ó ě ú J è o u n f J ǔ v Q B r z I q C ě B L	grammatical
ò U G X é V è W ù I N T F ǒ p R e k p s ǔ H	grammatical
ǒ u r q ě N è v J ò y d ǔ ú Q ù i a y A X C	grammatical
A C d N ò Y ě z A e o y e T D m V m P à R ǔ	grammatical
B c M l ǔ b e ù q k Z c á W d w l R q K R J	grammatical
D ù é H o p r R A e q v y U W l T h ó z D j	grammatical
E D w G t Z x R m b N t à h B A ǒ s H ě V t	grammatical
F M ǎ q a T V è o E u l q á d B C F b W h R	grammatical
G e q t ǒ q o K ú J z G ǎ x n u d X è K ǔ J	grammatical
H p S b r a L S W J K ó ó b C i E i i ǎ ù O	grammatical
I z J z á h b ù P E G q M r ú K S s s r R h	grammatical
K B I ě F b C W u è X F H b d q n q z T u D	grammatical
L P è ě B J M T O o E U F S S ě è Z J k T x	grammatical
M k t d R n è ǔ t L S q N ù Q Q H u H l v n	grammatical
N w G à R ú è Y D l L s I a Z ě O V Y C L R	grammatical
P C ǔ w m a U j q x ě y a ù A M a Z ò L k r	grammatical
Q c c a w F r e A ǔ H t à ù W O ě t a U ě x	grammatical
R p T O k x ǒ v V h p A g u V a ù d è l H S	grammatical
T E ù Y S f V M à n s G S c J g N è ǒ n T I	grammatical
U T c W E u m x a V é Z D Y N z K ú g á s j	grammatical
V u B è ě A r à Z G n Y ú h p ǔ ù p z V q c	grammatical
X A v c g C d s f ó i r O ù F o f X H x ò C	grammatical
Y J E f X z A ǔ m h m z à w r z à Q ù f W A	grammatical
Z a i r o g I p m a M y ě L G y c r ú K ǒ n	grammatical
a r U u Q L t N H L ù X Z á ǒ X i M y Z b b	grammatical
c à H ǔ é A O S s I P é a è l I ě ǔ y V p P	grammatical
d N i è é G J x l P á M z Y d F ǒ à c G k S	grammatical
e P V r n z T ò b k V F q I f r m P g a o d	grammatical
f l p t r O R H r r b j X j v t G i ě K s à	grammatical
h ǔ y p w g é a O G F l x i v ǔ P l ò o T c	grammatical
i E j D e s u C W T n d K u é M n v ǒ n a a	grammatical
j a t Z l o A ú N s z V ó Q b f l J S ú c p	grammatical
k z P ǎ M x G u p ú j K é t O ǎ T N ǎ ò G Z	grammatical
m C l K l N i Y L I z Z i T z l ò M V ě J R	grammatical
n W S ò M Y E e ù è O G è l ě P a M D N ù ǒ	grammatical
o q N ǒ F W o H g w m g c L a b y a i ù c H	grammatical
q ó O k ǔ R s h ú o B H X j s r W G t H b ǔ	grammatical
r O x t r e C ú r g X I ě a m t y P é r é p	grammatical
s K h ǒ Y ú O r ǒ W l K W z è N r A V ù c M	grammatical
t d é ǒ o ǎ ǔ t Y t ò f á à X o Q P d v R x	grammatical
u k d G à D G K B v K m à l j g i h b ù W H	grammatical
w à X à n ó u r u d N l ò i ú e ú y k á g n	grammatical
x ú ǎ ǔ G K c ǔ S é H U m à z p v K H L ǎ ú	grammatical
y U n I ò P r A I M ù A h b M c a ú ě h z a	grammatical
ù ù Q W a ò ò ù p a V H è a v ù t a á Y x u	ungrammatical
ǔ W à T h W F a C L Z z a a a k o g S P Y m	ungrammatical
á k H H T K j a à a a N W N L u x a D à Y s	ungrammatical
ǎ k I a H a x s a a a F H b J u è ǔ O r B ù	ungrammatical
è H à C U a a m i H g E W à o Z è u a k ǔ a	ungrammatical
ě f W G ǎ x f a ò D è a a ú a ó o ù X z ǒ L	ungrammatical
ò ě A f a W X ǒ o a m ǎ a a N O q P G A m I	ungrammatical
ǒ a r C T U H J a p F O s a ó I O è T ò a ó	ungrammatical
A ǎ ù S U ù O ǒ á a Q a l ǒ a V a K y i A S	ungrammatical
B a h a L ǎ X P è ò a G R P X a J e N Y t Z	ungrammatical
C o q Z N Q K u ě Q a q H H p a a w F O a w	ungrammatical
E X a v g a a D p S E R U ě i L a u L o k p	ungrammatical
F g e O L a R a é W v g a j F Z j z y V a T	ungrammatical
H è b o à ó S ó a a F ě a a i ú à x Q v M f	ungrammatical
I l à r e Q n a h a U D w ó L t a o ù O a s	ungrammatical
K H d à y M a H Z A ó á ó G a h i p ǔ a K a	ungrammatical
L l j y ù y H a a v V D a Y G x è X ú M D a	ungrammatical
N H C V m D S a a M t Y E W U m a é j à o a	ungrammatical
O d L A X t t a ǔ U a i a o q è Q P a ù ú x	ungrammatical
Q è a K T X z a u y F a L ě a ó ó d ù R a V	ungrammatical
R e x à a ě a q C v é H P N s C a a y h U V	ungrammatical
S u a E a à J N a P s é N n n S Y G r Z a S	ungrammatical
U j a o E F x k X J x j C a S w g a s ú Z a	ungrammatical
W L y m ò N ú a ú p Z a ó Y J a i g a ě a t	ungrammatical
X k o a x U a ú U a a v a q ò à p B Y n ó ú	ungrammatical
Z ě f e i a E a Y B ú ǔ D U L n m j a ò a t	ungrammatical
a á X p u a W ú G a a B q é V h M c Q F n t	ungrammatical
a B T ǒ B Q H z K O X M a a S q a ò C o n y	ungrammatical
a L G a a B B D à ú a D á k W J è u z d j i	ungrammatical
a V ú L o j p I D è K ò ú X E a a T a á ú E	ungrammatical
a a Q L R a H p T a M A Z N s i m t t c á y	ungrammatical
a i n s R é D m g H a a a ò I d C o N Y à n	ungrammatical
a r R v T a G y i N a B x V Y G k a U á q s	ungrammatical
b é ǎ B a ǔ ǔ a ǒ C a C ò n ù g a s a a f ó	ungrammatical
c a r C X y a ě V P é D Y U á a a è s ú g T	ungrammatical
d j é j a a h R ǎ a h é G w V a H Q C U ò ó	ungrammatical
f Z U é P d k ě m c T b a a M s t a n ò O a	ungrammatical
g z m W z à W z F a r X a q Q ù l K a a Z n	ungrammatical
i E T a v D a á N N x M a a ù b Q B ò G e R	ungrammatical
j a T ǎ R V ǔ à W ǒ Y Z ǎ a w z r a V q x a	ungrammatical
l D è a p p N R x K a w h ó a l á K a ú g á	ungrammatical
m m z f z Z a a N à D O H L a M a n U ù x u	ungrammatical
o O ù ó a é n ó r a ú ǎ A Y K K a ǒ a è b J	ungrammatical
p z V a a Y k a W a V ě ǒ B ó I ú J w n K K	ungrammatical
r T á a v M á ǎ ě D I u N a a a ě c à n k P	ungrammatical
s z O I a ù g á ǎ n M è a a S ǒ y H a K m c	ungrammatical
u L U P X ú á J h p a a ò a Q r V j Y a p è	ungrammatical
v f L R u q e L r c a K q a S ú z a j a s E	ungrammatical
x N a N á u m a a n T K U W ǒ a B d D S Y l	ungrammatical
y g V k d m Z g i a h ó a é B J a P é C T a	ungrammatical
ù ù n s x b x I L C ò O ě ǎ O F q e O s q Z q	grammatical
ǔ D A q c K Y A à V M O q h g F i ě G B ù ǔ O	grammatical
á Q ǎ v H F g T D a R è J U l U J n a F I h h	grammatical
à a k á q V é j c a è v o W à X ě è ě G E K I	grammatical
ǎ p y R n r L W U A p è M Z J P á c u ǔ q O d	grammatical
è ǎ L c ǒ U I J Z g A W p á ú m o ǔ r u L S z	grammatical
ě B i w W ě e Z ǒ l t S b v z o D à E ù è Z N	grammatical
ó K ǒ s M J b á j A H p U H z J e y V t w ǎ F	grammatical
ò X à ě é H m è Q r K ó ě b ǎ è á é y O h h R	grammatical
ú ù ú ú ǎ P V é R K A m i t l K ú J e T D ù y	grammatical
A B z D p Y y e a è ò N ó u d ú d z K l h A Q	grammatical
B b I D r ǔ à p U á è k D K f P é N V i y m f	grammatical
D ù è m ó q Z j o s S Y à c è d K c U B è I z	grammatical
E Q S m è k M t a X y p ě k P Y d D D Y g X X	grammatical
F r z T ǔ ò M b M a b l è S y A G S á Q i r ǔ	grammatical
H H x N ǎ a H á I E ú E ó D R U p ǔ ú d e x ǒ	grammatical
I W ǎ Z ù d p à é Q K M é T ě e e q p F i R t	grammatical
J m K J x Z ě p ò a N ó ǒ é e f p ò ǎ m O V w	grammatical
L H f s l F u é m á ě t m j G d p V ò ú I I ǒ	grammatical
M M Y U c J ó à U ó D P q ó e ǎ u h v Z à w b	grammatical
N f C r s U t i c t p Z c Q s N ó Y c v m w q	grammatical
O x j ǔ E T e K l O F Y m ǔ I k ò X D A A A D	grammatical
Q L q C o I I s k a J R r G d h ě a C G f M r	grammatical
R i A ù ǔ ě à t r y P i w k s x ǔ e O J a a x	grammatical
T ó ò f N R E i Z t o M z q c F w O z U l Z ù	grammatical
U S k K ǔ A ù Z a l Z o J U c T ǒ ǔ r W X B U	grammatical
V w à V s c C g T p x t Z E o p r r L V G s j	grammatical
X ě T y X ù S Q R m ú á z m Z x m V y O N U á	grammatical
Y J v ù A d è p ě Y N A k w J J j ě ǔ q l R ǎ	grammatical
Z P M X é U f L m d ě r b z ù x X w r S ú Q E	grammatical
a j W m x z r p á t U è ǔ ě è U C D á è á Q F	grammatical
c ǔ ǎ D y F ǒ g q h d D p e S y i l o p i k F	grammatical
d F v z V a p ú P b I ě v m L ú à t r G X a l	grammatical
e f j l á G h G h t z Q k t k l p f K N I G x	grammatical
f m S m ǒ F E ó v A Q ǔ J D E H é e F M W f D	grammatical
h ú L W u a C h E P X ó é C s k M ó q z B J x	grammatical
i V V D n è Z L é ǔ é à ǔ L j j V d T Q E u u	grammatical
j e Q c ú B è ǒ s ě á ú G D A l j P A h i á ǔ	grammatical
k x á ǎ t b N r b q d v p á s r n b e W K v v	grammatical
m G f a c L S l p à ú A L D z r j à Y l I S ó	grammatical
n j U ú b ó u k Q e O é w m ó m R A L j f B H	grammatical
o m ò t X w è m g V Y p è Q ǒ ù F n w M j e N	grammatical
q ǎ p A m ò ú ú k j ò z s ò x h s s Z J t S i	grammatical
r F é U ě é x ò ú T f B s c s ò ǔ z K b E ǎ s	grammatical
s W ú ò ó ǎ N v I Q á q M i A s é K g C ǎ h à	grammatical
t r ǎ E p w B l u R á r á N ǎ ě Q g p ǒ N á P	grammatical
v è k ù P b è R k h r n Y v V n m D ǎ e W q a	grammatical
w F I F x ǔ G v h S p ǔ Y c I H p Q ò e a V z	grammatical
x S è à j Y t P a N K ù m ǎ Q c E ó ú ǎ I é t	grammatical
y i J y b z ǒ é L ǔ á k ù K J F J D á l ú P ù	grammatical
ù ù ù ě n Q ǒ l t a a D V r m ù a a S P C P E	ungrammatical
ǔ M c K w t j a é t K F è n a a a y á á e n p	ungrammatical
á a T a ě N o l n x Z ǒ a ě A A C ù ě s a D C	ungrammatical
ǎ à Y ǔ a ǎ x ù i a T I ù Z a W o ǔ v x a X Q	ungrammatical
é a X m s B y ò R h F è S a a ò ǔ P R V n Z a	ungrammatical
ě è H A l a a s B K a H p y ǒ a x N á W R i V	ungrammatical
ó a ǔ M V a ǎ q E z T z F n K y a a K P i ǔ b	ungrammatical
ǒ ù ó a h a A C l L N x r o a a y x ò d U k k	ungrammatical
ú a T ú t D s z s T D n r a B L W a p a i l l	ungrammatical
B ǔ s ú v b h a ó o q G a B K x ǎ v X a q u a	ungrammatical
C a ǒ a ě a R J ǔ F p M F a r l V V e F E R G	ungrammatical
E ě c I Q U n P u V a a L a H U E V D X y a X	ungrammatical
F Z a V m I s T V g t P n a B Z ò a B a A C G	ungrammatical
H ǔ p a ù G k G v W a k t ù q a ú u v F p a N	ungrammatical
I N ǒ R Y ú ě l ǎ q a q T a i M a S K a h ǔ Z	ungrammatical
K ù k M c y a g F m i j a E a h w a v ě k g v	ungrammatical
L S a r h l V y a I é n U V a J N J w ǒ a ǔ K	ungrammatical
M y ǔ J ò T s H U K a g á u a é a z a s B q ě	ungrammatical
O T E z ǒ a v a v O h x S è a P r Z ò Z Z a h	ungrammatical
P c S a Z T W L a v a Y ǎ a R H M w à u W k N	ungrammatical
R M L c b a h ǔ G ò a a Y a F d C n J é ú F V	ungrammatical
S h O e O b R a M o ù B x w j N W Y ǔ a a H a	ungrammatical
U C a H N Q V m a K G a a R F B b B A A p a ú	ungrammatical
V a a B k A ǔ E A p T ò a ò r á H L M ǎ V L a	ungrammatical
W j X G s J u T a l é D a h V ǎ N p T a y a ó	ungrammatical
Y N d a a a B a ù l ǎ ǔ P ù L S ú K U h M e Z	ungrammatical
Z j k Z z e è a ó W ú h o a a a ò l M e A n H	ungrammatical
a ě r O v A a ǔ Q è m p A s S q q o w a a h u	ungrammatical
a H ò V m J k q S Y x C Y h H r M a H a a G H	ungrammatical
a S D K ú R o ó w z a L W U O ǎ j a a l G x è	ungrammatical
a a U K y a p P m C Q U D E H ǎ z u O v a b ó	ungrammatical
a h i r M a X h á y R ǎ s S i G è S B a a N ó	ungrammatical
a r z k ě y y o p o D J s a H l I a a z c m D	ungrammatical
b ě V X ǔ i L l l ǒ e Z x O h D a a a P p a b	ungrammatical
c w a X ó M w J è u a r q R a Z N v a R D w ǎ	ungrammatical
e M k l ó f k l o ú ú I ò a z U a z ě a a ǒ E	ungrammatical
f p O y l H g s i a a h k H è à E H l M a ò a	ungrammatical
h T é a O l a i r A B a I I a v G ǒ P k j K x	ungrammatical
j ě l M m p a x ú à a a X t ú r K a e A O N ú	ungrammatical
k Y á n x s U b D á J a a C t O a a C i ǔ h P	ungrammatical
l u E ù G D a a a a j p C K M b O h X ǔ d a e	ungrammatical
n P r a a t é z K é Q X J h a z B m a C V t Q	ungrammatical
o f a y ó a T P o O H O I W L U à t a p w è a	ungrammatical
q C K k e Z u M a k g o l x R ě V a é ǎ a a S	ungrammatical
r a ú ǎ l Y ú d i Z H a ǎ a ú m i D è a à h a	ungrammatical
s y ǎ a X I a L L ǔ a ù C x O H P w a w ǒ U ě	ungrammatical
u T S a ò u h v m j ù D ó U B G á x a a z B a	ungrammatical
v s n L ě c a o è U a Q a Q ó a a p ǒ n K b x	ungrammatical
x A i l x ǔ h a g a ǒ á j B v i P a a d è L Y	ungrammatical
y a Q ù t M j r a J è F N J v L B g E a a G Y	ungrammatical
ù ǔ N W ò x b è v a q P q d v I z j ǎ L è x q R	grammatical
ǔ B k ǎ S p A Y ǔ ú à q e ó p J C ǔ ě u e v v é	grammatical
á U F d C r ù L I d O K d ǒ ú ú H ǔ O K ǎ f ǎ P	grammatical
à j O a w r ù ǔ Y x o q á ǒ x D k M M f g E o o	grammatical
é é ǔ ě A ò C V Y ù ǒ t è y ǎ à ò b R m à y w l	grammatical
è A è ǎ k è s ǔ O W à K L à e q M j A M g y n Q	grammatical
ě V o m M k a u ò N o ě x h w A Y è L B r è U c	grammatical
ó x X ǔ N w W A ú t D k C K X S ù Z è J á R ě H	grammatical
ò z h R o p Q á W A ǔ U q c ǒ I é ǎ z J X s ò E	grammatical
ú O K s n R ǒ r à n G x b n è s K W n H ě s C è	grammatical
A m U D O l F Y ú E w g ǔ a P F N j ǎ k b e Q N	grammatical
