form	categorical_judgment
C ǔ M N S é é J J x w z ú o i ù D T V x	ungrammatical
D J x ǎ F i n e a R b é Q P f k F ù R i z	ungrammatical
E k Y n E S J t l X ù O w ǒ g X k X u á	ungrammatical
F v i è T v w l H m h F ě P ú ó ǔ F ó f	ungrammatical
H é a I A a i U ú J s M B ú B C Y f ǒ m	ungrammatical
I W N i X a t v ǎ a b x t è S l p j P é	ungrammatical
J o q Y W Q v á N U T G ó s x ù C á B Z	ungrammatical
L à g ò M Q A I R è d c á P U á é ǒ w ó	ungrammatical
M C ù V B B ú ó Q m r L u a G L z R v a H	ungrammatical
N I é Q N S K a x ò P X M a o è ǒ d l x v	ungrammatical
O R w N ǎ à m W X ǎ D R Z o ě ù S k T ǒ	ungrammatical
P q M u E M ó P ó G q x R i b ǔ J V ǔ v	ungrammatical
R á s ú n é ò h A X J ǔ J k P ě w á I ò	ungrammatical
S K I y r G Z á e z i ǎ a z y r C Q v t	ungrammatical
T U o Q à K U à j a ò R a Q x Y c à c C	ungrammatical
U n G m è x m E i S a ò S ò j B ó a c R é	ungrammatical
V b z u i v h à j I ú q r M s U a ě x q x	ungrammatical
X A q è V a ó Q G X é é x W E V y h a F T	ungrammatical
Y f S ú j k Q i ù Z ú a G á b q L R ú ó P	ungrammatical
Z Z h á J c a I è D E z h P x R z e B t	ungrammatical
a C p ǔ à I T O X l ò k ǎ a á r n ú A p z	ungrammatical
N e ǎ S à J L E F n y B á X D w A ò H S	ungrammatical
x t à m W G N K Y G á y i p P u X é ú ù	ungrammatical
g r u x v f z l ú F z t a n j d d c P c t	ungrammatical
i E P X v ǒ f Q i X y q E r B ó a ò M c c	ungrammatical
j i q v A w e Q v A a ǔ j x N X V d Y T	ungrammatical
k u H T q ù ǔ D m Q z U r ú Z r H Z L ě	ungrammatical
m D T D z ǎ q Z V z ǎ x w H R P m g é x	ungrammatical
n V O t G Q ǎ k ù K á t e M H j á v á y	ungrammatical
o h y k e ú ǎ C ò N G O q H Z O D a O à	ungrammatical
p n W W Q r B R k è Y i k w n v b A k W	ungrammatical
r e a W m c S ù á a d s ó V ò y R R g W	ungrammatical
a s O R à G z x K ǎ v z é F ǒ ó h R r n a	ungrammatical
t h ě t D k E X G B D M é H s T i ě X ú	ungrammatical
v é A c v x C O u a t N W G J m T V d p A	ungrammatical
w O Q á C L t Z G G é s f G u x u S A è	ungrammatical
x o g y L A ǒ c I L M D w a H é ǔ X à é	ungrammatical
z á ě ò F F R g q Q ó X h J è J e ǔ R é	ungrammatical
ù ù t a t i r A V á u P j ù X o u E k h t	grammatical
ǔ ò K n P g ě i á Y E ě ú Z J a U S O ú s	grammatical
á P Y ú g D K J a é Z ò X n h b s Q p ú M	grammatical
à l è J E S S u ú C F a I I g E C T z è G	grammatical
é ě a y z u C G ě R o B ǎ y U M V ǎ H v ǔ	grammatical
è V ǔ ù T ǔ G m C Y N ǎ O a k v é ó f l j	grammatical
ě i a i b R p p ǔ x h a h T x h g b a ù s	grammatical
ó i Y V a Q e x ú v C V r g H R K z y H R	grammatical
ǒ é N ě ò s n y a N m ǎ x r P g J B e j d	grammatical
ú é l J A H B Q K I l m Q r ò H R a Y K v	grammatical
A E Y h J D á ě w ù a ó o v m f l s m T N	grammatical
B J é a g J K Q B j T K U m à I z r ǔ b E	grammatical
C k F R ò á C a T Y w D o G t u ò u Z g l	grammatical
D u P v ǒ I Z H j è O p ú R a A e ǔ y B v	grammatical
F ú a i P ě x o F k è e ú R H h n ú t U a	grammatical
G N k q A ó M m E r m à k N a F D á E M s	grammatical
H Z L F t p m H u ù ù R D J y a n ù é ǎ J	grammatical
I l ò T ò n Q J N N l v F r è I o è a o é	grammatical
K é M J r ù w Q J B i ù a T Q F L v p d K	grammatical
L è ù g S E à x r F s m U V z N I B a T Z	grammatical
M I z ǒ g x g G a G j Y f c O X R a Z S w	grammatical
N Z ě J V L v ǒ P F a T R n w ě i i t M l	grammatical
O s C C Q J J q Z a k e l t W l w b à o i	grammatical
Q ǎ B ǎ N k x G ǒ I V a R c z Q L V k O é	grammatical
R W a ě R i r m P p E H x ǔ k E ó U h ě à	grammatical
S j è a Q x j C V Y x S H b ě O G a O y n	grammatical
T r R è N ǒ a G E L u o P H ǎ V Y e L L a	grammatical
V ǔ z y E w m z á G L n L k Y a Y l I ù ě	grammatical
W H E y S R y Z x ò z u p a I e z O o l m	grammatical
X Y a é l r ò w e p n e E V à F j z v t C	grammatical
Y p u A q Z a i W v r z i ò d F g l i Z M	grammatical
a á I q f r ó g á w ò M t D á e c ě j é E	grammatical
a M L ě ǔ Y c O q Q ú Q u u r ù d z á ǎ L	grammatical
a f h S c R W j o x J s W Q N G z ó U è á	grammatical
g ù O ǒ V z a d v é h i v q T R ǎ T ǒ m Q	grammatical
h B J ò z i Q k a I ě ě ǎ H H S s g e è C	grammatical
i O ò M t a q Y M z n b ù x s ě R B I U r	grammatical
j Y X R á à á a F T c ǎ U a Q L c é b W ě	grammatical
k u O ǒ o o ò C ǔ k a I à Y t ǒ Q u ǒ U t	grammatical
m I ù R s J X g Q a e Q w V R V V U e J O	grammatical
n n l T a D w r K l h B M Z z O t ǒ H ú M	grammatical
o r t A Y K K H n g a A e Y x H i n k q R	grammatical
q è w t W I é W a f K G J à D á l S q v K	grammatical
r M è é L a x V N è Q b F x a ě v I Y t ò	grammatical
s k P W ǔ p a I c A ú ě i k L W ú Y S ú o	grammatical
u ó t R t x G r ù a F V h A l G è d B é S	grammatical
v K E u ò a á ú O v x E D i ú y ó á z ǒ w	grammatical
w j ǒ o T G I A a r Q O á I M ú ǔ b y q R	grammatical
x o ǔ B F M ǔ p a q B C J d X l Q C ě L b	grammatical
z á a z G V á W D Y j q ù U ǒ ǎ ǒ A w S W	grammatical
ù ù t H t i r A V á u P j ù X o u E k h t	ungrammatical
ǔ ò K n P g c i á Y E ě ú Z J a U S O ú s	ungrammatical
á P Y ú g D K J Z é Z ò X n h b s Q p ú M	ungrammatical
à l è J E S S d ú C F a I I g E C T z è G	ungrammatical
é ě E y z u C G ě R o B ǎ y U M V ǎ H v ǔ	ungrammatical
è V ǔ ù T ǔ G m C Y N ǎ O e k v é ó f l j	ungrammatical
ě i T i b R p p ǔ x h a h T x h g b a ù s	ungrammatical
ó i Y V V Q e x ú v C V r g H R K z y H R	ungrammatical
f é N ě ò s n y a N m ǎ x r P g J B e j d	ungrammatical
ú é l J A H B Q K I f m Q r ò H R a Y K v	ungrammatical
A E Y h J D á ě d ù a ó o v m f l s m T N	ungrammatical
b J é a g J K Q B j T K U m à I z r ǔ b E	ungrammatical
C k F R ò e á C a T Y w D o G t u ò u Z g l	ungrammatical
D u P v ǒ I Z H j è O p a R a A e ǔ y B v	ungrammatical
F a ú a i P ě x o F k è e ú R H h n ú t U a	ungrammatical
G N k q A ó M m E r m à k N ò F D á E M s	ungrammatical
H Z L F t p m H u ù ù R e J y a n ù é ǎ J	ungrammatical
I l ò T ò n Q J N N l v F r è I o è O o é	ungrammatical
K é M J r ù w Q J B i ù ǒ T Q F L v p d K	ungrammatical
L è ù g S E à x r F s m U V b z N I B a T Z	ungrammatical
M I z ǒ g x g G J G j Y f c O X R a Z S w	ungrammatical
N Z ě J V L v ǒ P e a T R n w ě i i t M l	ungrammatical
O s C C Q J J q f a k e l t W l w b à o i	ungrammatical
Q ǎ B ǎ b N k x G ǒ I V a R c z Q L V k O é	ungrammatical
R W a ě a R i r m P p E H x ǔ k E ó U h ě à	ungrammatical
S j è a Q x j C V Y x S H b ě a O G a O y n	ungrammatical
T r R è N ǒ g G E L u o P H ǎ V Y e L L a	ungrammatical
V ǔ z y E w m z á G L n L k Y ù Y l I ù ě	ungrammatical
W H E y S R y Z x ò z e p a I e z O o l m	ungrammatical
X Y v é l r ò w e p n e E V à F j z v t C	ungrammatical
Y p u A q Z f i W v r z i ò d F g l i Z M	ungrammatical
Q á I q f r ó g á w ò M t D á e c ě j é E	ungrammatical
m M L ě ǔ Y c O q Q ú Q u u r ù d z á ǎ L	ungrammatical
I f h S c R W j o x J s W Q N G z ó U è á	ungrammatical
g ù O ǒ V e a d v é h i v q T R ǎ T ǒ m Q	ungrammatical
h B J ò f z i Q k a I ě ě ǎ H H S s g e è C	ungrammatical
i O ò M t J q Y M z n b ù x s ě R B I U r	ungrammatical
j Y X a á à á a F T c ǎ U a Q L c é b W ě	ungrammatical
k u O ǒ o o ò C d k a I à Y t ǒ Q u ǒ U t	ungrammatical
m I ù R s J X g Q V e Q w V R V V U e J O	ungrammatical
e n l T a D w r K l h B M Z z O t ǒ H ú M	ungrammatical
o r t A Y K K H n g ó A e Y x H i n k q R	ungrammatical
q è w t W I é W O f K G J à D á l S q v K	ungrammatical
r M è é L a x V N è Q x F x a ě v I Y t ò	ungrammatical
s k P W ǔ p O I c A ú ě i k L W ú Y S ú o	ungrammatical
u ó e R t x G r ù a F V h A l G è d B é S	ungrammatical
v K d u ò a á ú O v x E D i ú y ó á z ǒ w	ungrammatical
w j ǒ o T G I A k r Q O á I M ú ǔ b y q R	ungrammatical
x o ǔ B F M ǔ p j q B C J d X l Q C ě L b	ungrammatical
z á U z G V á W D Y j q ù U ǒ ǎ ǒ A w S W	ungrammatical
ù ù E Y U p J ǒ u V o S à a f ò g L m F R u	grammatical
ǔ S a x Q k f g à a J Z R r á G u á á ò è ú	grammatical
á o u F B a L f s C l d ú N k Q O x j f U a	grammatical
ǎ à s a G M L à ǎ B L á L ò e à d S a u i J	grammatical
é K ò U a ò d k i x T u e L p d O n ě j S A	grammatical
è R x q a N K E d g ǎ ù z T O ǎ P H á ě e A	grammatical
ě l z ú z U ó H V j D A w B I q M ě H h q a	grammatical
ó u a G Q ù O á E h N n i l X H n o c m d Z	grammatical
ǒ ó á j z ǔ a R g N L F ě T L K H P B o n T	grammatical
ú H x s E N S a Y e A ó o w é P a n ù u v à	grammatical
A U ò a ǎ h J x i j ě M à b é ó s j z F M é	grammatical
B V è j A B h q S t v I N a è b W à u I á j	grammatical
C m a X z N e ǔ e S I R b ǎ I á é p O ǒ l y	grammatical
D y ǔ N ó R M u ǔ a j d G b n R e ǒ V ǔ E s	grammatical
F J T w a ǒ T X s i O T R m D Y B ù u O o ú	grammatical
G X p ǔ ǔ Q H p a B ù b ě ú ě f ǔ j W l s P	grammatical
H j D z U é é a x ó q ǒ á W U u y p D A W v	grammatical
I o ú á O S a è G G à G p G Z J j A Q Z N V	grammatical
K ú ǒ ò p i w a i i ǎ h v I s Y ù D H y G g	grammatical
L I Y a à I o ò s p ó k H x ǒ l X ǔ A ú b ě	grammatical
M V a z W H J o b à w Y F X P ù M ǔ O a ò h	grammatical
N m à w E à à g w K H ú Y q y Y ú g a A ǒ ú	grammatical
P ǔ n v ǒ r B F ě W p a i ù g D L w X z t N	grammatical
Q G W E G a à g w r F E S X à à ǔ t e è J à	grammatical
R Q a r v v ǔ O V Q E A E O o á q H M O k Q	grammatical
S Z M ù K C C é j h a Z I ò ò y E D é D y Z	grammatical
T p g p L ò s C ǒ k t ó è è Q a ǎ á s E D ě	grammatical
U y l a I O S A R m N k q ǎ U ó ǎ H p e W V	grammatical
W H M A B I B g a d V I W C K p a c m w B W	grammatical
X F P H C K G K U F F x à k V l a è ě S S d	grammatical
Y I l é E H a u K S H H r E r ó c R ǒ K ú g	grammatical
Z U à g F F P P C Q ú q E T g w m P l F k a	grammatical
a A e ó H ù A O ò x q o g é H i ǎ w ù è S C	grammatical
a X é I ò V è e ǎ è X n d j K k J a u g K s	grammatical
a w u t t c Y m s g a G q D t j è ǎ ǎ á s G	grammatical
h C W j R ù J R ù S è p U I p w W a Z X B R	grammatical
i U t Z C t y V N u H I a Z H X X ǒ w á d Q	grammatical
j p è á ǎ á z w à Q a J b B M C r S k Z W ǎ	grammatical
k u R ó ǔ H F S h à a L M T d R e B é F X ǎ	grammatical
m à ú V z v k J p W v w G ǒ F Y a B b U ú q	grammatical
n Q v R I á X á X ù ò X q G ò O a P A i C à	grammatical
o Z R R é U p S E é à W a é ǔ ǒ S X A C é O	grammatical
p j k P é ǔ ǔ ǒ a F è Z W Q q H w ě d ǔ F A	grammatical
q z F z p N R Y H H o F ǒ N ě è y g o a Z q	grammatical
s é ǒ a g C Q x q M S V p d F h Q ù K r g b	grammatical
t N m O t z r ò j U i X h o a ě o C ě è j Q	grammatical
u n y m r C a q n X ǎ E i d k r a n d V U x	grammatical
w à X I ě u a b F q ó d z ù g N M t F B W ó	grammatical
x P o ǒ R ò y a q k m D Q g ǔ ě é E v G Z V	grammatical
y a q è T R o I o H p z S ǔ Z U à ò D d D é	grammatical
ù ù E Y a p J ǒ u V o S à a f ò g L m F R u	ungrammatical
ǔ a a x Q k f g à a J Z R r á G u á á ò è ú	ungrammatical
á o u F B i L f s C l d ú N k Q O x j f U a	ungrammatical
ǎ b à s a G M L à ǎ B L á L ò e à d S a u i J	ungrammatical
é K ò U á ò d k i x T u e L p d O n ě j S A	ungrammatical
è R x q f N K E d g ǎ ù z T O ǎ P H á ě e A	ungrammatical
ě l z ú z U ó H V j D A w B I q M ě H h q U	ungrammatical
ó u b a G Q ù O á E h N n i l X H n o c m d Z	ungrammatical
ǒ ó á j z ǔ a R g N L F ě T L a K H P B o n T	ungrammatical
ú H x s E N S a Y ú A ó o w é P a n ù u v à	ungrammatical
A U ò V ǎ h J x i j ě M à b é ó s j z F M é	ungrammatical
B V è j A B h q S t v I N J è b W à u I á j	ungrammatical
C m a a z N e ǔ e S I R b ǎ I á é p O ǒ l y	ungrammatical
D y ǔ N ó R M u ǔ ó j d G b n R e ǒ V ǔ E s	ungrammatical
F J T w ě ǒ T X s i O T R m D Y B ù u O o ú	ungrammatical
G X p ǔ ǔ Q H p à B ù b ě ú ě f ǔ j W l s P	ungrammatical
H j e z U é é a x ó q ǒ á W U u y p D A W v	ungrammatical
I o ú á O S w è G G à G p G Z J j A Q Z N V	ungrammatical
K ú ǒ ò p i w f i i ǎ h v I s Y ù D H y G g	ungrammatical
L I Y e à I o ò s p ó k H x ǒ l X ǔ A ú b ě	ungrammatical
M V ě z W H J o b à w Y F X P ù M ǔ O a ò h	ungrammatical
N m à w E à à g w K H ú Y d q y Y ú g a A ǒ ú	ungrammatical
P ǔ n v d ǒ r B F ě W p a i ù g D L w X z t N	ungrammatical
Q G W E G a à g w a F E S X à à ǔ t e è J à	ungrammatical
R Q p r v v ǔ O V Q E A E O o á q H M O k Q	ungrammatical
S Z M ù K C C é e j h a Z I ò ò y E D é D y Z	ungrammatical
T p g p L ò s C ǒ k t ó è è Q Q ǎ á s E D ě	ungrammatical
U y c l a I O S A R m N k q ǎ U ó ǎ H p e W V	ungrammatical
W H M A B I B g a é V I W C K p a c m w B W	ungrammatical
X F P H C K G K U F F x à k V l Z è ě S S d	ungrammatical
f Y I l é E H a u K S H H r E r ó c R ǒ K ú g	ungrammatical
Z d à g F F P P C Q ú q E T g w m P l F k a	ungrammatical
c a A e ó H ù A O ò x q o g é H i ǎ w ù è S C	ungrammatical
M X é I ò V è e ǎ è X n d j K k J a u g K s	ungrammatical
O w u t t c Y m s g a G q D t j è ǎ ǎ á s G	ungrammatical
h C W j R ù J R ù S è p U I a p w W a Z X B R	ungrammatical
i U t Z C t y V N u H I X Z H X X ǒ w á d Q	ungrammatical
j p è c ǎ á z w à Q a J b B M C r S k Z W ǎ	ungrammatical
k u R c ó ǔ H F S h à a L M T d R e B é F X ǎ	ungrammatical
b m à ú V z v k J p W v w G ǒ F Y a B b U ú q	ungrammatical
n Q v R I á X d á X ù ò X q G ò O a P A i C à	ungrammatical
o Z R R é U e S E é à W a é ǔ ǒ S X A C é O	ungrammatical
p j k P é ǔ e ǒ a F è Z W Q q H w ě d ǔ F A	ungrammatical
q z F z p N R Y H H o F ǒ N ě è y g d a Z q	ungrammatical
s é ǒ d g C Q x q M S V p d F h Q ù K r g b	ungrammatical
t N m O t z f ò j U i X h o a ě o C ě è j Q	ungrammatical
u n e y m r C a q n X ǎ E i d k r a n d V U x	ungrammatical
w à X I ě u F b F q ó d z ù g N M t F B W ó	ungrammatical
x P o ǒ R ò y a q k a m D Q g ǔ ě é E v G Z V	ungrammatical
y a q è T R o I o H p z S ǔ Z U à ò a d D é	ungrammatical
ù ù ǒ z k A h K x ě j J o O á a G G T c o C è	grammatical
ǔ ǎ I E s L ó I J Y Y ǒ a è X Q N D R J r u ě	grammatical
á N x ù U M ó B W V á a S K K ú C B ò é X ǒ ò	grammatical
à a f J C v p i K ǒ F B n g k A C ǒ t Y Q k l	grammatical
é é R W h ǒ r i ú a ú c x ó c Y w i b á A á E	grammatical
è F N ǒ O à N g h x ó A a o ò B Y Q N ǎ N T k	grammatical
ě Y U ò ú ǎ w s v Q A Y V ù N y O a T à n v K	grammatical
ó p s K A l a c u x A p q p o n ǒ a b ǒ ǒ ǒ f	grammatical
ǒ B ǎ ó V á O i L a X o J K t B ě w N t B v ǒ	grammatical
ú A w P D ó F M a F O C S v T O G d p ǔ f ù ě	grammatical
A O a c R b y q X d Q r ú k g u u y q Y Z Z F	grammatical
B j N q ǔ J ě l L l x n t w N A K á K ù a Z j	grammatical
C r B K x ú ó z I F p v i P O V S a s t ǒ q N	grammatical
D w ǎ à u E U ě y a g ò d d u H G è G o j y j	grammatical
F C p t é a r O q B j z ú ǎ à o S T e i I Z y	grammatical
G M a à P q I f G ú O K b j l c Q q y á M B l	grammatical
H X M n W v B ú ó v a x v J g ě X t ǔ Y s w r	grammatical
I o P D X a S ě A H k h n ǒ q Y C S B L ó q ǒ	grammatical
J t G N V ě n B a ò d v o ǔ D é P t h K h F p	grammatical
K y K L L ǎ R è R x g m I á è a d ǔ N R n T y	grammatical
M K K r M r ó ù N a G x q j Z P q ǎ B z Q G x	grammatical
N R S ǒ a o f T F a N Y N p ù Q N O ǎ e N q v	grammatical
O l Z ǔ ò G i N m K o a T ǒ T M ó h j M P u l	grammatical
P u W S L w u h I C r ǎ j w T a Z C c y S t d	grammatical
R D P p r J n l n ǒ u D l N ǎ F J C m G v a m	grammatical
S Q a X v d A ó a T F v V y S ǒ ǎ K X à F D o	grammatical
T U F é G a b F ǒ f à W E k Y B H h H Q h é x	grammatical
U Z ù m P K S ǔ N Q s S h l H a à I è B Q f w	grammatical
V t l p y ú z ě ú J ǎ q K X A N N Y T T a O ò	grammatical
X é F è Z F S C P X l C t Y J R U g a G é P ú	grammatical
Y M h ě t r Y M R F è P C x ǎ F l a Y J j q o	grammatical
Z g l P à y x p a D I s o ó C T d ò Z à S Y C	grammatical
a G I b x e K j X b ǔ x ǔ D P M A A z O A D R	grammatical
a c M f I D G r P J è g d n Q N Q e G v à F f	grammatical
a z g ǒ C n h R y s C z j ú A x ù c C e C m f	grammatical
h E L á ě k n á a H b è I ǒ n ǎ Z E V E m a W	grammatical
i a è v Y n K M Z X J ó ù E x M w ǔ h H P N k	grammatical
j z è M q O a A W c Z à E J C Q ě j d è T g y	grammatical
l G u I a e V h E D T à ě W f C W é A n M h I	grammatical
m R a K x s b u D w P k ó j d D ǒ f S a g ě n	grammatical
n o è ú V M A è S D D ù v z Y è ǒ V z G h a K	grammatical
p ě M A ǒ ǒ Z I n x Q ó ǒ V N n D N W D z x a	grammatical
q P W W L L N ǎ a X b ú p B ě V ù ǒ C G X v M	grammatical
r V U t a B M h w P J L C ǔ S r Y b ù S e Q z	grammatical
s q I ǎ ě ó i ě H p O P J a n H d A J à W b P	grammatical
u é a J à d H M r R è U u i b p E O N k S ǒ t	grammatical
v K ò n a ǔ T y l é K C y é Q y L W ó p Z i ǔ	grammatical
w S h B k ó l h Y à G y u N ǒ l Q H Q ǒ a l ǒ	grammatical
x p V n g s à u p á z ó p a ù p e f ǔ x n o ò	grammatical
y r a ǒ k á v f g g i K o ù i ù l K g B c n à	grammatical
ù ù ǒ z d k A h K x ě j J o O á a G G T c o C è	ungrammatical
ǔ ǎ I E s L ó I J d Y Y ǒ a è X Q N D R J r u ě	ungrammatical
á N x ù U M ó B W V á a S K K a ú C B ò é X ǒ ò	ungrammatical
à u f J C v p i K ǒ F B n g k A C ǒ t Y Q k l	ungrammatical
é é R W a ǒ r i ú a ú c x ó c Y w i b á A á E	ungrammatical
è F N ǒ O à N b g h x ó A a o ò B Y Q N ǎ N T k	ungrammatical
ě Y U ò ú ǎ w s v Q A Y V ù N y O z T à n v K	ungrammatical
ó p s K b l a c u x A p q p o n ǒ a b ǒ ǒ ǒ f	ungrammatical
ǒ B ǎ ó V á O i L a X o J K t B ě w N t B v a ǒ	ungrammatical
ú A w P D ó F M a F O C S v T a O G d p ǔ f ù ě	ungrammatical
A a O a c R b y q X d Q r ú k g u u y q Y Z Z F	ungrammatical
B j N q ǔ J ě l L l x n t w N A K á K ù F Z j	ungrammatical
C r B K x ú d ó z I F p v i P O V S a s t ǒ q N	ungrammatical
D w ǎ à u E U c y a g ò d d u H G è G o j y j	ungrammatical
F C p t a é a r O q B j z ú ǎ à o S T e i I Z y	ungrammatical
G M y à P q I f G ú O K b j l c Q q y á M B l	ungrammatical
H X M n W d B ú ó v a x v J g ě X t ǔ Y s w r	ungrammatical
I o P D c X a S ě A H k h n ǒ q Y C S B L ó q ǒ	ungrammatical
J t G N V ě n B i ò d v o ǔ D é P t h K h F p	ungrammatical
K y K L L ǎ R è R x g m I á è A d ǔ N R n T y	ungrammatical
M K K r M c r ó ù N a G x q j Z P q ǎ B z Q G x	ungrammatical
N b R S ǒ a o f T F a N Y N p ù Q N O ǎ e N q v	ungrammatical
O l Z ǔ ò G i N m K b o a T ǒ T M ó h j M P u l	ungrammatical
P u W S L w u h I C r b ǎ j w T a Z C c y S t d	ungrammatical
R D P p r J e n l n ǒ u D l N ǎ F J C m G v a m	ungrammatical
S Q a X v M A ó a T F v V y S ǒ ǎ K X à F D o	ungrammatical
T a F é G a b F ǒ f à W E k Y B H h H Q h é x	ungrammatical
U Z ù m P K d S ǔ N Q s S h l H a à I è B Q f w	ungrammatical
V t l p y ú z ě ú J ǎ q K a X A N N Y T T a O ò	ungrammatical
X é F è Z c F S C P X l C t Y J R U g a G é P ú	ungrammatical
Y M h ě t r Y e M R F è P C x ǎ F l a Y J j q o	ungrammatical
Z g b P à y x p a D I s o ó C T d ò Z à S Y C	ungrammatical
o G I b x e K j X b ǔ x ǔ D P M A A z O A D R	ungrammatical
C c M f I D G r P J è g d n Q N Q e G v à F f	ungrammatical
z g ǒ C n h R y s C z j ú A x ù c C e C m f	ungrammatical
h E L á ě k n á E H b è I ǒ n ǎ Z E V E m a W	ungrammatical
i a è v Y n K M Z X J ó ù E x M a w ǔ h H P N k	ungrammatical
j z è M q O P A W c Z à E J C Q ě j d è T g y	ungrammatical
l G u I b e V h E D T à ě W f C W é A n M h I	ungrammatical
a R a K x s b u D w P k ó j d D ǒ f S a g ě n	ungrammatical
n o è ú V M A è S D D ù v z Y è ǒ V z G h n K	ungrammatical
p ě M A ǒ ǒ Z a n x Q ó ǒ V N n D N W D z x a	ungrammatical
q P W W L L N ǎ a a b ú p B ě V ù ǒ C G X v M	ungrammatical
r V U t a B M h w P J L a ǔ S r Y b ù S e Q z	ungrammatical
s q I f ǎ ě ó i ě H p O P J a n H d A J à W b P	ungrammatical
u é m J à d H M r R è U u i b p E O N k S ǒ t	ungrammatical
a K ò n a ǔ T y l é K C y é Q y L W ó p Z i ǔ	ungrammatical
w S h B k ó e l h Y à G y u N ǒ l Q H Q ǒ a l ǒ	ungrammatical
x p V n g b s à u p á z ó p a ù p e f ǔ x n o ò	ungrammatical
y a r a ǒ k á v f g g i K o ù i ù l K g B c n à	ungrammatical
ù ǔ D l s g ǔ E u m ò p ú P H i ú é M a M f h w	grammatical
ǔ ě ǔ z à n ú G I u à y è à ó D a b j ǎ ǒ Q A b	grammatical
á M u ǎ g ù B ù a M w R F B f ú r I O v ě F t O	grammatical
