score_type,step,epoch,dev_loss,spearman,pearson,model_type,batch_size,lr,mean_loss
score,390,0,22.648891,0.6268590637857578,0.6511406513792493,sl2,128,0.01,22.44470977783203
score,400,0,22.63464,0.6268491423948842,0.6513199059265522,sl2,128,0.01,22.435287475585938
score,410,0,22.621397,0.6267311217990187,0.6510052871718212,sl2,128,0.01,22.83125305175781
score,420,1,22.60893,0.6282647302123335,0.6511919087061422,sl2,128,0.01,22.72640609741211
score,430,1,22.596891,0.629184562454173,0.6510311096854839,sl2,128,0.01,22.48771476745605
score,440,1,22.585512,0.6304525538839755,0.6521456960762704,sl2,128,0.01,21.875444412231445
score,450,1,22.57461,0.6330406240456665,0.6541095412574982,sl2,128,0.01,22.00979804992676
score,460,1,22.565187,0.6344859132421232,0.6554052124960139,sl2,128,0.01,22.17062759399414
score,470,1,22.556715,0.6352358573636571,0.6557938028177347,sl2,128,0.01,22.11665916442871
score,480,1,22.548513,0.6373322535345911,0.6567447638986346,sl2,128,0.01,24.024391174316406
score,490,1,22.540651,0.6378670667375639,0.6565234409546702,sl2,128,0.01,22.291912078857425
score,500,1,22.533794,0.6380756671203601,0.65646760685945,sl2,128,0.01,21.960826873779297
score,510,1,22.527273,0.6382153829095598,0.6557838429272911,sl2,128,0.01,22.178226470947266
score,520,1,22.521135,0.6371836210523278,0.654631675808591,sl2,128,0.01,22.269317626953125
score,530,1,22.514645,0.6368872351983851,0.6536734507776973,sl2,128,0.01,22.976716995239254
score,540,1,22.508387,0.6372852839119748,0.6533099301675298,sl2,128,0.01,23.42222595214844
score,550,1,22.501993,0.636350506790212,0.6518613079632922,sl2,128,0.01,21.91351890563965
score,560,1,22.496273,0.6363973508256021,0.6510528119202126,sl2,128,0.01,22.101287841796875
score,570,1,22.490822,0.6373214530331339,0.65091175297047,sl2,128,0.01,21.891000747680664
score,580,1,22.48644,0.6329196835467906,0.6468614781462468,sl2,128,0.01,22.444137573242188
score,590,1,22.480942,0.6300726839213849,0.6437540062088616,sl2,128,0.01,22.659448623657227
score,600,1,22.47614,0.6296252480310736,0.6424652427435242,sl2,128,0.01,22.191879272460938
score,610,1,22.472631,0.630727401528617,0.6429226199516553,sl2,128,0.01,22.197519302368164
score,620,1,22.469147,0.6320082656491098,0.6434615541508035,sl2,128,0.01,22.04143524169922
score,630,1,22.466156,0.6323461894781339,0.6437998576434554,sl2,128,0.01,21.83209991455078
score,640,1,22.462715,0.6324283334522061,0.6433906583147011,sl2,128,0.01,21.731674194335938
score,650,1,22.459387,0.6314596378512499,0.642353745751389,sl2,128,0.01,21.761201858520508
score,660,1,22.456354,0.6312658253643444,0.6411094284421781,sl2,128,0.01,21.5354061126709
score,670,1,22.453,0.6316583796367858,0.6412373480587803,sl2,128,0.01,22.339933395385746
score,680,1,22.449541,0.6320408869311275,0.6413366536687362,sl2,128,0.01,22.531543731689453
score,690,1,22.446903,0.630160155424466,0.6390529809938656,sl2,128,0.01,22.088855743408203
score,700,1,22.444048,0.6292467595279717,0.6379460845447245,sl2,128,0.01,23.629154205322266
score,710,1,22.441296,0.6290758981066628,0.6375500477942806,sl2,128,0.01,22.722047805786133
score,720,1,22.437654,0.6292811390311569,0.6371662113300658,sl2,128,0.01,22.479883193969727
score,730,1,22.434383,0.6278166349890845,0.6363747849416526,sl2,128,0.01,22.56521987915039
score,740,1,22.431095,0.6280541518307239,0.6359743187857929,sl2,128,0.01,22.55727195739746
score,750,1,22.428024,0.6275246760848667,0.6343842761179883,sl2,128,0.01,22.49880027770996
score,760,1,22.425318,0.6259946783043064,0.6327148769619824,sl2,128,0.01,22.944774627685547
score,770,1,22.42198,0.6256619663451716,0.6317298474304056,sl2,128,0.01,22.55941390991211
score,780,1,22.419127,0.62496624450857,0.6308149388600466,sl2,128,0.01,21.854875564575195
score,790,1,22.41686,0.625123636699864,0.6313304483748022,sl2,128,0.01,22.831344604492188
score,800,1,22.414734,0.625846265599689,0.6320940216439762,sl2,128,0.01,23.016620635986328
score,810,1,22.413692,0.6255848243914495,0.6315173133086105,sl2,128,0.01,22.070018768310547
score,820,1,22.411783,0.6237398852442683,0.6297410493446172,sl2,128,0.01,23.824546813964844
score,830,2,22.409773,0.6236553022473909,0.6288402565425786,sl2,128,0.01,21.08005714416504
score,840,2,22.408821,0.6227681540811824,0.6277240780429575,sl2,128,0.01,21.969139099121094
score,850,2,22.407524,0.621379222152504,0.62627180892948,sl2,128,0.01,22.688810348510746
score,860,2,22.406078,0.6196205614297545,0.6245652225410059,sl2,128,0.01,22.93027877807617
score,870,2,22.404833,0.619421003327248,0.6240744669054932,sl2,128,0.01,21.440874099731445
score,880,2,22.403996,0.6212213904059181,0.6250059781586508,sl2,128,0.01,21.695606231689453
score,890,2,22.402214,0.6215742905116721,0.6247732609448122,sl2,128,0.01,22.00665283203125
score,900,2,22.400192,0.6226333361938062,0.6248932378484002,sl2,128,0.01,22.49811553955078
score,910,2,22.398272,0.6237996961607685,0.625752500576624,sl2,128,0.01,22.294124603271484
score,920,2,22.39608,0.6247672829453882,0.626451736518639,sl2,128,0.01,22.43239021301269
score,930,2,22.394917,0.6244078523038694,0.6252011360081982,sl2,128,0.01,22.429407119750977
score,940,2,22.393496,0.6236857257529492,0.6236441880398189,sl2,128,0.01,21.962177276611328
score,950,2,22.392733,0.622884165281428,0.6223271597542642,sl2,128,0.01,22.63185310363769
score,960,2,22.392122,0.6235947378075333,0.6230031324409747,sl2,128,0.01,22.358806610107425
score,970,2,22.390991,0.6205324502795337,0.6203771386550057,sl2,128,0.01,22.53451156616211
score,980,2,22.390957,0.6176026886720313,0.6177204749329903,sl2,128,0.01,22.2453727722168
score,990,2,22.390966,0.6179120100102775,0.6174592648552417,sl2,128,0.01,22.585161209106445
score,1000,2,22.38979,0.6190186846479659,0.6172928999951794,sl2,128,0.01,22.25313377380371
score,1010,2,22.388113,0.6204087468616805,0.6174888673964418,sl2,128,0.01,22.038047790527344
score,1020,2,22.385452,0.6224293197447681,0.6178152866165889,sl2,128,0.01,23.77057838439941
score,1030,2,22.383465,0.6222901690980863,0.6173669193913809,sl2,128,0.01,23.103445053100582
score,1040,2,22.381998,0.6218334711498393,0.6162991146942753,sl2,128,0.01,22.382221221923828
score,1050,2,22.380697,0.621789641207879,0.6159005081929412,sl2,128,0.01,22.06137084960937
score,1060,2,22.379671,0.6227089083072004,0.6164814185848391,sl2,128,0.01,21.38918876647949
score,1070,2,22.379316,0.6244948842516586,0.6181893155563302,sl2,128,0.01,22.057126998901367
score,1080,2,22.37829,0.6238959273728801,0.6175083273309397,sl2,128,0.01,22.727691650390625
score,1090,2,22.37728,0.6234009567174342,0.6166205405430611,sl2,128,0.01,22.622711181640625
score,1100,2,22.376387,0.6223677192102939,0.6155759203569839,sl2,128,0.01,22.76823234558105
score,1110,2,22.374857,0.6229075559023165,0.6161070086743643,sl2,128,0.01,22.6635684967041
score,1120,2,22.373648,0.6236159620487691,0.616864565828153,sl2,128,0.01,22.75521278381348
score,1130,2,22.372921,0.6235121014126629,0.6166334593940831,sl2,128,0.01,21.8466796875
score,1140,2,22.372677,0.6232338943097193,0.6167350203849509,sl2,128,0.01,23.019258499145508
score,1150,2,22.372536,0.6239169004396633,0.6177458333471854,sl2,128,0.01,23.52153778076172
score,1160,2,22.372206,0.6235532940228719,0.6177596466970237,sl2,128,0.01,23.44010734558105
score,1170,2,22.370966,0.623353484745913,0.6175387540693638,sl2,128,0.01,22.555896759033203
score,1180,2,22.368956,0.623266295814091,0.6177233528140709,sl2,128,0.01,21.97402000427246
score,1190,2,22.367868,0.6230117933001015,0.6168779155551145,sl2,128,0.01,21.793067932128903
score,1200,2,22.367737,0.6221992753430902,0.6148250502962191,sl2,128,0.01,22.120216369628903
score,1210,2,22.367323,0.621214231934022,0.6133641797704392,sl2,128,0.01,23.016008377075195
score,1220,2,22.366879,0.6225952832642533,0.6140299137205162,sl2,128,0.01,22.2039794921875
score,1230,2,22.366695,0.6234507206558346,0.6149784690272042,sl2,128,0.01,22.227283477783203
score,1240,3,22.367252,0.6245265636294793,0.615560441928428,sl2,128,0.01,22.63680458068848
score,1250,3,22.367815,0.6245347267991854,0.6155043951130892,sl2,128,0.01,22.43357276916504
score,1260,3,22.367777,0.624929918403378,0.6152716133687285,sl2,128,0.01,22.42376136779785
score,1270,3,22.366947,0.6249192120923405,0.6144221247217995,sl2,128,0.01,22.58418273925781
score,1280,3,22.36668,0.6247444260702113,0.6130521859592787,sl2,128,0.01,22.327959060668945
score,1290,3,22.366302,0.6248410026471952,0.6126555422285583,sl2,128,0.01,21.469017028808597
score,1300,3,22.365906,0.6248006891475699,0.6119382756918733,sl2,128,0.01,22.250598907470703
score,1310,3,22.366768,0.624566343383393,0.6117221386552569,sl2,128,0.01,22.164648056030277
score,1320,3,22.367085,0.6255222819527784,0.6128198906750293,sl2,128,0.01,21.863096237182617
score,1330,3,22.366772,0.6257755913881187,0.6142608216571401,sl2,128,0.01,22.64754867553711
score,1340,3,22.366327,0.6251482203994019,0.61394702040101,sl2,128,0.01,22.481725692749023
score,1350,3,22.365326,0.6250926794485941,0.6137363754903462,sl2,128,0.01,22.213794708251957
score,1360,3,22.364876,0.623930401066485,0.6124878435601704,sl2,128,0.01,22.097978591918945
score,1370,3,22.364431,0.623589243366385,0.6120744459810031,sl2,128,0.01,21.864681243896484
score,1380,3,22.363384,0.6239598512710398,0.6127151987510358,sl2,128,0.01,21.95581817626953
score,1390,3,22.36278,0.6249015984838594,0.6135482074450771,sl2,128,0.01,22.442527770996094
score,1400,3,22.362112,0.6249114570811198,0.613877357118383,sl2,128,0.01,22.321025848388672
score,1410,3,22.36162,0.6250905758625545,0.6145568050009635,sl2,128,0.01,22.89681625366211
score,1420,3,22.360945,0.6246643328166722,0.614140107639334,sl2,128,0.01,22.21410179138184
score,1430,3,22.360834,0.6237943901004595,0.6130662992869156,sl2,128,0.01,22.88204574584961
score,1440,3,22.361048,0.6246550393619299,0.613388032672691,sl2,128,0.01,21.62429428100586
score,1450,3,22.360907,0.6251960377357954,0.6136846424281057,sl2,128,0.01,20.89121627807617
score,1460,3,22.360462,0.6259095929585241,0.6145188695204631,sl2,128,0.01,22.373523712158203
score,1470,3,22.359938,0.6262315986066213,0.6153292881064152,sl2,128,0.01,22.803998947143555
score,1480,3,22.360548,0.6248780194821315,0.6143309481880168,sl2,128,0.01,22.407207489013672
score,1490,3,22.359753,0.6238250019868571,0.6127183806422681,sl2,128,0.01,21.97126007080078
score,1500,3,22.3583,0.6235689924261528,0.6112042080247253,sl2,128,0.01,22.52859687805176
score,1510,3,22.3578,0.6245608489422447,0.6111640643031032,sl2,128,0.01,22.89887237548828
score,1520,3,22.356113,0.6247721808472119,0.6106346652820076,sl2,128,0.01,22.32400894165039
score,1530,3,22.35406,0.6256409932783884,0.6107459053577285,sl2,128,0.01,22.45419311523437
score,1540,3,22.353504,0.6244977727578622,0.6087465882020533,sl2,128,0.01,22.356470108032227
score,1550,3,22.353369,0.6225944041536697,0.6062276587040298,sl2,128,0.01,21.756160736083984
score,1560,3,22.352352,0.620177823349419,0.6034616975940919,sl2,128,0.01,22.641265869140625
score,1570,3,22.35224,0.6190420124752413,0.60195974899029,sl2,128,0.01,21.5301570892334
score,1580,3,22.352463,0.6186074178788137,0.6009542362373979,sl2,128,0.01,21.840768814086918
score,1590,3,22.35121,0.6179805492390018,0.6004664567892088,sl2,128,0.01,22.410297393798828
score,1600,3,22.35074,0.6173826598516466,0.6004239915250417,sl2,128,0.01,22.06727600097656
score,1610,3,22.351051,0.618088428666348,0.6007024171393609,sl2,128,0.01,21.682451248168945
score,1620,3,22.351511,0.6194088841599152,0.6015852590775812,sl2,128,0.01,22.500511169433597
score,1630,3,22.351398,0.6192522768887853,0.6009342515921974,sl2,128,0.01,22.936986923217773
score,1640,3,22.35027,0.6170944371674099,0.5985414812435913,sl2,128,0.01,22.31283569335937
score,1650,4,22.351051,0.6163000665645911,0.5975577002299096,sl2,128,0.01,22.17982482910156
score,1660,4,22.35095,0.616721757073522,0.5973124135831152,sl2,128,0.01,21.50263977050781
score,1670,4,22.35188,0.6161920615500187,0.5960208380535996,sl2,128,0.01,22.35542678833008
score,1680,4,22.353868,0.6164594681515052,0.5960870301966591,sl2,128,0.01,22.883506774902344
score,1690,4,22.354107,0.6169505769997439,0.5964025305369114,sl2,128,0.01,21.51526641845703
score,1700,4,22.354223,0.6166610984432446,0.5962895370411768,sl2,128,0.01,22.156721115112305
score,1710,4,22.354086,0.6167015689269026,0.5967334071194128,sl2,128,0.01,22.293434143066406
score,1720,4,22.353193,0.6160507445236844,0.5959658466242924,sl2,128,0.01,22.439212799072266
score,1730,4,22.352438,0.6155980967634838,0.5960661096534108,sl2,128,0.01,22.8972225189209
score,1740,4,22.353025,0.6156261969053564,0.5961624541328386,sl2,128,0.01,22.6275691986084
score,1750,4,22.35362,0.6173195208736509,0.5979840140291939,sl2,128,0.01,22.65341567993164
score,1760,4,22.353468,0.6180507524984739,0.5993204140731829,sl2,128,0.01,23.16824531555176
score,1770,4,22.352734,0.6187744174929156,0.6004901028005424,sl2,128,0.01,22.699369430541992
score,1780,4,22.352083,0.6190779618187544,0.601260472377181,sl2,128,0.01,22.37407112121582
score,1790,4,22.35221,0.6184078283795007,0.5998668467320813,sl2,128,0.01,22.589601516723636
score,1800,4,22.351608,0.6162360798728184,0.5977906513708514,sl2,128,0.01,21.9954891204834
score,1810,4,22.349926,0.6158893335411504,0.5979039628147136,sl2,128,0.01,22.59490394592285
score,1820,4,22.348978,0.6158406056973666,0.5975332905973024,sl2,128,0.01,22.729190826416016
score,1830,4,22.348104,0.6149354357641915,0.5961793937691348,sl2,128,0.01,21.201602935791016
score,1840,4,22.347218,0.6138876929324196,0.5945877859933019,sl2,128,0.01,21.867795944213867
score,1850,4,22.346992,0.6149099415572634,0.5952793369316669,sl2,128,0.01,22.963180541992188
score,1860,4,22.34738,0.615484377530117,0.595802200282699,sl2,128,0.01,21.92339515686035
score,1870,4,22.348265,0.6152181954040866,0.5952385001342787,sl2,128,0.01,22.450889587402344
score,1880,4,22.347956,0.6143120207731015,0.5941572342215515,sl2,128,0.01,22.51955223083496
score,1890,4,22.34856,0.614182037993936,0.5944991594807383,sl2,128,0.01,22.6845645904541
score,1900,4,22.348066,0.6149897836363498,0.5939831354310208,sl2,128,0.01,21.81148910522461
score,1910,4,22.346682,0.6144077496363083,0.5927707833336405,sl2,128,0.01,23.273876190185547
score,1920,4,22.345932,0.6129290228408633,0.5912087552994867,sl2,128,0.01,21.779468536376957
score,1930,4,22.346039,0.6131969945848679,0.5918600086241368,sl2,128,0.01,22.02361869812012
score,1940,4,22.345907,0.6132401337970836,0.591670758246629,sl2,128,0.01,22.962800979614254
score,1950,4,22.345144,0.613969544407126,0.5922426302083137,sl2,128,0.01,21.406185150146484
score,1960,4,22.344818,0.613812937135996,0.5919707496404765,sl2,128,0.01,21.842050552368164
score,1970,4,22.344576,0.6144045785588456,0.5919313166383628,sl2,128,0.01,21.703598022460938
score,1980,4,22.343916,0.6140255877068388,0.591020685659589,sl2,128,0.01,23.117652893066406
score,1990,4,22.343739,0.6143883464098532,0.5910453326921665,sl2,128,0.01,22.60243797302246
score,2000,4,22.3427,0.614211833563363,0.5904827636025125,sl2,128,0.01,22.91975212097168
score,2010,4,22.34252,0.6142248632380862,0.5898988525423579,sl2,128,0.01,22.124223709106445
score,2020,4,22.342701,0.6135943211719067,0.5896251032795434,sl2,128,0.01,21.82454490661621
score,2030,4,22.343016,0.614288284787341,0.5896878459485277,sl2,128,0.01,22.85662841796875
score,2040,4,22.342869,0.6147654534534662,0.5899776319441652,sl2,128,0.01,22.02361297607422
score,2050,4,22.343126,0.6150942722085875,0.5900060431878923,sl2,128,0.01,22.842113494873047
score,2060,5,22.344898,0.6138270970957554,0.5884562613133568,sl2,128,0.01,21.85999870300293
score,2070,5,22.346205,0.6124017448714654,0.5861716218538395,sl2,128,0.01,22.833250045776367
score,2080,5,22.3473,0.6109814475330319,0.5841624315725171,sl2,128,0.01,22.421958923339844
score,2090,5,22.348787,0.6117423177432492,0.584884102234112,sl2,128,0.01,21.85987663269043
score,2100,5,22.347904,0.6131015482929202,0.5856986034895205,sl2,128,0.01,21.78209686279297
score,2110,5,22.348127,0.6127861673710074,0.5853971365667674,sl2,128,0.01,22.246889114379883
score,2120,5,22.347057,0.6130072322860087,0.5855453242333075,sl2,128,0.01,22.27171897888184
score,2130,5,22.34581,0.6134681060095285,0.5860546945636431,sl2,128,0.01,21.9451904296875
score,2140,5,22.34666,0.6133329741540866,0.5854834638939493,sl2,128,0.01,22.54879570007324
score,2150,5,22.346823,0.6120877140122349,0.5844596787935208,sl2,128,0.01,22.68587684631348
score,2160,5,22.345297,0.6109659689073969,0.583510377093171,sl2,128,0.01,21.7631950378418
score,2170,5,22.344513,0.6096617141660156,0.5832148312300975,sl2,128,0.01,22.590091705322266
score,2180,5,22.344145,0.6091364141954311,0.5827488870612948,sl2,128,0.01,22.437788009643555
score,2190,5,22.343721,0.6092370409604614,0.5829510056096924,sl2,128,0.01,22.0715274810791
score,2200,5,22.344355,0.6081227682955851,0.5814724088079057,sl2,128,0.01,22.933746337890625
score,2210,5,22.344004,0.6076378132214325,0.5814420638006712,sl2,128,0.01,22.205909729003903
score,2220,5,22.344707,0.6074271720462098,0.5812473677817567,sl2,128,0.01,22.00385093688965
score,2230,5,22.345436,0.6080269452419588,0.5814861722150768,sl2,128,0.01,22.57993698120117
score,2240,5,22.34443,0.6087918028466093,0.5824331894219779,sl2,128,0.01,21.586227416992188
score,2250,5,22.343554,0.6094256729742843,0.5833233038584504,sl2,128,0.01,22.073854446411133
score,2260,5,22.343534,0.6110227657304672,0.5846173323761529,sl2,128,0.01,21.889028549194336
score,2270,5,22.34356,0.6112358558566017,0.5850487530225889,sl2,128,0.01,22.35176467895508
score,2280,5,22.34328,0.6114470307775359,0.5850726098618697,sl2,128,0.01,22.2454891204834
score,2290,5,22.34317,0.6119772286499442,0.5853746528785325,sl2,128,0.01,22.120147705078125
score,2300,5,22.343237,0.6115290078394687,0.5849150054987504,sl2,128,0.01,22.9077091217041
score,2310,5,22.342422,0.6099268915942361,0.5836766667204484,sl2,128,0.01,21.882936477661133
score,2320,5,22.341509,0.6095061429895021,0.5832101523859214,sl2,128,0.01,22.66312026977539
score,2330,5,22.34098,0.6091965704768033,0.583117757188195,sl2,128,0.01,23.178852081298828
score,2340,5,22.340502,0.6095435051893106,0.5830777349563581,sl2,128,0.01,23.04257202148437
score,2350,5,22.339424,0.610423651867656,0.5833297511587909,sl2,128,0.01,22.65150260925293
score,2360,5,22.339909,0.6094838826536499,0.5826427754192092,sl2,128,0.01,22.11058807373047
score,2370,5,22.3411,0.6094958134401434,0.5828333556128232,sl2,128,0.01,21.93534278869629
score,2380,5,22.34086,0.6088051464893981,0.5821681058662643,sl2,128,0.01,23.08942604064941
score,2390,5,22.340908,0.6098980379290059,0.5826564240224634,sl2,128,0.01,22.35708236694336
score,2400,5,22.341429,0.6110340057872163,0.5827908275385476,sl2,128,0.01,22.91439819335937
score,2410,5,22.34223,0.6124398605946313,0.5835789552420024,sl2,128,0.01,22.41654396057129
score,2420,5,22.341518,0.6136141953504602,0.5840177337702397,sl2,128,0.01,21.39714813232422
score,2430,5,22.340782,0.6146525505370702,0.5841547136894664,sl2,128,0.01,22.552377700805664
score,2440,5,22.34117,0.615986286879813,0.5849977822958226,sl2,128,0.01,21.6439208984375
score,2450,5,22.341797,0.6157146417094409,0.5844079246011438,sl2,128,0.01,22.25808525085449
score,2460,5,22.34191,0.6149100043508766,0.5839065898556717,sl2,128,0.01,22.546985626220703
score,2470,5,22.341438,0.6137869719769696,0.5832915956444253,sl2,128,0.01,21.835420608520508
score,2480,6,22.340807,0.6135352951755707,0.5829205355524782,sl2,128,0.01,23.034236907958984
score,2490,6,22.34175,0.6136861568310998,0.5836820166834384,sl2,128,0.01,22.55537796020508
score,2500,6,22.341946,0.6141869986893727,0.5844418436160396,sl2,128,0.01,23.633190155029297
score,2510,6,22.34171,0.6139921187110439,0.5845107036308054,sl2,128,0.01,22.77915573120117
score,2520,6,22.342104,0.6125829672389398,0.5826391644060783,sl2,128,0.01,21.441822052001957
score,2530,6,22.342525,0.6117153792832191,0.581695443208511,sl2,128,0.01,22.02922248840332
score,2540,6,22.342224,0.6110181817967091,0.5809963132717499,sl2,128,0.01,21.82566261291504
score,2550,6,22.342283,0.6102943598182347,0.5804756539286903,sl2,128,0.01,22.764877319335938
score,2560,6,22.342466,0.6103963052491407,0.5803616122536606,sl2,128,0.01,22.86954116821289
score,2570,6,22.342175,0.6104363047807002,0.5804716520501438,sl2,128,0.01,22.612380981445312
score,2580,6,22.342127,0.6110481029533624,0.580296444239228,sl2,128,0.01,21.79874038696289
score,2590,6,22.341122,0.6102641246935158,0.5792329632362075,sl2,128,0.01,21.50640106201172
score,2600,6,22.342152,0.6095619665115688,0.5784080817183914,sl2,128,0.01,22.02829360961914
score,2610,6,22.341803,0.6100925725424624,0.5786549188339044,sl2,128,0.01,22.335033416748047
score,2620,6,22.340965,0.6114168584464301,0.579749453752732,sl2,128,0.01,22.31640243530273
score,2630,6,22.339842,0.6112508321333316,0.5793111314339926,sl2,128,0.01,22.50345039367676
score,2640,6,22.339434,0.6115419119269656,0.5793724540017076,sl2,128,0.01,22.50026512145996
score,2650,6,22.338623,0.6109134106532126,0.5790581080538411,sl2,128,0.01,22.33072662353516
score,2660,6,22.336773,0.6113123384773861,0.5791325603802333,sl2,128,0.01,23.11743927001953
score,2670,6,22.337545,0.612727015787445,0.5802136514379153,sl2,128,0.01,23.384113311767575
score,2680,6,22.339277,0.6130952375348011,0.5805345877391206,sl2,128,0.01,21.797258377075195
score,2690,6,22.340372,0.6127823683574134,0.5805986245272765,sl2,128,0.01,21.954906463623047
score,2700,6,22.340816,0.6127098103374493,0.5811246255061571,sl2,128,0.01,21.996700286865234
score,2710,6,22.341928,0.614164267401422,0.5819329992731139,sl2,128,0.01,23.97236442565918
score,2720,6,22.342184,0.6140073147654198,0.5813014836512514,sl2,128,0.01,22.08590316772461
score,2730,6,22.343807,0.6123640687035913,0.579578137630155,sl2,128,0.01,21.8203182220459
score,2740,6,22.343113,0.6107592209361878,0.577418426028963,sl2,128,0.01,21.739301681518555
score,2750,6,22.342379,0.6104444365535998,0.576610483398341,sl2,128,0.01,22.98526954650879
score,2760,6,22.341597,0.6107097709658531,0.5764382598904845,sl2,128,0.01,22.050235748291016
score,2770,6,22.341331,0.6115423514822574,0.5770612047615022,sl2,128,0.01,22.544981002807617
score,2780,6,22.340958,0.6120363802335065,0.5770188695484683,sl2,128,0.01,21.72490119934082
score,2790,6,22.3401,0.613210809179755,0.5777912986755342,sl2,128,0.01,22.89066696166992
score,2800,6,22.33889,0.6146111695460219,0.5795404029288307,sl2,128,0.01,22.47478485107422
score,2810,6,22.338442,0.6161373369161817,0.5813100259199508,sl2,128,0.01,22.664310455322266
score,2820,6,22.338448,0.6145334624497816,0.579381402518752,sl2,128,0.01,22.706195831298828
score,2830,6,22.338404,0.6143819728581211,0.5793550500630402,sl2,128,0.01,22.42540168762207
score,2840,6,22.337645,0.6141979561748627,0.5790165027518948,sl2,128,0.01,22.629642486572266
score,2850,6,22.337824,0.613685999847067,0.5780581868834016,sl2,128,0.01,22.737892150878903
score,2860,6,22.337976,0.6128155861787558,0.5776799584405294,sl2,128,0.01,21.84743881225586
score,2870,6,22.337023,0.6140351323360336,0.5793440889575004,sl2,128,0.01,22.87477302551269
score,2880,6,22.336578,0.6136786843911382,0.5791752896754151,sl2,128,0.01,23.78597640991211
score,2890,7,22.336744,0.6133312473297259,0.5791109223120889,sl2,128,0.01,22.595815658569336
score,2900,7,22.337769,0.614197861984443,0.5785568068727059,sl2,128,0.01,22.243635177612305
score,2910,7,22.338919,0.6144444525031789,0.5782724405848081,sl2,128,0.01,23.141944885253903
score,2920,7,22.338343,0.6144971049477831,0.5780136976436627,sl2,128,0.01,23.247779846191406
