form	categorical_judgment
S a Q s a k W D F Q x p f z T A ǒ x n Q H a Z ú b B S à U E ó z G o	ungrammatical
V V F a g ú ù K J Z q J d h é s a C ú b á F ǔ A r P Y f C R á l C	ungrammatical
Y ě j r B o E a è u ó è D o m P a H ǔ è ó s Z S S b T O c F D Y G	ungrammatical
a é S B N b á R ǒ ó L a Q U a j H S w k K é r e O o l Q D t è x F	ungrammatical
M O P è h F ǒ h N K H w á L s a q N z Y p k M a z W q ú é G ǔ N è	ungrammatical
a j z n l r J S M B H á Y R N P y I V Q i a O R M B ó ǎ B M ù Y q	ungrammatical
g a P T F S I t ǎ l o O C j s M o a d R ò s H F n q G ǔ U q N F K	ungrammatical
j O P a B a l a w B V k v x ǔ I O Z t w J Y N a ú p N K g x ǎ q G	ungrammatical
m V h w ù h a b à ó a D P q v D K A F ù P y r è ǎ a K E y Z c E j K	ungrammatical
o y Z N a ú ú ù N X E K r à X L L a c z á C a N g D c w M j ǔ h t	ungrammatical
r T X r R ú x a é C K c x ò Q à m y J R Q è ò a è Q q p a à d V ò	ungrammatical
u a ú ù H w F I P C à I W l a V Z ó X y O T s N h ǎ R H c A ù H à	ungrammatical
x T c a L z ó F F T o k a z A A p S I F ǔ D à i Z L n è h o k a t	ungrammatical
ù ù è a a ě O Y s k O r W K p m ǎ X z z Z a g S t k F I T S X j j t	grammatical
á J w é J o u g I q à B h h H w E ó C H K Q à H B K a a z l v a w h	grammatical
é ě p S s S a r a m p D a D C z D G h K ó E F H k Z o ǒ è G b A x Y	grammatical
ě i k ò q ě P W k y R B T E a ě h t z à a k i à M V q Q è m R a L J	grammatical
ò p è p x F B Y a X à j x R i ǎ Q s G I W i o U l K ù a á a U p s s	grammatical
A ú U X A O W W M è K u X ǒ y k s g o a a P D a N j ó D L o Z Z i F	grammatical
C a a O L ǎ B ě ó N á é C D r I ǔ J v E D U a W G Y A ú G m Y I M E	grammatical
F è H I Q C a é k a M M t C W B s C p á a B ù v y t G ù F ǒ Z ù E H	grammatical
H i ú p é à B i a u T B H D ú h ù a u a E H m D d ě m B s è s t L l	grammatical
K K l O ò D W W à B N a a à a Z á V Z Z G U Q S T D t T é Q L ú Y é	grammatical
M s P k è n C U U F E p y u C l a q p j é i l W ǔ a q é H a à E é à	grammatical
P N a q F W k K ǎ O y Y R á V g a O P u á a j ú ǒ w P ó ò p u c k U	grammatical
S ě ě a h B Y a n I K ǒ ě m Q H U w a è E x B Q E ó l g ǔ G ò P ó C	grammatical
U a i ú n a r ǔ Y K x m l P ě ě a ó G P C c ǔ S ó Q U b M T M T à E	grammatical
W v h a A t k m G m o V M U j ù a a H o J ǒ n s b E z J i u A x b E	grammatical
Z h á ǔ è v H x B a a m k v n ǎ Q E è a z è Z y Y l è ě v D i O s R	grammatical
a L G q o C A t I y l ǒ ù p a x a x g A t l ǎ O p G E k C l L e á ě	grammatical
a l V t a K ǒ I à m ǒ P M k a r ó t M R è O N E d w r z m R m q J v	grammatical
h é z w r z N ě N K O A N a ú H I k l l Y ó r v k a a c G x j L ǎ p	grammatical
j U a V B G V F S à è ǎ z k o T ù a a J U E t r á A y D X b W O v f	grammatical
m K a y U á a Y O ǎ n u á F x C F U è I G W ù a H x s W m h u r k I	grammatical
p M a L ǎ t a t i v q i ǔ i ǔ r s s L x t O g g g F a u Z V D P n e	grammatical
s E ó a r j Y j A ú R t j B x X I F t q S à V t v a a r Z w k t u P	grammatical
u Z I à w S ú N ě a ǒ I á à ó H g ù J a r Y U I Y k g q g u o s á a	grammatical
x L i w o N D k ú H M Z y o O G m w u é S x B M V K W a a m Y h a d	grammatical
ù ù è a a ě O Y s k O r W K p m ǎ X z z Z B g S t k F I T S X j j t	ungrammatical
á J w é J o u g I q à B h h H w E ó C H K Q à H B K a o z l v a w h	ungrammatical
é ě p S s b S a r a m p D a D C z D G h K ó E F H k Z o ǒ è G b A x Y	ungrammatical
ě i k ò q ě P W k y R B T E a ě h t z à a k i à M V q Q è m R à L J	ungrammatical
ò p è p x F B Y a X à j x R i ǎ b s G I W i o U l K ù a á a U p s s	ungrammatical
A ú U X c O W W M è K u X ǒ y k s g o a a P D a N j ó D L o Z Z i F	ungrammatical
C a a O L ǎ B ě ó N á é C D r I ǔ J v E f U a W G Y A ú G m Y I M E	ungrammatical
F è H d Q C a é k a M M t C W B s C p á a B ù v y t G ù F ǒ Z ù E H	ungrammatical
H i ú p é à B i a u T B H D ú h ù a u ù E H m D d ě m B s è s t L l	ungrammatical
K K l O ò D W W à B N a a à ú Z á V Z Z G U Q S T D t T é Q L ú Y é	ungrammatical
M s P k è n C U U F E p y u C l a q p j é i l W ǔ a q e H a à E é à	ungrammatical
P N ǎ q F W k K ǎ O y Y R á V g a O P u á a j ú ǒ w P ó ò p u c k U	ungrammatical
S ě ě a h B Y a n I K ǒ ě m Q H U w è è E x B Q E ó l g ǔ G ò P ó C	ungrammatical
U ǒ i ú n a r ǔ Y K x m l P ě ě a ó G P C c ǔ S ó Q U b M T M T à E	ungrammatical
W v h a A t k m G m o V M U j ù L a H o J ǒ n s b E z J i u A x b E	ungrammatical
Z h á ǔ è v H x B a a m k v n ǎ Q E d è a z è Z y Y l è ě v D i O s R	ungrammatical
T L G q o C A t I y l ǒ ù p a x a x g A t l ǎ O p G E k C l L e á ě	ungrammatical
a l V t a K ǒ I à m d ǒ P M k a r ó t M R è O N E d w r z m R m q J v	ungrammatical
h é z w r z N ě N K O A N ó ú H I k l l Y ó r v k a a c G x j L ǎ p	ungrammatical
j d U a V B G V F S à è ǎ z k o T ù a a J U E t r á A y D X b W O v f	ungrammatical
m K a y U á a Y c ǎ n u á F x C F U è I G W ù a H x s W m h u r k I	ungrammatical
p M a L ǎ t a t i v q i ǔ i ǔ r s s e L x t O g g g F a u Z V D P n e	ungrammatical
s E ó a r j Y b j A ú R t j B x X I F t q S à V t v a a r Z w k t u P	ungrammatical
u Z I à w S ú N ě a ǒ I á à ó H g ù J a r Y U I Y k g q f g u o s á a	ungrammatical
x L i w o N D k ú H M Z y o O G m f w u é S x B M V K W a a m Y h a d	ungrammatical
ù ǎ z O a O ǒ z ù U Z V H l a E N q B z w A x r è ǒ ǎ B l a t c X a u	grammatical
á ǒ K K ǎ C g D ǎ a N M W a a S g K f ǔ y s P J à Y ò ě k ò J K ǔ d à	grammatical
ǎ I ù w á á a è Z ě u é ú i á u O H ò a U M G O t h ǔ B é S u a s V x	grammatical
è m F u à N m a y Q M ú I y a a v f J Q X U d R ù G X e B A m x W z j	grammatical
ò P C W L ó V a x V y g q s ǎ ǔ ǎ a R P a k K m C K S k d V Q N p Y N	grammatical
A ù X I a ǒ h a J a r c H i f q s W t V E V á x s L ǔ á f u A ě r o j	grammatical
C Q I m x Y u ú ù a a L V ó V x ǎ Q J i h Q C V p v a q é H P k f ù Z	grammatical
F M W q H a h á E ó w r v ù L S h ǎ a R a U N A A z m t é R ǎ r ó w b	grammatical
H x J a Y ǎ g r g a a ǎ K O r K J d K q D f j g q B o N ǒ B F U Q A o	grammatical
L B y a x ò é a Q M k S q a g p b i l B I r a P P y X u o s ǔ z W e X	grammatical
N o D x r ě K K è p ǎ r a a P H W s n k é o ú I a H I ǎ ǔ y m c A v ǔ	grammatical
Q n G a l ǔ E o ò K s t a p a à k R G ó x R x y H ǔ Y t à ù I c i ó P	grammatical
T B é a ě t q Q R s Q o K ò a x z w Q x J p ǒ U a d h e ù j G á Q ú m	grammatical
V t a g Y U h r a s B Q é N a N M w ò R o à x R z B ú ó M R V S F u ù	grammatical
Y g ǒ ǎ K U u t q a J ú v m ǒ à J r G p a a Z U B l Y r M G A ǎ q r n	grammatical
a ò p ú a W a O F H x T C N d o s Q h Q V J G E P K ú ò O ǎ ò ě á z G	grammatical
a V T x m T T ú r a T a w c q T S l x p é g F r H i M k a S M I r X r	grammatical
a r J u ǒ l a H a J l V w u ó h r p W R o k è K P O b Z T V T w z t X	grammatical
h a X p W Q G è ó A C s r y v t o Y O l B l z I B L g o G ǎ u a a ú q	grammatical
k B z j X á w i P k z m p á u a E E m ǎ o W B M x w é S a X a i o i é	grammatical
m h a k C l j P a é ú Z ó P u W ú D A P p ǎ s X x ǎ j a B D i á l ǎ ǒ	grammatical
p h é U Z o W P N Q a y q ě P a M à X à i ǔ C a i E é O à L á K Y p ǔ	grammatical
s Z à Y t n q u T g I i r à R á a g x B ú P a n G N q M à a ǔ y D b I	grammatical
v ó u ú V U E ǔ W y E X R a B a t S a ù ǎ ǔ M Y c ǔ C k M w o z D P J	grammatical
x a ú g ǔ S ě a B U B I ě à v ǒ ǎ a à g H e Q R l I T ù N d K e v i i	grammatical
ù ǎ z O a O ǒ z ù U Z V H l a E N q B z w A x r è ǒ ǎ B l V t c X a u	ungrammatical
á ǒ K K ǎ C g D ǎ a N M W a L S g K f ǔ y s P J à Y ò ě k ò J K ǔ d à	ungrammatical
ǎ I ù w á á a è Z ě u c é ú i á u O H ò a U M G O t h ǔ B é S u a s V x	ungrammatical
è m F u à N m ǎ y Q M ú I y a a v f J Q X U d R ù G X e B A m x W z j	ungrammatical
ò P C W L ó V a x V b y g q s ǎ ǔ ǎ a R P a k K m C K S k d V Q N p Y N	ungrammatical
A ù X I a ǒ h x J a r c H i f q s W t V E V á x s L ǔ á f u A ě r o j	ungrammatical
C Q I m x Y u ú ù a N L V ó V x ǎ Q J i h Q C V p v a q é H P k f ù Z	ungrammatical
F M W q H a h á E ó w r v ù L S h ǎ a R Z U N A A z m t é R ǎ r ó w b	ungrammatical
H x J a Y a g r g a a ǎ K O r K J d K q D f j g q B o N ǒ B F U Q A o	ungrammatical
L B f a x ò é a Q M k S q a g p b i l B I r a P P y X u o s ǔ z W e X	ungrammatical
N o D x r ě K K è p ǎ r a a P H W b n k é o ú I a H I ǎ ǔ y m c A v ǔ	ungrammatical
Q n G v l ǔ E o ò K s t a p a à k R G ó x R x y H ǔ Y t à ù I c i ó P	ungrammatical
T B é K ě t q Q R s Q o K ò a x z w Q x J p ǒ U a d h e ù j G á Q ú m	ungrammatical
V t a g Y U h r a s B Q é N ú N M w ò R o à x R z B ú ó M R V S F u ù	ungrammatical
Y g ǒ ǎ K U u t q a J ú v m ǒ à J r G p a f a Z U B l Y r M G A ǎ q r n	ungrammatical
a ò p b a W a O F H x T C N d o s Q h Q V J G E P K ú ò O ǎ ò ě á z G	ungrammatical
a V T x m T T ú r a T à w c q T S l x p é g F r H i M k a S M I r X r	ungrammatical
b r J u ǒ l a H a J l V w u ó h r p W R o k è K P O b Z T V T w z t X	ungrammatical
h D X p W Q G è ó A C s r y v t o Y O l B l z I B L g o G ǎ u a a ú q	ungrammatical
k c B z j X á w i P k z m p á u a E E m ǎ o W B M x w é S a X a i o i é	ungrammatical
m h a a k C l j P a é ú Z ó P u W ú D A P p ǎ s X x ǎ j a B D i á l ǎ ǒ	ungrammatical
p h é U Z o W P N Q a y q ě b a M à X à i ǔ C a i E é O à L á K Y p ǔ	ungrammatical
s Z à Y t n q u T g I i r à R á f g x B ú P a n G N q M à a ǔ y D b I	ungrammatical
v ó u ú V U E ǔ W y E X R a B a t S Q ù ǎ ǔ M Y c ǔ C k M w o z D P J	ungrammatical
x è ú g ǔ S ě a B U B I ě à v ǒ ǎ a à g H e Q R l I T ù N d K e v i i	ungrammatical
ù ù Q ǒ t Y O V g á o è q Y ú R T T T Q Z a V Y X ó è a I a T ǔ m q à X	grammatical
á M i a H ǔ a G à G V G a K Z S d K K u N m ǔ c I Q P h ó L N á J I é B	grammatical
ǎ u B a ǒ B u A l Z á U l P ú ě L ò a j z K K i y L ó o C p C i h a p v	grammatical
ě F u U O v ó m h y C A z à S w ǎ t l A U Q M Q h v ǔ a a ú p F G a o Z	grammatical
ò t L E V u á U a á à a z G G a p X W U w O ǔ V Y x Z ǔ Q T w C è ó ě l	grammatical
A g F a t Z G u r q S x P G W n N á a ě I n a è j R ǔ J X ò D E O h ó d	grammatical
D ú a R Y ǒ è ó l L g w o F J a o I V L B v I L K T a u t v d E A D r b	grammatical
F M F a à a B ǒ X ǎ N m l H a X N é ǔ ó c y á Z C Y G H R é M F ú Y K r	grammatical
I A g o à B O n a L F O v a G x ě ó a L ù I I ú p u ě ó C e B ó a ě G A	grammatical
K Y G F Z i ě ǒ u ě á è K J J k a I D ǔ a L ú w g P a h m O b J f c M t	grammatical
N D y i p ó B ù a q B O V J è r R X à W Q V a à q k Z ú L Q l é q ǔ a f	grammatical
P x g H n ǔ i a T T Q E U Q ú M a s S u M Q i V w B N B á a P R m n b h	grammatical
S l G E ó m C x a Q O k m r I t R y ǒ r A ǔ K L é T S H a y O H r à a è	grammatical
V O n Y H K m é A m h ù W v r B à a S S Q C p ǒ M a a é ǎ M t ò è y b z	grammatical
Y T s Q ó ó i v R ǔ t ě U ò N ò á a k i ú ù á j ě k ò a Z t t F A a s è	grammatical
a ú E ù M T P T I a J a B W g è w ǎ N F V D Z Y ě Z q Z O ó R d V n o D	grammatical
a X s B T o C J P k U X x z E u à ǔ k a S A a m S T ǎ Y ǎ S T i è F é k	grammatical
a u S N R p é u H ó L F a z a h b k U ǔ G t f A Q v a C b Z ó r B K t P	grammatical
i W ó ò x a a w i F u ǒ Y o K L ě i Z k Q B I T a A ǎ ǎ v b d ǎ i ǔ r U	grammatical
k a X á q a E z K R w x U z h a ě W ú b K r à e C a A d ǔ à F S w s P a	grammatical
m v q ǎ s G Q P s s a ú A è a H k a à g z g A f q q b O s á L O J à A P	grammatical
p W g á T R H t á ú s a J T k p z P y i Q A y j r a A H a v B v E l ǔ è	grammatical
s O a Q ú x p J ú ě á D i ú a ǔ M ù i k W g a O c U P ǔ à c T f q i v è	grammatical
u z u i a O F V K S a k ù m Z é I T E K J a g E g á V W é à u g M c Z ǒ	grammatical
x R g a t D F K g H E a ǒ ǎ Z Y a v J ǔ ò v A ǎ x n F m A è N S D W è o	grammatical
ù ù Q ǒ t Y O V g á o è q Y ú R T T T Q Z a V Y X ó è a I i T ǔ m q à X	ungrammatical
á M i a H ǔ V G à G V G a K Z S d K K u N m ǔ c I Q P h ó L N á J I é B	ungrammatical
ǎ u B A ǒ B u A l Z á U l P ú ě L ò a j z K K i y L ó o C p C i h a p v	ungrammatical
ě F u U O v ó m h y C A z à S w ǎ t l A U Q M Q h d ǔ a a ú p F G a o Z	ungrammatical
f t L E V u á U a á à a z G G a p X W U w O ǔ V Y x Z ǔ Q T w C è ó ě l	ungrammatical
A g F a t Z G u r a S x P G W n N á a ě I n a è j R ǔ J X ò D E O h ó d	ungrammatical
D ú a R Y ǒ è ó l L g w o F J r o I V L B v I L K T a u t v d E A D r b	ungrammatical
F M F a à a B ǒ X ǎ N m l H H X N é ǔ ó c y á Z C Y G H R é M F ú Y K r	ungrammatical
I A a o à B O n a L F O v a G x ě ó a L ù I I ú p u ě ó C e B ó a ě G A	ungrammatical
