form	categorical_judgment
ǒ Z R ù S d d a ǒ a J I t l ǎ a A g ǎ t Z è w ò R a ǎ i a F a	ungrammatical
C M a è ò n v A a P W V ǒ Z à a i a R x á a a j U z s ǒ ǎ O d	ungrammatical
F D B ù ò c U V V a E Z l V X a è R a a C W E a ǔ a ú K N T v	ungrammatical
I O a R X u a N ú a a M U q ú s Z a D Z k F à G U a è M r w D	ungrammatical
L R V I y A v M l Y u e a M ǔ M a N a a a D l k n x ò O a r ǒ S	ungrammatical
O l U N a Q a a E J m O J O ù ú á ǒ n ò ǔ a ú a y S a w w c k t	ungrammatical
R a z v y B F a u t j a h a k L a v a G H U h Q H c E d g ú y	ungrammatical
U R l E a a é V a a Z a ú y á x é p a O S r G j s S S C s ǎ v	ungrammatical
X D á S f T z V D a m ò a A x ù n o E U a V a ù B ú a x a H I T	ungrammatical
a ù a t á é ě X s ě r a t ě P K á s n w a A ě a w I ǎ a D I y è	ungrammatical
a J T C s G y v y h a B a a H a a b j ú U e ǎ K n D S B l Q e ě	ungrammatical
a a A q k W q S i a x a a U a ó J q c ě G z à p e d h l Y Y ǒ	ungrammatical
a p z M a m B q M ù A ǔ m x V M n a y a a ú y w X a j ò u O H f	ungrammatical
c Z à K l ǎ a a Y N R ǔ J V t ǔ B k L ě ě v è V Y a è i a a a	ungrammatical
f a a n S I u P o Z a ǔ G g Z T a ě ù ǎ x i x a A g à a I G ě ù	ungrammatical
i a G J i o ǒ h a U L è ǎ à a ú a a j Q u o G t K ǒ i ó B ú a S	ungrammatical
m ù á ǎ ú v O ù a a a s a ù r ǒ E u é K X k I a A M a d y i R	ungrammatical
o o e F a q T F Y a a G W a y ě a ò v k j N H p a e o Q ě F D	ungrammatical
r x C á a k a v E D a á N U a K s h Y Y E ò ó r a j Z U w a E	ungrammatical
u V N B I a x ě G ǎ m a o p s v K m m a Z ǎ z ǒ ě á é a a T g a	ungrammatical
x ò a a ǎ z K X ǎ F p j O D z q V g ú E X ó L Y a j j a a q a	ungrammatical
ù ǔ J x ó a r ò v I ù ù a ǒ F ǔ y a S ó U I B S a Z x a F ú G s	grammatical
à S t N ò C V a ǔ a H v g a s á t ù ǒ ǔ D u F ò B E z a I w a u	grammatical
è B I y C d U a i E E a t K X y R q a V W O w i L T ò a ú u a D	grammatical
ò E à a C a U r ú v V y y o t J Q Z a m I ě a v K a k O T ǒ ǒ w	grammatical
ú a B a W T m t n r s D Q y o F D I p C G ǒ I I a J è a C T a Q	grammatical
C h a V u Z y a a Q M g R J S s X m é a a Q á J á l ǒ ǒ B G X ò	grammatical
G G n L e y y ě B W ú p n H q G v a é D a C P a E z a H a m A E	grammatical
J N b w i è t ǔ a w a a z ù g C à i z t ò Y K a é ù x T n A a Q	grammatical
M ò R l G C ù a W k ǒ a M ǎ ǔ ò p Q ǒ a L U a l o ǔ a h b p d x	grammatical
P L c a i Y W F z o C a k ǎ V H O t L t T O o j a A I ù ú O a a	grammatical
S C P à E a l ǒ Z a g s k N a Z a ǎ ú ò ú M g a w t N p Z O M S	grammatical
V ú D I Y i G á c c a à B z a Z y ǎ s s N z Z a à B j a g a Q W	grammatical
X z u v N ù è J a L è l F D a P I ó a j z ǒ t X ù a a ù N ò m ó	grammatical
a é z S z a m a ó y C t T ó a y S W è a S h ǒ D ú q V H H v M J	grammatical
a K k a J k Z w a é G r N Z S ǔ p Z N i I G j a a ù A t L g ǔ Y	grammatical
a e E D ò l ò a N v ǒ P a n o W ǒ a U I L B Q ó X G o a T a F x	grammatical
a z X ó w i C a a a y ǎ m F é S U V D a I W B H G E J y ǎ I B f	grammatical
d a m s a x M P g s h G ú F S L ò K ǎ j ǒ a ó E P a t k l a á w	grammatical
g m a K l ě a á q á a ǔ L L ě E B u l ǔ R a ǎ u ò a é Q v X E u	grammatical
j G u S N y w a a J F S ǒ Q H è v a g a ú è m m C ù a g j b I N	grammatical
l x ù ǔ w Y ě U t O è C M j ǎ x a m l U v P ě l ò I a W a L a a	grammatical
o s w T h a N o x ú á E ǎ r u C h ù W z N a á L K P a a ó a l ǔ	grammatical
s E T E l m ú ǒ a K P S h a p a é a x K ò a q j ǔ b t n N Q a f	grammatical
u v O q a a G O ú C a P ò p l S E a ú a E é f R a ě à d é ó ù F	grammatical
x Z W C ǔ a q K Z a w s F a Z W x r á k j ě ě t k r C V a ù ǎ a	grammatical
ù ǔ J x ó a r ò v I ù ù a ǒ F ǔ y a S ó U I a B S a Z x a F ú G s	ungrammatical
à S t N ò C V a ǔ a H v g a s á t a ù ǒ ǔ D u F ò B E z a I w a u	ungrammatical
è B I y C d U a a i E E a t K X y R q a V W O w i L T ò a ú u a D	ungrammatical
ò E à a C a U r ú v V y y a t J Q Z a m I ě a v K a k O T ǒ ǒ w	ungrammatical
a a B a W T m t n r s D Q y o F D I p C G ǒ I I a J è a C T a Q	ungrammatical
C h a V u Z y a a Q M g R J S s X m é a a Q á J á l ǒ ǒ a B G X ò	ungrammatical
G G n L e y y ě B W ú a p n H q G v a é D a C P a E z a H a m A E	ungrammatical
J N b w i è t ǔ a w a a a ù g C à i z t ò Y K a é ù x T n A a Q	ungrammatical
M ò R l G C ù a a W k ǒ a M ǎ ǔ ò p Q ǒ a L U a l o ǔ a h b p d x	ungrammatical
P L c a i Y W F z o C a k ǎ V H O t L t T O o j a a I ù ú O a a	ungrammatical
S C P a à E a l ǒ Z a g s k N a Z a ǎ ú ò ú M g a w t N p Z O M S	ungrammatical
V ú D I Y i G á c c a à a z a Z y ǎ s s N z Z a à B j a g a Q W	ungrammatical
X z u v N ù è J a L è l F D a P I ó a j a ǒ t X ù a a ù N ò m ó	ungrammatical
a é z S z a m a ó y C t T ó a y a W è a S h ǒ D ú q V H H v M J	ungrammatical
a K k a a k Z w a é G r N Z S ǔ p Z N i I G j a a ù A t L g ǔ Y	ungrammatical
a e E D ò l ò a N v ǒ P a n o W ǒ a U I L B Q ó X G o a T a a x	ungrammatical
a z X ó w i C a a a y ǎ m F a é S U V D a I W B H G E J y ǎ I B f	ungrammatical
d a m s a x M P g s h G ú F S L a ò K ǎ j ǒ a ó E P a t k l a á w	ungrammatical
g m a K l a ě a á q á a ǔ L L ě E B u l ǔ R a ǎ u ò a é Q v X E u	ungrammatical
j G u S N y w a a a J F S ǒ Q H è v a g a ú è m m C ù a g j b I N	ungrammatical
l x ù ǔ w Y ě U t O è a M j ǎ x a m l U v P ě l ò I a W a L a a	ungrammatical
o s w T h a N o x ú á E ǎ r u C h ù W z N a á L K P a a a a l ǔ	ungrammatical
s E T E l m ú ǒ a K P S h a p a é a x K ò a q j ǔ X t n N Q a f	ungrammatical
u v a O q a a G O ú C a P ò p l S E a ú a E é f R a ě à d é ó ù F	ungrammatical
x Z W C ǔ a q K Z a w s F a Z W x r á a k j ě ě t k r C V a ù ǎ a	ungrammatical
ù à à a u a G z T M q L á a t q O a a k G Q ǎ à j d j à a A C D A	grammatical
á i p Y S H o h L a ě a w a w H a K O m á p A a h r c e è á W é à	grammatical
é o p ù M h a i v Y K T m z a a v ě m E a a u U L D K P F q J A y	grammatical
ó a W h s Z i a K a o è ò à á ǔ I k t K R I O X G A z K h a H a f	grammatical
ú t Z h m s a a Y B j é ǔ s a n h E à R V F k k V U a ǒ V x a M x	grammatical
C i a A H F P a n s n E W i a ù R Y m t ǎ Q O t á i w R a O H I a	grammatical
F U H U ě r a a U a á F h o M à X U á a g k a z p à i b è k j B Y	grammatical
I ě t a x s Z ǒ a ǔ è a T a V k i E W x w ǒ á a e ù z f x Y J ú Y	grammatical
K x V N a a l m j U N S S m X z x h ě D Q t t I a i S s V q a F a	grammatical
N p E u a C D O á à n ǒ è W a n a y ǒ a n n w K a C H ò G á r n A	grammatical
Q b o F I Q a X X h y H C y H Z U ò S S a K a a è n z V Y m a J j	grammatical
T F a a Q a U w y ù J ò N g ú è T s N s k a q T R S D a V X l W l	grammatical
V z b G ò Y z j l ǒ H D C é a m B l M ó a E a n Z D K a a X F P G	grammatical
Y z r v F p a X j a L F n ǎ a a a ǎ n H W T P U L s Q O v á B O y	grammatical
a B ú a z a O t J ó á B A g L y g t j è g H a a u N m S n F M ě N	grammatical
a V G s a e è a ò a B a y Y è W I h ǎ W K g m a S X è K y x g d E	grammatical
a m U E B h F Y ó t L a I q ó M R ú a ǒ C è a W á E G x ú J y a y	grammatical
b s J a m ù a B i i à a a u K T x á O w à q a X r z B u c V f à l	grammatical
f J u H O l l K a u R T X ó a m e ù à a K F A p a ó C l a a c s f	grammatical
i C r Q D S a Z A A a q ě N w S S é è a l é M a ǔ J a f l B q a M	grammatical
l D d ě m r ú a k a m q E O n x y a k i a á N T a o ù E d o q ǒ W	grammatical
n u á á a ò ǒ g ǎ ǒ w q ò a a h F a C a y f I s x r R j y e i l è	grammatical
r A O b e ǔ k i J N E à ù ě X Y ú h a q ǒ i Y a z a a T i h H J a	grammatical
u ú a i m m k g M ǔ s a è E ú Y ò à B a w V M a a t l G e w X P l	grammatical
x E E a Z C U t I y ó w a é ě H r M á a C w ó s A N a à a ě ǒ Q A	grammatical
ù à à a u a G z T M q L á a t q O a a k a Q ǎ à j d j à a A C D A	ungrammatical
á i p Y S H o h L a ě a w a a H a K O m á p A a h r c e è á W é à	ungrammatical
é o p a M h a i v Y K T m z a a v ě m E a a u U L D K P F q J A y	ungrammatical
ó a W h s Z i a K a o è ò à á ǔ a I k t K R I O X G A z K h a H a f	ungrammatical
ú t Z h m s a a Y B j é ǔ s a n a h E à R V F k k V U a ǒ V x a M x	ungrammatical
C i a A a F P a n s n E W i a ù R Y m t ǎ Q O t á i w R a O H I a	ungrammatical
F U H U ě r a a U a á F h o M à X U á a g k a z p à a i b è k j B Y	ungrammatical
I ě t a x s Z ǒ a a è a T a V k i E W x w ǒ á a e ù z f x Y J ú Y	ungrammatical
K x a V N a a l m j U N S S m X z x h ě D Q t t I a i S s V q a F a	ungrammatical
N p E u a C D O á à n ǒ è W a n a y ǒ a n n w K a C H ò G á r n a A	ungrammatical
Q b o F I Q a a X X h y H C y H Z U ò S S a K a a è n z V Y m a J j	ungrammatical
T F a a Q a U w y ù a J ò N g ú è T s N s k a q T R S D a V X l W l	ungrammatical
V z b G ò Y z j l ǒ H D C é a m B l a M ó a E a n Z D K a a X F P G	ungrammatical
Y z r v F p a X j a L F n ǎ a a a ǎ a H W T P U L s Q O v á B O y	ungrammatical
a B ú a z a O a t J ó á B A g L y g t j è g H a a u N m S n F M ě N	ungrammatical
a V G s a w è a ò a B a y Y è W I h ǎ W K g m a S X è K y x g d E	ungrammatical
a m U E B h F Y ó t L a I q ó M R ú a ǒ C è a W á a G x ú J y a y	ungrammatical
b s J a m ù a B i i à a a u K T x á O a w à q a X r z B u c V f à l	ungrammatical
f J u H O l l K a u R T X ó a m x ù à a K F A p a ó C l a a c s f	ungrammatical
i C r Q D S a Z A A a q ě N w S S é è a l é M a ǔ J a l l B q a M	ungrammatical
l D d ě m r ú a k a m q E O n x y a k i a á N T a o a E d o q ǒ W	ungrammatical
n u á á a ò ǒ g ǎ ǒ a q ò a a h F a C a y f I s x r R j y e i l è	ungrammatical
r A O b e ǔ k i J N E à ù a X Y ú h a q ǒ i Y a z a a T i h H J a	ungrammatical
u ú a i m m a g M ǔ s a è E ú Y ò à B a w V M a a t l G e w X P l	ungrammatical
x E E a Z C U t I y ó w a é ě H r M a á a C w ó s A N a à a ě ǒ Q A	ungrammatical
ù é s ǎ a H V l P z W a B V a ò z j ú t a ǒ S r a ǒ j k t P U C ò U	grammatical
à O z A C p ú n E W c ǒ b N ò p w a a w W a a z y u à à u y ò F a F	grammatical
è E r m n ǔ Z y O o h B c d e u a ǒ O T a M a ò Z Y h a g E W z s a	grammatical
ó x a X K P r T K P a n V X a ǔ t j a E E Y à X z U x K é ǎ ě a J U	grammatical
ú N b k F K D a A s P è y E S g h a J v L r o l o a k a w a h è I e	grammatical
B e B a a A v W M a a h H p z f D K á Z a i a U E x M r t K o b x h	grammatical
F a I ù a j a s m F ú i U J ǒ n S O H a I a E b D D ǔ F L à ó y ǎ h	grammatical
I ǎ P D y u T J N è H a S M ú ó B k A l ě z è a q a ǎ a V H o a J H	grammatical
K o Q I k U a X ú a s N é o w l a F ú a G H A F C h G x v a á x à u	grammatical
N a a W R e ǔ A g m g O V G z a S ù á a a à q o y q a y D U ě a S t	grammatical
Q a r Q W a G é i R l F V Z D H q N a á a K x ù è ù H a h I è P m h	grammatical
U á à s y J a ǒ X á a J è K w r a è s N a F g a c e D l ǔ r J S R ǔ	grammatical
X ǔ è a H W a P i k n a ǒ a R t m u i ú x ú B W s ò a I ú H ò à G D	grammatical
Z b H q Z s A A a ǒ P z a w K X p t D l k Y a a T a C r s Z x J Z I	grammatical
a K ě y v ò m g L D n ú I F a w O a a g F à C p u á S J X h W a o d	grammatical
a a X G a d a Y a q ò a á M J k ě D T c x Y o c ò K ò y I j ǔ B b k	grammatical
a y g a J T ě v a B V ǎ à W a ù k y p ǒ ǔ Y R E X x C a ǔ V à f V à	grammatical
e ó M b u x x a g ó Y T H r G n K k a m a á M G x a ě J g a g ú x P	grammatical
g i w u t ǔ ě a a ǎ R N o ǒ t j a a g á S à a U P l c A P U L h ě g	grammatical
j a L é a è H N à h a m Y s a v ú a y E N n H B N q v u f v v x ó ú	grammatical
m T ǔ Y F A R Z h L L n a a ǎ U z x a g X n u T D a k a è Q d á ǒ N	grammatical
p P u a a I á G k O C ó m W a G V r ě I T M a u V a F ě X M t u l b	grammatical
r j Z T N C J n ó I O R è H a r a a W i è a w ǒ y q D ǎ s N h D o a	grammatical
u U q v h F G M C I a w a V a ǎ L R Y A g a n Q k Q y ù ó E P ò a y	grammatical
x W s O j O i v e U i Z a s h o a ò X ǒ ǎ x C r a m a u J v i G Q a	grammatical
ù é s ǎ a H V l a P z W a B V a ò z j ú t a ǒ S r a ǒ j k t P U C ò U	ungrammatical
à O z A C p ú n E W c ǒ b N ò p w a a w W a a z y a à à u y ò F a F	ungrammatical
è E r m n ǔ Z y O o h B c d e a a ǒ O T a M a ò Z Y h a g E W z s a	ungrammatical
ó x a X K P r T K P a n V X a ǔ a j a E E Y à X z U x K é ǎ ě a J U	ungrammatical
ú N b k F K D a A s P è y E S g h a J v L r a o l o a k a w a h è I e	ungrammatical
B e B a a A v W M a a h H p z j D K á Z a i a U E x M r t K o b x h	ungrammatical
F a I ù a j a s m F ú i U J ǒ n S O H a I a a E b D D ǔ F L à ó y ǎ h	ungrammatical
I ǎ P D y u T J N è a H a S M ú ó B k A l ě z è a q a ǎ a V H o a J H	ungrammatical
K o Q I k a U a X ú a s N é o w l a F ú a G H A F C h G x v a á x à u	ungrammatical
N a a W R ǔ ǔ A g m g O V G z a S ù á a a à q o y q a y D U ě a S t	ungrammatical
Q a r Q W a G é i R l F V Z D H q N a á a K x ù è ù a a h I è P m h	ungrammatical
U a à s y J a ǒ X á a J è K w r a è s N a F g a c e D l ǔ r J S R ǔ	ungrammatical
X ǔ è a H W a P i k n a ǒ a R a m u i ú x ú B W s ò a I ú H ò à G D	ungrammatical
Z b H q Z s A A a ǒ P z a w K a p t D l k Y a a T a C r s Z x J Z I	ungrammatical
a K ě y v ò m g L D n ú I a F a w O a a g F à C p u á S J X h W a o d	ungrammatical
a a X G a G a Y a q ò a á M J k ě D T c x Y o c ò K ò y I j ǔ B b k	ungrammatical
a a g a J T ě v a B V ǎ à W a ù k y p ǒ ǔ Y R E X x C a ǔ V à f V à	ungrammatical
e ó M b u x x a g ó a Y T H r G n K k a m a á M G x a ě J g a g ú x P	ungrammatical
g i w u t ǔ ě a a ǎ R N o ǒ t j a a a g á S à a U P l c A P U L h ě g	ungrammatical
j a L a é a è H N à h a m Y s a v ú a y E N n H B N q v u f v v x ó ú	ungrammatical
m T ǔ Y F A R Z h L L n a a ǎ U z x a g X n u a D a k a è Q d á ǒ N	ungrammatical
p P u a a I á G k O C a m W a G V r ě I T M a u V a F ě X M t u l b	ungrammatical
r j Z T N C J n ó I O R a è H a r a a W i è a w ǒ y q D ǎ s N h D o a	ungrammatical
u U q v h F G M C I a w a V a ǎ L R Y A g a n a Q k Q y ù ó E P ò a y	ungrammatical
x W s O j O i v e U i Z a s h o a ò X ǒ ǎ x C r a m a a J v i G Q a	ungrammatical
ù ǔ Z P q a M N I k O a P a X o é ǔ q Y o a a v R D Y l R k ù r Y H G	grammatical
á a i ú é y K ǔ y k v t Z V C a a j ě ò G r Y ǎ a D r a S I U é U I N	grammatical
é ù ě é a s Y w V X y T I q W ǎ E g H Q a m W F v a è a ú ù w ǒ è I a	grammatical
ó ó x U R Q U J a E N A M a x M Q k t B a R a h n s é E a M T V G U ó	grammatical
ǒ l Z A E ó Z à z a T a a J M a h H k L ǒ a G x è X H N ǎ M u G Q D M	grammatical
C á a T Y è k R j J W q s u m ú a ě O W M x r a a T x g R a f J o á ǒ	grammatical
E z M n á d x c c a A a R v a s j a w C a ǎ r j u w Q y f V a h p d W	grammatical
I ǔ a m ǒ x è k q a a M é g m a l ǔ X a T y c c à I z T B H ù v q à V	grammatical
K a n a p u N D I X p T i X a v ù à ò C é X j g ú g i J a a ǒ G L t P	grammatical
N G Q B ò Y E N w k X a U a a O ó E G ó Y ò a D ǒ T L E a U j X F F v	grammatical
P a á E Y o A à j a W x S t ǔ ǎ k w X a a W W a p q ě á F S L t D z v	grammatical
S t ě R ù D n ò X u ò a g a a ó ě R D F L a v a e v G M P l V a o i W	grammatical
V a è v l a L r F a T Q K w y E p t l R k P I t P ò X a E é T y i a y	grammatical
Y a ǒ è p n h g a N v U j ǎ a j s w L ò j F s a a R E d t è Q ǔ a M Q	grammatical
a ě x a c l ó a X K H r ú z L L x é U N a J a t a F a I B ǔ ò ú c v l	grammatical
a V b a l n F n v X W o S t R g S k a a ó a k a W H R U q I ù é J M T	grammatical
a o a Q W a ó w ù W W E R á W à é g a v ǔ V H a w y i ǎ O l j s m ó K	grammatical
c d g B f a t N á é k B H a K V R W U a r C S ù A ǔ A t ú ú y à a h a	grammatical
f a C s i l j U N F z a I g W a z q n v a L Q n a ǎ Y A X ù à H é O w	grammatical
i ú n S K W V v o i G F i e i M s á M y a a h v ù X L o B G a s a a é	grammatical
l A T U t c a ě é ò é V o a w D C g z V Q S a i I a A g p a J W à C J	grammatical
o ǔ Q T ě q o q g d Q r O a à R K O a I p L q a l è S q W o a t w à a	grammatical
r ě k L R A E ó R p a a Z a Q t ǔ a é E G n o j ó ǎ è è u a á t B w ǒ	grammatical
t q F j ò ò b a h t y Y á g u ǎ ù H l A a B u a G ó J a á ě M p a ě ǒ	grammatical
x ò z I à u ǔ D w é a O a E a u a q ù R x ó h a Q M u c O é J m K ǎ y	grammatical
ù ǔ Z P q a M N I k O a P a X o é ǔ q Y o a a v R D Y l R k a r Y H G	ungrammatical
á a i ú a y K ǔ y k v t Z V C a a j ě ò G r Y ǎ a D r a S I U é U I N	ungrammatical
é a ù ě é a s Y w V X y T I q W ǎ E g H Q a m W F v a è a ú ù w ǒ è I a	ungrammatical
ó ó x U R Q U J a E N A M a x M a Q k t B a R a h n s é E a M T V G U ó	ungrammatical
ǒ l Z A E ó Z à z a T a a J M a h H k L ǒ a G x è X H N ǎ M u G Q a M	ungrammatical
C á a T Y è k R j J W q s u m ú a ě O W M x r a a T x a g R a f J o á ǒ	ungrammatical
E z M n á d x c c a A a R v a s j a w C a ǎ r j u w Q a f V a h p d W	ungrammatical
I ǔ a m ǒ x è k q a a M é g a a l ǔ X a T y c c à I z T B H ù v q à V	ungrammatical
K a n a p u N D I X p T i X a v ù à ò C é X j g ú g i J a a ǒ G L t P a	ungrammatical
N G Q B ò Y E N w k X a U a a O ó E G ó Y ò a D ǒ T L a a U j X F F v	ungrammatical
P a á E Y o A à j a W x a S t ǔ ǎ k w X a a W W a p q ě á F S L t D z v	ungrammatical
S t ě R ù D n ò X u ò a g a a ó ě R D F L a v a è v G M P l V a o i W	ungrammatical
V a è v l a L r F a T Q K w y E p t l R k P a I t P ò X a E é T y i a y	ungrammatical
Y a ǒ è p n h g a N v U j ǎ a j s w L ò j F s a a R E g t è Q ǔ a M Q	ungrammatical
a ě x a c l ó a a K H r ú z L L x é U N a J a t a F a I B ǔ ò ú c v l	ungrammatical
a V ù a l n F n v X W o S t R g S k a a ó a k a W H R U q I ù é J M T	ungrammatical
a o a Q W a ó w ù W W E R á W à é a a v ǔ V H a w y i ǎ O l j s m ó K	ungrammatical
c d g B f a t N á é k B H a K V R W U a r C S a ù A ǔ A t ú ú y à a h a	ungrammatical
f a a C s i l j U N F z a I g W a z q n v a L Q n a ǎ Y A X ù à H é O w	ungrammatical
i ú n S K W V v o i G F i e i M s á M y a a h v ù X L o B a G a s a a é	ungrammatical
l A T U t c a ě é ò a V o a w D C g z V Q S a i I a A g p a J W à C J	ungrammatical
o ǔ Q T ě q o q g d Q r O a à R K O a I p L q a l è S q W o a a w à a	ungrammatical
r ě k L R A E ó R p a a Z a Q t ǔ a é E G n o a j ó ǎ è è u a á t B w ǒ	ungrammatical
t q F j ò ò b a h t y Y á g u ǎ ù H l A a B u a G ó J a á ě a M p a ě ǒ	ungrammatical
x ò z I à a ǔ D w é a O a E a u a q ù R x ó h a Q M u c O é J m K ǎ y	ungrammatical
ù á è L E a m m G E O P r N à l ǒ v a S A j ò h s a l a ǒ H a S o W T W	grammatical
à ù D z F y a N a ú A j é B X ǎ h w v G L M ó è J x k a ě v y a U O a ó	grammatical
é a G f m ù X a Z a a x x U j O T I g u W K L w D a J R W à a o P F f S	grammatical
ó E H j X C H a A V a z è o m D ò z a a E á a ě ò P i C h H U c h j o ó	grammatical
ú J Z a k ó r L j ò i K y Q s J N p a k g X é a l a B F A à l P a h ó N	grammatical
C F u Z a H m ǔ z è S a Y ě k u ó ù a ó y Y t a ù a A k ú u Y t T y c K	grammatical
E x A e E L b J F e a a w a I g u é a ò h T e S a D W á l N a O è x ǔ ǎ	grammatical
H z a Q g n ú P g O m M A a j a ó m p à a ó C w q ǎ a g S ò e h s e l S	grammatical
K O A ě v P w P à a Y a l ù à F I u k N a W Z B ò a v a S T L L C x p è	grammatical
N S W m W F B B y W u h J D N x T ǔ o à u m J m a è q a k i a a a B I P	grammatical
Q S é W ǎ T U p ó T g a B a v k t a G a I F ǒ D u á a R è R H v R è k w	grammatical
T ǒ a p á w m o X J à á a G g W J Q A R v ǔ V V w K ù I ǒ a ǒ a é y N a	grammatical
V u M Z S ù a C ǒ V a ú y ù a é O m i á u a w ù S w b a Q m H C ú M a K	grammatical
Y v M r a r q j R k n ú O G C s S U Y a á ù G L m K l t B I a p a t p a	grammatical
a E D h F W v J à r i t ǎ a Q ě a V ú ù ù ò j á g a a U ǒ X é d m s f R	grammatical
a a ú T ó a O p ě F X r ó p I a K L V A R p G u U a y L è s ò q D Z p d	grammatical
a t X é a a i a o u Q L m J z U Y E q C I E a D Y C P ó ǒ m o j H d f P	grammatical
d L X i ǒ j q P t è F T L é a n r O g U j y g a ǎ D a M L à à à L t a a	grammatical
g A e ě ǔ u a S W t u N X r W M H V Y I a ú r a a a é c N W s e i u ǒ j	grammatical
j ó a à G a Y O N i ě a u G D S è M u y a K U N U K ǔ P K è X s x a Y k	grammatical
l a A S N ò S v t a a a v á H D ó r l R w ǔ c a á p E a v g i d ó N ú p	grammatical
o D ò I S W a é a a Q y o ó m n H t q n P W ó à G a l ó ù l ǔ H ò w F a	grammatical
r ě n t D ǔ a S m ó R ǎ a Z u á r u a t r a U h I z v p P é L I a p w Q	grammatical
u C ě m ǔ ě X a P F a q R K é V E a T I v L h a T X ò a O v m h w l C ù	grammatical
w w p F p o r b n M Y z z ó Y i M ú q N a r F n a ó a V R Q é a t è a i	grammatical
ù á è L E a m m G E O P r N à l ǒ v a S A j ò a h s a l a ǒ H a S o W T W	ungrammatical
à ù D z F y a N a ú A j é B X ǎ h w v G L M ó è J x a a ě v y a U O a ó	ungrammatical
é a G f m ù X a Z a a x x U j O T I g u W a L w D a J R W à a o P F f S	ungrammatical
ó E H j X a C H a A V a z è o m D ò z a a E á a ě ò P i C h H U c h j o ó	ungrammatical
ú J Z a k ó r L j ò i a K y Q s J N p a k g X é a l a B F A à l P a h ó N	ungrammatical
C F u Z a H m ǔ z è S a Y a k u ó ù a ó y Y t a ù a A k ú u Y t T y c K	ungrammatical
E x A e E L b J F e a a w a I g u é a ò h T p S a D W á l N a O è x ǔ ǎ	ungrammatical
H z a Q g n ú P g O m M A a j a ó a m p à a ó C w q ǎ a g S ò e h s e l S	ungrammatical
K O A a ě v P w P à a Y a l ù à F I u k N a W Z B ò a v a S T L L C x p è	ungrammatical
N S a W m W F B B y W u h J D N x T ǔ o à u m J m a è q a k i a a a B I P	ungrammatical
Q a é W ǎ T U p ó T g a B a v k t a G a I F ǒ D u á a R è R H v R è k w	ungrammatical
T ǒ a a á w m o X J à á a G g W J Q A R v ǔ V V w K ù I ǒ a ǒ a é y N a	ungrammatical
V u M Z S ù a C ǒ V a ú y ù a é O m i á u a w ù S w g a Q m H C ú M a K	ungrammatical
