form	categorical_judgment
G M ú s M q t U j a J e n D A ě k S g q i	grammatical
H g ě L ǎ R T D Q k F a t ě C R d X D A N	grammatical
I w h é v x ǒ T p W N x s ǒ Q a ě h d e ó	grammatical
K I t g à O s n M x u s H ǎ a V ě d f u G	grammatical
L g D a n E é s ǒ ǎ z t s p c ú t g W K l	grammatical
N ú k ǎ a M W N W K a A M ě G Z B H z f v	grammatical
O Y a i W C à f ǎ à Z y i á K ǎ ò h P v v	grammatical
P i E m h p t O ó s a p e W l F Z s p v J	grammatical
R á O L N U N x L à j a L H D Q F O f f O	grammatical
S T a à H b d A x G c B T S Q D X W R ò n	grammatical
T p V a p u p Y m S b g c V à g j ě S U U	grammatical
V K A O m C x C J O k C a Y Y ù e T è H k	grammatical
W k ǎ T ú a c L h w u v K w j è ǔ U I c c	grammatical
Y à v ù j a ǒ l G y x j F v R e E Z D O v	grammatical
Z Q a ú t d f M o O A á Q ò ǒ R a n c é ǎ	grammatical
a ǎ Y o i ó ù x n ù k w Z G H r e s c D K	grammatical
a C W U ó D x K y c K ó z n é B z T g O r	grammatical
a L D e ú Q r r y B U U p A p è q E v ù z	grammatical
a V ǒ f q ǎ W n G Q J X J U ǎ b L s j Q d	grammatical
a e W X K t h w r w ó ě ò o T x e E Q k W	grammatical
a o K j ó ó F i F A N ú u ǎ H M y S a ó e	grammatical
a x V Y q M b P y U l R G w ó e x á w W w	grammatical
h á a M ě r R ǔ h X f u ú O p ǎ f a Q q c	grammatical
i è è M ú C q á q u I G W a U K M j c M ǎ	grammatical
j a D k ó ú Q T b g Y à L s J k ǔ Q t p t	grammatical
k v N q n Z a z P ǒ f y S ǒ L A U S E H Z	grammatical
m é J é ǎ J ú U U P R j ǔ Q L a w p R c M	grammatical
n W k o t U a á v h X P P U v H F r S n b	grammatical
o u a O u á P G k Q Z i P z Z q e y ù W G	grammatical
q A ǔ H n p a e H P Q á K ě Z G v j é ǎ m	grammatical
r a à a w Q I c E t ò V X W p I k R S Y z	grammatical
s u p ǎ K R a E d d é B n ù ó X ǔ K á H A	grammatical
u é a i S g à j X m b g I y N P C M a d T	grammatical
v K ú Z h a k T c z s j j j R H M W ě E U	grammatical
w x a n á D w G l e O W l á T ǎ ó V Z i Z	grammatical
y V A a U D W é V g D ǒ L e K B U p w k j	grammatical
ù á A ò L D J ǔ o p ě á M è F i f d w w E	ungrammatical
ǔ B k N L o G f Y ě T p E w ò ú è T C f Z	ungrammatical
á O ǒ C C e è ǔ n ǎ ó é ò J u p P D P E h	ungrammatical
à g ú w x à M W Q è e m F A L Q G Y è u á	ungrammatical
ǎ p à Y c w N b Z S F q à t ò H r R r ó ě	ungrammatical
è ó A á v D W ó L A M r P Y z x y S ó g è	ungrammatical
ě P J ò T à ú u è l á w ǒ ě X ǎ B è a ǒ a	ungrammatical
ó f p ù o O g g k V t o á Q M J o z N t ù	ungrammatical
ǒ ó é F J P j k à P é K K ù X G w o G è D	ungrammatical
ú Y z ù M r H f A s B y H C k Z y Y L O o	ungrammatical
A z á k b m b t m q a Y t à ǔ e è y w p j	ungrammatical
C S ú U M ǎ f A ò b q I v U Q m q T O q K	ungrammatical
D r ǒ ě s ú v w ǔ j A B é Q ǎ ú è z K Z i	ungrammatical
F ǎ K ò y Q ǒ A d B ò F Q é w J H c j J a	ungrammatical
G T e d F x ù à E f G b B ě p o à h d D j	ungrammatical
H b V T U ó v S w G H q f à M W é Q C F v	ungrammatical
I W a ó b U g d w O a a I i k ě q u ú z p	ungrammatical
J p S l q E y t R ò W ǒ c o G F B V z X V	ungrammatical
L ǎ A ě é J J à V N ó k C F r t y p Z L F	ungrammatical
M D C B s g C J ó ú ǔ ě ǎ k M O i ǎ h x M	ungrammatical
N X e h ó q ò U v f D H u Y d x Q F f J ò	ungrammatical
O d ù F d U l b p Y C s F u D ǒ P e ě k i	ungrammatical
Q ǔ p ǔ W j G R L A F ǎ E R A ú p f g q ó	ungrammatical
R U T Q A ǎ g J I E o x i ě D z y R ě ú z	ungrammatical
S g F d ǔ c q Y X h V r á S p P q z z x ǔ	ungrammatical
T v u z e ò D V b L f ǒ U t T D ǒ F u ǔ s	ungrammatical
V é O y M z f D s f à x b U L d E n ǒ y p	ungrammatical
W O O s E J T G T I v é j r ò K W y A G w	ungrammatical
X k N á ǒ y U ě S L ò c I è r v a a b o è	ungrammatical
Y q b R l á G C G r è W è ò é Z U u E h ǒ	ungrammatical
a L O a B c ù ǒ f f ǒ a ú E X o h z q à V	ungrammatical
b z X C L w k s ǎ ù ǎ ú ǎ ǎ g é F ò M S e	ungrammatical
d G y I g J B x p à v T Q U z Y q c I Z A	ungrammatical
e N è à ò ù e ù j V q A ǎ w P K n I b q Q	ungrammatical
f W á v n D ú N c l K e ó g a e r P z d ò	ungrammatical
g w I J V y Q J o v C U è Z k l q q ǎ ú a	ungrammatical
i X N G M x X x ě R d b Z ò è n c d é g l	ungrammatical
j j t h k R W á ò X T z l á w N C K è H ǒ	ungrammatical
k n p á K d H h E à l P y ó U T H E ù P h	ungrammatical
m ó ě ǔ r R d ě ě è ǔ v k ú j r á r à S A	ungrammatical
n O ǒ Y n X g L D ò T t g b a F V ě k d W	ungrammatical
o c ǒ N P z T X R y J T p n c D ú U l z J	ungrammatical
p l R á d á O g J q T ó o g d a ǔ L c K y	ungrammatical
r é n y i ǒ d z w L k w V h G k á M i Y F	ungrammatical
s R b j o k à G W è r G I ǒ c g ú x B L T	ungrammatical
t p ǔ u ǒ ě h X R i à t l C d F E n R D k	ungrammatical
v C j r I v l v S c I F Y T x D ě p B é c	ungrammatical
w Y Z a g p à S T m w a A x F ǎ n w B E P	ungrammatical
x j s à Z F F h w N ú ò K q l F ú U ǔ l x	ungrammatical
y v N o p W m C ě b t E à B n r C m V R p	ungrammatical
ù ǔ o ù j y G H é Q X y a z q d i ù B ù X e	grammatical
ǔ T P a x r t z ó Q a A K d H o P O b f R p	grammatical
à á a Q H ě v Y K n b x c O c ǒ k ǎ o T q L	grammatical
ǎ a P L ó ò y ě S O é J Y ú M q N b B x R E	grammatical
é q a y a ě X T f o á z e z g ù L C E M l Q	grammatical
ě B è ě ǎ a ù Q E b n E k W p è o s n t K s	grammatical
ó a x n u W M w C ě b I à ǔ C e L K v A T m	grammatical
ò o t s a D d U ǒ ǒ ǎ E S v Q i Q w ò m V L	grammatical
ú ǎ h U o ó a u ǔ o b V P T P V ǎ K Y i ú R	grammatical
A P q ó n a A N w y J n ǎ s b Q U ě H L r G	grammatical
B a ó s ú J n r ù é b I e w b P ǒ ǒ x f s P	grammatical
D é w a s K ǒ f C l é T n è q o t D ò T é C	grammatical
E K a l f à x ǒ H Q l E ó u S Q g x o n ǔ E	grammatical
F a n B I v X K r r k ǒ J w w à W x U E f z	grammatical
G r a U e d à I d B Y x ǒ B p x t I w X v P	grammatical
I ò O é ǎ ě k l z q G q a T g B ǒ z E ǒ e K	grammatical
J L B s p ù D Z a d o M l I U ó b D Q ě E J	grammatical
K r N v è a j g I R q l t f ú C ǎ N ě C é E	grammatical
M A L Z H V W L s s t a ù e W B Z ě U I c I	grammatical
N Z Q B t ó W a ù o O q e ù B ǎ Z I E ù V B	grammatical
O l w y r X ù B a x A ě S B m ò e p ǒ M I U	grammatical
Q ò a ú z T R ě I c i x ò g è x H I J è à w	grammatical
R M T J k è P a C i v N ǒ I ò I I á f o I Q	grammatical
S k s C C a F V J w N M M L S q w e D N h g	grammatical
U à E p ǎ a a à g f G I C K k H S g G K S o	grammatical
V N ě a w i w B s U w d H o A B X G ú S z é	grammatical
W R a á U J D ò k e Y ó K G M M R t s f x D	grammatical
X g a p P b d b a S T E R g P o c c l ě U ǎ	grammatical
Y k ù o V a r y z w l F u p p C n r e f é v	grammatical
a ǔ J K h X k r A K u V e Y Z a d H z V c ě	grammatical
a ǒ J X h U U k k J s h y l E e H y n h N M	grammatical
a J ě K d è E m m T w ě H E á C ǒ o K ú B U	grammatical
a T N j D m L z C x E Z é R d W A K u s c r	grammatical
a d u M d à B j z l è ó U ǔ w W f X c ò p z	grammatical
a l n W ó M i q g y E a E x a c t k è Q j ó	grammatical
a x O f ò P ǒ L y F F v z L Z B w P b M n h	grammatical
g r Y A D y ǒ ò ù I k w a ó l L I d h z l ú	grammatical
i A q B A T ě r à a T K b ù c i x ò q H x G	grammatical
j r h y ú E r T P X x z ò K ǔ A a w g U x e	grammatical
l L s R u N à ù l t a t ò ó e I R L A H p á	grammatical
m a ǒ c R h j ó b Q H R K T m t ù P è f W E	grammatical
n x D V D H ǎ ǎ U W J a E p V ó F Y ò b è h	grammatical
p R Z r ù a r x r p j H M ù j n b w G d h ǔ	grammatical
q a z R n b D Q ò T k h á m u m ě G g c C P	grammatical
s ǎ P á u ú r a h j g à u t X Z R ù W e O X	grammatical
t E E L ú ù E U j D a v b P s E T á d k ǎ P	grammatical
u K a f A t ó h L O r i n m Y O I J e ǔ W á	grammatical
v k S N a ò B W é Y X á r H F v u f I ò ò p	grammatical
x è a J v K R s é ó m d U U O X ò e L c B x	grammatical
y a A U P M Q ú D q é è b z c Y ǔ ǔ r ó A j	grammatical
ù ù s s é ě K é m T é q z Y R D è ú Q m l c	ungrammatical
ǔ A D L G F r g w G C N ǔ y e G P a ù k V i	ungrammatical
á r f á w m q W ó O ó l l u p M L x C J J ù	ungrammatical
à h y A d E s ó ò C è à S v R A ó m ǔ C ú é	ungrammatical
é ǔ e D Z R ě M v ǒ c ù I U W E P w G G L ú	ungrammatical
è L i C O d Q X Z Q ǔ P à w O C S L W G J D	ungrammatical
ě X h M I B A K á k M K u I T f B ú O z D è	ungrammatical
ó s e K l f o A f t A G P J q i e o b o l Q	ungrammatical
ǒ H ǎ ó f w C w é t L d j N g ú O L S g j Q	ungrammatical
ú V l W s N i R x w A M j è c j s V a P l K	ungrammatical
A t R o e k w q p ǔ ǎ q è ù W g ǎ p J r C i	ungrammatical
C C K Z a Y y V w X V a p O l F I E t Y q m	ungrammatical
D h t N o á B i d y Q I T n w è L ǔ l A E o	ungrammatical
F ò a ǒ s N m R è H Q é z i ě B j ě ù ò z y	ungrammatical
G W X ó u F á y o D y q ù é d j A M R E l x	ungrammatical
H u V S U t O K x H A q X r k h Y ú x é ě a	ungrammatical
J S t V d V B á r n ě H z ǒ ú V z á Y O H i	ungrammatical
K i i r c W q ě F g O H z ò Z v s X F J L B	ungrammatical
L y o J B z N ǔ Z T ú J T è f y n á N ò V ó	ungrammatical
N C ù D f ǔ ù a B l h a ǔ o Y J á C è B ù R	ungrammatical
O R H G è k à o q p S o A L C X l s D b C R	ungrammatical
P Z T b ú ǎ w b m M ǎ S O R q g f y H o h a	ungrammatical
Q t W A I ó T L c l t G r l Y á k h r á b ò	ungrammatical
S D A P v m e U n ǎ E q f Z ě Q h t b ò c V	ungrammatical
T V ǔ o k M o U M p á f c H p N A W H ě K t	ungrammatical
U q ǎ h D ǎ C i r s l u R E v L ó D ú U i o	ungrammatical
W é U Z ǒ u T H é X A á I O q U p I ù o t r	ungrammatical
X W d a C g i H à d q O m M B j ù G i O T J	ungrammatical
Y U C i ǒ a ú Q Z ó ǒ á o l ǎ V l v N N à Y	ungrammatical
Z h E l R R ǒ è d ò o O W ě B A C K m a S é	ungrammatical
b U V ù è P w d ǔ v ù l Q V à H V D v ǔ ě X	ungrammatical
c h p S F r Z y Z T ù A A P o f D l ó r o a	ungrammatical
d c d Q m d r ǎ l y u l X X D e ú d E K w ó	ungrammatical
e s L á l p ú à u J N A q t m H V N s ù M R	ungrammatical
g ǔ p I D o r Z x z x b l W p p Q e s á d c	ungrammatical
h è W ǔ q f k i ó ó T J E N G E L b g E D B	ungrammatical
i Y Z f A z R Q W J Y s N R d é E L T Q ǎ a	ungrammatical
k ě M R g J k á o ó p c Q è ú H V ó à ò s o	ungrammatical
l Q ù f C h y U p G j b s P u M q e C I u è	ungrammatical
m p G v o P W g E C D ǒ ò A R ù N R ù Y S E	ungrammatical
o ù ě G L V s r K e ǒ ú M ǔ Y ǒ f V K A x w	ungrammatical
p ú R M ò e j L J w J l ó ù è b f ò Y S j ò	ungrammatical
q a G ó z X T x ǔ w r R Y s s i L A ǒ n a è	ungrammatical
r m ě S I ǔ ě H q B v z A S f d C f d L R j	ungrammatical
t é ǔ ú ó d N Q R l m j Y i l h A p x U l d	ungrammatical
u ú K d l F W k a b Q a z ě j B J W H K á Q	ungrammatical
v H C p W ù x Y u W v á é ú U K ǎ t R ǎ ú M	ungrammatical
w W i I m ě S j g D e P Q X á F ǎ d v V i o	ungrammatical
x o A ù Y K q d v ǒ à B g e Y ú T T r G t D	ungrammatical
y v n ǎ M B o U ó f D à ǒ ò i G g k n U r T	ungrammatical
ù ǔ K j a j R e ú q Q á à i C V ě ě E e D ó L	grammatical
ǔ W F S ó k r l C H a K á c d i n H X N e L N	grammatical
á a e e á ò E j h j M T d l ě j ó v H V O K g	grammatical
à t l T i i a d u U C b D s ǒ é t C Q I ó I d	grammatical
é M a c E q N d c N t I ò M h ú à v d B é U H	grammatical
è n ó k v I Q Q Q L ǒ a W f á u ó d Y Z ǔ R p	grammatical
ó ó á B B J a ǔ p H è C Q ǔ è U c D F M Z h S	grammatical
ò Z a g é R d h F K V ǎ O u K o z è K A J Q b	grammatical
ú ǎ n S a á N n o k M r r n d D é W Y g ǎ L z	grammatical
A R a K X ě k Q b P t O d A W y ǎ Y q K I N w	grammatical
B n a p T Y e W ò é c R Q r I ó X v S c D j ǎ	grammatical
D é U p V h w x a K l C j k à ù e M ǔ y y Z h	grammatical
E Y á N M h ǔ ú q J a i o d V d D T A W z t O	grammatical
F x ú r Z C X U a N F S S n R c à ò m U N b d	grammatical
H P B T á ò t j a ú t C X w Z u K K w m d V ò	grammatical
I a a t e q P E d è A N E k m ǔ è u l Z h N à	grammatical
K à q Q M P P W s è M k ǒ G v v C D P r a H d	grammatical
L P v J ó N u L m a F T D X è ú D ù k h V q d	grammatical
M a m ǒ d S I á ó l d Z l s t á n v ě e ù H B	grammatical
N j y N q J I W P Y M y I D à z è a T N d G m	grammatical
P A a p N ě d h w ě ó Z V N D ù x e u y n R h	grammatical
Q a ǒ X E á ò d P ò A d Q D y k O L F à u C v	grammatical
R o a S A ó k ó F u n S è B ò n ǔ s a D c O q	grammatical
T D a m s R á L P ǔ S V ǔ e O C m n i à é q R	grammatical
U U s ó M a ò g h j S D Z d w ó G F E R r E z	grammatical
V l z A a p W S r N u g W v y ǒ ǎ d v M à m c	grammatical
X ú H W ò D á q v r é à a z è n d r à ú è f è	grammatical
Y S E o x X E E S x N à U K a p A r d n Z è ú	grammatical
Z p a s T s h è e u b E Z v W ú ǔ w k t ǒ P v	grammatical
a ě t b è ò n è U é ǒ e x f à f O ò R g h ó z	grammatical
a F d h Y ǎ T ú y I b ú S G w J ò P ú j h Y Z	grammatical
a P D ǎ E O m V Q I D p W à ó n m P d Z ó T I	grammatical
a Y z A H a R Z V b á P ǎ V è ǎ é c N z Z Z P	grammatical
a i P S j f f v t R m f N ǒ W Z W q ǎ h ú o ù	grammatical
a r i r B X X A O q Z T ú x L C c i K f q F L	grammatical
g é a D ě T x ù s E à f o á q t x n M é H A V	grammatical
h F G G G é i C W a d p é O u W ù ǔ ǎ D ò E m	grammatical
i i o a j a b U é y Y P x O D G ǒ k M z e G p	grammatical
j w ú M m h T m U j A ò z à l V j F E k W a c	grammatical
l B I ě D V q a ú w d b e b ě H m w z N H é L	grammatical
m k a z z ò y s F C o s T F J j z à Q V t ò e	grammatical
o I ù x n a b k á ǎ f V ǒ l S X ǔ i ǔ v ú l l	grammatical
p k Q ò B a X S c I X t d G ú n H Q M V k E X	grammatical
r è è à X F a ǔ i z g S ǎ a N p Q v d I l è o	grammatical
s L S a E V K ù F Y N e à K y z ó j ò è Q ě s	grammatical
t a J è Y F s é S s r B ǒ g Y K q á q ǎ d T O	grammatical
u a y l N ě n ó ù v W m z f E á à ó K T e Y m	grammatical
v r T a E B a g é s u V ǒ Z e w ó m O j c ó w	grammatical
x ǒ x a o a y C ó S b k P h y j Q X P H w á P	grammatical
y S L ú v a R g b S w ǔ q è x ù W W F K à X n	grammatical
ù ù L T J C o r N K M è é t y o b ó P e ó C E	ungrammatical
ǔ A d M u J f d q P j x n W m p Y R w P ó e c	ungrammatical
á K W n ǔ U à p O y c M H j i e x ó U W O Y t	ungrammatical
à R ò A g à z p O E B U Q L ǒ x A é f O ǔ ǎ n	ungrammatical
ǎ o w ù R z X é r H V p Q Q k T R V à T d f ú	ungrammatical
é x L L t à ò é ó J T q à q g T m m a u ě u à	ungrammatical
ě L u ò ò C q à u Y E S c i ò D è D F x q J L	ungrammatical
ó U W N S S e ě C t ú ǎ h s x A b B t Z S ǔ ǔ	ungrammatical
ò i Y I h y r T J F è w ò A ù Q M X à N g v ú	ungrammatical
ǒ u m q g u ǔ X V S ě g c D d D ǒ v O ú g P ó	ungrammatical
A ǒ f ù C J m l D O d J G ě q f I p k ò W e v	ungrammatical
B P y á ě g à A r C i I j v K J M O x ǎ ǔ t X	ungrammatical
C c C o N ǔ R ǎ b X C a W ú ǒ c T C t ě B k r	ungrammatical
D p L F Q U R H E I l Q L i J i J k i q H S R	ungrammatical
F ǒ M p r S t ǒ Z F D d H q w A J Q N Z ǔ A d	ungrammatical
G J C H T M ó x K à m r h I E q f z ó x s v T	ungrammatical
H d T S R C b K Z k g T h O ǒ R H o Y g m C g	ungrammatical
I n o Q é ò ě r v N C è r S i X T M q g G W A	ungrammatical
K N ù O M ù à d g c h m O á ù g ù k w F T Z h	ungrammatical
L c L W U A I v u ǒ T ú ò E è D ǒ D g x K x t	ungrammatical
M s q l c z I F d ǎ ú S b à z t A O U r y ǒ l	ungrammatical
O O K ú k ò k d Y g J a h a J è F i N D g ú b	ungrammatical
P P m U G d L K C o W t v S f p à ǔ ó Y H F e	ungrammatical
Q f E R J E c C E J C H W á G x B S ù h Z j k	ungrammatical
S á à ǔ j n p è ú H S ǔ ù c N a g ù y e Q M S	ungrammatical
T M j D d p H m i a n Y ǒ q ù g ǔ K ó è Q a X	ungrammatical
U h è q d q ǎ W c C E n g u p m e ǒ à M B U E	ungrammatical
V u I H x r D T u n ǒ n g l U q ó G ù h è ú x	ungrammatical
X è ǒ F V w a t ò g X A t q O U O z N ú j ǒ I	ungrammatical
Y F B Z ǔ s Y U F m c e m p i L e à c ó è A H	ungrammatical
Z U P V q w d m d y e a K R Z D a è r e S w ǔ	ungrammatical
b T e I h ù B P ě é N f O q è u S l i N à E e	ungrammatical
c b E U à à ò X Y k f ó ǎ O é K H U M U é ò Q	ungrammatical
d o é à S D y á ú F c ǔ ǒ G q r ó b à r F O s	ungrammatical
f ù z R f p O J w r A o ú j O B ú h l t s ò G	ungrammatical
g G T ǎ r N á q t r ǔ u x L z w ù E R G M V A	ungrammatical
h S j N h l Z ǎ l l P g J U q o Y ǒ l O ò u Y	ungrammatical
i d o V p O R s N j ǒ x z k G i e ó v m ǒ e è	ungrammatical
j q A q s b ǒ B á o e g r ě p s a h m R m Y S	ungrammatical
l E y ù d á n K ó n N R Y ú V e f r Y ú ó ǒ C	ungrammatical
m g M ù S O q U y ǔ j p i e N C ě o ó O ú d C	ungrammatical
o ǒ q ǒ a N w o ú z k S L x w m L s Y à F è A	ungrammatical
p g U w z c I Z ǎ G R O u C p s t ě ǎ Z z W V	ungrammatical
q x G T q F J b I q a g à D ú G O p r è B y M	ungrammatical
s N t H T G d T T z h a b E k E ù Y w P z o s	ungrammatical
t k T U v l p D P á ù ě d é W h R H á i V K R	ungrammatical
u x E o i N O c F n M T R ù L j X k ò ě w a I	ungrammatical
w á n n ù I S c ó H A h è q z j K N U ó A D p	ungrammatical
x I c ò ù I o V T I f M y M ě L K G D ǎ V z ó	ungrammatical
y f E W e r x P E H j à r ó C B F V O a b M s	ungrammatical
ù ù y G g a V è M C Q ǒ V ě A ó ě y ǎ b H c é i	grammatical
ǔ O k X w ǒ s H U O m á S a n à s o u S b U C m	grammatical
á k T D r T ó ù Y L I m Q R ó v é S ù C a ǒ c F	grammatical
ǎ ǎ O ò X Y g T ò j Y ó a N n è é c ǎ B i Y c q	grammatical
é a ǎ Z ǒ k è K x F r f c w r W N W M ó ù w g T	grammatical
è i a j h i t à S e Y ě D ó ó H L o ě x b s C y	grammatical
ó I L R k k n a k S T l F a V d ú n M R K v I w	grammatical
ò a ó D c H d d K ò q O t T S F è C P ú J o X F	grammatical
