form	categorical_judgment
X Z ó é w ǎ c z D f x D W T J A I ú C é	ungrammatical
Y d K c a U H f B I z q á w H ó Z O L N	ungrammatical
Z o n r v W b a n é t ù o z è h L B V H	ungrammatical
b A k n G C s D u I c e p G U N t á p T	ungrammatical
c l ó J N P ú A J M ù H x N U o D F ù E	ungrammatical
d t X j m C s ú p z D v B L A T ò é h T	ungrammatical
f é U x H x u j ǎ y E w W q h K P ò h e	ungrammatical
g L ò F H à ǔ o B é I F O v ě g P x V ě	ungrammatical
h O q Z i A K t a h c p i D W ǔ x B ó ǎ	ungrammatical
i q ò M L I f G ǔ D t A ú ó s O R ù p L	ungrammatical
k ě ò r C C O ǎ c ù J R è d R V l à j d	ungrammatical
l T R r ǒ E á ě i w f g q G e n m J K J	ungrammatical
n ǔ t ò A p F E P F ú ě o z d l ó E g J	ungrammatical
o J Y c b à X à v I R e r o ǒ Y è W E á	ungrammatical
p R b R d W T p M S G b A C G n U ù è d	ungrammatical
q f i ò G ó U C M j i u Y o P O ù h X L	ungrammatical
s ǎ U J ú z G Z R ò R è k n I R ò m O q	ungrammatical
t Q d P n s a B s ò Y V h ǎ Z D U U q Q	ungrammatical
u r t R ò v j s K v w W m Y L j F ó o g	ungrammatical
w E D L V ó M ǔ N u l G ú ú r D à N B p	ungrammatical
x Q j ǎ S e I Z o ǔ Q g ù d F z C ù s e	ungrammatical
y h I J e i w G k T a K f m B o ù h F G	ungrammatical
ù ù ǎ a V O r g E a y a U l ǎ H é a M a r	grammatical
ǔ a O O Z è l a ù a a Q ó a b A B b F u à	grammatical
à O F m ò M r y M ǔ I j a a a Q a P a k b	grammatical
ǎ g F W s N a l ò J V a a Z a à a Y T w d	grammatical
è Z B R H a V a ǎ s a r ù y a j a C O N U	grammatical
ě w a V a i a r a á l Z à O ó L a c y g á	grammatical
ò a ù k N Q a ě á P a m ǔ a s a g K W e f	grammatical
ǒ a h m s W ǎ a h o Z ǒ r ǎ a a S X K a G	grammatical
A à j s a H B W U x o a a T a Q v a g h ǒ	grammatical
B a a a a v a J G F B i S u U b c á b M F	grammatical
D X a g ù H g n U ù T a a a r F w T j a q	grammatical
F E r ó v p ù X a ù a m a E i é n x á a a	grammatical
G a a a h n a ǎ n a S f C ó M W è m W J e	grammatical
I O a H ě a ǎ w j j D j ǔ a ò P P a v n a	grammatical
K F m a j x a D P A ò é á Q g K a J a a e	grammatical
M A a a U Y a j a I D W p r è a R A y Z C	grammatical
N a ù H a ǎ l u ú Z Z ǎ w a a a M x ó ǔ ó	grammatical
O a s a w Y a a é u q r J m a v Z K d d T	grammatical
Q ú U ǒ K I A a L L Q l p a a S v P i a a	grammatical
R Z a è p ǎ K a J H a a á D a V f b L B ǔ	grammatical
T ò è H T l v i ú a Y y ò a a q ó á a x a	grammatical
U a T a a a è H o i C h ǒ à F a J H q ǔ M	grammatical
W ò v ě u a a a o O w a u s A s Z a Z E v	grammatical
X k H G ó x ò o Y Z á I Y k a a ú u a a a	grammatical
Z ò a V D a m R a u G R A ě C a p R n a V	grammatical
a ǔ q G a B a g h a Q ǎ Z à Z v é V é ú a	grammatical
a ó Q r A a a ǎ J a m S g R t a c Q O à N	grammatical
a C ú N a u Z a v è s v U ú n á a ú s O a	grammatical
a J G a ù a P T Q p a a y e w ǔ t Q N o Y	grammatical
a P ú k z L E Z x a s H a t k a T p a f v	grammatical
a U a n é g K s a m G ǎ ó P E p w z a N a	grammatical
a a é N u à n v a a w ǔ à à U i a u E e ǒ	grammatical
a a U A w m a V B T a S X ú u a Z ù i D l	grammatical
a a s Z v V ǔ a y O P Q a a f i ó m ǒ é Z	grammatical
a j y r k a E a P a P ó p ó l a A ǎ á V B	grammatical
a p a a r a j P a A d S g t L u J L o u ǒ	grammatical
a v P K G l x L a D ě ě a a E w a è ó V P	grammatical
g U a a á P w a C p t N A ě ǒ a V S a P L	grammatical
i ò B ù a a n a I o ó a a L e P ǎ k B v K	grammatical
j a A a F R a M D ǎ n T G r H J U a a R m	grammatical
l ú K a g L m a q y é a a S K a ù ó R t T	grammatical
m a á F E a ó a w a R C z w a y u K o w ù	grammatical
n g D a a k a ù r R è I z a Z I K C x a á	grammatical
p Q a v ù a a P p o a N è k i a q z z G ú	grammatical
r é a F a ǎ ò a t C ě ě a P z Q K x a ò U	grammatical
s T a ǔ a K é I O U P a a V X X Z ú Z k a	grammatical
u ò V N y a C ò B L L ě k a a B r a o n a	grammatical
v a ǔ ò a è w ǒ H a N ǔ S F i ò T Q L a a	grammatical
w z ě a F a o à á X g ò h a a g à à v ě a	grammatical
y a M ě l H a R F x S a q a O a o f F C m	grammatical
ù á ě t u z c d ú q Q y ó G y l b X Y o M	ungrammatical
ǔ ǒ N A A O ó k S C ù F è X b c ú R q b d	ungrammatical
á Z o o G O K K x ù ù D Z ó q ú j M J r P	ungrammatical
à o H i z X B ò o ě e b c ǔ P T á ě V ǒ T	ungrammatical
é ě S ǔ e v ě n ò o d O d B v i O K B B G	ungrammatical
è Q e s I U w t q F j A C e H i g ó a s z	ungrammatical
ě v r Z Y W K Y R z c ě G t ǔ o ǒ n p D T	ungrammatical
ò J á ě b G e w Q ò q ò ó E á ǔ h O d q a	ungrammatical
ǒ L U ǒ a ě x f r s ǎ c é y c L z b n y ǒ	ungrammatical
ú d Z ó E x U J W h w V á O á ó o á E ù E	ungrammatical
A t N G M X T H G P p g n y ǎ R U N z é ǎ	ungrammatical
C à I F g c ǔ q g ú ě j ù b N K V x t r E	ungrammatical
D O m ù o l g p d y q H é H ò H X ù ù o T	ungrammatical
E f C A P C I b è W N i à C J ǒ m P ǎ S ù	ungrammatical
F x d G o u c ó b C W l B o c M C x W è ú	ungrammatical
H I è K E z a l ó d i i ú ò m D ě ě r v H	ungrammatical
I c i ǎ P P i ǒ b ǔ p M t è i è c w f D Q	ungrammatical
J y q M y ǒ f k R W K w B x G è g Y u ù ù	ungrammatical
L ǎ X g q O y S M ǎ B c h n ǒ I Z ǒ é A é	ungrammatical
M N T u à o V é à m d é V ú Y K ǒ y B C n	ungrammatical
N n z M j e ó e M Q M K è à é ǒ b ò D i ǒ	ungrammatical
P á a B é è S à S e y L h Y n ě ù s H C a	ungrammatical
Q I p d W B G a C u A P r L s ǒ d N A y R	ungrammatical
R N G ò a p ǎ x Q w è O B v Z i Z i j o v	ungrammatical
S d ò V ú x w k A l W P M z k v l Z M B w	ungrammatical
T u ú y Z t l r y o i V a o X o M ù K W t	ungrammatical
V H U l v K U ò l ǎ i k à Y P z r a m m ù	ungrammatical
W f m i è x d ú t ó o j o e N K C Y g w d	ungrammatical
Y ǒ é m á n q T ó Y H à ǎ W p X ù n G g I	ungrammatical
Z W r a Y n á q Q L v C X w m k à A z g r	ungrammatical
a v s z E x U ǒ q g Q G x c u k t R d c f	ungrammatical
c D O T k Z F K j u D u r é V V S Q é á N	ungrammatical
d U X A j ǒ i k ó é n ù y P ò è ǔ é E H ǒ	ungrammatical
e s S ó Y w e E ó á o C g Z f E U W Z w F	ungrammatical
f u m ù D k G a é T u ě è W F t Y l ě y ě	ungrammatical
g y è q K n V i B j f ò I P P Z q z E E ù	ungrammatical
i A n u n ó u e q j Y S O d U U w S u G p	ungrammatical
j T D q é o w n é k V w á I ú ù w S m v R	ungrammatical
k f r n H M Z ě ó M o R ò c ě á Z k ǎ y x	ungrammatical
m á I S z ó ù ó z Z L E E g H c o l w ó f	ungrammatical
n D ǎ ù t C m w y N E à f c k K ǎ à ú F c	ungrammatical
o W W z K z K S ú ó U ò e D k ǔ è Q ú ù X	ungrammatical
p x ú M ǎ v v ǒ l G k B m g G x á f m c á	ungrammatical
r ǒ ě s W à à J c á ǒ ǔ D é v C ǒ c i e a	ungrammatical
s c X H ú K n z I V X w D q á o n p z á ǔ	ungrammatical
t v ò ě H c y r C q J U L ó ǒ ú K b g z t	ungrammatical
v E P G ǒ B ǎ L ó b O h G á E T ǎ m è m r	ungrammatical
w O s ǎ t c Z B Y b g G ǒ O D G K e ò C g	ungrammatical
x g Q z K u ě G m k c G V s à b J C ò f S	ungrammatical
y j ě h à è X p j S t t k e J n P K Z y b	ungrammatical
ù ù a è a Y á ò l a Q s ǎ a ó M w H a Z K é	grammatical
ǔ a N R a P Z a a p ǒ V F v s p ó Z j ó a U	grammatical
à A m a F w a l z a U u y Z a h j q F P B a	grammatical
ǎ a U m a ǒ Z a w a J a l k H X P A q h b E	grammatical
è C ú w a à a a l a a ǎ ú è r B b m b S t L	grammatical
ě X I ù a ó a w u L a k ě a a r ù ě S J b v	grammatical
ó z a ǎ ù a A ú v V l a a a l F L h w j A ó	grammatical
ǒ a V a ò F a z á a n P a B v b Y r B C P T	grammatical
A F A w O ú Q I C a L é p a a a j A ǒ a J f	grammatical
B k ǔ à s a S a D Z a U R a ù z G a Q è K à	grammatical
D M K u ù ú I D a ù à o q a O a ě a a ě S C	grammatical
E a u B a H ò Q p ò i a A g ǔ u w a a M z J	grammatical
G P O W Q ǎ a a o y a Y k á G j a a c D Q c	grammatical
I ǔ m á s a é U T S r o Y z a a a C a h e S	grammatical
J a Z a u r F ú r a g t D I P a à J m ù a p	grammatical
L ě a V J x Y i h a a ǔ i a F a x ú X u w C	grammatical
M a á D o a X r V n i a a T u R y q á l q a	grammatical
O ò M a w H r i h I a z a a ù é T ò à F a i	grammatical
P a v q a ǒ T a P k B ǔ N p w a a l l E g o	grammatical
R R ǎ D ò U G a a ó o x a x G r v G ě l a a	grammatical
S q S a D l a ò S M o a W ò U a a ò S L X ǒ	grammatical
U ú i ǔ w a a q à a a W R I a ò ǎ è v i é e	grammatical
V g h é a r x p S O a r Z k q R a a A D a e	grammatical
X D K a A è ě à è E ó H a y t a a u V X a t	grammatical
Y n J a R N é m I a a J m W L m a a Q x g Z	grammatical
a ǔ m L T a x i N S l Y O ó a U a ě ě P a u	grammatical
a ó é v K ó J ě X U P z a g a C y ǎ a á r a	grammatical
a C w y U J n a m O x a a á j z V i K B z a	grammatical
a I x O a a L G k L a Y a á ě Y n s R ó K W	grammatical
a Q ǔ a s o x O a N l u Y t à O a ó a M S ǒ	grammatical
a W h ǒ K t p F t a a a r ò a M E g ǎ I A i	grammatical
a a ó z U a t N a B N i a K S ǔ o o f N e q	grammatical
a a X n y O k R J a ú ǒ o ě k a a z d c l U	grammatical
a a u X E m F ǔ T a q x Q a T O i a w z Z N	grammatical
a j z o a é a V n a ǒ n i J D a U Y V d j X	grammatical
a p q a F á a C l ù ǒ Q h é a a ǎ ò n ó j l	grammatical
a v w l Y o P k x p a W a è J a H a n v ù ó	grammatical
g M W u s l a a G T Q G a a a C I A i t b N	grammatical
h r r a a m P z C a s B X a ǎ x l a é ó s t	grammatical
j O t a ǒ è a á a H i N U a G V X r Y n K a	grammatical
l è a y a ǎ F T L u S q a B n ǎ U a E q F a	grammatical
m R p R a E I z ú p q g a C I ò r a a á a w	grammatical
n y X à K p h m E q y a s a P u ǎ a D A a a	grammatical
p a ě w I w B a Z A M h a M a U a U v w Q F	grammatical
r à á a Z j ǎ W Z Q ò á a i a D X L l a l a	grammatical
s a P k M U h t T ú V ě ǔ z a a Z a R ú F a	grammatical
u B Y Z Y ú ò L Z a a é ǔ K p Y T a a a e w	grammatical
v a a a a V E D q a e à L q J K F a F a M u	grammatical
w v é a v a U K C y a m P D R u W C a V Y a	grammatical
y a ò à ú l q H a h p E M a é a F ò g a S ě	grammatical
ù ù á p S W R b C b C X ǔ v z A N á H N ù U	ungrammatical
ǔ P H g n F è q ǎ i Z P T U u g X P H t E C	ungrammatical
á w U u l y B e I p ǎ W N f ú m K á ǎ A à R	ungrammatical
ǎ H U i J ě G B N r L V k S à F O à f i l ě	ungrammatical
é Q ǒ e F Q M r Y h K N z M U b o O p v A k	ungrammatical
è d q ǎ B s v ú I j á à m Z h à D X W H ǎ x	ungrammatical
ě v t f k ǔ K ó e j v w m U s k à u ǎ y q ó	ungrammatical
ò N à ó p k W X ǎ r v X ě R d é J x U ǔ M r	ungrammatical
ǒ f A H A b B à ò è Q D ó j ǔ i W k B O K S	ungrammatical
A A R w v H V L N d Q I S ě y y g v W r t ú	ungrammatical
B L C a é o ò s r F L B y è t E ǒ q f V N R	ungrammatical
C n P z x k s l Z ú i á u ǒ p d E r D d R é	ungrammatical
D x s F I l E x è p ǎ i c à ǔ C á z k I v E	ungrammatical
F ǎ i è Q m u F ò Q W i u o g C r i u à ò D	ungrammatical
G N ù r w ǔ S à A ó N Q h Y L T x u á j è E	ungrammatical
H r L ú x P m ú d S w ò h V t t R ó r b ù á	ungrammatical
J K B v ǒ N à z u E T D b L W H o i u N B w	ungrammatical
K s x E W A o Z c j d J d u ú A v Y Y ě G E	ungrammatical
M B k ú x ǎ ě ó G è r Z Z j W B ǎ W H G v c	ungrammatical
N X F H z R u c X X m Y ú ě P O F D é u p ě	ungrammatical
O k c x Z I H ù z i L a é ù á ě X k t p p E	ungrammatical
Q ù a I b e W m ě f c D I G x H u ù B à t à	ungrammatical
R G á T C M Q a j à x N e W k I C à H ǒ K R	ungrammatical
S J á e l t G ó t w H D k o I O z c c ǔ I ǎ	ungrammatical
T j á v N M G a y g k é ú g r s e V k ó u ù	ungrammatical
U p I I d k ǎ c u A v m è Z a x M d M P E w	ungrammatical
W ǔ B l e Q m é g q j U o ò L ú s G P ǎ z X	ungrammatical
X R o B H é v f è M Y ó o é y o j K ǎ l J e	ungrammatical
Y x f a M e ù R C E O N R O O s O Z P ǒ ó M	ungrammatical
a ǔ A q m B à n C j ò U N H Y ò f ó l z d j	ungrammatical
b C G j U G z x t y ǒ á t U c á D x ú k z T	ungrammatical
c Y U D s q Y j ú E ù W a Z à é ó C M b o j	ungrammatical
d m e Q p è t s I D M m s R h P Z m à N w ǔ	ungrammatical
e s t A E K s f f ě W i E Y f ǔ c T ó V Y B	ungrammatical
g ǔ ǎ I f x h y R s m E p y m ù a P C p b z	ungrammatical
h T K u à k X M ò M ǎ l e u J R á v A i A y	ungrammatical
i s Z à ù ě Z ú U F X q u C B x P ǎ E ú N a	ungrammatical
k A G i A ú Z A ě R E ú K h ò G l g W s ǎ C	ungrammatical
l X n a f c T n O z f U w z w h n y s P y i	ungrammatical
m d H X d h g H x e R R V ǎ i T n b W è p ǎ	ungrammatical
n u I R Z O J t ě v b b l L Z D l ù b e B W	ungrammatical
p ǎ á F U s ú w T R ǎ Z ǒ ǎ H e K F u ǎ o ě	ungrammatical
q E P k c j y x A A Y v L Q ǒ V L V I t ò C	ungrammatical
r R á S ǎ B T à Y q V s j h T S w o Z s ǒ q	ungrammatical
s Z J g à r S D d S A x F ǎ X à s M o N w f	ungrammatical
t j k ǔ e U Y G à G C V G v y p X V S I Z D	ungrammatical
u u o B Q c ě P i ǒ I F p a ǎ n Y P m ó ù é	ungrammatical
w é é x g B ú I S L P h g ó ó r R e P C C h	ungrammatical
x V N ó O s c h à m l M u F Y R Y ǎ b Z j G	ungrammatical
y h C U à ù C o P é r F r x ǔ o T l j e t X	ungrammatical
ù ù E h s m a I a M Z a M j W a a C ù E l à V	grammatical
ǔ L ù g g a a I V ǔ a E ǒ I t a ò s a n x i ǔ	grammatical
á r X M t Z E J à I ò a è a Z X O u C a a a U	grammatical
ǎ A a a a P X T Q M ǒ a é K z K O ó á u O a D	grammatical
é a V a Q I ù a A K i u B L è à O a u a l E D	grammatical
è x x m z w L a a s ò j a X a a k S c E ù d o	grammatical
ó a a ú I ù W I Z ó p a M q T a Z à ǒ a j ú C	grammatical
ò r V j ú S K p i r a J H t a B U a A t ù a a	grammatical
ú Z S k k n P j r A ó a k a a a a T H M ù á k	grammatical
A m a H a C t V H ó ǎ á r a l a a J M Y K D m	grammatical
C T a P ò a r h l i è ǎ ǔ o a è a ǔ V I a j O	grammatical
D s T C o a a s Z è ǒ M Q a Z C W w T K a a W	grammatical
F k R ǔ a Y é a ú X A m B L i X S D F a a a u	grammatical
H R x j L ù l a a L a y j a a S K ó g ǎ ú B ù	grammatical
I y t E a a F B V a é a s W a I ǒ è L V Y é z	grammatical
K V ǔ F K ě a a i u ó m k a S A x ú a ě ó v a	grammatical
L g J J M W è G ǔ a q a U m V a i K a a B á b	grammatical
N E h E n H F h a a P U o a t a T ó P H è a r	grammatical
O V a a a a z ó N I m ò a ù è g p j é A v p v	grammatical
Q ě B j y a ǎ E a a G V s S ó ě a C w a b H Z	grammatical
R j a ǎ n ú k B a h ǎ ǒ Y v I T V a C Q a a K	grammatical
T D a ú H y ò a Y a w a Q A ǎ V V ù E g Q a ò	grammatical
U a x ǔ Q g B I ú g a a v U G a R x p a Z W U	grammatical
W D a H O a V a q i é a x q N r ó q é C a S b	grammatical
X j p U a a n k M Z q s a o S a i C M J a z V	grammatical
Z ó ǔ C a q Y z Y i è a F Z q ǎ a z Z r a a ò	grammatical
a ǔ a B N q a E Q a a V j x b K B H z f t U ó	grammatical
a ó ǒ N N a F a K K á q O a R y a L y q Y ě è	grammatical
a C Q a T J i y t n z I x a r y S g a a E M ǔ	grammatical
a H a ù ě p é a ě U ǔ a a B p ǒ v T h J z d A	grammatical
a O n ǒ a t a S n m V w t a V p W a I F O E s	grammatical
a V ù p à t M ǔ h T K h a a j a X a U d O N ò	grammatical
a a ě p K Y a ó B G r a à x p x g S D y a X M	grammatical
a a Z S G B O z o a X à O p l J ǔ a O h U j a	grammatical
a a z J E s ě T O t E é a a D I a K D n y l Q	grammatical
a m á s a A a S j w L ě w H T a u Q W Q C a L	grammatical
a t O T l L a a Q R G K ǒ ǎ z p a a g P X i y	grammatical
g A a K w C a ú a h i Q E x a ǔ G a y ě é Y F	grammatical
h a a a w R n z a D é w a t c B T ù Y M R k U	grammatical
j è s a z O a a y V a a P U x k n q ǎ W D Y I	grammatical
k h A O ǒ S A a ǔ é N j a a a o è a f r S ě W	grammatical
m O a a a t u P á J a a z z Q d O G á j à k ú	grammatical
n p m g C E a C k a a ó i S é y a a J i è n è	grammatical
p O ò a r p a t a a K á a é ú R N e F ǒ e ǒ W	grammatical
q p ě L a o Q D n a K P R Z A P a G a h ù a ù	grammatical
s L V ǒ a ó n T k a è C a x L ò h a Q a v L X	grammatical
t p V á W H S i à h a t D a B u a l T q P a a	grammatical
v E é M u a a J L a K V l W a A s O a ǔ ǎ e ǔ	grammatical
w z a S I a M U S k a H n a F V T Z t a j e é	grammatical
y a é D a g a ò U T n a a ǔ i o y X V k k E u	grammatical
ù ù è w ě ǒ s K è B t T V F s U D l j i Z w w	ungrammatical
ǔ ǒ i M N j z w Y n V O ǒ t H U q v Y m o k C	ungrammatical
á c r D H B S m L ú U o G p d s L q s ǒ y r X	ungrammatical
à w p ù N K a g é é l E c v F M ó b à M c u a	ungrammatical
é à T à ǔ r P ě W t K ú x X à s G Y z b M j n	ungrammatical
è A n X W J è u m E P W q g q J v e J G r j n	ungrammatical
ě R T w Q ǎ d d a ù A d x R ù Q Y w R p P j ú	ungrammatical
ó c H I f á W l c a è U ó h B w c n Y e i X B	ungrammatical
ò r V O w M o è s r B è f r C B M t c j M T i	ungrammatical
ú ú y z U K ò k e i è U a G E k W G y Z y O c	ungrammatical
A J Y à z ò i T J E é p N i G i H é é b m m M	ungrammatical
B n r Z R g q m w ò ó L A n z j M c g t d D T	ungrammatical
D A z T D E T ò ò Y á ò S v e q ǒ S a N w i H	ungrammatical
E T E r V J s U ě j ǎ é L X m Y E A à A F j s	ungrammatical
F n D n l r R T é r h s R D C H i á n q a I M	ungrammatical
G q L s ǒ m F B f V t C R Y o I i n Q D O g à	ungrammatical
I B ǒ S e J S f à ú T ǎ z M p r X d a m U P g	ungrammatical
J V k W J g w d f a ò D c à W t Y P p z l R è	ungrammatical
K e e k W D c T m ó l ò y w Q u ǒ X e é R W B	ungrammatical
M á C ě ò á h V H y è ù o v u ǒ j A J x ǎ b U	ungrammatical
N H d ě a z á p ě è ǔ M D Q f O X m o k C ó m	ungrammatical
O b i ú B t d b g U s ù ǎ ù O F P G ò ǎ o R ǔ	ungrammatical
P x U v B H u J K b I S W A J r R u à ú j i ó	ungrammatical
R B ù U ù G G v Q I t X b á ǔ L ǔ d w d x e m	ungrammatical
S P Y a ǒ X é F m L d N d h h t O i ǎ y K O g	ungrammatical
T d ǔ ù O O G b X P p D T Y a ú ó u a á K u L	ungrammatical
U q r L è á à ù C é W m k g ù m O ě b m ó n a	ungrammatical
V w x è ǎ f V á Z x r K z J N á T B ò à ě L y	ungrammatical
X F Y a f c ò r j Y H ó U ú R A H ǎ y ě I v C	ungrammatical
Y a m h ǔ Y M n u ǎ B M m m U H y F z R h L j	ungrammatical
a ě c à I u G e U y p z W A ù ò x C v F B ǔ H	ungrammatical
b S J n a S R u F t q j q ǔ A ò A ù F w E ò ò	ungrammatical
c r u ú a w B ò f N á g m h ò b B U z e á l H	ungrammatical
e D é x T q é M z A n é i ǔ r b è ú k K ǔ U U	ungrammatical
f S ó w P é H s r j u L s D u I y P è U J ǎ L	ungrammatical
g n p k m O k è k O é B é à n è p y O N z Y é	ungrammatical
i ǒ i à X a r J B T z R l I è Q v W e à w c H	ungrammatical
j H y a O Z q s è L ǒ k o A j d v z h ó w Z à	ungrammatical
k E ú o V w ě X á ě b ǎ N v w b t á d m à C ě	ungrammatical
l L R è W ǒ Z ú y f ò é S S n a R u à I é L ó	ungrammatical
m S W W k B ě ǔ F T m I ǔ ó G à à l A y A x Q	ungrammatical
n u O H r R A C k K H D W O q N w o Y ú I S J	ungrammatical
p D U b Y g y b à q W x d D H à a V D y x N e	ungrammatical
q M R u v a ó ě u s V m l S U E j Q ú ǔ M N é	ungrammatical
r m t K G C s x Z k c X ǒ Z R n I z k ò G è ò	ungrammatical
t E ò ǒ R o Q p ò s r f W C d S J a P A à S J	ungrammatical
u H n P X D X D P v P A ú j ǒ S D U è C x w L	ungrammatical
v t H u ù m ò X V t q J M z s Q o x r K C l d	ungrammatical
x ǎ t O z r g s ù ó B b d N j I E C ǒ z B Y z	ungrammatical
y Z K U n d F E n Q á X C n á ò l à S h A S W	ungrammatical
ù ǔ ǒ k a P Z a a ó q w I Y a s M Z t j R E a I	grammatical
ǔ a n x è n ù a à a y N a r g N a ú k ú ǒ n n i	grammatical
à ú V a t z a à k a z i ò Z D k à M a a T H s Y	grammatical
ǎ a a z V J g a E ě v ǎ O S z u H a h Q V a r M	grammatical
è L a I a r P V p G a u T R a Z a R k l N n s X	grammatical
ě a j X a o a M ù v ǔ F V m v a g s a i W v q ǔ	grammatical
ò C O a ó a ě a C m J S a B T ú Q T a ù m J O x	grammatical
ǒ a S a R K a W ě è a ě B J a ǒ f O N R l ò ó ù	grammatical
A ǒ v F a E a a B M B T à K E l N a q S à l ǎ a	grammatical
B w B ě a Y O w q E J ó x n a r Q k D q a a a á	grammatical
D a C é p i H Y v H z Z N a a k a x L á p a D K	grammatical
