form	categorical_judgment
e h ǎ O E a T S ó a a F g S O ǔ ú z k H w q a v S U H t é h w	ungrammatical
g L ó T ò e k n e ù S ǔ e ǎ ó e k b W c t i h y n ǔ é ǒ Q B L ù	ungrammatical
j L B ǎ n ǎ o J s A q p ě c c á c I O D ú S c x G e b o s ó ǒ n	ungrammatical
l a L g k d ě d U D n a b ò F g P b à b à M x M H D D k b c K	ungrammatical
o E k M m s c Y w c c è g ó X c V U à E M b k g e s b ǒ h I c	ungrammatical
r à c j q c W L ǔ c c ǎ O V t ǎ N i E a M m o t J j k i i g D k	ungrammatical
u E T b C ù ǔ ú y V p b N X i b j R C ó ò u à W è b g e N o r c	ungrammatical
x ǒ r J o l J v d d H Q M j h O è Z á J j d d ù è ǎ ò S h Y D è	ungrammatical
ù ǔ P x ǒ a x c g x H k á d v à I j ǎ l D Z q d d k ǔ h y u j O	grammatical
á p H i q ě E ǔ g U g x c s a ě r a a Q è h z ǒ Z l k I L è M S	grammatical
é O t h v y S k e O ù c B X C f f X ò S d f f p C E a l é M B p	grammatical
ó é d k D T X X j T A i ù a ě g H z d S ě y d g d Q q N g P s t	grammatical
ǒ b L k I m è b ò g y D H b ó w P T E g I D o p q é G ó U r D T	grammatical
A p I t f D L ǔ B f b U ó T b ǔ b T z r e K k G s H a ú s P ě v	grammatical
D h s ò A P O t ù B p u d d J u w g k ě z W à é I k E d n ǎ f G	grammatical
G U r a é A X ù a a P ù ǔ x v p F v m k S M è d c é V s P p j i	grammatical
I w C b F z U l ǔ b è ò à ǔ E T S g T ǎ ǔ J k q è è b X h ě r g	grammatical
L Z Z k M z O b ú i v g a ǔ J Q u ě O q b ǎ C à M b b o A x I M	grammatical
O w u C d b k s w F A á D ǎ q O r Q I s Q b u á ǔ F ǎ Z b p d b	grammatical
R r B s è m d z Y o ú A h x z z ǎ d U P d v w I m ò E H K ú J I	grammatical
U U d u k X C d A é v é J a Z t k X u Q o à d d L R V j N P e Z	grammatical
X R y G O H F R V ǎ ě Z n o á v n C f f K ǎ N t à f Q ǎ á R M I	grammatical
a G ě v d s L D r G J R ù è I P h T i j W G u x w d ǒ d N é q C	grammatical
b o Z q V C U k k ǎ k S B l H a K A a Z ò a X B E ó ó o E W U q	grammatical
d J h o S Y z R ó p l l K s W j Z f ǔ X h u f y y s G á ú f P X	grammatical
f ǔ Y D D Q ù ǒ é U U M è J é Q W e S e Y o r ù à u t k e ò à i	grammatical
g w ǎ M S d X ǎ D j K d Q u i ó ǔ á d X K O P á á ǔ B U U c m a	grammatical
j e ě b O D ě é W h ó q s D P ǒ m d à C Y c F G c u Q F c g j m	grammatical
m T B q H S H o ù f O ě ò à C k ǒ O ǒ M D d á O d d L ǎ i ǒ ǔ ú	grammatical
p Q I q á s R w f n T D i z C y Q b b D b ú é X è Q ě ǎ T n S M	grammatical
s E ó B b y R h ǔ w C E à i c N b s ó L A b T E V w ù A z ě F é	grammatical
v è q Y F d d x d P é y a c V ò x c v x ǔ ǔ y W á o N L l C é è	grammatical
x S ú O p C i Y c z F c ǒ k m l n t L T q i c ǒ r j f O x K ǎ f	grammatical
ù ǔ P x ǒ a x c g x H k á d d v à I j ǎ l D Z q d d k ǔ h y u j O	ungrammatical
á p H i q ě E ǔ g U g x c s a ě r a a Q è h z ǒ Z l a I L è M S	ungrammatical
é O t h v y S k e O ù c B X C f f X ò S r f f p C E a l é M B p	ungrammatical
ó é d k D T X X j T A i ù a ě d g H z d S ě y d g d Q q N g P s t	ungrammatical
ǒ b L k I m è b ò g y D H b ó w P T E g I D o p q é G b U r D T	ungrammatical
A p I t f D L ǔ B f b U ó T b b b T z r e K k G s H a ú s P ě v	ungrammatical
D h s ò A P d O t ù B p u d d J u w g k ě z W à é I k E d n ǎ f G	ungrammatical
G U r a é A X ù a a P ù ǔ x v p F v m k a S M è d c é V s P p j i	ungrammatical
I w C b F z U l ǔ b è ò à ǔ b E T S g T ǎ ǔ J k q è è b X h ě r g	ungrammatical
L Z Z k M z O b ú i v g a ǔ J Q u ě O q b ǎ C à M b b b o A x I M	ungrammatical
O w u C d b k s w F A á D ǎ q O r Q I s Q b u á ǔ F ǎ Z b p U b	ungrammatical
R r B s è m d z Y o ú A h x z z ǎ d U P d v w I m ò E H K d J I	ungrammatical
U U d u k X C d A é v é J T Z t k X u Q o à d d L R V j N P e Z	ungrammatical
X R y G O H F R V ǎ ě Z n o á v n f C f f K ǎ N t à f Q ǎ á R M I	ungrammatical
a G d ě v d s L D r G J R ù è I P h T i j W G u x w d ǒ d N é q C	ungrammatical
b o Z q V C U k k a k S B l H a K A a Z ò a X B E ó ó o E W U q	ungrammatical
d J h o S Y z R ó p l l K s W j Z f ǔ X h u f y y s G á ú f P f X	ungrammatical
f ǔ Y D D Q ù ǒ é e U U M è J é Q W e S e Y o r ù à u t k e ò à i	ungrammatical
g d w ǎ M S d X ǎ D j K d Q u i ó ǔ á d X K O P á á ǔ B U U c m a	ungrammatical
j e ě b O D ě é W h ó q s D P ǒ m d à C Y c F G c u c Q F c g j m	ungrammatical
m T B q H S H o ù f O ě ò à C k ǒ O ǒ d D d á O d d L ǎ i ǒ ǔ ú	ungrammatical
p Q I q á s R w f n T D b i z C y Q b b D b ú é X è Q ě ǎ T n S M	ungrammatical
s E ó B b y R h ǔ w C E à i b N b s ó L A b T E V w ù A z ě F é	ungrammatical
d v è q Y F d d x d P é y a c V ò x c v x ǔ ǔ y W á o N L l C é è	ungrammatical
x S ú O p C i Y c z F c ǒ k m l n t L T q i c ǒ c r j f O x K ǎ f	ungrammatical
ù à t l P H T p g j ú J I f O ò t t f v p ǔ u ǒ ě Z l á é f c ó ǔ	grammatical
á c g L s w E O l x l ǎ V l j n u s k c é B c m g U W l A l O d I	grammatical
é N b a P è h m i i é j C E X S k ù b z n H b y o s y ú b F B Y d	grammatical
ó ě O ò X N X d y è j k ǎ C T I ě X W à T Q b h ě ǔ d ǔ d i d D á	grammatical
ú ǒ t h Y e w n H K r h m ǔ ǎ à d n y t d ǔ d t n ě J E l ě g r ò	grammatical
B r B o R ě E ù N ǎ P a A a a p N O m ǒ U m v T v ù R ǒ A ò s z b	grammatical
E a x P f D R s è ǒ Z à U H g t Q ù N G C O f z ě n W o ǔ ó f F ǔ	grammatical
H V E j á c Z Y C u N c F g ǒ c w h a b M Z A á A R ǎ W O P e s y	grammatical
K F á ǎ E h y h ò C N e B ó t ǔ à o c L è c S T w c V J S a ǎ M y	grammatical
M j f p T x D i ú b l S v a F M f L L p x f C p N à ǔ E ǒ f n J h	grammatical
P Q p s U ǒ V p k è ò K Z L C Y à n y f p r Z R Y é ě v X f P é f	grammatical
S M f W f á ě ù é V w O P H p C K s z R U b X p ù f S é Z ú N g B	grammatical
V ǎ u V w a T E z è ù J à u g è Z á x ě h n m B ú L K ǒ a a á g q	grammatical
X f R l b E V G Q o U c é X J à c P F K R r X w ù I B R c ò h ò n	grammatical
a ò a I G N A u f ó M ú ú n N W E d g V ù Q l ó D d Q Y E d S U G	grammatical
b m j r b z ǎ q j b I Q ě x i Y H J U R X m á W F p B F p ǔ C ǒ Y	grammatical
d P R K d n W E d X D a é ù E h ù F G j y ó Q K ǔ ú B I W o J ǔ k	grammatical
f é f B H ě i A W m v ǔ á z R y ó P h c L m v Z ǔ p M G f p f C P	grammatical
h ǎ G v Y a i ù m J s y W Q r é K g e e n r g Z T X B K T J l e Y	grammatical
k ǎ d S E Y S Y x h o V U A T i y l q B R a a o y B a ǒ l h c z f	grammatical
m n g r y l n ě ǎ w R d n k V é N á ù X N H z O d d L R ù ò h ǔ Z	grammatical
p a G H á Y G n K P l ó k r f l o f A E p ǔ m Y n f ě M i x k o M	grammatical
s K B n c g q f ǒ I r b W r ò T K H ò D E i ó u M T I z X b L X b	grammatical
u h k m X x á u ú S f y u I J S v N f q m w y ǒ A l q p C f R ě ǔ	grammatical
x B Z U ò ě c h i l E G ě c à ú G ú E R è h C J ǒ J F i i c I è ó	grammatical
ù à t l P H T p g j ú J I f O ò t f t f v p ǔ u ǒ ě Z l á é f c ó ǔ	ungrammatical
á c g L s c w E O l x l ǎ V l j n u s k c é B c m g U W l A l O d I	ungrammatical
é N b P è h m i i é j C E X S k ù b z n H b y o s y ú b F B Y d	ungrammatical
ó ě O ò X N X d y è j k ǎ C T I ě X W à T Q m h ě ǔ d ǔ d i d D á	ungrammatical
ú ǒ t h Y e w n H K r h m ǔ d à d n y t d ǔ d t n ě J E l ě g r ò	ungrammatical
B r a B o R ě E ù N ǎ P a A a a p N O m ǒ U m v T v ù R ǒ A ò s z b	ungrammatical
E a x P f D R s è ǒ Z à U H g t Q ù N G C O f z ě n W o ǔ ó f F f ǔ	ungrammatical
H c E j á c Z Y C u N c F g ǒ c w h a b M Z A á A R ǎ W O P e s y	ungrammatical
K F á ǎ E h y h ò C N e B ó t ǔ à o c c L è c S T w c V J S a ǎ M y	ungrammatical
M j f p T x D i ú b l S v a F M f L L p x f f C p N à ǔ E ǒ f n J h	ungrammatical
P Q p s U ǒ V p k è ò K Z f C Y à n y f p r Z R Y é ě v X f P é f	ungrammatical
S M f W f á ě ù é V w O P H p C K s z R U f X p ù f S é Z ú N g B	ungrammatical
V ǎ u V w a T E z è ù J à u g è Z á x ě h n m B a ú L K ǒ a a á g q	ungrammatical
X f R l b E V G Q o U c é X J à c P F K R r X w ù I B R c ò h c n	ungrammatical
a ò a I G N A u f ó M ú ú n N W E d g V ù Q l d D d Q Y E d S U G	ungrammatical
b m j r b z ǎ q j b I Q ě x i Y H J U R X m á W F b p B F p ǔ C ǒ Y	ungrammatical
d d R K d n W E d X D a é ù E h ù F G j y ó Q K ǔ ú B I W o J ǔ k	ungrammatical
f é f B H ě i A W m v ǔ á z R y ó P h z L m v Z ǔ p M G f p f C P	ungrammatical
h ǎ G v Y a i ù m J e y W Q r é K g e e n r g Z T X B K T J l e Y	ungrammatical
k ǎ d S E Y S Y x h o V U A T i y l q B R a a o y B a ǒ a h c z f	ungrammatical
m n g r y l n ě ǎ w R d n k V é d á ù X N H z O d d L R ù ò h ǔ Z	ungrammatical
p a G H á Y G n K P l ó f k r f l o f A E p ǔ m Y n f ě M i x k o M	ungrammatical
s K B n c g q f ǒ I r b W r ò T K H b D E i ó u M T I z X b L X b	ungrammatical
f h k m X x á u ú S f y u I J S v N f q m w y ǒ A l q p C f R ě ǔ	ungrammatical
x B Z U ò ě c h i l E G ě c à ú c ú E R è h C J ǒ J F i i c I è ó	ungrammatical
ù ù ò T w W h h x s h L D ú ú X C d d P M z X d Z t T P n b ě è y C	grammatical
á w d i Z ú ǎ ù e r ǒ C Z M q r e j ǎ X e L C Y ǔ K s ò ǒ K á ù á X	grammatical
é T M j x ù k ú è A d L d d ù X A U U I x F F z F K ǔ R a y ǒ S w U	grammatical
ó ò f E U V n V u ò ě M à g M Q K è p c Y N ǒ p X B è ù ò M c z I c	grammatical
ǒ q X u o R ò è W n Q á t ú c p d l D ó d g j C d F k r ó l Z l u w	grammatical
B s I u R è K L f I g K w J f F A Q f z E N à e I ǎ x R ù ú x p H g	grammatical
E c ǎ n O á T c r t é l F G ǒ q C y ǎ I c Y R ǒ U f L d N C N ǒ H F	grammatical
H ǎ D k a k h l f o R è è I a a w S ǎ I y W ó á o é I ó A s T l z a	grammatical
J o z H G r A i q j y ò V W G à D v f f ě L r u G D P L ù f R C ò C	grammatical
M é r é á n s J r F B f K P ú è f K f u ǔ s o á p B z F i c ě o ù K	grammatical
O r A y h a s r j X é Z v F u u B j i c c N c à t A à r I d N Y u j	grammatical
R c a a b I Z R E m t B à a V U z i Y á I A G g a C q l O e ǒ P A U	grammatical
U C k i X c ó o á A W u r w c I b ò ù L l J C è c P O c e O F B A é	grammatical
W q G e y e c s ě e i ě R V r ú F W F e ú s è U z V D U Z j x K ǎ v	grammatical
Z ú D Z U P N o é m ú B H g v v D P h V O C p a m a n t O V R a x è	grammatical
b ǎ W é p D y X è H B g n ǔ A q j X J q S s z H b b S u U C á q ò D	grammatical
c o ǔ T w c ò y r m à c L E ù O G H l E D è Q P U á à p C K B à F V	grammatical
e P ǎ ǔ M w é N U x i P u á Q p a F e X g E y y T E Q é R S e e T ě	grammatical
f x T H u M k j D h u E i z H V D C v f L f D w V B N q E ǎ J N a x	grammatical
i l d q W ù ò F j a A ǒ B R d ě z A m ù F è p R d S á m L d R I ù ó	grammatical
l R k v k X u a C q d l F d R I V C W d S K q à E y D S S I C y W V	grammatical
n t s Q K F z B X J m S d N C Z d A X Y g d q r ú G T i j ò u x e j	grammatical
q h t é Z l ò Z g q N a v Y a R w á h U d F r a H E a T X z R E D ó	grammatical
t e s ǔ A p P o G H r w z e i o u w è S P e D V W T é g ǒ q X u f c	grammatical
w n f j ò L t v R ǒ y g F ù J y x J M B à W ě w ó w L S J à f ò ù f	grammatical
ù ù ò T w W h h x s h L D ú ú X C d d P M z X d Z t T d n b ě è y C	ungrammatical
á w d i Z ú ǎ ù e r ǒ C Z M q r e j ǎ e e L C Y ǔ K s ò ǒ K á ù á X	ungrammatical
é d T M j x ù k ú è A d L d d ù X A U U I x F F z F K ǔ R a y ǒ S w U	ungrammatical
ó ò f E U V n V u ò ě M à g M Q K c p c Y N ǒ p X B è ù ò M c z I c	ungrammatical
ǒ q X u o R ò è W n Q á t ú c p d l D d ó d g j C d F k r ó l Z l u w	ungrammatical
B s I u R è K L f I g K w J f F f Q f z E N à e I ǎ x R ù ú x p H g	ungrammatical
E c ǎ n O á T c r t é l F G ǒ q C y ǎ c c Y R ǒ U f L d N C N ǒ H F	ungrammatical
H ǎ D k a k h l s o R è è I a a w S ǎ I y W ó á o é I ó A s T l z a	ungrammatical
J o z f G r A i q j y ò V W G à D v f f ě L r u G D P L ù f R C ò C	ungrammatical
M é r é á n s J r F B f K P ú è f K f f u ǔ s o á p B z F i c ě o ù K	ungrammatical
O r A y h a s r j X é Z c F u u B j i c c N c à t A à r I d N Y u j	ungrammatical
R c a a á I Z R E m t B à a V U z i Y á I A G g a C q l O e ǒ P A U	ungrammatical
U C k i X c ó o á A W u r w c I ó ò ù L l J C è c P O c e O F B A é	ungrammatical
W q G e y e h s ě e i ě R V r ú F W F e ú s è U z V D U Z j x K ǎ v	ungrammatical
Z ú D Z U P N o é m ú B H g v v D P h V O C p a m a n t O V R a a x è	ungrammatical
b ǎ W é p D y X b è H B g n ǔ A q j X J q S s z H b b S u U C á q ò D	ungrammatical
c o ǔ T w c ò y r c à c L E ù O G H l E D è Q P U á à p C K B à F V	ungrammatical
e P ǎ ǔ M w é N U x i P u á Q p ò F e X g E y y T E Q é R S e e T ě	ungrammatical
f f T H u M k j D h u E i z H V D C v f L f D w V B N q E ǎ J N a x	ungrammatical
i l d q W ù ò F j ě A ǒ B R d ě z A m ù F è p R d S á m L d R I ù ó	ungrammatical
l R k v k X u a d C q d l F d R I V C W d S K q à E y D S S I C y W V	ungrammatical
n t s Q K F z B X J m S d N C Z d A X Y g d d q r ú G T i j ò u x e j	ungrammatical
q h t é Z l ò Z g q N a v Y a R w á h U h F r a H E a T X z R E D ó	ungrammatical
t e s ǔ A p P o G H r w z e i o u w è S P e D V W T e é g ǒ q X u f c	ungrammatical
w n f j ò L t v R f ǒ y g F ù J y x J M B à W ě w ó w L S J à f ò ù f	ungrammatical
ù ǔ Z é j A ě Z d ù B c e ǔ G H Q v a G I q ú K ò ò g Z k a u A a ǎ A	grammatical
á a w u ǔ N a t h x U Y i a K U w i á M x k E J x U b W w á c w E Y G	grammatical
é k B ǒ I á f E P V l ó t N d ù V ù ù r ě x L H u Q q D D d ě é d J T	grammatical
ó b O v f B h b B ǔ U ù X x X c p P B y Z I e e e j M é Y ǎ T ú t p g	grammatical
ú q ě f E N W T J k ó F T f B v ó f á C x a ú m F p è s s f Q Z C y P	grammatical
C e T ò y z G P á r K B T G Q j U C i v g ò ú ó F C e n e q s i g r D	grammatical
F C g b è q r I J f k f v E I r f L o ě w é B t O x j ò R L W ú á D K	grammatical
H e w z n à e m U Y g ě ǎ q K ě ó c A r i Q ú F c Q z c q S ú H j B f	grammatical
K l E f X f i r z E p B N V Z J K á ě E s P á A é j l f T à Q a Z N ǎ	grammatical
N P a H B P C q c x g T v S ò o ǎ r b F ó è m S b D ó J E ǔ S K b I ǎ	grammatical
P b r à z A h E o z z m d d s w y ǔ d à O U P g O N V é F F D N x u y	grammatical
S X b z a ǎ i S d H X d Z F D ǔ F J Z é u W ǎ d b F d Q t r è l r C d	grammatical
V b h T ǒ à D Z I M G ó ù r f ó q c s K z P u J y c Q c g a f ù X ú U	grammatical
X m N u V v H ě K q u c ò K O c u M c t s x ò ě á N u Z B O Y b e S e	grammatical
a E B g s S R x ǒ é F a O S h v a ó ě C Y ó ǎ w p H G ú M U v E q I q	grammatical
b x é ò l M F x ò A G M à v è A b l ǎ ǎ t q b ǔ k ě w ò l Q F e m x Z	grammatical
d Y V O p d ó x V i C d z x ú B R á ǒ M a a M ǔ p g v F q è O i I F ù	grammatical
f R a Z f S f ǔ n ǎ K W s é G L j q q f I e o w á à è S T é ù ú ě t è	grammatical
h H t V S c c ǒ n ò c t ě p e a P y E Z z ǔ r Q r L ǔ P I v d L ú p z	grammatical
j w k o N P ǒ n è ǔ J T S e t é C e e c e y N ó ó t m q N S G y N m z	grammatical
m p q f h à q f A w m ó s i f L ù n Y s U c h A B q T M F ò O t R I ǔ	grammatical
p ò s Z b b Y g s k k N R A j I A é à W ó ù F t ǒ i à L p w ǔ R b D u	grammatical
s ǎ d Q ù W b ǒ M h x d o ù é d F O p p L P E u W d i c ò M m z b z T	grammatical
u c C q B ù i ě n k b à ě H d R p v j f ǔ d é C X E ù B D d i ò p r è	grammatical
x A ò P D E Q c D a X I P T y B è A ó a k S O A á V U a C I ó ó H V n	grammatical
ù ǔ Z é j A ě Z d ù B c e ǔ G H a Q v a G I q ú K ò ò g Z k a u A a ǎ A	ungrammatical
á a w u ǔ N a t h x U a Y i a K U w i á M x k E J x U b W w á c w E Y G	ungrammatical
é k B ǒ I á f E P V l ó t N d ù V ù ù d r ě x L H u Q q D D d ě é d J T	ungrammatical
ó b O v f B h b B ǔ U ù X x X c p P B y Z I e e e j M é Y ǎ T e ú t p g	ungrammatical
ú q ě f E N W T J k ó F T f B v ó f á C x M ú m F p è s s f Q Z C y P	ungrammatical
C e T ò y z G e á r K B T G Q j U C i v g ò ú ó F C e n e q s i g r D	ungrammatical
F C g b è q r I J f k f v E I f r f L o ě w é B t O x j ò R L W ú á D K	ungrammatical
H e w z n à e m U Y g ě ǎ q K ě ó c A r i Q ú F c Q z c q S ú c H j B f	ungrammatical
K l E f X f i r z E p B N V Z J K á ě E s P á f A é j l f T à Q a Z N ǎ	ungrammatical
N P a H B P C q c x g T b S ò o ǎ r b F ó è m S b D ó J E ǔ S K b I ǎ	ungrammatical
P b r à z A h E o z z m d d s w y ǔ d à O d P g O N V é F F D N x u y	ungrammatical
S X b z a ǎ i S d H X d Z F D ǔ F J Z é u W ǎ d á F d Q t r è l r C d	ungrammatical
V b h T ǒ à D Z I M G ó ù r f c q c s K z P u J y c Q c g a f ù X ú U	ungrammatical
X m N u V v H ě c q u c ò K O c u M c t s x ò ě á N u Z B O Y b e S e	ungrammatical
a E B g s S R x ǒ é F a O S h v a ó ě a C Y ó ǎ w p H G ú M U v E q I q	ungrammatical
b x é ò l M F x ò A G M à v è A b l ǎ ǎ t q b ǔ b ě w ò l Q F e m x Z	ungrammatical
d Y V O p d ó d x V i C d z x ú B R á ǒ M a a M ǔ p g v F q è O i I F ù	ungrammatical
f R v Z f S f ǔ n ǎ K W s é G L j q q f I e o w á à è S T é ù ú ě t è	ungrammatical
h H t c S c c ǒ n ò c t ě p e a P y E Z z ǔ r Q r L ǔ P I v d L ú p z	ungrammatical
j w k o N P ǒ n è ǔ J T S e t é C e e e c e y N ó ó t m q N S G y N m z	ungrammatical
m p q f h à q f A w m ó s i f L ù n Y s f c h A B q T M F ò O t R I ǔ	ungrammatical
p ò s b b b Y g s k k N R A j I A é à W ó ù F t ǒ i à L p w ǔ R b D u	ungrammatical
s ǎ d Q ù W b ǒ M h d x d o ù é d F O p p L P E u W d i c ò M m z b z T	ungrammatical
u c C q B ù i ě n k b à ě H d R p v j d ǔ d é C X E ù B D d i ò p r è	ungrammatical
x A ò P D E Q c D a a I P T y B è A ó a k S O A á V U a C I ó ó H V n	ungrammatical
ù ǎ f A J ǒ k ě u e j r I S p L e e o è Y x A O ǒ o q ù ó o ě w V ó X o	grammatical
á l g j v b á a g o v H J à A à o x O B a ǒ l v a y N Q U o ě C X u o W	grammatical
é f ǎ ǔ n B o f ó L I ò h h H o g l p T f O C g U n E ó ǒ k I A à G g P	grammatical
ó E r x A o h R á H è e o Z x ǒ G H ù J ú ó e k r v x r Y é u e T ú Y z	grammatical
ǒ k e u W ě à O Z W l W o n w Y ě A D N e G L w é j L w E t O Q u g ǒ e	grammatical
B C z X a w H N Q a D à m M G i t ó U y P ò W ǒ ě T à a D L c X T t H Y	grammatical
E ǎ e m k I c N c x p ò X J O R c ě q ě R L F t j Q Z ò H v l e H J s m	grammatical
G o t R c ǒ T I h S Z h k w u d ù d ò è q á m N g H W V E U m ó d x N ú	grammatical
J Q ò B y d E w Y M W ó M X s u r ú u é ò P Q d z Y N S à K o Z d F m t	grammatical
M P ǔ n t l E K X ò b ǒ f R O ǎ x ù N à j z p f ě V ò W o f E e ě O y F	grammatical
P Q à ě f z v g ě ǔ A ò ó t ò d P A F v e Y m O Q I d á d M d N l P R E	grammatical
S X à ù á y c B ǎ j E l j c X L b G é U x Q U ě g q f f F f H m V C L a	grammatical
V l o o s a n n a E K ǎ N y a G w H c E ú ǔ w ó m j j Q o K à J Y R à C	grammatical
X v E ě q ǔ f Z ě ǎ h h a a B L x y ǎ p m a j ú A g u ú g H H f é D ǒ r	grammatical
a T è n e Y Y C e U ú Y l ú ǔ u E V ò e k ǔ l O g S E f m ó ě x L Y w E	grammatical
c ǒ à K J v á I ó G Y á U á ù W H z T W a ǎ a O P s r O à j è è A a O B	grammatical
e ǎ é Q e C g C I á T A e z A n é y O Z l b O ǎ o c d I ǎ ǎ y ú ǒ M i L	grammatical
f t B l Z V ě P Z f Q q ó à M é é v B h o m f C R w s M A g M ǔ o K X z	grammatical
h l l S x p c D T p q b ù U x à c T N C x k D D è r s ò h c t q c ǒ W n	grammatical
k H t h i N N C S f ù a m Q V ě A è A j A Q L a J ě a W à á d Z ó H W M	grammatical
m t z j c W F U m s c ǔ h m n c y ú T D y à l u n S q G ú o H ǒ r K V o	grammatical
p L E n K J v b W P á k l I á E t b ò Q E o ò E w T x v t V E j ù ò ú b	grammatical
s E P D ǒ U r x à A L N Z o U ǒ E s i K q ǎ J m f ě J e ó s e U H ó e à	grammatical
u x Q è m A ǒ t ú ú u u m e e h ú s n y K ó l w e Y h z ǎ n g R A p l q	grammatical
x G j R f S j Y a ó B i d F t K ǔ j ú s a t m á a k a B ǔ ǎ A à g t g t	grammatical
ù ǎ f A J ǒ k ě u e j e I S p L e e o è Y x A O ǒ o q ù ó o ě w V ó X o	ungrammatical
á l g j v b á a g o v a J à A à o x O B a ǒ l v a y N Q U o ě C X u o W	ungrammatical
é f f ǎ ǔ n B o f ó L I ò h h H o g l p T f O C g U n E ó ǒ k I A à G g P	ungrammatical
ó E e x A o h R á H è e o Z x ǒ G H ù J ú ó e k r v x r Y é u e T ú Y z	ungrammatical
ǒ k e u W ě à O Z W l W e o n w Y ě A D N e G L w é j L w E t O Q u g ǒ e	ungrammatical
B C z X a w H N Q a D à m M G i t ó U y P ò W ǒ ě T à a D a c X T t H Y	ungrammatical
E ǎ e m k I c N c x p ò X J O R c ě q ě R L F t j Q Z ò c v l e H J s m	ungrammatical
G o t R c ǒ T I h S Z h k w u d ù d d ò è q á m N g H W V E U m ó d x N ú	ungrammatical
