score_type,step,epoch,dev_loss,spearman,pearson,model_type,batch_size,lr,mean_loss
z_score,500,0,29.325378,0.6560833144952656,0.6824637250097126,ptsl2,32,0.001,29.546098709106445
z_score,510,0,29.273392,0.6555458433103799,0.6823683685315571,ptsl2,32,0.001,30.98044776916504
z_score,520,0,29.219896,0.6555037299374576,0.6822133488286697,ptsl2,32,0.001,29.140918731689453
z_score,530,0,29.168032,0.6558947557314,0.6825927022240678,ptsl2,32,0.001,27.138208389282227
z_score,540,0,29.115704,0.6556710119810113,0.6825164958403453,ptsl2,32,0.001,27.888864517211918
z_score,550,0,29.063072,0.65526285384171,0.6825693667264052,ptsl2,32,0.001,27.68610191345215
z_score,560,0,29.011202,0.655108130510135,0.6823636701045872,ptsl2,32,0.001,29.510862350463867
z_score,570,0,28.959124,0.6549746314018035,0.6819684609238561,ptsl2,32,0.001,30.988523483276367
z_score,580,0,28.906445,0.6542251902644866,0.6814917262142872,ptsl2,32,0.001,30.14672470092773
z_score,590,0,28.853727,0.6541939818652199,0.68138152243666,ptsl2,32,0.001,30.16949844360352
z_score,600,0,28.800934,0.6542295230201192,0.6813741963809797,ptsl2,32,0.001,31.163837432861328
z_score,610,0,28.748243,0.6543250948182755,0.6814422463982088,ptsl2,32,0.001,29.965030670166016
z_score,620,0,28.696749,0.6540810790445334,0.6815398590195854,ptsl2,32,0.001,30.468738555908203
z_score,630,0,28.644226,0.6538941426167332,0.6815396837191885,ptsl2,32,0.001,29.977394104003903
z_score,640,0,28.59145,0.653157134604275,0.6810970529793501,ptsl2,32,0.001,28.753246307373047
z_score,650,0,28.538837,0.6530750006279357,0.6809355377005062,ptsl2,32,0.001,27.111892700195312
z_score,660,0,28.487455,0.6527188983497854,0.6807333527366716,ptsl2,32,0.001,29.23551177978516
z_score,670,0,28.435705,0.6527060256700074,0.6807632461889708,ptsl2,32,0.001,28.60684585571289
z_score,680,0,28.383337,0.652790420214503,0.6806670321829303,ptsl2,32,0.001,28.4023551940918
z_score,690,0,28.331854,0.652550862783513,0.6804231217354553,ptsl2,32,0.001,28.302997589111328
z_score,700,0,28.28079,0.6518222691080804,0.6798637913456953,ptsl2,32,0.001,27.867063522338867
z_score,710,0,28.229763,0.6512820561123253,0.679710250167495,ptsl2,32,0.001,29.92635154724121
z_score,720,0,28.17803,0.6511868610755281,0.679599277857822,ptsl2,32,0.001,27.118614196777344
z_score,730,0,28.126482,0.6509331750935624,0.6793289243034101,ptsl2,32,0.001,26.9324951171875
z_score,740,0,28.076012,0.6492587220254691,0.6783775993202139,ptsl2,32,0.001,28.012290954589844
z_score,750,0,28.025059,0.6487230301660263,0.6777542181725564,ptsl2,32,0.001,28.4879093170166
z_score,760,0,27.97342,0.6481825032024717,0.6774128268239723,ptsl2,32,0.001,27.92758178710937
z_score,770,0,27.921469,0.647931642930701,0.6771618374256917,ptsl2,32,0.001,26.29496192932129
z_score,780,0,27.870771,0.6478614397307413,0.6771423369931008,ptsl2,32,0.001,26.706863403320312
z_score,790,0,27.821178,0.6475446877832727,0.676846753476122,ptsl2,32,0.001,26.41880989074707
z_score,800,0,27.77212,0.6472472559214327,0.6763536188220621,ptsl2,32,0.001,27.340097427368164
z_score,810,0,27.722641,0.6470640243136665,0.676154296355387,ptsl2,32,0.001,27.03729057312012
z_score,820,0,27.67308,0.6469774319945746,0.6759902441490222,ptsl2,32,0.001,26.19890785217285
z_score,830,0,27.623983,0.64647778363851,0.6756968527768101,ptsl2,32,0.001,27.19325256347656
z_score,840,0,27.574816,0.6455582975410044,0.6748615542826236,ptsl2,32,0.001,27.61945533752441
z_score,850,0,27.526073,0.6445353276567957,0.6745369416468943,ptsl2,32,0.001,28.85266494750977
z_score,860,0,27.47754,0.6443443724411625,0.6745866457142271,ptsl2,32,0.001,30.113340377807617
z_score,870,0,27.42825,0.6441357094416397,0.6743189747912901,ptsl2,32,0.001,28.281044006347656
z_score,880,0,27.379591,0.6435000502348479,0.6737328711336327,ptsl2,32,0.001,27.07672882080078
z_score,890,0,27.331364,0.6435013688996056,0.673232465907719,ptsl2,32,0.001,26.86264038085937
z_score,900,0,27.283974,0.6437702509230654,0.6734810499702594,ptsl2,32,0.001,24.75927734375
z_score,910,0,27.236887,0.6438562153065582,0.6736688069064598,ptsl2,32,0.001,25.89533233642578
z_score,920,0,27.18879,0.6434915103107026,0.6733834149927282,ptsl2,32,0.001,27.725786209106445
z_score,930,0,27.14154,0.6431304473413207,0.6732638055018114,ptsl2,32,0.001,26.33896827697754
z_score,940,0,27.095442,0.6425533117323489,0.6728433220866107,ptsl2,32,0.001,26.864500045776367
z_score,950,0,27.04963,0.6420350865614732,0.6724676135333881,ptsl2,32,0.001,27.24721908569336
z_score,960,0,27.004152,0.6413501243312486,0.672199896371536,ptsl2,32,0.001,27.935222625732425
z_score,970,0,26.958767,0.6413556501645192,0.6720351056679095,ptsl2,32,0.001,24.580062866210938
z_score,980,0,26.914202,0.6414529801823525,0.6722045552305076,ptsl2,32,0.001,26.310365676879883
z_score,990,0,26.869217,0.6417944302394074,0.6725054801447466,ptsl2,32,0.001,25.77497100830078
z_score,1000,0,26.824474,0.64178741868234,0.6725991734255377,ptsl2,32,0.001,29.30646324157715
z_score,1010,0,26.779495,0.6415793622933993,0.6725667044726509,ptsl2,32,0.001,28.59536361694336
z_score,1020,0,26.735018,0.6417839123179602,0.6727536378854178,ptsl2,32,0.001,28.902727127075195
z_score,1030,0,26.690985,0.6416672946022657,0.672686780372289,ptsl2,32,0.001,26.1162166595459
z_score,1040,0,26.648317,0.6416979378594933,0.6725513959068966,ptsl2,32,0.001,26.90903663635254
z_score,1050,0,26.605988,0.6419902418807928,0.6727904541134644,ptsl2,32,0.001,27.62388038635254
z_score,1060,0,26.56375,0.6414900283826891,0.6724849557615924,ptsl2,32,0.001,26.274089813232425
z_score,1070,0,26.521746,0.6413748649938463,0.6724977342560767,ptsl2,32,0.001,26.51146125793457
z_score,1080,0,26.480408,0.6415535754653005,0.6727784894870321,ptsl2,32,0.001,26.29989624023437
z_score,1090,0,26.438848,0.6419410745233969,0.6727813164698999,ptsl2,32,0.001,27.155126571655277
z_score,1100,0,26.397343,0.6418049380855501,0.6727710289542025,ptsl2,32,0.001,24.680082321166992
z_score,1110,0,26.356583,0.6417598523095472,0.6727296038783293,ptsl2,32,0.001,26.788257598876957
z_score,1120,0,26.315857,0.6417045311832819,0.6726400329419319,ptsl2,32,0.001,26.05158424377441
z_score,1130,0,26.275705,0.6418228443257047,0.67271396650638,ptsl2,32,0.001,26.083370208740234
z_score,1140,0,26.235811,0.6420873835179464,0.6728023381932675,ptsl2,32,0.001,25.62583923339844
z_score,1150,0,26.196383,0.6424637681159421,0.6729797345248473,ptsl2,32,0.001,24.25567054748535
z_score,1160,0,26.157259,0.6424590585989501,0.6729641195129141,ptsl2,32,0.001,25.90970039367676
z_score,1170,0,26.118883,0.6422323110541783,0.672759372494605,ptsl2,32,0.001,25.456764221191406
z_score,1180,0,26.080374,0.6416244693944189,0.6722240624221194,ptsl2,32,0.001,26.3328800201416
z_score,1190,0,26.042469,0.6416446361999323,0.671841377369816,ptsl2,32,0.001,26.54694366455078
z_score,1200,0,26.003988,0.6414655388943311,0.6717953934337602,ptsl2,32,0.001,25.903377532958984
z_score,1210,0,25.966167,0.6415279556928641,0.6718159172465183,ptsl2,32,0.001,26.812576293945312
z_score,1220,0,25.928759,0.6412682201992476,0.6717044526928295,ptsl2,32,0.001,27.636661529541016
z_score,1230,0,25.890827,0.6411919473538794,0.6717815843876385,ptsl2,32,0.001,25.843584060668945
z_score,1240,0,25.853882,0.6413718509029714,0.6720448588340567,ptsl2,32,0.001,27.89103507995605
z_score,1250,0,25.81748,0.6417479215331676,0.672405766196518,ptsl2,32,0.001,25.55651092529297
z_score,1260,0,25.781977,0.6419500540024616,0.6724879134607482,ptsl2,32,0.001,26.187299728393555
z_score,1270,0,25.746002,0.6420215758671792,0.6726113896329897,ptsl2,32,0.001,26.47852325439453
z_score,1280,0,25.710125,0.642402481601487,0.6728795465531767,ptsl2,32,0.001,24.63722038269043
z_score,1290,0,25.67474,0.6423094843392861,0.6729653994446616,ptsl2,32,0.001,28.492616653442383
z_score,1300,0,25.639399,0.642186073678605,0.6727665938654144,ptsl2,32,0.001,24.60262489318848
z_score,1310,0,25.605322,0.6421303971064728,0.6728105982578374,ptsl2,32,0.001,25.805479049682617
z_score,1320,0,25.571587,0.6421384974756988,0.6728940994648793,ptsl2,32,0.001,25.852310180664062
z_score,1330,0,25.537933,0.6421379951272198,0.672923395968506,ptsl2,32,0.001,23.93106842041016
z_score,1340,0,25.50507,0.6422270991887072,0.6729629267295575,ptsl2,32,0.001,25.696861267089844
z_score,1350,0,25.472363,0.6422581192072941,0.6729852017683724,ptsl2,32,0.001,26.00377655029297
z_score,1360,0,25.440254,0.6417305905106373,0.6726053332870087,ptsl2,32,0.001,25.061996459960938
z_score,1370,0,25.408417,0.6414892120664106,0.6723984345142389,ptsl2,32,0.001,26.17697525024414
z_score,1380,0,25.376728,0.6411920101474393,0.6721318393783409,ptsl2,32,0.001,25.534616470336918
z_score,1390,0,25.345417,0.640862783512923,0.6720881109168769,ptsl2,32,0.001,25.22967529296875
z_score,1400,0,25.313978,0.6408970060030644,0.6720428147175328,ptsl2,32,0.001,25.75418281555176
z_score,1410,0,25.28235,0.6412018687363424,0.6721728808576408,ptsl2,32,0.001,26.631765365600582
z_score,1420,0,25.25066,0.6412427473438325,0.6723066125265027,ptsl2,32,0.001,24.923030853271484
z_score,1430,0,25.21932,0.6413251324944115,0.6723769985800311,ptsl2,32,0.001,24.41678810119629
z_score,1440,0,25.188425,0.6411302313492174,0.6723836048367448,ptsl2,32,0.001,26.247459411621094
z_score,1450,0,25.15881,0.6410885891542965,0.6723744231352426,ptsl2,32,0.001,24.60269927978516
z_score,1460,0,25.13008,0.6409973501117726,0.6722794081466763,ptsl2,32,0.001,25.52890014648437
z_score,1470,0,25.10086,0.6410945545424862,0.6723706829310752,ptsl2,32,0.001,26.144451141357425
z_score,1480,0,25.071836,0.6410647276015373,0.6722913698597452,ptsl2,32,0.001,24.845436096191406
z_score,1490,0,25.04265,0.6410651043628967,0.67227775613406,ptsl2,32,0.001,24.593280792236328
z_score,1500,0,25.013954,0.6410914148644915,0.6723003433449681,ptsl2,32,0.001,24.743749618530277
z_score,1510,0,24.985722,0.6410157486248211,0.6723523477201465,ptsl2,32,0.001,23.653600692749023
z_score,1520,0,24.958761,0.6409431592695854,0.6723072089180808,ptsl2,32,0.001,25.467697143554688
z_score,1530,0,24.931923,0.6409255770728155,0.6723564734894893,ptsl2,32,0.001,27.1126651763916
z_score,1540,0,24.90519,0.6410100344108709,0.6724310754276284,ptsl2,32,0.001,24.621788024902344
z_score,1550,0,24.878056,0.6412159344937585,0.6725676518928226,ptsl2,32,0.001,23.0402946472168
z_score,1560,0,24.85166,0.6416258508527366,0.672824657517898,ptsl2,32,0.001,23.951078414916992
z_score,1570,0,24.825756,0.6417133850752267,0.6727773659413392,ptsl2,32,0.001,25.80630111694336
z_score,1580,0,24.79991,0.6414192600406904,0.6726983734568703,ptsl2,32,0.001,23.94639587402344
z_score,1590,0,24.774511,0.6410085273654335,0.6724077509467643,ptsl2,32,0.001,23.166973114013672
z_score,1600,0,24.74971,0.6410927963228091,0.6724364265301892,ptsl2,32,0.001,26.22347068786621
z_score,1610,0,24.724974,0.6407640092432122,0.6722535992804328,ptsl2,32,0.001,24.73088836669922
z_score,1620,0,24.70033,0.6406890965262604,0.6721720914593108,ptsl2,32,0.001,24.70142364501953
z_score,1630,0,24.675398,0.6408286238163414,0.6721678535013619,ptsl2,32,0.001,24.425796508789062
z_score,1640,0,24.650717,0.6409812222292535,0.6722065720954019,ptsl2,32,0.001,23.15843772888184
z_score,1650,1,24.626572,0.6409893753296663,0.6721933239950951,ptsl2,32,0.001,26.55531883239746
z_score,1660,1,24.602629,0.6409306633511668,0.672118551681768,ptsl2,32,0.001,23.87593650817871
z_score,1670,1,24.579342,0.6410516665410796,0.6721102480033336,ptsl2,32,0.001,24.038209915161133
z_score,1680,1,24.555874,0.6409381985783539,0.6720406517404723,ptsl2,32,0.001,24.544721603393555
z_score,1690,1,24.53328,0.6409027202170146,0.6720028774961994,ptsl2,32,0.001,24.513694763183597
z_score,1700,1,24.511003,0.6404933062065156,0.6716906256212996,ptsl2,32,0.001,25.76954841613769
z_score,1710,1,24.488619,0.64037977545023,0.6715286742886575,ptsl2,32,0.001,24.948810577392575
z_score,1720,1,24.466654,0.6403311732348731,0.6716591830872316,ptsl2,32,0.001,24.241735458374023
z_score,1730,1,24.444736,0.6402203426016628,0.6717631214972799,ptsl2,32,0.001,23.79736328125
z_score,1740,1,24.422855,0.6403258985758421,0.6716318092485911,ptsl2,32,0.001,21.642322540283203
z_score,1750,1,24.401388,0.6400556978876247,0.6715208445903053,ptsl2,32,0.001,23.93585968017578
z_score,1760,1,24.38023,0.6399110843191923,0.6713234438092084,ptsl2,32,0.001,24.54378700256348
z_score,1770,1,24.359568,0.6401398412578807,0.6714952390101712,ptsl2,32,0.001,23.396482467651367
z_score,1780,1,24.339539,0.640002951297315,0.6714770721647076,ptsl2,32,0.001,24.49889373779297
z_score,1790,1,24.319157,0.6397012910355914,0.6711120592011637,ptsl2,32,0.001,23.426897048950195
z_score,1800,1,24.298813,0.6395387185090298,0.6710325230830898,ptsl2,32,0.001,23.121055603027344
z_score,1810,1,24.278656,0.6395059402707659,0.6710454702413815,ptsl2,32,0.001,23.316551208496094
z_score,1820,1,24.258873,0.6393985004897899,0.6710195926471636,ptsl2,32,0.001,24.75084114074707
z_score,1830,1,24.239052,0.6392847813528245,0.6707920723498366,ptsl2,32,0.001,24.75001335144043
z_score,1840,1,24.219868,0.6387870168035568,0.6703783519835081,ptsl2,32,0.001,23.75188446044922
z_score,1850,1,24.200787,0.638612199532816,0.6701457839177742,ptsl2,32,0.001,24.69417381286621
z_score,1860,1,24.182123,0.6384253258985758,0.6700724536569436,ptsl2,32,0.001,23.17312812805176
z_score,1870,1,24.163832,0.6385542410770352,0.670061376577803,ptsl2,32,0.001,23.99991607666016
z_score,1880,1,24.145681,0.6387648506769147,0.6701169943548596,ptsl2,32,0.001,26.621124267578125
z_score,1890,1,24.127745,0.6388598573330321,0.6700795399040325,ptsl2,32,0.001,24.8277530670166
z_score,1900,1,24.109951,0.6389443774646473,0.6700287310731466,ptsl2,32,0.001,25.03430557250977
z_score,1910,1,24.091625,0.6390238113179112,0.6700808877314396,ptsl2,32,0.001,25.246959686279297
z_score,1920,1,24.073599,0.6391309371310879,0.6701520720205458,ptsl2,32,0.001,23.57419204711914
z_score,1930,1,24.056105,0.6391163690251929,0.6700516573754902,ptsl2,32,0.001,22.122779846191406
z_score,1940,1,24.039467,0.6390406399919625,0.6700320064450487,ptsl2,32,0.001,23.50373077392578
z_score,1950,1,24.02262,0.639160701278477,0.6703210126319388,ptsl2,32,0.001,23.721904754638672
z_score,1960,1,24.00613,0.6394481701956649,0.6704591374946439,ptsl2,32,0.001,25.77370834350586
z_score,1970,1,23.989576,0.639442769949514,0.6705068101768532,ptsl2,32,0.001,24.099916458129883
z_score,1980,1,23.973017,0.6394199758872731,0.6704295270722956,ptsl2,32,0.001,24.45878219604492
z_score,1990,1,23.95685,0.6391271067239344,0.670077651662788,ptsl2,32,0.001,25.20020866394043
z_score,2000,1,23.941385,0.6389157436013363,0.6698322894105613,ptsl2,32,0.001,23.35556030273437
z_score,2010,1,23.92589,0.6388138924471907,0.6696990137482073,ptsl2,32,0.001,25.63953018188477
z_score,2020,1,23.910494,0.6391013613643786,0.669784018600144,ptsl2,32,0.001,24.50995635986328
z_score,2030,1,23.895214,0.6391878908899103,0.6698476666661326,ptsl2,32,0.001,24.62141990661621
z_score,2040,1,23.880213,0.6391765252555698,0.6697682284352193,ptsl2,32,0.001,21.49443244934082
z_score,2050,1,23.865444,0.6386473011327959,0.6694016776215357,ptsl2,32,0.001,21.01987838745117
z_score,2060,1,23.850569,0.6380790822093286,0.6692076813807462,ptsl2,32,0.001,22.118310928344727
z_score,2070,1,23.836035,0.6381134302865898,0.6690929920065554,ptsl2,32,0.001,24.898418426513672
z_score,2080,1,23.821283,0.6377956420923387,0.6689997509817134,ptsl2,32,0.001,25.785245895385746
z_score,2090,1,23.806631,0.637555446713385,0.6687716461841273,ptsl2,32,0.001,24.744813919067383
z_score,2100,1,23.792372,0.6373107402104842,0.668527655403196,ptsl2,32,0.001,23.80463409423828
z_score,2110,1,23.77825,0.6372609449174893,0.668414055354634,ptsl2,32,0.001,22.014835357666016
z_score,2120,1,23.764492,0.6368691131037602,0.6682651092781994,ptsl2,32,0.001,27.53311538696289
z_score,2130,1,23.750824,0.636743023635496,0.6681860730015257,ptsl2,32,0.001,23.26226234436035
z_score,2140,1,23.737217,0.6366183156255495,0.6679507574819252,ptsl2,32,0.001,24.6229248046875
z_score,2150,1,23.72393,0.636470248411323,0.6678719915069152,ptsl2,32,0.001,24.38453865051269
z_score,2160,1,23.710588,0.6360331424409114,0.6676874007840188,ptsl2,32,0.001,24.226219177246094
z_score,2170,1,23.697655,0.6358659231909175,0.6675688811546594,ptsl2,32,0.001,23.870603561401367
z_score,2180,1,23.684921,0.6357495039308769,0.6674551614352093,ptsl2,32,0.001,22.65660095214844
z_score,2190,1,23.67207,0.6355486901263407,0.6672115352568193,ptsl2,32,0.001,25.865522384643555
z_score,2200,1,23.65941,0.6354734006480296,0.6669840561916588,ptsl2,32,0.001,23.85264587402344
z_score,2210,1,23.646877,0.6354651746916837,0.6669805718722072,ptsl2,32,0.001,25.44657516479492
z_score,2220,1,23.634653,0.6354912968125989,0.6669712099261544,ptsl2,32,0.001,22.85433959960937
z_score,2230,1,23.62244,0.6351966066360235,0.6668078311682875,ptsl2,32,0.001,27.681604385375977
z_score,2240,1,23.610472,0.6348069725968905,0.6665592611470721,ptsl2,32,0.001,24.115991592407227
z_score,2250,1,23.598658,0.6346153266520986,0.6663702761982846,ptsl2,32,0.001,22.74529266357422
z_score,2260,1,23.586891,0.6346512445683571,0.6662628181980622,ptsl2,32,0.001,24.479717254638672
z_score,2270,1,23.575342,0.6342680154723332,0.6661140998269971,ptsl2,32,0.001,21.68412399291992
z_score,2280,1,23.564209,0.6340648155125211,0.6658855468815171,ptsl2,32,0.001,24.632247924804688
z_score,2290,1,23.553144,0.6344555170421723,0.6660610760375962,ptsl2,32,0.001,22.851036071777344
z_score,2300,1,23.541943,0.6345154848918696,0.6661804576023003,ptsl2,32,0.001,23.690298080444336
z_score,2310,1,23.530813,0.6345416070127848,0.6663301887193004,ptsl2,32,0.001,23.85926818847656
z_score,2320,1,23.519878,0.6346423278828524,0.666345593821549,ptsl2,32,0.001,23.471620559692383
z_score,2330,1,23.509491,0.6344803204983298,0.6661614952240534,ptsl2,32,0.001,23.831098556518555
z_score,2340,1,23.49902,0.6346104915479869,0.6661720321901344,ptsl2,32,0.001,26.018356323242188
z_score,2350,1,23.488316,0.6349616331349057,0.6662659856758328,ptsl2,32,0.001,24.972421646118164
z_score,2360,1,23.477816,0.6350266872629544,0.6665082075686426,ptsl2,32,0.001,24.067398071289062
z_score,2370,1,23.467451,0.6352924924019794,0.6666336888716319,ptsl2,32,0.001,22.471546173095703
z_score,2380,1,23.457247,0.6355708562529828,0.6668205861555918,ptsl2,32,0.001,21.543535232543945
z_score,2390,1,23.447441,0.6357481852661192,0.6669870116576686,ptsl2,32,0.001,22.57479476928711
z_score,2400,1,23.437542,0.6360100972044307,0.667018170257442,ptsl2,32,0.001,23.827465057373047
z_score,2410,1,23.427555,0.6357771330972296,0.667089814260504,ptsl2,32,0.001,23.28094291687012
z_score,2420,1,23.418034,0.6359010875844574,0.6671210611182508,ptsl2,32,0.001,23.01128387451172
z_score,2430,1,23.408348,0.6357053600582725,0.6668290750414221,ptsl2,32,0.001,23.624664306640625
z_score,2440,1,23.398846,0.6356642302765428,0.6667476047969558,ptsl2,32,0.001,23.64319229125977
z_score,2450,1,23.389423,0.6357375103609374,0.6667984014281544,ptsl2,32,0.001,21.970224380493164
z_score,2460,1,23.379757,0.6354823173335342,0.6665790095306539,ptsl2,32,0.001,23.867965698242188
z_score,2470,1,23.370295,0.6354462110365962,0.6665331459040392,ptsl2,32,0.001,23.54165267944336
z_score,2480,1,23.361221,0.6355103232612463,0.6665027334619796,ptsl2,32,0.001,23.67946052551269
z_score,2490,1,23.352297,0.6351262778489439,0.6662753284978508,ptsl2,32,0.001,22.534433364868164
z_score,2500,1,23.34334,0.6349986185416824,0.6661208660661084,ptsl2,32,0.001,23.28062629699707
z_score,2510,1,23.334553,0.6349547886368775,0.6660745832698157,ptsl2,32,0.001,23.8496150970459
z_score,2520,1,23.32576,0.6348222942255043,0.6659326592509098,ptsl2,32,0.001,24.11118698120117
z_score,2530,1,23.317186,0.6349311782583579,0.6658839379997413,ptsl2,32,0.001,22.514678955078125
z_score,2540,1,23.308802,0.6347675382412781,0.6658711010827141,ptsl2,32,0.001,22.88153839111328
z_score,2550,1,23.300346,0.6351014115992265,0.6659432737209158,ptsl2,32,0.001,25.069067001342773
z_score,2560,1,23.291946,0.6352267475447719,0.6661098064954787,ptsl2,32,0.001,24.615190505981445
z_score,2570,1,23.283539,0.6352804988320399,0.666225233888978,ptsl2,32,0.001,22.475643157958984
z_score,2580,1,23.275398,0.6353645794087359,0.666254712574484,ptsl2,32,0.001,23.892963409423828
z_score,2590,1,23.267368,0.6354624745686084,0.6661362162472593,ptsl2,32,0.001,24.491003036499023
z_score,2600,1,23.259336,0.635425865923191,0.6660537693107308,ptsl2,32,0.001,22.369102478027344
z_score,2610,1,23.251251,0.6352523673172081,0.665954812184762,ptsl2,32,0.001,23.49786949157715
z_score,2620,1,23.243423,0.6352908597694222,0.6659716949749709,ptsl2,32,0.001,22.58225440979004
z_score,2630,1,23.235754,0.6354540602315826,0.6659531096746717,ptsl2,32,0.001,22.37202835083008
z_score,2640,1,23.227957,0.635468502750358,0.6659501367797276,ptsl2,32,0.001,23.33640480041504
z_score,2650,1,23.220486,0.6355098837063272,0.666098094946967,ptsl2,32,0.001,22.156044006347656
z_score,2660,1,23.21318,0.6356049531560043,0.666239759191237,ptsl2,32,0.001,23.06805229187012
z_score,2670,1,23.205845,0.6357683419988447,0.6664004814149151,ptsl2,32,0.001,21.686798095703125
z_score,2680,1,23.198645,0.6359623113053525,0.6665767424942048,ptsl2,32,0.001,22.861968994140625
z_score,2690,1,23.191366,0.6359829703865573,0.6666609648432067,ptsl2,32,0.001,22.64150619506836
