form	categorical_judgment
a P H T n T J m T a a M D Z K a ě w Z ó	ungrammatical
a U a h ǔ s ǔ C a a s u m è P O i B c H	ungrammatical
a V à a E I x a è Z p L W N I a à w h á	ungrammatical
a a U U a z b x E B R M l a W é á u a O D	ungrammatical
a a l s a o Z w Z C L H a j p k Z I F J	ungrammatical
a i B V z s S T a a a Y u F n w j M O u	ungrammatical
a n J M W a a P x S a B á C N r R à Q C	ungrammatical
a s a G H j ó ó t t a q a c l ǔ ù R J I	ungrammatical
a x p a D Z A a d ú M S O G s j é Y s a	ungrammatical
h ǎ a h H a R w H a a n Z ǎ m ě ó h ù	ungrammatical
i d K q ò a X u z ǔ r a a l a R P q Z x a	ungrammatical
k ù ú y s I a l E z ǒ l a à a Z W à ó a	ungrammatical
l a a a e g B r a j A I a ǔ A á I F ò v	ungrammatical
n é a y a O a q m m ǒ a O r e T S G G i	ungrammatical
o a a K E w a w ě w a b t m U X a n Z M	ungrammatical
q S a a i s q R B ǒ a t T Q a E l i G R	ungrammatical
r u o ǔ g G V a u V b i h A a a U a i a m	ungrammatical
t J S u u W a P d x Y a a á V a O j a p	ungrammatical
u y a v W t ǒ a r o Z a ò a à W O L V e a	ungrammatical
w a á a A Y ǒ a S ù a q Y ó ǔ V I m A Q	ungrammatical
y F a ǎ a O E ě Y L z y R a c O K a a E j	ungrammatical
ù ù ǎ a X Y a o y L I ǔ G y T a v a ǎ a J	grammatical
ǔ a k j X B C g s a j s U a a B r ù Z i a	grammatical
à G z a è ǔ a ú K K L V ě ǒ V a D H a a ě	grammatical
ǎ i R è v B é ú a T C w h a à S a a a h s	grammatical
è N a ó ò o n a a U ǎ a ù p N Z K S a P B	grammatical
ě a W a Y è k ò t o q a a o a b R C d l X	grammatical
ó w v a H h è a a j n j x J k a a Y j l A	grammatical
ǒ a G Q n E a p ó l a a W N o a T ú e C B	grammatical
A ú a E u L I ò A k a A a h à V o a a E o	grammatical
C à a ù L w a l K D a H ò a a S P a h w h	grammatical
D g A ě a H ǒ a q T x a a P h s a v E y Q	grammatical
F é a ǎ Y J V a a m a F P Z E g w a d ǒ z	grammatical
G a Z G g k a ǔ M a a H ù E á ǒ K a i Y D	grammatical
I Q Q J a é F Z V a ò a Z a a ó ò j F A b	grammatical
K B P G Q a Z a a q j F N g S R r a a g D	grammatical
L a N a l C t U X H E á l a ǔ q Q Z a ǔ a	grammatical
N K é ě q a o P Y á a L V a F é a z ò a p	grammatical
P ǔ é p a à H E a u C V x a t o a Y a N h	grammatical
Q S L w a j B w a Z á u é a a C a M á p ǒ	grammatical
R r à ù a è a X O k ǒ a X a r ǎ T S a A M	grammatical
T a I é è q a K a a L h s B k ě j a P B ù	grammatical
V H Y M a K X a a J a a k ù D x ǒ ǔ C ǎ Z	grammatical
W p z a a A ú N ǒ t a a ò o a ǔ X n b O E	grammatical
Y Y ú U u a é o s u v a Y K a ò l a a n a	grammatical
Z t n a a J é a W é k a a C f ù B W R S ù	grammatical
a é a N a ò ǒ l A è y T a ǔ a ě ú z ǒ z Z	grammatical
a A L R a a U Y n á X Z l N ú a o J Z U a	grammatical
a G a p V ǒ t g u L a a a R e b r S T ǎ T	grammatical
a M u V J D A m O m ù a a ù a a p Z q q M	grammatical
a S ǔ a A g J à a a k a L m l ù D à p Z J	grammatical
a Y a E i H u a g ò h P a z N O p R a h i	grammatical
a a C u w I H L a s l S M ǔ ǒ A r G a K a	grammatical
a a a ǒ C X R S à s a à a h ǒ O é M V J L	grammatical
a g W ò ǔ ù a z h ǎ a z u a G è a L S x d	grammatical
a l z H a L à H B a Q O è R a l a G S ǒ n	grammatical
a r Y S Y S é M é a H ò a a a h p b v p c	grammatical
a x B ǎ J a V a J M M N a a j A l v Z U q	grammatical
g j R X a K o F q B a w r v a T a z h a q	grammatical
i E r i a a a D i p w ú ó ó A ǒ w P a a P	grammatical
j k ó s ě V l o a D v w Y a a à Y a ǒ a m	grammatical
l a ǎ é z é q a N a o J a Z j k n a j à n	grammatical
m p R z a Y a u x O J O Y a a E h I a G è	grammatical
o H a a à R w A A a l l F a l n a è ó ǎ m	grammatical
p a a N C W a á m Z F a m ú ú ó W a ǔ L V	grammatical
q r v a a g R M a Y ù a a ú g x P c R A M	grammatical
s Y B ò p E i ú g a h K è a a ó a a X ǔ c	grammatical
t r x a s v g a k I a r t S p a m x a b t	grammatical
v U D V a H a X a é w J v o é p ǎ G a a f	grammatical
w q i U u A a y G ú u r X h A u a a a à a	grammatical
y a ǔ R a ǒ G a a x W a H à H E Q z ǎ W e	grammatical
ù ù ǎ a X Y a o y L I ǔ G y T a v f a ǎ a J	ungrammatical
ǔ a k j X B C g s a j s U a a B r ù Z b i a	ungrammatical
à G e z a è ǔ a ú K K L V ě ǒ V a D H a a ě	ungrammatical
ǎ i R è v B é ú a T C w h E à S a a a h s	ungrammatical
è N a ó ò o n V a U ǎ a ù p N Z K S a P B	ungrammatical
ě a W a Y è k ò t o q a a o t b R C d l X	ungrammatical
f ó w v a H h è a a j n j x J k a a Y j l A	ungrammatical
ǒ t G Q n E a p ó l a a W N o a T ú e C B	ungrammatical
A ú a E u L I ò A k a d a h à V o a a E o	ungrammatical
C à a ù L w a l K D a b H ò a a S P a h w h	ungrammatical
D g A ě a H ǒ a q T x I a P h s a v E y Q	ungrammatical
F é ò ǎ Y J V a a m a F P Z E g w a d ǒ z	ungrammatical
G a Z G g k a ǔ M a a H ù E á ǒ K P i Y D	ungrammatical
I Q Q J a é F Z V a ò a Z i a ó ò j F A b	ungrammatical
K B P G Q a Z a a q j F N g S R r I a g D	ungrammatical
L a N a l C t U X H E á l a ǔ e Q Z a ǔ a	ungrammatical
N K é ě q a o P Y á a L V b F é a z ò a p	ungrammatical
P ǔ é p a à H E a u C V x a t o i Y a N h	ungrammatical
Q S L w a j B w i Z á u é a a C a M á p ǒ	ungrammatical
R f r à ù a è a X O k ǒ a X a r ǎ T S a A M	ungrammatical
T a I é è q q K a a L h s B k ě j a P B ù	ungrammatical
V H Y M a K X a a J a O k ù D x ǒ ǔ C ǎ Z	ungrammatical
c p z a a A ú N ǒ t a a ò o a ǔ X n b O E	ungrammatical
Y Y ú f u a é o s u v a Y K a ò l a a n a	ungrammatical
Z t n a a J é e a W é k a a C f ù B W R S ù	ungrammatical
a é g N a ò ǒ l A è y T a ǔ a ě ú z ǒ z Z	ungrammatical
a A L R a a U Y n á X Z l N ú a o J Z U á	ungrammatical
a G a p V ǒ t g u L a H a R e b r S T ǎ T	ungrammatical
a M u V J D A m O m ù a f ù a a p Z q q M	ungrammatical
a S ǔ F A g J à a a k a L m l ù D à p Z J	ungrammatical
a Y a E i H u a g ò h P a z N O p R h i	ungrammatical
X a C u w I H L a s l S M ǔ ǒ A r G a K a	ungrammatical
f a a a ǒ C X R S à s a à a h ǒ O é M V J L	ungrammatical
a g W ò ǔ ù a z h ǎ E z u a G è a L S x d	ungrammatical
a l z H a L à H B I Q O è R a l a G S ǒ n	ungrammatical
a r Y S Y S é M é d a H ò a a a h p b v p c	ungrammatical
a x B ǎ J a V a J M M N a M j A l v Z U q	ungrammatical
g j R X a K o F q B B w r v a T a z h a q	ungrammatical
i E r i u a a D i p w ú ó ó A ǒ w P a a P	ungrammatical
j k ó s ě V l o a D v w Y a ǒ à Y a ǒ a m	ungrammatical
l a ǎ é z é q a N a d J a Z j k n a j à n	ungrammatical
m p R z a Y a u x O J c Y a a E h I a G è	ungrammatical
o H S a à R w A A a l l F a l n a è ó ǎ m	ungrammatical
p a a N C W a á m Z F a m ú ú ó W N ǔ L V	ungrammatical
q r v N a g R M a Y ù a a ú g x P c R A M	ungrammatical
b s Y B ò p E i ú g a h K è a a ó a a X ǔ c	ungrammatical
t r x a s v g a k I a r t S p a m x B b t	ungrammatical
v U D V a H A X a é w J v o é p ǎ G a a f	ungrammatical
w q i U u A a y G ú u r X h A u a a a à h	ungrammatical
y a ǔ R a ǒ G a a x W k H à H E Q z ǎ W e	ungrammatical
ù ù R a X a O B è a à ó a a m r o h k d L Z	grammatical
ǔ Z W Y é z Q a a é C a n J w j C U a a J B	grammatical
à U S N E s Q p A a m a a ǎ a à h y F ě ò a	grammatical
ǎ h l a X a A s T Q W ǎ p a z p Y r a i a E	grammatical
è a ó F L W L v é Y v a M a I ǒ x K a a A C	grammatical
ó á r X C E i a r a m G a a x K ǒ ò a C M Q	grammatical
ò a a T l ǔ a L N Y k D s ò a L n m Y r B a	grammatical
ú ě M a ó K á E a t a a V C a ě é ǎ I D ù g	grammatical
A a S a K h a R h v R ǒ j p ǒ a z ù R X a ǒ	grammatical
B o è a ě ò a Z a Z g j T a ú C a à P X á V	grammatical
D J ó i ǎ a ǎ a a S a h ǎ I O Y l l a e G ǎ	grammatical
E h Q a N ù a O a C è X V v a k I k ǎ u a b	grammatical
G O V p a ǎ a ǎ a a à x n l L D C a L ù R P	grammatical
H k n a H ù E a a y I ú l r W J v a a I ě o	grammatical
J C a a i ó i O s m a y a J D Y a á A c y ǔ	grammatical
K Z a u ě l N g ú g Q a ò a ò Z à m a L t a	grammatical
L r U y a r T Y G a o A L N ě J g a J a E a	grammatical
N Z à a A ò C r ò X S l a á L A y a a a y T	grammatical
P é i ǔ C a Z ě E a H v Z ò S a u t U a a s	grammatical
Q a w a ǒ é P ó a l u ù ǎ a é j a x k s h C	grammatical
S Z a à a y a a W W S ó G k q à v a N á A é	grammatical
U J O S a X m a s j D a L k a y i G H a y k	grammatical
V a a u z ó a L S a V U a b ú Y G e X g k Q	grammatical
X K g ě T a à g a W T W ò g a R E a a c d n	grammatical
Y v a a ě E á a G F X p a ó ù T z k á ǎ a o	grammatical
a à N k i R à n s a H a T a v a J I P ú C R	grammatical
a ò ǎ a y V o U F a X ě w ǎ Z a j r a ǎ S w	grammatical
a C g a p D z w p Y x a ǔ u w R M x X j a a	grammatical
a I g H a J a R M L n a t t R ě a k ú ò d à	grammatical
a O Z a ǔ t ǔ C l Y O à ó a a é u a I ǔ B n	grammatical
a T l u s F ǔ y J a J a a I o a ǔ r G é G K	grammatical
a Z a a A a ù z A a J C v v Q A p P Z ò L v	grammatical
a a I l a V C W P E T L U a ó J ǔ U a g H ó	grammatical
a a a x i L m E x K p à a t à a B é X g C ú	grammatical
a h Y w ù E R a a g A a C a è n M s ǒ j J M	grammatical
a n y Z n a a a B T M à W Y V ó a G s O s ó	grammatical
a u S ǒ j ò n w o s K ǔ a a à a u K j à a d	grammatical
g L D W a h ě t k ù ǒ ǎ v p H I a a r C a a	grammatical
h w O ù a u R B a B k a r a M F a V e p ò f	grammatical
j a I a U ě a a q k C F R a l J H á r ò G h	grammatical
l é W u v ǔ E a ù O t a a r I O q a ù R a Y	grammatical
m a ò a E ù ǎ è W H ǎ a a X ú D è u à a x U	grammatical
o L k X o ǔ H L a a a ě á I O ǔ a ò ě F a K	grammatical
p a E i a q j a W a K ǔ a K T R T N ú ǔ w ú	grammatical
r é ù S ǎ g a g a ǒ F i á a é ó a v ǎ a w J	grammatical
s a u N Y j M T A i a x a ú ó a n Q a H ě ó	grammatical
u ě v v ǒ J G a w a i U I a W z L P a Z a R	grammatical
v a i h ě D ǎ a s R á z l C a P r k a r C a	grammatical
x E a j a C H é a n ǒ s a h a ú A A v ù v z	grammatical
y i N j Y a q p a o p N r ó a k a a K m ě M	grammatical
ù ù R a X a O B è a à ó a ě m r o h k d L Z	ungrammatical
ǔ Z W Y é z Q a a é C a n J w j C U a F J B	ungrammatical
à U S d N E s Q p A a m a a ǎ a à h y F ě ò a	ungrammatical
ǎ h l a X a A s T Q W ǎ p a z p Y r ǎ i a E	ungrammatical
è T ó F L W L v é Y v a M a I ǒ x K a a A C	ungrammatical
ó á r X C E i a r a m G o a x K ǒ ò a C M Q	ungrammatical
ò a a T l ǔ a L N Y k D s ò a L n m Y r B ò	ungrammatical
ú ě M l ó K á E a t a a V C a ě é ǎ I D ù g	ungrammatical
A a S a K h R h v R ǒ j p ǒ a z ù R X a ǒ	ungrammatical
B o è a ě ò a Z a Z g j T a ú C G à P X á V	ungrammatical
D J ó i ǎ a ǎ ó a S a h ǎ I O Y l l a e G ǎ	ungrammatical
E h Q a N ù g O a C è X V v a k I k ǎ u a b	ungrammatical
G O V p a ǎ a ǎ a a à d x n l L D C a L ù R P	ungrammatical
H k n a H ù E a a y I ú l r W J v è a I ě o	ungrammatical
J C a a i ó i O b m a y a J D Y a á A c y ǔ	ungrammatical
K Z a u ě l N g ú g Q a ò S ò Z à m a L t a	ungrammatical
L r U y a r T Y G a o A L N ě J g ò J a E a	ungrammatical
N Z à a A ò b r ò X S l a á L A y a a a y T	ungrammatical
P c i ǔ C a Z ě E a H v Z ò S a u t U a a s	ungrammatical
Q a w a ǒ é P ó a l u ù e ǎ a é j a x k s h C	ungrammatical
S Z a c à a y a a W W S ó G k q à v a N á A é	ungrammatical
U J O S a X m E s j D a L k a y i G H a y k	ungrammatical
V a a u z ó a L S U V U a b ú Y G e X g k Q	ungrammatical
X K g ě T a à g a W T W ò g a R E a U c d n	ungrammatical
Y v a ó ě E á a G F X p a ó ù T z k á ǎ a o	ungrammatical
a à N k i R à n s c H a T a v a J I P ú C R	ungrammatical
a ò ǎ a y V o U F o X ě w ǎ Z a j r a ǎ S w	ungrammatical
r C g a p D z w p Y x a ǔ u w R M x X j a a	ungrammatical
a I g H a J a R M L n a t t R ě c k ú ò d à	ungrammatical
a O Z a ǔ t ǔ C l Y O à ó U a é u a I ǔ B n	ungrammatical
a T l u s F ǔ y J X J a a I o a ǔ r G é G K	ungrammatical
a d Z a a A a ù z A a J C v v Q A p P Z ò L v	ungrammatical
a a I d a V C W P E T L U a ó J ǔ U a g H ó	ungrammatical
a a a x i L m E x K p à a t à o B é X g C ú	ungrammatical
a h Y w ù E R a a g A a C C è n M s ǒ j J M	ungrammatical
a n y Z n Z a a B T M à W Y V ó a G s O s ó	ungrammatical
a u S ǒ j ò n w o s K ǔ a j à a u K j à a d	ungrammatical
g L D W a h ě t k ù ǒ ǎ v p H I h a r C a a	ungrammatical
h w O ù a u R B a B k X r a M F a V e p ò f	ungrammatical
j a I a U ě a a q c k C F R a l J H á r ò G h	ungrammatical
l é W b v ǔ E a ù O t a a r I O q a ù R a Y	ungrammatical
m a ò a E ù ǎ è W H ǎ a a X ú D è u à P x U	ungrammatical
o L k X o ǔ H L W a a ě á I O ǔ a ò ě F a K	ungrammatical
b p a E i a q j a W a K ǔ a K T R T N ú ǔ w ú	ungrammatical
r é ù S ǎ g ě g a ǒ F i á a é ó a v ǎ a w J	ungrammatical
s a u N Y j M T A i a x a ú b ó a n Q a H ě ó	ungrammatical
u ě v v ǒ J G ò w a i U I a W z L P a Z a R	ungrammatical
f a i h ě D ǎ a s R á z l C a P r k a r C a	ungrammatical
x E a j b a C H é a n ǒ s a h a ú A A v ù v z	ungrammatical
y i N j Y a q p a o p N r ó a k w a K m ě M	ungrammatical
ù ù ě a S M C u H a o á o P a y S a S a w g j	grammatical
ǔ a a ó M a ó a a c S H v ó q ǒ E o r Y á Q b	grammatical
à C E ǔ q K v a R p ó W R g a C a è a B W a v	grammatical
ǎ X a V j Q è z B E n à a a L h è u a l a à z	grammatical
è ù a N ú a L y m B Z ě A r n n w a a g a M N	grammatical
ě T t a h j a a h a X A Q F M W p B A a X ù L	grammatical
ò ǒ N X W K ě L x T ǒ a H ú a x a a R L Q a V	grammatical
ǒ g a i R C r n a R o é P a a ó Y ǒ X a E a K	grammatical
A à m á a ǔ é E H a a ó G è a Q á E i n J L a	grammatical
B a N a a a ǎ u a T e á j B Y O c G p j j f é	grammatical
D E a V a è D a j g ó o H a J P r L q P g a V	grammatical
E a p a a F a F m a ě Z i K q V A d r m ù w F	grammatical
G ě p K z D p a è á N a ú è S X a n a a o W U	grammatical
H a a a E ó t ǎ à N ò ě K a m g ě ú ó h a N F	grammatical
J E w p z t z ǔ o h O E a R O a a M U a a d E	grammatical
K a j l r h S K a a o L n m a ù i a J Z R P O	grammatical
M ù a J a s j a N a ò a g z Z C F K T t k ǒ g	grammatical
N Y t G z w C h a M v X a H a W z T l a a ò N	grammatical
O w s A ǔ w a á a a F C V a a ú Z y m w T p L	grammatical
Q a H a i y a h m ó M ù Y Y C C a ó S T a Z A	grammatical
S ǎ a a ǒ W M Z E a S X i w a r k h r v a l e	grammatical
T a k K N ò a L D k a a D a ǒ x z ú C ù e ó r	grammatical
V à ě a Y m j E a h a i à I a h n a J w h M s	grammatical
W a P ǒ p ǎ á F K ó a Q o ó ó a m a o w O a o	grammatical
X o C ó a B J a V ò n k á G a ǒ a L a ó B M l	grammatical
Z N A a Z j O B z y U a m w n j a a o a G ǒ k	grammatical
a à a q z a p W A A T ú é a x w ǔ Z u h a g b	grammatical
a ǒ a x t ù E a B l a p p E C u Y a G ú o b á	grammatical
a E T y j ǔ ó k q a t P a ě W a a B J D i I Z	grammatical
a K a a é x z h y a j r T ǔ ó l x à J a e Z Q	grammatical
a Q V T o X i a r a R k a z S x a U z W à l é	grammatical
a V a Q a ě p z ǔ r ě E N a C ǎ à a Q q D h ǔ	grammatical
a a é y è a I g P H Z i a V a ǔ X N K M E Q P	grammatical
a a Y u u r á W N I á u ǒ I V h a k h a è ě a	grammatical
a g g á a a u è v I E L B ǔ h X a z g ò Q a Y	grammatical
a n a I u q S T a á a J n G y y z A a U b d I	grammatical
a u D U a E G X M a h a E l m v é P C P r a U	grammatical
g D r Q R r Y l M a a a a j k O i V B F Q a é	grammatical
i ǎ ǒ a Z a a ó O Z h á k l é ú ě Z T a a F q	grammatical
j S a y N ú q a a v h N ǎ H P a A J é à a u k	grammatical
k n L r S a A a W L l ú G a a U A O U a q c B	grammatical
m N ǔ ǒ a D N F k a X T ǔ a I é à n J E a P a	grammatical
n a m a B D a E B W G q a J a à á S C X f z t	grammatical
p I M P k a t ó R é a a á a F T U j H u Q é a	grammatical
q v G a K a t a a q N w L ǒ J W A x ó J I ù a	grammatical
s a ò w à Q q G a m i m G ò V g ù á a a a á K	grammatical
u à u a X a n i a j Q ò W u n V a F m a X s C	grammatical
v a E R à à g w N Q t à a a ě A a U ǔ ǔ a B B	grammatical
x à r a K k o w ǒ i è x j a a D p è G a a x x	grammatical
y a ǎ a R A n J a u I q a Z R r ǔ ú A q a J Q	grammatical
ù ù ě a S M C u H a o á o P a y S a S f a w g j	ungrammatical
ǔ L a ó M a ó a a c S H v ó q ǒ E o r Y á Q b	ungrammatical
à C E ǔ q K v a R p ó W R g a C a è f B W a v	ungrammatical
ǎ X a V j Q è z B E f à a a L h è u a l a à z	ungrammatical
è ù a N ú a L y m B Z ě A b r n n w a a g a M N	ungrammatical
ě T t a h j a a h h X A Q F M W p B A a X ù L	ungrammatical
ò ǒ N X W K e ě L x T ǒ a H ú a x a a R L Q a V	ungrammatical
ǒ g a i R C r c n a R o é P a a ó Y ǒ X a E a K	ungrammatical
A à m á a ǔ é E H a a ó G è ú Q á E i n J L a	ungrammatical
B a N a a a ǎ u ǒ T e á j B Y O c G p j j f é	ungrammatical
D E a V a d D a j g ó o H a J P r L q P g a V	ungrammatical
E a p a a F I F m a ě Z i K q V A d r m ù w F	ungrammatical
G ě p K z D p a c á N a ú è S X a n a a o W U	ungrammatical
H a l a E ó t ǎ à N ò ě K a m g ě ú ó h a N F	ungrammatical
J E w p z t z ǔ o h O E s R O a a M U a a d E	ungrammatical
K a j l r h S K a a o L n m a ù i h J Z R P O	ungrammatical
M ù a J é s j a N a ò a g z Z C F K T t k ǒ g	ungrammatical
N Y t G z w C h a M v X a H m W z T l a a ò N	ungrammatical
O w s A ǔ w a á a a F C V a ǒ ú Z y m w T p L	ungrammatical
Q a H a i y a h m ó M ù Y Y C e a ó S T a Z A	ungrammatical
S ǎ a a ǒ W M Z E a S X i w a r k h r b v a l e	ungrammatical
T a k K N ò S L D k a a D a ǒ x z ú C ù e ó r	ungrammatical
V à ě P Y m j E a h a i à I a h n a J w h M s	ungrammatical
W g P ǒ p ǎ á F K ó a Q o ó ó a m a o w O a o	ungrammatical
X o C ó a B J a V e ò n k á G a ǒ a L a ó B M l	ungrammatical
Z N A c a Z j O B z y U a m w n j a a o a G ǒ k	ungrammatical
a à a q z i p W A A T ú é a x w ǔ Z u h a g b	ungrammatical
a ǒ a x t ù E a B l f a p p E C u Y a G ú o b á	ungrammatical
a E T y j ǔ ó k q a t P a ě W q a B J D i I Z	ungrammatical
a e K a a é x z h y a j r T ǔ ó l x à J a e Z Q	ungrammatical
a Q V T o X i C r a R k a z S x a U z W à l é	ungrammatical
a V P Q a ě p z ǔ r ě E N a C ǎ à a Q q D h ǔ	ungrammatical
a k é y è a I g P H Z i a V a ǔ X N K M E Q P	ungrammatical
a a Y u u r á W N I á u ǒ I V h a k e a è ě a	ungrammatical
a g g á a a u è v I E L B ǔ h X a z g ò Q f Y	ungrammatical
a n a I u q S T a á a J n G y y b z A a U b d I	ungrammatical
a u D U q E G X M a h a E l m v é P C P r a U	ungrammatical
g D r e Q R r Y l M a a a a j k O i V B F Q a é	ungrammatical
i ǎ ǒ a Z a a ó O Z h á k l é ú ě Z T a d F q	ungrammatical
j S a y N ú q a a v h N ǎ H P a A J é à d a u k	ungrammatical
k n L r S a A a c L l ú G a a U A O U a q c B	ungrammatical
m N ǔ ǒ a D N F k a X T ǔ a I é à n J E m P a	ungrammatical
n a m a B D ó E B W G q a J a à á S C X f z t	ungrammatical
p I M P k a t ó R é a a á a F T U j b u Q é a	ungrammatical
q v G a K o t a a q N w L ǒ J W A x ó J I ù a	ungrammatical
s a ò w à Q q G F m i m G ò V g ù á a a a á K	ungrammatical
u à u a X b n i a j Q ò W u n V a F m a X s C	ungrammatical
v a E R à à g w N Q t à a ě ě A a U ǔ ǔ a B B	ungrammatical
x à r a K k o w ǒ i è x j a a D p è G a X x x	ungrammatical
y ú ǎ a R A n J a u I q a Z R r ǔ ú A q a J Q	ungrammatical
ù à ǒ O a a ú u A ǔ W H a D Y a I L Q t w l w a	grammatical
ǔ k p ǒ u h a Y n a V a Q X è p à a M w x a E à	grammatical
à X k a I V w ǔ a a A a a à A k O ě I o r r ò ú	grammatical
ǎ o Z a á h a G H V E a l a I ó V h ǒ H W I è a	grammatical
è a a F n O z w w n P K U é G x L a G a U ǔ R a	grammatical
ó ó a ú N L à a a à l á K R P Y q B C a a r b J	grammatical
ò a á E j F W P H H ú a X ò C r N r m a a x a Q	grammatical
ǒ v a t Q u a j z ò w G R I ǎ à ǒ a y a ù è P a	grammatical
A a D H L G Z p o a ǒ é N j J a R q a B ǒ a ǎ J	grammatical
C á q p L M W g E a t R C a ù a a k ǒ S a u k V	grammatical
D T o g Z a a U Q g ù á ò a C q y a a u ò d E P	grammatical
E a z ó H j a W o x a a ú á ó a G U d q ǎ ǎ à E	grammatical
