form	categorical_judgment
Y M s é ǔ ǒ j Q v y ǒ x F c D U D P N n	ungrammatical
Z o b Z G O k d á a K ú o l p á s D d q	ungrammatical
b f à z h ǒ Y C ú G c w Q p w a G ǔ ǒ s	ungrammatical
c l l L h à z X V T d ù y y e g V S l ǒ	ungrammatical
d x D u N c L G n A v n Q c ǎ L c W v B	ungrammatical
e t u Q ó t n P P è Z ǔ S f ò n a á p E	ungrammatical
g ě K b a G J m h à U O x y C q n N u z	ungrammatical
h ě D ú X b M f Y M J q q n K n n R D é	ungrammatical
i I à y ǒ A ǔ X p n q Z i M z z e M X z	ungrammatical
j Y O ǔ F ó z R b o F f p X d o o S M t	ungrammatical
k q R ǒ T Q é w t z e t è X o C Y J I é	ungrammatical
m ú y m H Y q r r F N ò A e U u ù o I j	ungrammatical
n V i v I p h K ǒ ě k S ù I q L b r l M	ungrammatical
o e Z Z w à s A ò ù a l M s a N c a Y p	ungrammatical
q é e S S Q H à c B j W ǎ C e f ǎ z t q	ungrammatical
r I R S ě x n d x ó Y r è C ò S A q w e	ungrammatical
s U Q c x R c E B p á w A K t H K h I T	ungrammatical
t l i p è V r X h M M e q G y K k i D N	ungrammatical
v ǎ R ǔ S U p G j A D R Q e Z u N b C r	ungrammatical
w H m p ò é ò I v ú s w é W u Z ú é v X	ungrammatical
x Z c i A p F á g è á r ǔ W W M K á w m	ungrammatical
y j R c G k W m á l è v c N ó m X ě s N	ungrammatical
ù ù G L a a ǔ e r ǒ r w ò y G D d é b c p	grammatical
ǔ Q Q r B q a I u ǒ h Z l Y x ò p Q Z ě p	grammatical
á m w k T ě r a S B e y ǔ w W ò ǎ X u U J	grammatical
ǎ D Z J a V w é A i Y N p ú F E K ě M M ǒ	grammatical
é X W A H ú w a f m l è d T V c F ò A M K	grammatical
è s a u e X m W y N J t v S J d ò m T L w	grammatical
ó ò j U M q ò i w y E ǎ P Y M H à a ò o ǎ	grammatical
ò a m q G g P B T K T D ǎ O è w s F V ú D	grammatical
ú á R L I ě ú R s C q V ú k a o X ǔ ú ó ú	grammatical
A F a L H V H j S S V G è á Y R R h q M P	grammatical
B a ě T I u ǒ l A Q é é Z g h w N F S D z	grammatical
C z G G B I ò ě z I ó h ú a q r x X h O d	grammatical
E R k Z Q t Q ó G K v é z z a g s ǎ a è ù	grammatical
F X Q o W q W M j I k P ǒ ú z z a m E B è	grammatical
G t ě x ú ú è Y r n a R I x u q z ě w I V	grammatical
I H á K ǔ j H D W x p é y a ǔ s X á d F ù	grammatical
J X s T y Q ù Y L ó j á B a X j ó H w S f	grammatical
K x ù t ǔ i l u a B é G p R d c R A W N B	grammatical
M á T H k o s n G a ó x y Q f ǔ ò ò S Q B	grammatical
N U r Z T q W I v n E a l x L H g E w R x	grammatical
O l o B B a I D Y I S S L s u s j Y y x h	grammatical
Q ù C ù a r h N ó M y J ò ǒ é H a i k h u	grammatical
R D T E ù w ǎ p s C a é M B W t j q y A x	grammatical
S N t U á m a S u j f ǔ g r w m Y H á b D	grammatical
T q J K ú G w é B s H m j I á a W U ǒ ù c	grammatical
V B t ǒ ǎ v r p S Q x A ù t M R B a ó á è	grammatical
W Q ù N w D H u a A ǔ k v j ǔ C p f F O X	grammatical
X Y J h t I t H ǒ p P x W v a j n è x ò D	grammatical
Y n x p M ǔ T y a ù h z I x ù s Z E e m N	grammatical
a ù B x x l D m w S R Z g V r y M G O ù ǎ	grammatical
a ú E ǒ l G F G m C J q B ù v Z h G l u k	grammatical
a L é t I ó u Y o ò ǔ n d Q K O y k d F t	grammatical
a X ù ò F z T r E k ó E H Z o f e Q t T q	grammatical
a k B N F n s ó ǎ G ó a w H D o ě N q O à	grammatical
a x Z ò l u N C g B c ǒ ó l v A i R u r t	grammatical
g p C ú ě O n è P à q a K Q B y m q r I ǔ	grammatical
i ě q u q r R p p a D j ó f g v y c ě ò X	grammatical
j R ù z h a t O P h S T f U é M á o Y Z ù	grammatical
k h y T q q P V S ǎ n h M O a Q c J V G e	grammatical
l r ǒ I J L l T A o a ó B Z G H q á I E ú	grammatical
n F z q N I O w R O ù S u O ù W X Y V ǔ a	grammatical
o i a Z Q X R p r w Y Y K G ě t O h c L ě	grammatical
q à A ó h a T y z L V H I H o a K l q A z	grammatical
r J G Z F Q w y ò q i O W ò g C n n a è Q	grammatical
s X D i S ě ù F U a d b z I Q z x h á w M	grammatical
t o g W i G j R n B V z ó U o N P W a a P	grammatical
v é F J q l y s k T A C a M d V s è ǎ L t	grammatical
w Y v n i r F ó Y a T E p ú a t R v h Y a	grammatical
x a d é Q C b P M S x C i C w y O ò q C é	grammatical
y i ě S a B m n B I J ò C y ě q j A k B ó	grammatical
ù ù r é G m w ú é N C I i y h q M z X O Z	ungrammatical
ǔ G T ò O K K R á V ǎ p P ú à l è à C z w	ungrammatical
á V d M w q Y j ú U R à O Q ǎ b o l s Z t	ungrammatical
à p O c x r T Z q t b á z a K é n Z b ú x	ungrammatical
é H á i h z L j ó ú l e ǒ e W y G A j x g	ungrammatical
è P ě i b y g ù m Y U b I i x n k I ó X e	ungrammatical
ě Y U e U Z i O i o B i t n M C n ǒ j á u	ungrammatical
ó z C ě h ǎ ǒ o u g ǎ B B E ě w I u ǔ c A	ungrammatical
ǒ L h y S E E J J L B à p L l j S ě v ú X	ungrammatical
ú Y ǎ ù ǔ g j u N a x y M H G ǒ F b x F á	ungrammatical
B ù X d p ó ò W é L N p i ò W p u j ǒ ě N	ungrammatical
C N O i O u S U X V ǎ x C à ù ě i W F A K	ungrammatical
D Q u r è á l J P K q ǔ p Q A ú b Q s c R	ungrammatical
E r S à W Y f l U e i W i I J c X F O K b	ungrammatical
G ù à A J ě W C T i é X è B n d ǔ R i x ǒ	ungrammatical
H è x g u w T ò i N e S á ǎ S k D s O ǔ M	ungrammatical
I H ǎ ú L o i Z Z ù f f l ǔ Y x Q U ǎ O S	ungrammatical
J m i o d M A u k F a T R Z B ó m y ǔ ò e	ungrammatical
L D T à S z N p D y ú z i U è u Y X P r o	ungrammatical
M N q i w è X J h ó w M l D ó ǒ L è b ǒ ù	ungrammatical
N i V X R O n X u G M ě ú J ù x ǔ K o E G	ungrammatical
O q ú R b ù l m I P F a N N o K c M g o Y	ungrammatical
Q H E v à n d n ǎ J K v i o p B w Z ú o ù	ungrammatical
R H R y O w s è K Q q ó D v v i Y d f v è	ungrammatical
S f ǎ D Y ě q x K H b b e K e e ò B B é A	ungrammatical
T s q h D n O b a á b Q z Z q V S E z U l	ungrammatical
V ú v U K s é ě B O d è ě S J p i s W X ǎ	ungrammatical
W h N W Y l f k o G J r k d c s ò i r è ǒ	ungrammatical
X p w s W R P C ǔ A i L s s H é b n R c L	ungrammatical
Z ě s v Z i G q Y W t N ǒ X U b Z s h z i	ungrammatical
b C b è F a S M p C X R à l m P ò x E à E	ungrammatical
c H J ó o u y L è P x R r é G I C ǒ ǎ Z w	ungrammatical
d X D m z ǒ j b o Y l H y d Q Y a U ǎ k X	ungrammatical
e g D v T x l ò U i ě B M ù ǔ h D D R Z m	ungrammatical
f q t é A I O w V t u N R ù F W X ǔ C s K	ungrammatical
h A e X ú c u i v Q m k D e ǎ Q w f P é Q	ungrammatical
i W N G Q O ǎ n S D o e A t r E a ù s x Z	ungrammatical
j v k w X U g U n f N T j à ǔ ě h o g B W	ungrammatical
l A Q j d V J E ú ú ǔ Y I A A k M z K O h	ungrammatical
m R ě ǔ Z w z n P r l m E L h ǒ U u X ú q	ungrammatical
n c è N á à R I c X R u R Y z c W r m M o	ungrammatical
p ǔ ǎ k n u L R z F á E O B p V ě S ó m J	ungrammatical
q E i é g b c z ǔ J é o P i ù I p á U m ě	ungrammatical
r c X è á Z z u c C u è W X H i á Q ò q B	ungrammatical
s d c F e R W F K ò ú B P h Q V ǎ N T ě g	ungrammatical
u ě j C r Y t L h Q k d S c M c à c S p x	ungrammatical
v B w ò L V U X B ě ǎ I I P t x O R z u E	ungrammatical
w H h ǎ G H E W F X G B ǒ ǒ I é ǎ F B T h	ungrammatical
x Y N h á H m o U A ò k x V é u M o J t V	ungrammatical
y f e è D z I t ǔ I q X h S d W ǔ n r s m	ungrammatical
ù ù K t Q B i a z é p ù Z N á I y J U q Q à	grammatical
ǔ I H x Z D K ǎ K C i a T I D è X h f m V O	grammatical
á Y a e l n ǒ Q h è J a e r V m A d ò é W D	grammatical
à t ǒ i i z I w Q a ó H i B e N k O o J C C	grammatical
é ó x a L k q J f b ě á ǔ t w t ě è ù s P L	grammatical
è L s a ǒ á B f E T t P Q é e S á U u i g a	grammatical
ě a j O á ò K x t t g Z k B y ǎ Y o r R q g	grammatical
ó t q Q a F n K H S D s Z G M O j s H ú ǔ o	grammatical
ǒ C O q a n x R ò F ò H n ù U B W X v ǒ g ǎ	grammatical
ú L ó m z è ó ǒ N q a Q t t è Y j G ò o P è	grammatical
A V x Z a S j Z Q E à E k ǒ o d g w h u t s	grammatical
B m S x A n O p V o i á L C a A m j e e S y	grammatical
D ù R ù C j T q C a l d i ù q g ě K n l O ú	grammatical
E D A g V a ǒ o d I ě G l D ù m m b H Z à á	grammatical
F H X x a U s l A C m l G ó n Z Y a è B Q W	grammatical
G k a D T ě l ǒ n ǔ A k é R S ǒ ǒ X ù c è n	grammatical
H z W h g o ě a c f ǎ H K R P e j i D b R f	grammatical
J K r R O J z g L R q X ǔ Z a d H G c H a ò	grammatical
K V l M a ú Y g F B P u R ó g ǔ R à D ě y B	grammatical
L a v ǎ R w r ǒ é d á U S f U ú z A m ǎ I h	grammatical
M p ǔ i x ó v i ě O T x z p P B V i a t U e	grammatical
O H H i à a è W D c T i n B e N i V H è ǔ c	grammatical
P a m N J R M è M i p S u E P o ǔ ǎ v f F S	grammatical
R é G k ǒ ě H I a ú Q ú W H w E n E M ó h ó	grammatical
S a h y g d y é é J j B i b g A S E h j j ǎ	grammatical
T w F r J l a B k Y J S ú o k B W X o V s t	grammatical
V ě D H Q z w E è B P a ù B Z l P K ě J m F	grammatical
W S z Q y Z h t p z ǔ j l ó v ǔ L O C a d u	grammatical
X k E o P h ǎ j è m ó Z l A a d ǔ D è ù z ú	grammatical
Z á v P à v r h ó a y ě T ǎ D S é d F r ó L	grammatical
a à ó ě M o W Y N e ù W ù N F R à á Y T ǒ s	grammatical
a D L J e D ù q P v a p L t m L n C B ǒ U Z	grammatical
a O H H p C d J D E ǒ t U J i ǎ L B è l ù j	grammatical
a c C ò p è K p k è y E A e R ǒ a j R S x n	grammatical
a o M i z c W I ě á e e w è p d V s á K e m	grammatical
g ǔ O Y à I ǒ a ó Y s Q o ó i M f á I o ó u	grammatical
h à N T D ú n h S H U ǔ A X N H w S o s g a	grammatical
i G r j P h ó a M k j c E X z J e à H S j à	grammatical
j S a X i è s t X F y O Q c V o u K D G T R	grammatical
l ǎ a è c B k X u ù n ó I j X Q T á ú o ù á	grammatical
m ò g a I B S e ǒ U m b á K j ó C i U ò p Y	grammatical
n Z O q A B F ě ò D o U v q ě S C A a ò a l	grammatical
o x G é H N ǔ P i l L M W a ǔ z ù m é G h ù	grammatical
q N ǎ K n B ò w w v m F D a D B U c J M U ò	grammatical
r u M ǎ X J x Q P V a X Y k ù Y I p é a Q A	grammatical
t ě r ǒ a X h k D u t t N T f ǒ O e w K D Q	grammatical
u R J H D u s m ù i Z Y i è B ě L é ó a u e	grammatical
v r m h è A ò T è r j Z ǒ i ě x ǒ J a X C x	grammatical
x M n W G C H V j F I g l y a i w ǎ t a t é	grammatical
y l v X x w V G p M D è ò j m a G D n d t c	grammatical
ù ù é u O ú è q v e I i J r K W x K é g S ě	ungrammatical
ǔ C m C Z ě á d v á B b K H ě p w m è u F l	ungrammatical
á i o ǔ e à a k h v ù C é v é R O t l é s d	ungrammatical
à q R N z K U A ě D f ò S q h w ǎ E C K ǒ ǔ	ungrammatical
ǎ s G i o ǒ v m P L G Z ǎ Z l A ǒ F ó p ù ù	ungrammatical
è I I q s h z ě ǔ P è P Z C X ǔ m Z l ǔ J D	ungrammatical
ě X r j U N G e r y i I R V z B ě ú h ě G b	ungrammatical
ó i ò O ù L E q s á ǎ ě E r N J I m p Z Y B	ungrammatical
ǒ ǎ p h q s ě ó ó v Q f c n A I H E è C B D	ungrammatical
ú E K n f l ǒ B K Q M z S A k w u P l X ò m	ungrammatical
A d r ù é w J I ù t f i V ù p ǒ O H E j F F	ungrammatical
C à A y y e e W ǒ u P W n m I k à à u e j f	ungrammatical
D j A W X p d è s h u d D à é M E X r w m C	ungrammatical
F F ò C I G t X y ǔ A S c ǒ I W K S v s T ù	ungrammatical
G Z S p r z ú è v y X l J d d L E n i à ě U	ungrammatical
H j q r Y W á f u q i p G C X m S d O E è M	ungrammatical
J á K b é s T ě K N a b n P è I á ú V F P x	ungrammatical
K B U l E r f ú t l à W R m d F ú f m f A u	ungrammatical
L K v e à ě ǒ V Q Z d k L ǎ ǒ ě ó á C C M Z	ungrammatical
M V A ǔ ú V ó A M F S n J g ù W è G à U R O	ungrammatical
N p à H ú F H x K d s x A O C x g P w ò V q	ungrammatical
O v o S s x W Z X L ǒ M U O P l ò ù z M á D	ungrammatical
Q ú W U B D w A à M è X ú i W ò X c ú u d p	ungrammatical
R P B q ò H à j W ó R l v y S F E ó z S ě D	ungrammatical
S Y i E Q R i g ě P d ó ě é L l d j e é H X	ungrammatical
T o t s à n n O C N c ò á X W á m Y m A z j	ungrammatical
V è z x f l T x z I e Q a ó á r d O ě b T X	ungrammatical
W W ò f G s B h r ǎ G b q J H á Q á d l e j	ungrammatical
X g n Y j K h E S c s W u x l R W Y ó K A n	ungrammatical
Y r ǒ r g ǒ C K Z F h O I w ǎ O H f p h P u	ungrammatical
a X é W V k ú b N j W ú M e g ò Y O K w t z	ungrammatical
b w c ǎ u f g ǒ M L K y ǎ B S Y à ú w O m á	ungrammatical
c y F P O ǔ J R E D f h ǒ S p s l M r t F Z	ungrammatical
e ǎ ǔ M n Z é I M d k ú p Y P ú u a ù k G U	ungrammatical
f ò Z W t l b p ǒ J j p ǒ h N n t E S ǎ B n	ungrammatical
g j A h ǔ k N ó p F e d ò y X c c T Q g ó X	ungrammatical
i K b z l K u ǒ ú s t h W V z B j E y Y C G	ungrammatical
j b A S à ǔ N r c N á ò ú D ǒ ú U k s q A ǔ	ungrammatical
k f W P ó O O ǎ p ǔ k E h L n D ó I M U P s	ungrammatical
m ù ó o z è w á e c q m i I u T w w i g K x	ungrammatical
n I f á z f p A l e p j L h R V b ǔ x H à à	ungrammatical
o g u x ú z ó k è è c i U c B ǔ Q N è è F W	ungrammatical
p t A F d a L ù d b d ú e ě N ò V h k S r x	ungrammatical
r ǔ V i n i e m i j D R v ò K R r W Q n T n	ungrammatical
s L è G Y v T é m W c ǒ Q F G T O H E F ě M	ungrammatical
t Y Q W P a é H b Z ò J q G v I f P D ǎ g L	ungrammatical
u s P v k j h T B D k ó F x Y F R S q u x E	ungrammatical
w B t p è ǎ W u F z T u j ě i ú e R J é F ò	ungrammatical
x E d Q O q o Y à h w W K ò ě ě t r J ú G H	ungrammatical
y X f ó v ó à t u Z q z ǔ v k ǔ A f i B E i	ungrammatical
ù ǔ p p q D ǔ é g U y i D O F ǎ H Z a Z c r ò	grammatical
ǔ A a t k N l y s G U t q T ù V F x I M Y ǔ ǔ	grammatical
á L I q N è C x o n Z t ù v t ě N j a x J o l	grammatical
à x K F J n j J h y é ò ǎ h i F a N Q ǒ r u D	grammatical
é I F C n q M ú W a ǎ O E ě ǔ R T N x ǎ à S á	grammatical
è a S l x ò T s d ě é b Q y M u B P é h X v á	grammatical
ě u a Y D à O á ǒ Z è f à T R h ǎ R é Q F ǒ J	grammatical
ò ě F R z à o è v a Z d c k y p t ě è á y j K	grammatical
ǒ P à N r à ǔ j g t k B O J z a R h C s H J o	grammatical
ú U S á K A r ú H a U è à K y á N Q t d n K A	grammatical
A a L é i é U G j p n M t L x K K p A B u ě F	grammatical
B v O Y l K P Y C à F Y N E o a J r g w O B ǒ	grammatical
D D W p ě a V L n s x O a A ǎ N è m d u F Y é	grammatical
E W z a t s o v m P M ǎ R x N y a à t m N N l	grammatical
F j s y A i ù à ǔ a X ù u H q M g A ò E ě f ǔ	grammatical
H ě ó J ú B u ò x j G q ù r o v W j ó h U O a	grammatical
I L P M L P K a a e E ǒ g Z C ǎ f i P g ě Q g	grammatical
J g H X J L U p à i ú a q I E e A P O n L L V	grammatical
L ù L ě w C F t j D I I a H D f c E P z ò A o	grammatical
M S a O t C ò K K P B à ě L E y à h X d W ó s	grammatical
N s ǔ u ú o m q h ù a P ú T l O ù N á ò x ǒ X	grammatical
P ě Q K i v a l T M S O a Q G w c U n Q y r ó	grammatical
Q M s n Q u J a w d g M á m ǔ K n T J ǔ Z ù k	grammatical
R V W N l C p T v u u X ǎ ǒ ú Y a w á c J è p	grammatical
S h à M h P S E Y X ǒ O m è U ò g ò a j t n U	grammatical
U ě ó S U a q Z h I ě l e F d o K r k Z ù C N	grammatical
V J á a ě ǎ M ò w v E n U d k y Z p x g i v f	grammatical
W j ǎ L V a T P N h o R ò s F m K p o N A N n	grammatical
Y ě P t ǎ V x ò U m F u a a H H Q J v á L K ǒ	grammatical
Z H W I g a O m d ǎ ò Q R ǒ U S B n Y w G A P	grammatical
a è f p Y ě C Z ǎ x c ě v á f h á ě Y N g y S	grammatical
a G y á h T X f ó r Q c ó L C d ú z ó L x J k	grammatical
a R s h é è j P ǔ L C f ú ò F d r z n T D L s	grammatical
a g i F h t M M v A n O B T e á F b z j r ò Y	grammatical
a u C ǎ J ě j W e i ǒ ú g t w g ò Q ǒ w o H y	grammatical
g x Z M w T ò X t á t j w J y y O a o O O G K	grammatical
i à h m m p E ǒ j t G y p i à z u x a ò n y n	grammatical
j Y ǒ k o a o Q k s f E v J Z n M N m D y N I	grammatical
k p p s W j o á a Q I Z w ǔ F P F E I R C D g	grammatical
l p R é z O I D B a r ǎ g B K q q w K D S U C	grammatical
n C à ǔ k L B y ě M W H y F ě I a h M K o Z G	grammatical
o D R ě a ǒ j h Z V U E M ò e y R g m C F t ò	grammatical
p L a r X é á E ě ú k l G T d G F G p i E G c	grammatical
q m ě z a Q p B ù ù W X G s ǔ j ǒ K ó e à S g	grammatical
s ò t ò ó ó g z ú C ú z a x à Q Y t M n q i K	grammatical
t a h X ò E H B z K ě ò ù s à U T m z o à Z D	grammatical
u n é ǔ è è á a r E T j o j q S o u d V Y ǒ z	grammatical
w E x Q E L ě m E a ǒ S m R é c W Y r X á K O	grammatical
x W è H B X G W a ò ǒ x p ǒ G k W a ǎ l e c R	grammatical
y a w U Y á y o n R é m h T C A B G q J W Z v	grammatical
ù ù c i z Q Z l N ě l k U z P M K Y á U ù A p	ungrammatical
ǔ B D Y x W F n s I l b Q m t R ě s I ǔ i G E	ungrammatical
á X Q l D P n L F t b P ǎ g f u T V H b K L ò	ungrammatical
à h á x D v A e p J r g ó J D n Q f á G O H C	ungrammatical
é ǎ Z h D ě H l n N q I k w h S ǔ W r X M é P	ungrammatical
è N O p o ě M b w W K o P m ǒ y t è e H à F ò	ungrammatical
ě i H à è R ǎ F é Q T k è U z c h U m X S a i	ungrammatical
ó x H I g ě ù ǔ ù D ǒ i é f u V ú ǔ ǎ I v W H	ungrammatical
ǒ D S d F à k G ú O Z ě K K r k c y V è à B A	ungrammatical
ú V U C q i P O P F u P ǎ ǒ b y ě O E t á ǎ o	ungrammatical
A l D s x W v t v K r o I C l A c R ě w y T M	ungrammatical
B u D i U B n ú y P K T o l k c m V o u w P ò	ungrammatical
D ǎ q O q n x e H k V f ú ǒ W I W V K y v k ú	ungrammatical
E ó G K u V b e C u C l r U d I k a w E Q ó z	ungrammatical
F R V u J ǔ ě D è X ě d ǒ R Z n e X ǒ J V L c	ungrammatical
G f c à C ǎ g U M ǔ ǒ m d o f i C d é V N ó ò	ungrammatical
I ú F Y ě r L y I à z h j X è ǔ H M ǎ i V á E	ungrammatical
J i ǔ ǎ M s y W M è ù j M z r m t è G m L á s	ungrammatical
L B ò t i ǒ w w c W ǎ b l U l k F ǒ S z N R V	ungrammatical
M M é ǔ f H p W E M H n S B a C Z o ò á R ǔ C	ungrammatical
N e L á D m ǔ o y F k E ú i y T C è X X Z é z	ungrammatical
O v p n Y T N F q n ó n x A Q g n F V R E R Q	ungrammatical
Q B k k s R F O b z X é p M y G h S J C M O M	ungrammatical
R N e K C á I R L r K j o u ě ó I ǒ b j á X q	ungrammatical
S u k m L é P V è m E ù J é é l b d N i D ù h	ungrammatical
U B d C j e h I H b B D f d x I G a c D a A C	ungrammatical
V Y q L q S w Y b ǎ j ú x I ù E V e f ǒ ǎ R R	ungrammatical
W z ó W Q é l l C m g ě q i L e P D v M t g Y	ungrammatical
Y H u p ǎ K N F k P ù y L ù e ǎ n p ú e L d à	ungrammatical
Z V ó l J d z K K I ù G ě n t f S Y c J s Q n	ungrammatical
b Y è ě ù D p v q ǔ ú h á R X ò m s l J y ù K	ungrammatical
c S à l q g L á c Z n Z c f K G l a Y B G ù d	ungrammatical
d Y h f ǎ ě z h h o H G s ǒ K à m ǒ z ù s E c	ungrammatical
e d k D Z Z l E á W ǒ ǒ P n z Y x Q Q ú a c s	ungrammatical
f m c a n Z h ǔ i u U C k ǒ a x N y l D Y ǎ c	ungrammatical
g m ú M n ó X s ǔ ú ú r e g x z à A V e ǎ y ú	ungrammatical
i ǎ J W á ě S W p f F á G m d l i R ó à U Y é	ungrammatical
j I T á i ó D ǔ d p z y f ù N E Y y N s P Q ǎ	ungrammatical
k b ò à K ú g ú s N c D E X v j R c H ě Y N ù	ungrammatical
l n g w ù N V U K L a Y i y b j B Q k ǎ k l v	ungrammatical
m n d ǎ W ě X C b è F ó p x R O L x K w ǎ L p	ungrammatical
o ǔ G f ó o ě D t N h b N o á ǎ S Z s f f á à	ungrammatical
p K i n l I V L ò G e k T z c è D ó L J z P e	ungrammatical
q m á Q v d m v ě B J ù p f M F q é A b ó Z J	ungrammatical
s H L T U é z é ó O k ǔ N D o P h c ě ě C y s	ungrammatical
t f A r H x ù E I H ǒ T p j ǒ c B l Z E G N L	ungrammatical
u n ě D V t M m g c S s ǒ Y f e Q a w v A M e	ungrammatical
v x ú W L m Q C e ú v u Y H I m X E i ǒ C K C	ungrammatical
x H H i G e f U v g f T ú o P X m u ò q q ǔ n	ungrammatical
y m V a è W ě ǔ X O ú z n ǎ ù z V H b J b N B	ungrammatical
ù ù L s o O Q q v O é ù P a r ǒ i s d ò a H ò Z	grammatical
ǔ V E ú a k A r ǎ p y ǒ ó E k m j Z g ó à ǎ I E	grammatical
á q k R O F L a D Q à Y Q i Y D a W v ǒ x K f t	grammatical
ǎ J ò k k K J a e C ù q à u m A n ǎ t P a I v E	grammatical
