alpha_size,tier,window_size,threshold,id,gen_method,train_test_class,step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,690,2,38.551163,-48.26208114624024,-49.65839767456055,diag_ssm,2,0.001,34.441795349121094
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,700,2,38.55255,-48.245384216308594,-49.64866638183594,diag_ssm,2,0.001,41.56828308105469
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,710,2,38.557392,-48.2295150756836,-49.6405143737793,diag_ssm,2,0.001,34.396053314208984
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,720,2,38.55968,-48.21303939819336,-49.63062286376953,diag_ssm,2,0.001,36.65702819824219
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,730,2,38.565468,-48.19984817504883,-49.62564086914063,diag_ssm,2,0.001,36.13199234008789
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,740,2,38.5654,-48.18410110473633,-49.61595916748047,diag_ssm,2,0.001,34.51898956298828
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,750,3,38.56286,-48.16892623901367,-49.60553741455078,diag_ssm,2,0.001,31.38880157470703
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,760,3,38.556297,-48.15349578857422,-49.59345626831055,diag_ssm,2,0.001,31.191341400146484
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,770,3,38.556767,-48.1403694152832,-49.5860595703125,diag_ssm,2,0.001,38.14778900146485
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,780,3,38.566574,-48.12973785400391,-49.58417892456055,diag_ssm,2,0.001,34.87367248535156
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,790,3,38.570194,-48.118412017822266,-49.57879257202149,diag_ssm,2,0.001,36.56427764892578
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,800,3,38.566082,-48.10220336914063,-49.566551208496094,diag_ssm,2,0.001,41.68323516845703
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,810,3,38.555763,-48.083473205566406,-49.55011367797852,diag_ssm,2,0.001,32.786460876464844
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,820,3,38.553883,-48.0692253112793,-49.54051208496094,diag_ssm,2,0.001,43.32270812988281
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,830,3,38.532516,-48.05066680908203,-49.51906967163086,diag_ssm,2,0.001,41.975467681884766
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,840,3,38.518093,-48.03613662719727,-49.5040168762207,diag_ssm,2,0.001,33.714115142822266
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,850,3,38.51334,-48.0198974609375,-49.49150848388672,diag_ssm,2,0.001,41.93962097167969
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,860,3,38.519894,-48.005592346191406,-49.4856071472168,diag_ssm,2,0.001,36.7269401550293
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,870,3,38.524334,-47.9931869506836,-49.480613708496094,diag_ssm,2,0.001,34.68705368041992
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,880,3,38.532005,-47.98199462890625,-49.47749328613281,diag_ssm,2,0.001,36.41556930541992
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,890,3,38.538006,-47.97168350219727,-49.4747200012207,diag_ssm,2,0.001,32.321502685546875
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,900,3,38.534634,-47.959381103515625,-49.46680068969727,diag_ssm,2,0.001,31.19620704650879
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,910,3,38.541958,-47.9514274597168,-49.46705627441406,diag_ssm,2,0.001,33.647911071777344
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,920,3,38.542404,-47.94292068481445,-49.4631233215332,diag_ssm,2,0.001,34.68788528442383
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,930,3,38.54042,-47.93422317504883,-49.458457946777344,diag_ssm,2,0.001,36.88361740112305
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,940,3,38.5376,-47.9231071472168,-49.45182418823242,diag_ssm,2,0.001,37.92350006103516
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,950,3,38.541607,-47.91178512573242,-49.4471549987793,diag_ssm,2,0.001,35.182308197021484
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,960,3,38.541862,-47.89874649047852,-49.439727783203125,diag_ssm,2,0.001,35.77679443359375
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,970,3,38.528996,-47.88341522216797,-49.42475128173828,diag_ssm,2,0.001,31.45978164672852
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,980,3,38.527138,-47.86984634399414,-49.415992736816406,diag_ssm,2,0.001,37.96310424804688
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,990,3,38.52128,-47.85414505004883,-49.40376663208008,diag_ssm,2,0.001,38.33748626708984
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1000,4,38.52094,-47.8409423828125,-49.39583587646485,diag_ssm,2,0.001,31.826526641845703
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1010,4,38.517704,-47.82712173461914,-49.3860969543457,diag_ssm,2,0.001,42.96875762939453
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1020,4,38.52278,-47.81760025024414,-49.38349151611328,diag_ssm,2,0.001,36.08576965332031
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1030,4,38.525566,-47.80859756469727,-49.380409240722656,diag_ssm,2,0.001,38.23931884765625
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1040,4,38.52196,-47.796024322509766,-49.37166976928711,diag_ssm,2,0.001,40.07925415039063
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1050,4,38.50983,-47.7818489074707,-49.35770034790039,diag_ssm,2,0.001,38.21968460083008
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1060,4,38.50417,-47.77120208740234,-49.34931182861328,diag_ssm,2,0.001,35.31306457519531
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1070,4,38.497356,-47.76065826416016,-49.33999633789063,diag_ssm,2,0.001,36.49067306518555
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1080,4,38.493626,-47.75092315673828,-49.33337020874024,diag_ssm,2,0.001,37.77814483642578
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1090,4,38.498344,-47.74249267578125,-49.33186721801758,diag_ssm,2,0.001,34.08538818359375
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1100,4,38.508636,-47.736602783203125,-49.33515930175781,diag_ssm,2,0.001,38.85659408569336
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1110,4,38.509956,-47.72651672363281,-49.3309211730957,diag_ssm,2,0.001,36.35435104370117
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1120,4,38.500572,-47.71430969238281,-49.319820404052734,diag_ssm,2,0.001,32.404624938964844
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1130,4,38.488297,-47.70107650756836,-49.30690002441406,diag_ssm,2,0.001,32.102783203125
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1140,4,38.48715,-47.69246673583984,-49.30311584472656,diag_ssm,2,0.001,36.36748123168945
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1150,4,38.49755,-47.68513870239258,-49.30435180664063,diag_ssm,2,0.001,34.47901916503906
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1160,4,38.5032,-47.67677307128906,-49.30324172973633,diag_ssm,2,0.001,40.55293273925781
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1170,4,38.508312,-47.668495178222656,-49.3013916015625,diag_ssm,2,0.001,35.447601318359375
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1180,4,38.507725,-47.65838241577149,-49.29575347900391,diag_ssm,2,0.001,34.290924072265625
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1190,4,38.518635,-47.65108871459961,-49.29755401611328,diag_ssm,2,0.001,37.18081665039063
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1200,4,38.519924,-47.64321517944336,-49.29474639892578,diag_ssm,2,0.001,30.91830444335937
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1210,4,38.521988,-47.637088775634766,-49.293453216552734,diag_ssm,2,0.001,32.65679168701172
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1220,4,38.514336,-47.62865447998047,-49.28718566894531,diag_ssm,2,0.001,35.79304122924805
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1230,4,38.50852,-47.61872863769531,-49.28014755249024,diag_ssm,2,0.001,38.01010894775391
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1240,4,38.504124,-47.60825729370117,-49.27310180664063,diag_ssm,2,0.001,38.98323059082031
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1250,5,38.49885,-47.59674453735352,-49.2646713256836,diag_ssm,2,0.001,39.13663482666016
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1260,5,38.492805,-47.58380889892578,-49.25477981567383,diag_ssm,2,0.001,40.04261779785156
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1270,5,38.490074,-47.57330703735352,-49.248661041259766,diag_ssm,2,0.001,39.483680725097656
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1280,5,38.47799,-47.5630111694336,-49.23795700073242,diag_ssm,2,0.001,33.376461029052734
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1290,5,38.467834,-47.55355453491211,-49.22885894775391,diag_ssm,2,0.001,32.94874572753906
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1300,5,38.465973,-47.5436897277832,-49.22298812866211,diag_ssm,2,0.001,35.11150360107422
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1310,5,38.470325,-47.53387069702149,-49.22023010253906,diag_ssm,2,0.001,33.51087188720703
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1320,5,38.465435,-47.523319244384766,-49.21302032470703,diag_ssm,2,0.001,42.917724609375
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1330,5,38.46913,-47.5139045715332,-49.21028900146485,diag_ssm,2,0.001,39.81504821777344
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1340,5,38.479256,-47.50623321533203,-49.21163558959961,diag_ssm,2,0.001,39.14372253417969
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1350,5,38.477257,-47.49799346923828,-49.20706558227539,diag_ssm,2,0.001,38.56053161621094
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1360,5,38.475227,-47.48966598510742,-49.20268630981445,diag_ssm,2,0.001,40.084266662597656
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1370,5,38.47501,-47.48211669921875,-49.19915008544922,diag_ssm,2,0.001,38.87345123291016
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1380,5,38.469105,-47.47412872314453,-49.19309616088867,diag_ssm,2,0.001,37.28515625
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1390,5,38.462925,-47.46552658081055,-49.18609237670898,diag_ssm,2,0.001,34.658287048339844
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1400,5,38.45541,-47.45672225952149,-49.17815780639648,diag_ssm,2,0.001,37.5285758972168
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1410,5,38.46285,-47.45054244995117,-49.17900848388672,diag_ssm,2,0.001,36.71767425537109
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1420,5,38.471577,-47.44388198852539,-49.18015670776367,diag_ssm,2,0.001,38.08903503417969
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1430,5,38.470448,-47.43596649169922,-49.17639923095703,diag_ssm,2,0.001,40.542930603027344
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1440,5,38.475044,-47.428070068359375,-49.174766540527344,diag_ssm,2,0.001,36.83189392089844
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1450,5,38.48168,-47.42026901245117,-49.17372894287109,diag_ssm,2,0.001,34.61028289794922
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1460,5,38.48519,-47.41550064086914,-49.17403030395508,diag_ssm,2,0.001,32.18440246582031
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1470,5,38.489872,-47.410194396972656,-49.17429733276367,diag_ssm,2,0.001,38.204925537109375
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1480,5,38.490673,-47.40482711791992,-49.1732177734375,diag_ssm,2,0.001,39.215126037597656
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1490,5,38.48469,-47.39772415161133,-49.16750717163086,diag_ssm,2,0.001,31.86478042602539
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1500,6,38.470238,-47.3857307434082,-49.15407943725586,diag_ssm,2,0.001,36.28010940551758
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1510,6,38.45982,-47.37430191040039,-49.14278793334961,diag_ssm,2,0.001,33.13656234741211
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1520,6,38.46767,-47.36750793457031,-49.14345169067383,diag_ssm,2,0.001,33.63782501220703
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1530,6,38.468266,-47.35975646972656,-49.14035034179688,diag_ssm,2,0.001,34.08772659301758
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1540,6,38.46118,-47.349491119384766,-49.13166046142578,diag_ssm,2,0.001,32.704193115234375
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1550,6,38.461857,-47.340370178222656,-49.12687683105469,diag_ssm,2,0.001,34.75752258300781
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1560,6,38.464764,-47.33254623413086,-49.12381362915039,diag_ssm,2,0.001,36.998443603515625
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1570,6,38.453663,-47.32524871826172,-49.11606979370117,diag_ssm,2,0.001,33.46619415283203
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1580,6,38.448975,-47.31819534301758,-49.11096954345703,diag_ssm,2,0.001,39.18202972412109
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1590,6,38.452065,-47.31083297729492,-49.108985900878906,diag_ssm,2,0.001,35.22828674316406
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1600,6,38.447918,-47.30281066894531,-49.10334777832031,diag_ssm,2,0.001,39.812286376953125
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1610,6,38.450096,-47.29621505737305,-49.10124969482422,diag_ssm,2,0.001,29.90174865722656
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1620,6,38.450504,-47.29070663452149,-49.09921646118164,diag_ssm,2,0.001,33.60225296020508
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1630,6,38.453182,-47.28536605834961,-49.09906005859375,diag_ssm,2,0.001,37.39991760253906
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1640,6,38.45839,-47.27895736694336,-49.09846496582031,diag_ssm,2,0.001,38.12604522705078
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1650,6,38.46786,-47.27395248413086,-49.100616455078125,diag_ssm,2,0.001,34.00457000732422
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1660,6,38.475197,-47.26904296875,-49.102298736572266,diag_ssm,2,0.001,36.291015625
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1670,6,38.460564,-47.2591438293457,-49.09095001220703,diag_ssm,2,0.001,40.44520950317383
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1680,6,38.445534,-47.251068115234375,-49.08125686645508,diag_ssm,2,0.001,34.41765594482422
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1690,6,38.446854,-47.2464485168457,-49.08052444458008,diag_ssm,2,0.001,32.464149475097656
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1700,6,38.447277,-47.24272155761719,-49.0804557800293,diag_ssm,2,0.001,38.00634765625
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1710,6,38.44469,-47.23699188232422,-49.07746124267578,diag_ssm,2,0.001,32.88829803466797
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1720,6,38.448254,-47.23121643066406,-49.07667541503906,diag_ssm,2,0.001,39.06706619262695
04,04,2,1,3,LSA,04.04.SL.2.1.3_LSA,1730,6,38.44564,-47.22286605834961,-49.07182693481445,diag_ssm,2,0.001,35.54766845703125
