form	categorical_judgment
k e a V d F Y r Z i s w Q y e r n y V d	grammatical
l r m l K P l V l u ò D é á a l ù Z e A	grammatical
n ù W Z v T R P H J a P o Y r x ò K v q	grammatical
o J d D b n P W a ǒ V T O l k Q D d g R	grammatical
p j j é a X M y é x M U t à A U s r E j	grammatical
r D U a é z ǒ f M a k M ě D m b ǔ G C V	grammatical
s a i q D E e o s y e ǎ K a ǔ H v W ú r	grammatical
t d q a N V Y X j d L J f j t p ù Y q U	grammatical
u j n t z a ò ǒ B f G q p g S ǒ p è é V	grammatical
w à Z f a è O y Q ù ě l l q n y L U à y	grammatical
x F a J ó r M é M k W r ě b j h l Q b Z	grammatical
y d C v T B a W g x ù é x q F ò z n w J	grammatical
ù à R è Z ú q a A W a j t u d Q r g ě R	ungrammatical
ǔ S D x ù a W k n F J U P ǒ a g j o D w	ungrammatical
á w a P q a M u s S S ò q F K à A i b U ǒ	ungrammatical
ǎ E N H X s Y Q T ó u J è ú b a V p w a	ungrammatical
é U U F a k ǔ m w p h M N a F v g à C z I	ungrammatical
è i r G y Q R R c b H p g J M r t à a a o	ungrammatical
ó B f l i l S a E E G à Z g y ǎ ú v X a	ungrammatical
ò Y f R a i T ú a U ě s b w r ò u E h ě r	ungrammatical
ǒ g u V U j Z W I P n B a a f P V G X r I	ungrammatical
A á U o n j W K Z ǔ ǔ Q A ù h ě è a l w a	ungrammatical
a B g H ě v n a ù o T R V e P a r p ǎ m s	ungrammatical
D è h O a x ù a j f M v z v j g G ú w c ú	ungrammatical
E M a q ǔ S C Q v Y ù Z G n J a E K m e A	ungrammatical
F V x f t B é I K B q a j t C X x ó a n e	ungrammatical
G o M k à Q S r m r p ě b a N u v m a W G	ungrammatical
I ǒ Z a a R J i H ò G S H k W E v ó M w	ungrammatical
J a é n R D h n a B C h W K H X ǔ b S t Z	ungrammatical
K o ǎ z K E o Y d A a a N M g E q D F J ù	ungrammatical
M F n ǔ é S v U L D o v c j a a Q k R u R	ungrammatical
N T V r L C h c F I X d n H a o C o a è I	ungrammatical
O f S A à C G w è A q T a Z ù E z X y a	ungrammatical
a r t v C n W G è è v a m f ě ú ù r W é	ungrammatical
R J k q p L à a g ǔ z K p X V j W u a n E	ungrammatical
S f R ǎ C J ú e a l D D x a ò T k W G k	ungrammatical
U é j u C c a x P l ǎ N a P ě I u U T i	ungrammatical
V R ò S ú a Q ù Z I C C a S d y w k à ě	ungrammatical
W y J P a ǔ A F ó q ǔ ǔ l B ò O a c f ó I	ungrammatical
Y K u ǒ q w A a a d b H p h Z c A m y T d	ungrammatical
Z S y B F a r p è ǎ X X o a ǎ X F N I M	ungrammatical
a B a S S g y M ò i é T s e T f W P k m	ungrammatical
a ě q B R à z C a x z q M F D l u è W A	ungrammatical
b ǒ à Y Y a l i m B ě l R ù q a u X y e E	ungrammatical
c V m Z p a j á ù a H W Y è R J O c j Q s	ungrammatical
d v F y N B Y L h s K a F p i y M z W a	ungrammatical
f P H A I a ǎ K z r a D ù F O h ě è y i ě	ungrammatical
g c P J a A I a s U l g I z f ǔ ě S ó i	ungrammatical
a h v I à w z t C a X é M S Z N M ù A T ú	ungrammatical
j J e a W J R s Q ǒ ǒ ǒ a v K m C R N A L	ungrammatical
k e a a V d F Y r Z i s w Q y e r n y V d	ungrammatical
l r m l K P l V l u a D é á a l ù Z e A	ungrammatical
n a ù W Z v T R P H J a P o Y r x ò K v q	ungrammatical
o J d D b n P W a ǒ V T O l k Q a D d g R	ungrammatical
p j j a é a X M y é x M U t à A U s r E j	ungrammatical
r D U a a z ǒ f M a k M ě D m b ǔ G C V	ungrammatical
s a i q D E e o s y e a K a ǔ H v W ú r	ungrammatical
t d q a N V a Y X j d L J f j t p ù Y q U	ungrammatical
u j n t z a a ò ǒ B f G q p g S ǒ p è é V	ungrammatical
w à Z f a è O a Q ù ě l l q n y L U à y	ungrammatical
x F a J ó r M é M k a W r ě b j h l Q b Z	ungrammatical
y d C v a B a W g x ù é x q F ò z n w J	ungrammatical
ù ǔ r M q ó m a K M K f a i k d u N s ò é	grammatical
ǔ M U p F O v z B V F Y ú a O ǒ m ó f ǒ á	grammatical
á n A ó y a q n N F à V w ò ě e v p r E f	grammatical
ǎ L T Q n j é E g v q i U ó a n é r q u G	grammatical
é n U j Q B ě R à F U u a W C d n ù M W Y	grammatical
ě L c b ò P g I M D L K q a ò n ù v R C o	grammatical
ó t K q e w ǔ F c ě ú h I g é D a p C é F	grammatical
ǒ A D Q d V W ú F c g M V Y a y g H c e Y	grammatical
ú P b A q ò X b K A m ǒ a b M ǎ á F ǒ U B	grammatical
A o è ó l M U T a J w p F à ǒ ǒ J D p t X	grammatical
C ó x l T O à U ó d Y P ǎ X e ò D l F y a	grammatical
D a ò k è l Q Q h o m T m Y ě d ǔ X o r P	grammatical
E o q c A h O y b M á F Y ó E w U m F Z a	grammatical
G F m c W L a n z Y k I d X F T N a ǎ ò ǒ	grammatical
H s B h E D E a q K w ě X F A O h ǒ h J B	grammatical
J Y U u V n i B t A F a u ú F c g O V ě Y	grammatical
K d H R P é j b U a P m v m Z L D Z A H O	grammatical
L o f ǎ C a ǎ k o y N V A á N o V P ǔ r o	grammatical
N ě c I a V m G à D z h y t J d p J K R H	grammatical
O R ǒ W Q U è x B F k N a é o j é Q h W Y	grammatical
P k s c f á o J p ó a y ù v q O H x è l ǒ	grammatical
Q q á e R r D d K V S f ǎ O A ě w r u a u	grammatical
S è o z p a à ú f L I j ǔ v ǒ ǒ y ǎ á J T	grammatical
T L K C a è X N R p p o G D A p f ù Q p Z	grammatical
U k D W ǔ y q g M Y A t w Q X E z a Y M ě	grammatical
V w H P A O Z U Q M K u m á w q Q K X ǒ a	grammatical
X ǔ C C p A L f k é Z ò K è a k p x é y p	grammatical
Y P B ǎ n è é m a X G i C l N H ú k V o r	grammatical
Z X h x u è o ú A U ó ù ù Z V o B a y O à	grammatical
a C s ě k w ě s W á A V ò ú h v r Z Q à ǎ	grammatical
a Y L X E E m X e A Z D a ú m P P G n ě F	grammatical
b ǒ a Y ǔ m Q è Q M ě w K ǔ E G Q j R ǎ U	grammatical
c V D e A Y P H E U Y y O m l g m a O x j	grammatical
d f F l L a G z D r E b p k a ò ǎ z T F d	grammatical
e x f Z o j m a q b r Q r ú à ó M m f e ǔ	grammatical
g M j ú j a ǔ V u D ě L M Y b á h s K x a	grammatical
h p G H A v O s v a q U k ú D B ò L M Q Q	grammatical
i u B w a X k U g é q Z r à ù u t H X T e	grammatical
k è Z C l b è L i x a v m A L q á ǔ i o v	grammatical
l O w w I B L h Z n O ě E ǎ N a A e I m S	grammatical
m e w I J H V a f H z E t T j ò R F N a j	grammatical
n p y c j D é ě h ǎ a O e W O w W M H q v	grammatical
p E ó D B à v W d a W N ě Y k s v o è Y A	grammatical
q W V N P M á z q K S ú N j V ě á W v o a	grammatical
r a Z s C k é V n é é i N t s B ò X u ǔ X	grammatical
t ò b x ú r u é g K ú F a y W J z N ě é ě	grammatical
u T D u n ǒ I Y v B a p G ǒ e g I Z à V ó	grammatical
v s Z à m á y e Q à é i e a ù o ò D j K ě	grammatical
x K z W B ú h u k a L n d e ǎ ǔ p T m W X	grammatical
y a d C D b v f ó é ě y h S v a T à b i v	grammatical
ù ǔ r M q ó m a K M K J a i k d u N s ò é	ungrammatical
ǔ M a U p F O v z B V F Y ú a O ǒ m ó f ǒ á	ungrammatical
á n A ó a y a q n N F à V w ò ě e v p r E f	ungrammatical
ǎ L T Q n j é E a v q i U ó a n é r q u G	ungrammatical
é n U j Q B ě a R à F U u a W C d n ù M W Y	ungrammatical
ě L c b ò P g I M D L K q a ò n a v R C o	ungrammatical
ó t K q e w ǔ F c ě ú a h I g é D a p C é F	ungrammatical
ǒ A D Q d V W ú F c g M V Y a y g a H c e Y	ungrammatical
ú P b A q ò X b K A m a a b M ǎ á F ǒ U B	ungrammatical
A o è ó l M U a T a J w p F à ǒ ǒ J D p t X	ungrammatical
C ó x l T O à U ó d Y P ǎ X e ò D l F a a	ungrammatical
D a ò k è a Q Q h o m T m Y ě d ǔ X o r P	ungrammatical
E o q c A h O y b M á a F Y ó E w U m F Z a	ungrammatical
G F m c W L a n z Y k I d a F T N a ǎ ò ǒ	ungrammatical
H s B h E D E a q K w a X F A O h ǒ h J B	ungrammatical
J Y U u V n i B t a A F a u ú F c g O V ě Y	ungrammatical
K d H R P é j b U a a P m v m Z L D Z A H O	ungrammatical
L o f ǎ C a a ǎ k o y N V A á N o V P ǔ r o	ungrammatical
N ě c I a V m G à D z h y t a d p J K R H	ungrammatical
O a ǒ W Q U è x B F k N a é o j é Q h W Y	ungrammatical
P k s c f á o J p ó a y ù v q O H x è l a ǒ	ungrammatical
Q q á e R r D d K V S f ǎ O a A ě w r u a u	ungrammatical
S a o z p a à ú f L I j ǔ v ǒ ǒ y ǎ á J T	ungrammatical
T L a K C a è X N R p p o G D A p f ù Q p Z	ungrammatical
U k D W ǔ y q g M Y a A t w Q X E z a Y M ě	ungrammatical
V w H P A O Z U a M K u m á w q Q K X ǒ a	ungrammatical
X ǔ C C p A L f k é Z ò K è a a k p x é y p	ungrammatical
Y P B ǎ n è é m a X G i C l N H ú k V a r	ungrammatical
Z X h x u è o ú A U ó a ù ù Z V o B a y O à	ungrammatical
a C s ě k w ě s W á A V ò ú h v r a Z Q à ǎ	ungrammatical
a Y L X E E m X r A Z D a ú m P P G n ě F	ungrammatical
b ǒ a Y ǔ m Q è Q M ě w K ǔ a G Q j R ǎ U	ungrammatical
c V D e A a Y P H E U Y y O m l g m a O x j	ungrammatical
d f F l L a G z D r E j p k a ò ǎ z T F d	ungrammatical
e x f Z a o j m a q b r Q r ú à ó M m f e ǔ	ungrammatical
g M j ú j a ǔ V u D ě L M Y D á h s K x a	ungrammatical
h p G H A v a s v a q U k ú D B ò L M Q Q	ungrammatical
i u B w a X k U g é q Z r à ù u a t H X T e	ungrammatical
k è Z C l b è L i x a v a m A L q á ǔ i o v	ungrammatical
l O w w I B L h Z n O ě E ǎ N a A a I m S	ungrammatical
m e w I J H V a U H z E t T j ò R F N a j	ungrammatical
n p y c j D é ě h a a O e W O w W M H q v	ungrammatical
p E ó D B à v W d a W N ě Y k s v a o è Y A	ungrammatical
q W V N P M á z q K a S ú N j V ě á W v o a	ungrammatical
r a Z s a C k é V n é é i N t s B ò X u ǔ X	ungrammatical
t ò b x ú r u é g K ú F a y W J a z N ě é ě	ungrammatical
u T D u n ǒ I Y v a B a p G ǒ e g I Z à V ó	ungrammatical
v s Z à m á y e Q à é i e a ù o ò D j K a ě	ungrammatical
x K z W B a ú h u k a L n d e ǎ ǔ p T m W X	ungrammatical
y a d C D b v f ó é ě y h S a v a T à b i v	ungrammatical
ù ù é k A ó L F Q ǔ a q ò f l ò V U r s ě M	grammatical
ǔ J M W ǔ J M ó ǒ G o P G ǎ r l m a ó ò T W	grammatical
á e L ǎ J B ě O a é P H J ǔ o ǎ é á e ó á i	grammatical
à p C D c ò j g I à q S F a Q J z A m ò c ú	grammatical
é ě O X v g B s b V T á a h ǔ S N d ú J h e	grammatical
è V X V L K i Z H v n h V r a é e b k L c Z	grammatical
ě o P F A m y z V o ǒ A n a A t r E à X k u	grammatical
ò H ò w y á Q F n m a ǒ j T k ǎ e m J A j W	grammatical
ǒ B g è l O Y l ǎ ù e W E ǔ x a V ù U ǔ I I	grammatical
ú N j H l W P g R e I Q ǒ e O S b N ó a h p	grammatical
A j ǔ B m q A F s G a B U P C I W m ò u H E	grammatical
C ò r ǒ r f t r o ě w E Y u y V ǔ a v j P A	grammatical
D R n B O m j W ǔ J S W i S é A á ǒ a è M T	grammatical
F ě ě S S x b i z t E ó s Y b y r W à á a W	grammatical
G P s é o J E C a ó z à á y m r G X R V z á	grammatical
H w é E à é ǎ h n à k O I á G ǒ R m a p ò u	grammatical
J B L p Q a j r v y T m z ò ù P v u M H ǎ W	grammatical
K W Y Q Q a f R z H K J p ó ǎ x k p C F è N	grammatical
L s é ǔ V ǎ ǔ F D a J v ù D c j n Q à ú K g	grammatical
N G j ò Q b O R a I D d o s U L ě ǒ A ǔ T á	grammatical
O n ù a é m T K E è w m ò g L Q x Y p p p b	grammatical
Q K o S ě U k V u R ě j s o a c T C G t L S	grammatical
R X m I h s ù ò ú t T ó r L a K I g K F t G	grammatical
S l r V b ǎ a y p e R Q y r B W y O a O y z	grammatical
T x q l h ù j ù N à l a è y W n t é à ǔ p E	grammatical
U y l ǎ K S U a ě X j F B Y B A V ú h e Z w	grammatical
W D n K G O O L a Y ǔ Y m T A d D r z r q r	grammatical
X l G ú á M H ò a D G K ò y V T é y g R P N	grammatical
Z ǒ F a F I R P à E é ǒ K r G M T Z D á è W	grammatical
a ǒ z A G P k T R H t m á t g K ù ó R à O g	grammatical
a X V g O c è A C r U c w S c Y N ú ù T è H	grammatical
a x D N E Z z L F l E V s l e á r K J y h D	grammatical
c ě P s x s x z m P é a S j z Q G x X W ě i	grammatical
d I ǎ H v e b ǒ G Z p w A è s ó G ǒ R n a B	grammatical
e o c J ó w B l P P P C è ú ò v G D W a I U	grammatical
g à ó L ù R Z y w n L A x a Q w k x G N D s	grammatical
h V n R p g P y O ù J g P z z a q L E k D c	grammatical
i k l u A a W H q i Z O J C Q d k a O à Z m	grammatical
j z é r à Q o M D P g U X T J q a ú u à k C	grammatical
l R c a è W è t H k G ě ù A Q n c F S é G a	grammatical
m r f Y à o ù Y Z R z v a s O d o ú v a T ù	grammatical
o ú B ǎ d w e ǒ j a T x o D k L o E R q H r	grammatical
p Y d N o è M b t s a G E i D è I o N j s o	grammatical
q m q é Y x j J m r n a n à c a Y ù Q P c ò	grammatical
s C p K a q G q w è R ǎ f é a x X ú B ù c f	grammatical
t R O F k U à P J z H X h O ǎ é a ú H ò n r	grammatical
u c v Z L ě a H f w D a f w v U ù K N e ǎ Z	grammatical
w é M J A N ò à x a ó é v p N f ě q ǒ è K s	grammatical
x J l h p ò X ǔ E a J e w á v v ǔ ě b N X r	grammatical
y a á y d x ǔ ǒ S h ě h a é m à ǒ E A U T x	grammatical
ù ù é k A ó L F Q a ǔ a q ò f l ò V U r s ě M	ungrammatical
ǔ J M W ǔ J M ó ǒ G o P G ǎ r a m a ó ò T W	ungrammatical
á e L ǎ J B ě O a é P H J ǔ o a ǎ é á e ó á i	ungrammatical
à p C D c a j g I à q S F a Q J z A m ò c ú	ungrammatical
é ě O X v g B s b V a á a h ǔ S N d ú J h e	ungrammatical
è V X V L K a i Z H v n h V r a é e b k L c Z	ungrammatical
ě o P F A m y z V o ǒ A n a a A t r E à X k u	ungrammatical
ò H ò w y á Q F n m a ǒ j a T k ǎ e m J A j W	ungrammatical
ǒ B g è l O Y l ǎ ù e W E ǔ x a V ù U a I I	ungrammatical
ú N j H l W P g R e I Q ǒ e O S b a ó a h p	ungrammatical
A j ǔ B m q A F s G a B U P C I W m ò u H E a	ungrammatical
C ò r ǒ r f t r o ě w E Y u y V ǔ a a v j P A	ungrammatical
D R n B O m j W ǔ J S W i S é A á a ǒ a è M T	ungrammatical
F ě ě S S x b i z t E ó s Y b y r W à a á a W	ungrammatical
G P s é o a J E C a ó z à á y m r G X R V z á	ungrammatical
H w é E à é ǎ h n a k O I á G ǒ R m a p ò u	ungrammatical
J B a p Q a j r v y T m z ò ù P v u M H ǎ W	ungrammatical
K W Y Q Q a a f R z H K J p ó ǎ x k p C F è N	ungrammatical
L s é ǔ V a ǔ F D a J v ù D c j n Q à ú K g	ungrammatical
N G j ò Q b O R a I a D d o s U L ě ǒ A ǔ T á	ungrammatical
O n ù a é m T K E è w m ò g L Q a x Y p p p b	ungrammatical
Q K o S ě U k V u R ě j s o a a T C G t L S	ungrammatical
R X m I h s ù ò ú t T ó a r L a K I g K F t G	ungrammatical
S l r V b ǎ a y p e R Q y r B W y O a a O y z	ungrammatical
T x q l h ù j ù N à l a è y W n t é à a ǔ p E	ungrammatical
U y l ǎ K S U a ě X j a B Y B A V ú h e Z w	ungrammatical
W D a K G O O L a Y ǔ Y m T A d D r z r q r	ungrammatical
X l G ú á M H ò a D G K ò y V T é y a g R P N	ungrammatical
Z ǒ F a F a I R P à E é ǒ K r G M T Z D á è W	ungrammatical
a ǒ z A G P k T R H t m á t g K ù ó a à O g	ungrammatical
a X a V g O c è A C r U c w S c Y N ú ù T è H	ungrammatical
a x D N E Z z L F l E V s a e á r K J y h D	ungrammatical
c ě P s x s x z m P a a S j z Q G x X W ě i	ungrammatical
d I ǎ H v e b ǒ G a p w A è s ó G ǒ R n a B	ungrammatical
e o a J ó w B l P P P C è ú ò v G D W a I U	ungrammatical
g à ó L ù R Z y w n a L A x a Q w k x G N D s	ungrammatical
h V n R a g P y O ù J g P z z a q L E k D c	ungrammatical
i k l u A a W H q i Z O J C Q ù k a O à Z m	ungrammatical
j z é a à Q o M D P g U X T J q a ú u à k C	ungrammatical
l R c a è W è t H k G ě ù A Q a n c F S é G a	ungrammatical
m r f Y à o ù Y Z R z v a s O K o ú v a T ù	ungrammatical
o ú B ǎ d w e ǒ j a T x o D k L o E R q H a	ungrammatical
p Y d N o è M b t s a G E i D è I o a N j s o	ungrammatical
q m a q é Y x j J m r n a n à c a Y ù Q P c ò	ungrammatical
s C p K a q G a q w è R ǎ f é a x X ú B ù c f	ungrammatical
t R O F k U à P J z H X h O ǎ é a ú H ò n r a	ungrammatical
u c v Z L ě a H f w a D a f w v U ù K N e ǎ Z	ungrammatical
w é M J A N ò à a x a ó é v p N f ě q ǒ è K s	ungrammatical
x J l h p ò X ǔ E a J a e w á v v ǔ ě b N X r	ungrammatical
y a á y d x ǔ ǒ S h ě h a é m à ǒ E a A U T x	ungrammatical
ù ù ǔ o a F ě u ǒ I ǒ H l I s T u Y n g à Y s	grammatical
ǔ D x W k q ǒ r O á e P m C u n v ò u p w a è	grammatical
á H ǒ O p U m ě a B n C n i ó n W g è F E b x	grammatical
à e r H O ú à W x ǎ y Z ó S a y b E ǔ M e o p	grammatical
ǎ u y I R d ě F Q V n i ě H R r y H a I E à i	grammatical
è ú G S N y m Q v M I é a ù B L v F o A ó b i	grammatical
ě X ě q M a L ǒ ǎ v x K V y n V Y h J t P C ù	grammatical
ó l G G I D l ú K ù è v i i t g á a c s M X z	grammatical
ò w Z ó N Z á H g s a i Q X B ó c è a T o ò W	grammatical
ú D x A O a C ò ǒ g u ù Y ǎ F g X F p Y á b G	grammatical
A O C p W n U ú Q s V g p d Z E g a J ù i é I	grammatical
B u Y B a ù z á è ǒ U x I m v L g S è s s E d	grammatical
C z i C M L X C L h a v V U F X ǎ g D u à C M	grammatical
E H ě à n è N t B Y ě j r ó b p r è a I f á N	grammatical
F i w ě X F j x l u O B a Y s p u ó v c ú m a	grammatical
H á h W T J à V z R o a ó á D y x U Z è W R r	grammatical
I J à M n T à i á x W v P ǎ R h E ù à n U a g	grammatical
J Z Y P p a n s è é b m é u Q M R ú M z h ó S	grammatical
K g C a C ǔ K q o j e K o s O G g D n E O b ǎ	grammatical
M é è x ǒ è é k a V ǎ è d O k R T N k l ò Q G	grammatical
N I d K m l P U f ù ò k r ù Y à A C E á à A a	grammatical
O P D y F N m a r U ú B x à e l u g à á S U C	grammatical
P h R R T C F h B ě D K è R p t B R M M U a J	grammatical
R ǎ á K é J ó r m á D W Z f T é s p a n L f q	grammatical
S R ó S ù ě u r K A O ǎ J O o Z k ó n a X k o	grammatical
T v A a Z ě B é O n C n ǒ y P X m V s à ǔ V Q	grammatical
V E a z j Q I r Q é v p T K ù O v i T j h c ó	grammatical
W S ǎ J a B W è j ú C ó r d a e s K à Z p s ǎ	grammatical
X v T b e a Y ě G m U g è X ó ě s R E S ó q C	grammatical
Z E l I ò o t S è k v l ù ú p U R Q è t v k a	grammatical
a ò ù V i ě o Z ǎ K n à à Y n y H i ù ò k v l	grammatical
a Y h F s N é K é I á á b à V T u q N C a f z	grammatical
b è c Q W L f è H V F G Q A t a q D B m r w F	grammatical
c a N K D z z U o d u F J s B L S F z S R Z ó	grammatical
d v ò á l ù ù k ú I U p ǎ Y Q u a ù D Q h w Y	grammatical
f K ù D ě è p R o i B M i q ò ǎ x U a J ǔ á m	grammatical
g t a ǒ b o u b u U X r C è X J A à ǎ y a M d	grammatical
i K R w e G à à ǔ I Y è r U a R ǒ b u S ě k ě	grammatical
j i q e j ò O f h q I E I A i y E D a A r x Q	grammatical
k w Y á Z f L E X j k ǎ v N O C ù t è L a ò ò	grammatical
m E b Z m à P E é m ù g c D k ǒ h s m S L E a	grammatical
n c F X V j r k O ò u B y M s a N X à k M X ò	grammatical
p á H r y i m e ú H V K w a q Z q ǔ e l G ǒ ò	grammatical
q H s ǒ a y Y Y c E w R r m é a B X t d e ǔ W	grammatical
r I O ò w è F L i s R C U f a A V A M x B z P	grammatical
s u d U z L G a ó W O c U v ě R K w c Y K C N	grammatical
u U M p E r M N d a A á ù X ǒ ǎ w l K z à g e	grammatical
v a z ǒ ǎ X n n F I G w y ě t O T è e w H S h	grammatical
x D ó ě c O m a ù x K n F ó Z B V k F q è á o	grammatical
y e o Y M ǎ V a è é z v U ù O p i è Y j e M s	grammatical
a ù ù ǔ o a F ě u ǒ I ǒ H l I s T u Y n g à Y s	ungrammatical
ǔ D x W k q ǒ r O á e P m C u a n v ò u p w a è	ungrammatical
á H ǒ O p U m ě a B n C n i ó n W g è a F E b x	ungrammatical
à e r H O ú à W x ǎ y Z a ó S a y b E ǔ M e o p	ungrammatical
ǎ u y I R d ě F Q V n i a ě H R r y H a I E à i	ungrammatical
è ú G S N y m Q v M I é a ù B L v F o A ó a i	ungrammatical
ě X ě q M a L ǒ ǎ v x K V y n V Y h J t P a ù	ungrammatical
ó l G G I D l ú K ù è v i i t g á a a s M X z	ungrammatical
ò w Z ó N Z á a g s a i Q X B ó c è a T o ò W	ungrammatical
ú D x A O a C ò ǒ g u ù Y ǎ F g X F p Y á a G	ungrammatical
A O C p W n U ú Q s V g p d Z E g a J ù i é a	ungrammatical
B u Y B a ù z á è ǒ U x I m v L g S è s s a d	ungrammatical
C z i C M a X C L h a v V U F X ǎ g D u à C M	ungrammatical
E H ě à n è N t B Y ě j r ó b p a è a I f á N	ungrammatical
F i w ě X F j x l u O B a Y s p u ó v N ú m a	ungrammatical
H á h W T J à V z R a o a ó á D y x U Z è W R r	ungrammatical
I J à M a T à i á x W v P ǎ R h E ù à n U a g	ungrammatical
a Z Y P p a n s è é b m é u Q M R ú M z h ó S	ungrammatical
K a g C a C ǔ K q o j e K o s O G g D n E O b ǎ	ungrammatical
M é è x ǒ a è é k a V ǎ è d O k R T N k l ò Q G	ungrammatical
N I d K m l P U f ù ò k r ù Y à a A C E á à A a	ungrammatical
O P a y F N m a r U ú B x à e l u g à á S U C	ungrammatical
P h R R T a C F h B ě D K è R p t B R M M U a J	ungrammatical
R ǎ á K é J ó r m á D W Z f T é a s p a n L f q	ungrammatical
S R ó S ù a ě u r K A O ǎ J O o Z k ó n a X k o	ungrammatical
a T v A a Z ě B é O n C n ǒ y P X m V s à ǔ V Q	ungrammatical
a E a z j Q I r Q é v p T K ù O v i T j h c ó	ungrammatical
W S ǎ J a a B W è j ú C ó r d a e s K à Z p s ǎ	ungrammatical
X v T b e a Y ě G m U g è a ó ě s R E S ó q C	ungrammatical
Z E l I ò o t S è k v l ù ú p U R Q è t v k a a	ungrammatical
a ò ù V i ě o Z ǎ K n à à Y n y H i ù a k v l	ungrammatical
a Y h F s N é K é I á á H à V T u q N C a f z	ungrammatical
b è c Q W L f a H V F G Q A t a q D B m r w F	ungrammatical
c a N K D a z z U o d u F J s B L S F z S R Z ó	ungrammatical
d v ò á l ù ù k ú I U p ǎ Y Q u a ù D Q a h w Y	ungrammatical
f K ù D ě a p R o i B M i q ò ǎ x U a J ǔ á m	ungrammatical
g t a ǒ b o u b u a X r C è X J A à ǎ y a M d	ungrammatical
i K R w e G à à ǔ I Y a è r U a R ǒ b u S ě k ě	ungrammatical
j i q e j ò O f h q I E I A i a E D a A r x Q	ungrammatical
k w Y á Z f L E X j k ǎ a v N O C ù t è L a ò ò	ungrammatical
m E b Z m à P E é m ù g c D k ǒ h s m S a L E a	ungrammatical
n c F X V j r k O ò a B y M s a N X à k M X ò	ungrammatical
p á H r y i m e a ú H V K w a q Z q ǔ e l G ǒ ò	ungrammatical
q H s ǒ a y Y Y ò E w R r m é a B X t d e ǔ W	ungrammatical
r I O ò w è F L i s R C U f a A V A M a B z P	ungrammatical
s u d U z L G a ó W O a c U v ě R K w c Y K C N	ungrammatical
u U M p E r M N d a A á ù a ǒ ǎ w l K z à g e	ungrammatical
v a z ǒ ǎ X n n F I G w y ě a O T è e w H S h	ungrammatical
x D ó ě c O a a ù x K n F ó Z B V k F q è á o	ungrammatical
y e o Y M ǎ V a è é a z v U ù O p i è Y j e M s	ungrammatical
ù ù a ú Y k N m j Q Z o Q Z Y r W j D n m C v D	grammatical
ǔ E Y S U L H l L U ó á n ǔ f w H G m á a ǔ r B	grammatical
á N G a M C x j V t ú m B ǒ n à U ù T I g T F T	grammatical
à e ǔ a z Z o V m g x I x z o t O x I L e a ú H	grammatical
é I á r ǒ n z y u ù K A m i k a N ò á y J d H K	grammatical
è a ú y A b B Z o F b K x z ò z f ú é j ó G m D	grammatical
ě s ǎ k B B m E v d D s r a ǔ P k X P T t n m ǒ	grammatical
ò ú à K k a x G q Q S S è U h Q q á à T Z è d i	grammatical
