form	categorical_judgment
J v ú a x n a R z U L ǒ ò V ú a D i u b M	grammatical
L M P z I T ò S m i G ù a a a d x p l V T	grammatical
M r y a m z ǎ C a o r a B j z h k e c ò r	grammatical
O K J D G P a Z I ǔ a a Z O l z ó b ě Z x	grammatical
P j h a A p Q a ǒ a S q m d é ò j W ù C ò	grammatical
R K a á a ǎ R ò a Z ò G j d ǔ n p V ò a X	grammatical
S Y T a O g s D F p v a ǒ l z é a s p è c	grammatical
U ǔ P E h I i g L G C a ù a C y r a L d v	grammatical
V R ù ó z a a ú W W v V ò D a e ǔ x p Z O	grammatical
W p n ò é j A ó U a g a a ě è e r k r h p	grammatical
Y Z U a ǒ j x a N V h o A r ǒ a y C u b J	grammatical
Z o ó o s a t a a p p ǒ é x C J à t j f ó	grammatical
a è ó á a Y ò w A m s B a l K ě B v d I ě	grammatical
a B ù ǎ l ú a W L L h é ě a q J I D O b x	grammatical
a G a w J Y ǔ ù a e G Y ǒ g T ò W Z B z ù	grammatical
a N O s a M r a è f O L q ó g w l J t I V	grammatical
a U C y V M G a a M d à i k r n z ú b A c	grammatical
a a è J t Q t y a Z S F w G u P f B I P j	grammatical
a a i a m O u ǒ X A D Y Y é I è f K N Y Z	grammatical
a k a G j a à ǒ X A m b g é G n q é E e á	grammatical
a q l S a i N V P á a ǎ S ù Q M m P e u X	grammatical
a x P Q W n O a a I u f O T Y M D ò Q n Q	grammatical
h á M E B à k ò à a w a B a u s u j Y b g	grammatical
i a W ù v ǒ a F E a f R è é r k Q u K u ó	grammatical
k ǔ C H B r A a z ǔ l m a U x a E ò F b ù	grammatical
l a á N a j C R p P l T i X o ó a z e à J	grammatical
m l J r a F a g j H F m F i ó a Y ǎ e A A	grammatical
o R h á a J B Z Y a é w ú S y t I V a d a	grammatical
q ò w a i U n a C w é n k a J D C K w B d	grammatical
r Z à G T T ě i D l a a a S Q w R ǒ j ǎ f	grammatical
s u s G N q P a X a a N w m y B ó e ú e F	grammatical
u ú s ǒ ù ú á p è a a y ě t W a e ó G r C	grammatical
v a Q I ú s D q U a h ǒ a f s V q m B ǔ C	grammatical
x ò q O é p ǒ A a L k a a v o e O R b Z N	grammatical
y O u a a P P ǔ a U ú v v k é ě Z c e C ǒ	grammatical
ù ù ù O K C F J a a f P a k Y c f á z b Q ó	ungrammatical
ǔ Y t a t a H a I r p k l g M h C ǎ à v K	ungrammatical
à ù l x T à ù l J I X ò à a K ǒ á z a f G	ungrammatical
d T r ú a ě X l a ó ó P a M j E S q E b A	ungrammatical
é w p l è ǔ a V t i a O W v t è h S T Z d	ungrammatical
ě B u r Y a H D a I ò r Z ú c g k y C M X	ungrammatical
ó T j N D U H s a a R T K G b c U r b a A	ungrammatical
ǒ ě G é K a v é T ǎ a v ǔ h w e s ǎ A é ú	ungrammatical
ú h ǎ q a a P x ú T r L C b S Q F i x B a	ungrammatical
B F Y J á z E o a F y d é p l G a i a N e	ungrammatical
C k t a r W m s a x a ò x K ù V P é J r F	ungrammatical
D y H w X x M I u a ó ú A v M à T a r d ó	ungrammatical
F a H g w a C B à g e Q d ě à r ǒ q s à n	ungrammatical
H ě a N a à I I W ǔ b a A e ù x W u h s E	ungrammatical
I a m U l R w G V p é k J a C v g f E s V	ungrammatical
J v ú a x b n a R z U L ǒ ò V ú a D i u b M	ungrammatical
e L M P z I T ò S m i G ù a a a d x p l V T	ungrammatical
M r y H m z ǎ C a o r a B j z h k e c ò r	ungrammatical
O K J D G P a Z I ǔ a p Z O l z ó b ě Z x	ungrammatical
P j h k A p Q a ǒ a S q m d é ò j W ù C ò	ungrammatical
R K h á a ǎ R ò a Z ò G j d ǔ n p V ò a X	ungrammatical
S Y T a O g s D F p v a ǒ l z d é a s p è c	ungrammatical
U ǔ P E h I i g L G C a ù y C y r a L d v	ungrammatical
V R ù ó z a a ú W W v V ò D f a e ǔ x p Z O	ungrammatical
W p n ò é j A ó U a g a a ě è N r k r h p	ungrammatical
Y Z U a ǒ j x l N V h o A r ǒ a y C u b J	ungrammatical
Z d ó o s a t a a p p ǒ é x C J à t j f ó	ungrammatical
a è ó á T Y ò w A m s B a l K ě B v d I ě	ungrammatical
a B ù ǎ l ú d W L L h é ě a q J I D O b x	ungrammatical
E G a w J Y ǔ ù a e G Y ǒ g T ò W Z B z ù	ungrammatical
a N O s a M r h è f O L q ó g w l J t I V	ungrammatical
a U C y V M G E a M d à i k r n z ú b A c	ungrammatical
a a è J t Q t y h Z S F w G u P f B I P j	ungrammatical
a a i f a m O u ǒ X A D Y Y é I è f K N Y Z	ungrammatical
a k N G j a à ǒ X A m b g é G n q é E e á	ungrammatical
a q l S C i N V P á a ǎ S ù Q M m P e u X	ungrammatical
a x P Q W n O P a I u f O T Y M D ò Q n Q	ungrammatical
h á M E B à k ò à a w u B a u s u j Y b g	ungrammatical
i a W ù v ǒ a F E B f R è é r k Q u K u ó	ungrammatical
k ǔ C H B r A a z ǔ l b a U x a E ò F b ù	ungrammatical
l a á N a e C R p P l T i X o ó a z e à J	ungrammatical
m l J r T F a g j H F m F i ó a Y ǎ e A A	ungrammatical
o R h á a J B Z Y a é w ú S y t I V a S a	ungrammatical
q ò w a i U n a C w é n k a J D C K w B C	ungrammatical
r Z à G T T ě i D l a W a S Q w R ǒ j ǎ f	ungrammatical
s u s G N q P N X a a N w m y B ó e ú e F	ungrammatical
u ú s f ù ú á p è a a y ě t W a e ó G r C	ungrammatical
v a Q I ú s D e q U a h ǒ a f s V q m B ǔ C	ungrammatical
x ò q O é p ǒ A a L k a K v o e O R b Z N	ungrammatical
y O u z a P P ǔ a U ú v v k é ě Z c e C ǒ	ungrammatical
ù è W U t Z m h y a W ò k ó y U t a è a b ǒ	grammatical
ǔ X ò B U w u j t I a ǒ ǒ M è a j a v m P f	grammatical
à é J j ǎ a a l X n Y a ě X l ú e K t h ǒ q	grammatical
ǎ S a Z ǎ I K t U a M a z à z l g s J à D c	grammatical
é y i ǎ l à a Y F w Z y j a y g V u z a p e	grammatical
ě R N r F J o H w X a j D a x à a p c D ò s	grammatical
ó y ó O Z R t S G P v P n h Z a s a a B c h	grammatical
ǒ K é J a w j a w z a è r á p H i R á Z c N	grammatical
ú a a n i w a Q l p d a k r R p v L A S X ù	grammatical
B B T y a á D C Y ǒ a I M ú é a é b N i U P	grammatical
C a l S é K u l a è p F a X v L H L f h k V	grammatical
D z i D P O m a a G j u L E w a i C ò u C d	grammatical
F a D v p v V H a ó m w a T S P f ò D á Z C	grammatical
G t z y a h Q a a ě Y ǎ Z j j u y d d q Y D	grammatical
I ǎ a a a t C d h b W ǔ ǒ G r h x E S M w E	grammatical
J a ǔ a y Q a e ù e A W ǎ O Z C r W L ě ó á	grammatical
L ǔ é h k R B n a j L C s a á N S a C e l e	grammatical
M S r M D J Z ó à ú m ǎ a a Z è x a I Q k d	grammatical
O ǎ l y ě a I t ǔ S ǒ H q a ò D a ǔ S o L f	grammatical
P l O á a m a a ú m g ǎ A H s i V ú f t x h	grammatical
R F a v q o u q n N è ú ě E a l V ǔ a Y j d	grammatical
S g é v g ǎ a H ù Z U g r o á a a p P C d H	grammatical
U ě à a X a r u E a à Z t ú H é P p x b d z	grammatical
V J V w V V a a s W F a b á ó h z ò k x D ǎ	grammatical
W l ú J a ǔ w K n o a j ù U ù L ù a I ǔ c è	grammatical
Y P h a i ù Z U ǒ a a J ǔ d q g R v Z S á Z	grammatical
Z p á ǎ V s q a a a A T w k w g ú b X y D Y	grammatical
a è n T J a ú I l é F q T ó ó a I S e p b f	grammatical
a B ú F Q v ǒ A m a j B p ò h L A a z b h y	grammatical
a H h v P X a o ǒ ǒ g w w C a B u e g A q W	grammatical
a N u A v z ǔ a L l a c E e ě l ó l r W W ù	grammatical
a V ù a P U j U ě F ó h ó w m I a z U b K ǒ	grammatical
a a D á p N s ù L y C C E o i l a è f K Z u	grammatical
a a s t ǔ X H K Z ǔ L à o T a X u Q d L y M	grammatical
a l v ù q H T a a m H ó H f B L b w H w u g	grammatical
a u G P r p S ù a ó O è ǔ H w a T c H ǒ R G	grammatical
g E X P U a a Y a ò ě O z e g H C j e n ǒ ě	grammatical
h a q L H A G u à P é a è T à Z a S e V x P	grammatical
j B a a ú D x ǒ s è Q ǔ a l a H d F p ù é g	grammatical
k h v q W a r a á ǒ a B ě x M E W ǒ ù ǎ c k	grammatical
l t y O w ǎ a a a ě ó ó M x ě Z D o d A V g	grammatical
n B g j a X a a s ǔ N ò Y e a n W w B d p j	grammatical
o n h g z é Q ǔ a a D i ě a s G b ó L p ò l	grammatical
q F P W a Q h a Z C K x t U ǎ F S a O d e X	grammatical
r n Z h ǎ a D W a a T n w e á Q Y k ó I J M	grammatical
t G a T é T ó a l v u l G s a e n r Y á C R	grammatical
u a á h a a Q k p ú C T ú V f ǎ M h Q é n F	grammatical
v i N V a k s ě L ù z W a K N K S a J s I c	grammatical
x D D r a ù ǔ ǎ B M Y a a s P B t n ò f E s	grammatical
y a è F ě V a à O J a D B p S é k H k f g S	grammatical
ù è W U t Z m h y a W ò k ó y U t a è ǎ b ǒ	ungrammatical
ǔ e ò B U w u j t I a ǒ ǒ M è a j a v m P f	ungrammatical
à é J j ǎ a b l X n Y a ě X l ú e K t h ǒ q	ungrammatical
ǎ S a Z ǎ I K t U a M V z à z l g s J à D c	ungrammatical
é y i ǎ l à a Y F w d Z y j a y g V u z a p e	ungrammatical
f ě R N r F J o H w X a j D a x à a p c D ò s	ungrammatical
ó y ó O Z R t S G P v P n h Z a s D a B c h	ungrammatical
ǒ K é J a w j a w z á è r á p H i R á Z c N	ungrammatical
ú a a n i w ě Q l p d a k r R p v L A S X ù	ungrammatical
B B T y a á D C Y d ǒ a I M ú é a é b N i U P	ungrammatical
C a l S é K u l a è p F a X v L H L è h k V	ungrammatical
D z i D P O m a a G j u L E w a i C ò u C	ungrammatical
F a D v p v V H a ó m w a T S P j ò D á Z C	ungrammatical
G t z y a h Q a R ě Y ǎ Z j j u y d d q Y D	ungrammatical
I ǎ a a w t C d h b W ǔ ǒ G r h x E S M w E	ungrammatical
J a ǔ V y Q a e ù e A W ǎ O Z C r W L ě ó á	ungrammatical
L ǔ é h k R B n j L C s a á N S a C e l e	ungrammatical
M S r M D J Z ó à ú m ǎ a a d è x a I Q k d	ungrammatical
O ǎ l y ě a I t ǔ S ǒ H q a ò D a ǔ S o L P	ungrammatical
P l O á a m p a ú m g ǎ A H s i V ú f t x h	ungrammatical
R F a v q o u q n N è ú ě E a l V ǔ a Y j t	ungrammatical
e g é v g ǎ a H ù Z U g r o á a a p P C d H	ungrammatical
U ě à a X a f u E a à Z t ú H é P p x b d z	ungrammatical
V J V w V V a a s W F m b á ó h z ò k x D ǎ	ungrammatical
W l ú J a ǔ w K n o a j ù U ù L ù a I ǔ ú è	ungrammatical
Y P h a i ù Z U ǒ è a J ǔ d q g R v Z S á Z	ungrammatical
Z p á ǎ V s q F a a A T w k w g ú b X y D Y	ungrammatical
v è n T J a ú I l é F q T ó ó a I S e p b f	ungrammatical
a B ú F Q v ǒ A d a j B p ò h L A a z b h y	ungrammatical
a H h v f P X a o ǒ ǒ g w w C a B u e g A q W	ungrammatical
C N u A v z ǔ a L l a c E e ě l ó l r W W ù	ungrammatical
a V ù a d P U j U ě F ó h ó w m I a z U b K ǒ	ungrammatical
a a D á p N s ù L y C C E o i l a è V K Z u	ungrammatical
a a s t ǔ X H K Z ǔ L à o T ě X u Q d L y M	ungrammatical
a l e ù q H T a a m H ó H f B L b w H w u g	ungrammatical
a u G P r p S ù a ó O è ǔ H w D T c H ǒ R G	ungrammatical
g E X P U a á Y a ò ě O z e g H C j e n ǒ ě	ungrammatical
h a q L H A G u à P é o è T à Z a S e V x P	ungrammatical
j B a c a ú D x ǒ s è Q ǔ a l a H d F p ù é g	ungrammatical
k h v q W a r u á ǒ a B ě x M E W ǒ ù ǎ c k	ungrammatical
l t y O w ǎ a ó a ě ó ó M x ě Z D o d A V g	ungrammatical
n B g j a X a k s ǔ N ò Y e a n W w B d p j	ungrammatical
o n e h g z é Q ǔ a a D i ě a s G b ó L p ò l	ungrammatical
q F P d W a Q h a Z C K x t U ǎ F S a O d e X	ungrammatical
r n Z h ǎ a D W a a T n w H á Q Y k ó I J M	ungrammatical
e G a T é T ó a l v u l G s a e n r Y á C R	ungrammatical
u l á h a a Q k p ú C T ú V f ǎ M h Q é n F	ungrammatical
v i N V a k s ě L ù z W a K N K S a J s I y	ungrammatical
x D D r a ù ǔ ǎ B M Y a n s P B t n ò f E s	ungrammatical
y a è F ě V H à O J a D B p S é k H k f g S	ungrammatical
ù ǔ m Z D L p W k G a è a n a i b Y ǎ Q n h e	grammatical
ǔ J B N H z T A x a K p X W a a ù f j y Q ò ě	grammatical
á a x E ǎ a l g ǔ g J à l ú a W t á W m f t ǒ	grammatical
ǎ G k R Q x a ǎ o Q ě é x a V Y ě T W y W a b	grammatical
é a ù M H ǔ a Q R M k ò B S a F c z p I E s I	grammatical
è q L a p P A è o a X ě n E a o o T G è e n G	grammatical
ó a C a v I V u i a e n u q E g J ě I P è i V	grammatical
ǒ ù o a T a l V t q W x a b E P o T S W l à è	grammatical
ú O n ě é a H V h g i a Z á K a K K à x ò c o	grammatical
A o k ò a v a i M t R A z ě T Y m F s a U G c	grammatical
C B a a B j p è P a Z á O A r I L d K ó V x ǔ	grammatical
D a K a o M ǔ Q ě w F q G ǎ O B a s K f u x ǎ	grammatical
E z S a j P ú a r ú W a M S c u r w G U u Z G	grammatical
G a a I U à a ǔ t K U k O N è I n p d ó à à M	grammatical
H s H ù G n a o A n M I p n h T a á a A z c ǔ	grammatical
J Y é W ǔ i z m T a i y X u p q è a G E a W b	grammatical
K a p a B E D O Q J H L O J A v F l V M a q e	grammatical
M ú J Z C C p a a r ù a Y j q j O h B Y ǎ d d	grammatical
N a z N P a è é ě a L P d R G ǎ k t C k á à R	grammatical
P N á T W i ó a a A v t G m ǔ a b o l D k l a	grammatical
Q o N C a Q a S X j Z D n a V A P J á a ǎ O f	grammatical
S H à h G P p P ǎ ǎ a N a B K l C A ò h ò a e	grammatical
T a ò Q ó ú O F ǔ q V ú w u A è a A ú ú m a c	grammatical
V ù a a M G D l k h i F ò G N a c U Z S ù t J	grammatical
W a H T a à a Y O D d I U q y á W r Y h d w J	grammatical
Y á C ó a K a o w V a v K N f S ě K u b á t J	grammatical
Z a u D a i B à a w I t ǔ Z á á q K N n è X f	grammatical
a é a ě q á a é I ò è V R F H x ǔ v t à K d n	grammatical
a C é w è k á i k r I a p Y a r g s b n s l J	grammatical
a J y u Z a a a ǔ ó F ù Y ó p s à g y à y ǎ f	grammatical
a Q a w x è n p G a L à K c ú R ǔ ě U P ó h I	grammatical
a X Q G é v R h ó N S ù a a c H L d è n t J A	grammatical
a a S ǔ è o S K a b é R ó é M ǔ S Y x k W J A	grammatical
a h ě g J a ù B ǎ X t Q a H K J O h u q f A k	grammatical
a p H l I W v N ù a N B S ò r E m s Y a S f B	grammatical
a v k ù a r n j a z l i c G o D l Y a l è ò ě	grammatical
g U k a ě Y é Q F E C a t G I M a w Q m j ù b	grammatical
h p H J a x o L ě z q v P a R a l b S i v u a	grammatical
j è a r J ú z x a A a F u E ǒ à o K K t f ǒ ě	grammatical
k a ú i D a q á K W é ú a Y b W G c c r T ǒ á	grammatical
l i Q h P O D a D z t F è a Y a u o b Z é N G	grammatical
n I m W V ò W j a a Z u é a g ú á K o e v H S	grammatical
o q é è E p a W é K M w k à u T G a a c o ě ò	grammatical
q Q U a x ú G P à a O á H v ò a á d j ǎ Q p v	grammatical
r g J à X E z D a è P y a é ě ú r r x a c D u	grammatical
s v i w o s G y G l ě U a ǒ a z ù n é W a P d	grammatical
u L U u Z a X N g ǔ a a ǒ p D V y p B h D B d	grammatical
v Z à a h ú l H m W E o H a X a c W C D ǎ Z ù	grammatical
x D a x M t a R a X G O t N Y S P d b t f O e	grammatical
y X S M j S G a u J h ǎ a D t E m u a x L d P	grammatical
ù ǔ m Z D L p W k G a è E n a i b Y ǎ Q n h e	ungrammatical
ǔ J B N H z T A x a K p X W w a ù f j y Q ò ě	ungrammatical
á a x E ǎ a l g ǔ g J e l ú a W t á W m f t ǒ	ungrammatical
ǎ G k R Q x a ǎ o Q ě é x Y V Y ě T W y W a b	ungrammatical
é a ù M H ǔ y Q R M k ò B S a F c z p I E s I	ungrammatical
è q L a p P A è o a X ě n E a o o T G è h n G	ungrammatical
ó a C é v I V u i a e n u q E g J ě I P è i V	ungrammatical
ǒ ù o a T a l V t q W x E b E P o T S W l à è	ungrammatical
ú O n ě é a H V h g i ě Z á K a K K à x ò c o	ungrammatical
A o k ò a v a i M t R A z ě T Y m F s a U G ǔ	ungrammatical
C B a a B j p è P a Z á O A r I L ù K ó V x ǔ	ungrammatical
D A K a o M ǔ Q ě w F q G ǎ O B a s K f u x ǎ	ungrammatical
E z S a j P ú a r ú W a M S D u r w G U u Z G	ungrammatical
G a a I U à a ǔ t K U k O N è I n p E ó à à M	ungrammatical
H s H ù G n a o A n M I p n h T a á ú A z c ǔ	ungrammatical
J Y é W ǔ i z m T a i y X u p q è a G E a W m	ungrammatical
K I p a B E D O Q J H L O J A v F l V M a q e	ungrammatical
M ú J Z C C p a a r ù é Y j q j O h B Y ǎ d d	ungrammatical
N a z N P c a è é ě a L P d R G ǎ k t C k á à R	ungrammatical
P N á T W i ó a a A v t G m ǔ a ǔ o l D k l a	ungrammatical
Q o N C a Q a S f j Z D n a V A P J á a ǎ O f	ungrammatical
S H à h G P p P ǎ ǎ ù N a B K l C A ò h ò a e	ungrammatical
T a ò Q ó ú O F ǔ q V ú w u A è a A d ú ú m a c	ungrammatical
V ù a a M G D l k h i b F ò G N a c U Z S ù t J	ungrammatical
W a H T Y à a Y O D d I U q y á W r Y h d w J	ungrammatical
Y á C ó a K Y o w V a v K N f S ě K u b á t J	ungrammatical
Z a u D a i B à Z w I t ǔ Z á á q K N n è X f	ungrammatical
j é a ě q á a é I ò è V R F H x ǔ v t à K d n	ungrammatical
a C é w è k á i k r I Q p Y a r g s b n s l J	ungrammatical
a J y b Z a a a ǔ ó F ù Y ó p s à g y à y ǎ f	ungrammatical
a Q a w x è c n p G a L à K c ú R ǔ ě U P ó h I	ungrammatical
a X Q G d v R h ó N S ù a a c H L d è n t J A	ungrammatical
ò a S ǔ è o S K a b é R ó é M ǔ S Y x k W J A	ungrammatical
a h ě g J a ù B ǎ X t Q P H K J O h u q f A k	ungrammatical
a p H l I W v N ù a N B S ò r E m e s Y a S f B	ungrammatical
a v k ù a r n j a z l i R G o D l Y a l è ò ě	ungrammatical
g U k a ě Y é Q F E C a t G I M z w Q m j ù b	ungrammatical
h p H J a b o L ě z q v P a R a l b S i v u a	ungrammatical
j è a r J ú z x a f A a F u E ǒ à o K K t f ǒ ě	ungrammatical
k a ú i D a q á K W é ú Y b W G c c r T ǒ á	ungrammatical
l i Q h P O D ù D z t F è a Y a u o b Z é N G	ungrammatical
n I m W V ò W j a a Z u é a g ú á K o z v H S	ungrammatical
o q é è E p a W é K M w k à u T G f a a c o ě ò	ungrammatical
q Q U a x ú G P à a O á H v c ò a á d j ǎ Q p v	ungrammatical
r g J à X E z D a è P y M é ě ú r r x a c D u	ungrammatical
s v i w o s G y G l ě U a ǒ w z ù n é W a P d	ungrammatical
u L U u Z a X N g ǔ ǔ a ǒ p D V y p B h D B d	ungrammatical
v Z à c a h ú l H m W E o H a X a c W C D ǎ Z ù	ungrammatical
x D a x M t a R à X G O t N Y S P d b t f O e	ungrammatical
y X S M j S G a u J h ǎ a D t E m u c a x L d P	ungrammatical
ù ù v a U ě a X A k y B a o w r T ǒ j O ǔ f B é	grammatical
ǔ T S a v s a Q a B l á r c à ǎ á D k Z N G d m	grammatical
á a Y l n D n y O A a r t E X a ú ò o j P f ě l	grammatical
à w y r A a a a n r g j ǎ C c F T U I A è K g ó	grammatical
é X J ě L A ǎ a a G R ò N é u L ǎ a a c y r C p	grammatical
è o u U a B J t a I ǎ g ò R ú s C ǎ R E a R d x	grammatical
ó C Y O X H J Y Y Z g a X a k l ǒ a y m Z ǎ T e	grammatical
ò a a y g x r I H a G à h à q ǔ G m J P z e X Z	grammatical
ǒ x k á g w a ò r a h à ě a ě h M j c v U ó c ò	grammatical
A O ě p M a a ǒ á ǎ Z a s á d ó y X F k é s T m	grammatical
B z U r U T è P W ó G D a I m u a a M b Y D b w	grammatical
D Q ó a ó X N t N è E u X ě u a F D O a v b x O	grammatical
E o r H l o G i s a á ú Q X n á a n a Z M m c é	grammatical
G K E à G H a a n F z ǔ B x n y Z r à x ǎ a m b	grammatical
