form	categorical_judgment
A c a b a b a J ù T X b v e Y Z t ò u f F à	ungrammatical
C b ě k S ù Z m a b a b è a R h ó I à M l u	ungrammatical
E Q é ǒ Q B K g b h a b ǎ ě G a b u F a v	ungrammatical
F f a q b A m a S Y b m i ó a r à l á b L à	ungrammatical
H Y c é b s ù a b a Q ó b g a ǎ E ǔ I X X	ungrammatical
J A f a C b a b è D i u a ò h à l L b K z	ungrammatical
K e b a B b O A Q t P a z b n Y k a ǔ E P	ungrammatical
M a Z W b E ù s I a i y v b h a ù b W l v	ungrammatical
a q b n E g a r u I à m m á b l K p a ǎ b	ungrammatical
P Z G b V I i W N a b R a b ǒ á J x F ě V a	ungrammatical
Q u D n a F b a m s ù J q C b s y P k Q a b	ungrammatical
S S C b B u a O b K C w s o à K k a b a T b	ungrammatical
T u b a b r a p b z j a B ǎ Q j ù O J é F á	ungrammatical
V b D N i ò a b U a b é W i à k j a ǎ w I	ungrammatical
X ù b a b O D R a b ǎ J a I h g u G é W	ungrammatical
Y e b a x b I R n ó a X b N y h H a x ò H	ungrammatical
b a á T ǒ b g t C z C a Z b h a n g R à H g	ungrammatical
a D j ě f v é O b a b a J é b X a á I i V	ungrammatical
a Q x s A Y o C r b a b Y S Q L n á Q a r b	ungrammatical
a b J O a q á b i a V C ù X b P L D s ǔ D O	ungrammatical
a h k v I K b á t S h t a Z b N B t a b N T	ungrammatical
a u b j V ò P a b Z Y a s B r ò á b Q X Q	ungrammatical
b ě a E b a C X é à b Y T ú P m S a á q m	ungrammatical
b J ó E q ù Q u x a I b a ò b a ú F Y a a U	ungrammatical
b Y U P H a X B s b S i D M ǎ z a Y b a X	ungrammatical
b a t w b S a H L b ú R i a x j g á à Q à	ungrammatical
b q P L t a p b D w V S q B a b ù à X r a m	ungrammatical
c X b h ú J a b p a l b s ǎ ó ǒ O k K H Y a	ungrammatical
a ǎ b g o w a b U a U m b K h e X Z I v m	ungrammatical
f s u e d b a O b Y O G t a D b u W R à a M	ungrammatical
h a B b A B Q u H w z a b K a Z N A i b o	ungrammatical
j E n N G z ǒ b V n l a H b a b M ù a x Z	ungrammatical
b k a v m b m a n b J H ǒ ò O L i Y D y j a	ungrammatical
l z a j b a b Q ú Q a Y y X K B w ó W n b	ungrammatical
n a X C L L k é a b ě ě a A b P Y a b ǒ s	ungrammatical
p b ǎ W a S Z z H A b a C b L v a y u m h e	ungrammatical
q a ǔ J b y D a ú E O L b é a h b P H k è G	ungrammatical
s é Y r p d ó a b A N i a h b ó a R M b v	ungrammatical
t b B a b Z ó H ě J ǎ ǎ a r k b a e L ě J	ungrammatical
v O é a b I a b M a K G Z q t ǒ b u U B ú	ungrammatical
w j b a x C T è o K b a b G i Y ě L a u s	ungrammatical
y X a U T a C b ú è O l a z r é b n a b z	ungrammatical
ù ù a P Z j P a b a b E B G x D r V é g è o	grammatical
ǔ b ú S M E E b è t O a l ò b o a m ǒ d G ú	grammatical
à G L s X i a W ó j b à J j S a ě s i b M a	grammatical
ǎ b E K V b y a C b ǔ ě á ǎ a T ǒ ó y N ě G	grammatical
è é a v j M p F ǒ U N ò b a é i L X b E n a	grammatical
ě d C j C J q D z á C b a b è h m a b U N A	grammatical
ò U t a b ó ǒ D Y D a Y ó é h l J a b à á l	grammatical
ú B O t K é B D Q S x b a ǎ b M ǒ V a u a f	grammatical
A S C p f Q d a b a t t R S n b z s a w á o	grammatical
C è y y B A W a O Z B a b K a ǔ D l P b ǒ X	grammatical
D b Q I a H u Z b H r ě ù A b a C O d W ǎ R	grammatical
E p B á q c ǎ y C ě b a D ǎ s b a m h q ó a	grammatical
G P ě a g à C m n F b a ò r a P b r e ó k ó	grammatical
I G p à Y Q b a L X K F F a b O t ě q à a a	grammatical
J b u I I ǒ j u à A D ě b z J ǎ a q b V a G	grammatical
K x z K O v L j j á a b a m W L ǒ ú è b ǎ a	grammatical
M a r o K O b O g m l S à C U b C a ǎ T ǎ b	grammatical
O N l a à á Y b p a F V H g D x l Z à a O b	grammatical
P l b A m a l N b k a b P ú ǔ è ú n g g p A	grammatical
R f b p I a F b q U U w F j j z ù m b a s f	grammatical
T L ó ě l b g n a v Z b á g x a P ě S b M d	grammatical
V ù á X ǒ a K B r b a L m V n x x ò b F a z	grammatical
W O c S a W D N t o b a m H a C M ǒ s v b à	grammatical
X b O ě Z E ǔ a é A E ǎ p h K a b ú a c B O	grammatical
Z C b a M N L v B i a b Z u G R I a B o ù H	grammatical
a è b I à b Z T D R n a R ò P E ǔ M k p b w	grammatical
a I b ǒ ǒ t ě b a m Q s m B b l z o w x J w	grammatical
a Y T o Z t ǒ é o a F W ě y D b i è x r a b	grammatical
a b q ó a L b ǎ D r ù o b I I ǎ ǔ u B C l E	grammatical
a q b h v D g S A x x a á b J H S k a S y F	grammatical
b è ě C x ù g A a b é y H a ǔ J J j d a g è	grammatical
b I q h S a ǎ ě o Q M à o b a B n ě o è Q b	grammatical
b V H é m C b N a h J H o B v O b a ú i p C	grammatical
b a g q b k V l K h a ú b á g X N Q ó é é w	grammatical
b o a H U s E I è W b ú p s j W q a à é a N	grammatical
b z a b u è i o Y a ǒ b K R P h T ó Q f O Y	grammatical
d e z ù n q J M a a ò b L U a A N g a m b é	grammatical
f F T a O v à t ù J ò r b p X Q ǎ a b ù a K	grammatical
h à a b g à k R B M a T O ù è O b Z S á R b	grammatical
i M t a b j L Z a u ǔ B j p a C b q A B r k	grammatical
k ò F a b a ú ò Z b o i à t x D ǒ b C z Z y	grammatical
l b ó b b a b q P T a w B o E s J F D ǒ p P	grammatical
n P N E a b l g a ù b b C ǒ c s D D ǎ V C N	grammatical
o y b a L x b T y a g S a w J J ǒ a w o ǎ U	grammatical
q a ě ù b C X a à y A b á i y ǔ A ú ó b U P	grammatical
s é j ě B a I G á h b b B a z x b a b n s j	grammatical
t a u b o L a h M D S p N T l ò x n b a f b	grammatical
v C b é a V o D C o z b ě w q Q Y ó s a b L	grammatical
w v b M q é V M a q w T Q y b w J a D a n i	grammatical
y b W T a w b Z Z Z b r W é K á o ú g T C a	grammatical
ù ù a b P Z j P a b a b E B G x D r V é g è o	ungrammatical
ǔ b ú a M E E b è t O a l ò b o a m ǒ d G ú	ungrammatical
à G L s X i b a W ó j b à J j S a ě s i b M a	ungrammatical
ǎ b E K a V b y a C b ǔ ě á ǎ a T ǒ ó y N ě G	ungrammatical
è é a v j M p F ǒ U N ò b a é i L X b E n a b	ungrammatical
ě d C j C J q D z a C b a b è h m a b U N A	ungrammatical
ò U t a b ó ǒ D Y D a Y ó é h l J b a b à á l	ungrammatical
ú B O t K é B D Q S x b a ǎ b M ǒ V a b a f	ungrammatical
A S C p f Q b a b a t t R S n b z s a w á o	ungrammatical
C è y y B A W a O b B a b K a ǔ D l P b ǒ X	ungrammatical
D b Q I a H u Z b H r ě a A b a C O d W ǎ R	ungrammatical
E p B á q c ǎ y C ě b a D ǎ s b a m h b q ó a	ungrammatical
G P ě a g à C m n F b a ò r b a P b r e ó k ó	ungrammatical
I G p à Y Q b a L b K F F a b O t ě q à a a	ungrammatical
J b u I a ǒ j u à A D ě b z J ǎ a q b V a G	ungrammatical
K x z K O b L j j á a b a m W L ǒ ú è b ǎ a	ungrammatical
M a r o K O b O g m l S a C U b C a ǎ T ǎ b	ungrammatical
O N l a à á Y b p a F V H b g D x l Z à a O b	ungrammatical
P l b A m a l N b k a b P ú ǔ è a ú n g g p A	ungrammatical
R f b p I a F b q U U w F j j z ù a b a s f	ungrammatical
T L ó ě a l b g n a v Z b á g x a P ě S b M d	ungrammatical
V ù á b X ǒ a K B r b a L m V n x x ò b F a z	ungrammatical
W O c S a W D N t o b a m b H a C M ǒ s v b à	ungrammatical
X b O ě Z E ǔ a é A E b ǎ p h K a b ú a c B O	ungrammatical
Z C b a M N L v b B i a b Z u G R I a B o ù H	ungrammatical
a è b a I à b Z T D R n a R ò P E ǔ M k p b w	ungrammatical
a I b ǒ ǒ a t ě b a m Q s m B b l z o w x J w	ungrammatical
a b T o Z t ǒ é o a F W ě y D b i è x r a b	ungrammatical
a b q ó a L b ǎ D r a o b I I ǎ ǔ u B C l E	ungrammatical
b a q b h v D g S A x x a á b J H S k a S y F	ungrammatical
b è ě C x ù g A a b é y H a ǔ J J j b a g è	ungrammatical
a b I q h S a ǎ ě o Q M à o b a B n ě o è Q b	ungrammatical
b V H a é m C b N a h J H o B v O b a ú i p C	ungrammatical
b a g q b k V l K h a ú b a á g X N Q ó é é w	ungrammatical
b o a H U s E I è W b ú p s j W q a b é a N	ungrammatical
b z a b u è i o Y a ǒ b K a P h T ó Q f O Y	ungrammatical
d e z ù n q J M a a ò b L U a A N b a m b é	ungrammatical
f b T a O v à t ù J ò r b p X Q ǎ a b ù a K	ungrammatical
h à a b g à k R B M a T O ù è O b Z S á a b	ungrammatical
i M t a b j L Z a u ǔ b B j p a C b q A B r k	ungrammatical
k ò F a b a ú ò Z b a i à t x D ǒ b C z Z y	ungrammatical
l b ó a b a b q P T a w B o E s J F D ǒ p P	ungrammatical
n P N E a b l g a ù b a b C ǒ c s D D ǎ V C N	ungrammatical
o y b a L x b T y a b S a w J J ǒ a w o ǎ U	ungrammatical
q a ě ù b C X a à y A b á i y ǔ A ú ó a b U P	ungrammatical
s é j ě B a I G á h b ǎ B a z x b a b n s j	ungrammatical
t a u b o L a h M D S p N T l ò x n b a P b	ungrammatical
v C a b é a V o D C o z b ě w q Q Y ó s a b L	ungrammatical
w v b M q é V M a q w T Q y b w J a D b a n i	ungrammatical
y b W T a w b Z Z a b r W é K á o ú g T C a	ungrammatical
ù ǔ O R a K b X á ǔ x T t a ò b Z a v i ò F B	grammatical
ǔ b ǔ é r a ù b g W ú a ǒ ǒ l A o P P b f K P	grammatical
à B L B a H h X b s k O i ú l i a E b X M P a	grammatical
ǎ a Y ù V M E o a r b ě a P D F T b a Y ě ú a	grammatical
è ǒ B b q ǔ a L t b v é p x L A S b a u o ǔ k	grammatical
ě r q b Z I q M a w á g é z D s b q a b ě q g	grammatical
ò a b é ó a y h t ě C b u k ǔ O ǎ v I r V b g	grammatical
ú B u t H a A b U m p a Z b á p à a ǒ V O K ò	grammatical
A s h j F q D b ú a o b a o l m w G S é a F h	grammatical
C X ǔ a u m n b é ù r a p b Q ě k o C i ǔ S b	grammatical
E ù ó A b é a G b X a ú o Q ǒ é m ǎ a E b a P	grammatical
F a E E r b L ò ò a L b w v ù à g b x x d é P	grammatical
G y S b L a ǔ R ù c S C a m H m p E W ǎ x b a	grammatical
I X á A F h l a g y ǎ b ú a B b V v k P H n a	grammatical
K ó a S j ú b W m M y p m n k g b a F b ó P y	grammatical
L d b N a p á b m à a S x z ó g G i u k n R a	grammatical
N C Z x f U a C b j k p G b X é a é X j b ě X	grammatical
O d b F é l I ú l t ò b E F k a ǔ b k ú G a I	grammatical
Q T b a q w R Y ù ù b W V ó O ě ù M a ǒ a f p	grammatical
R q j b a M O b C N i b p M G a V e H ě i i d	grammatical
T S Z I a X p U b S k a y r U a D b G k K z ǔ	grammatical
U m b s E à S Y b W R a b K ù o n a ǔ A ǒ U ò	grammatical
W Q S b m a g A Q ǔ Y b v a u u ǎ o B b z i é	grammatical
X u a I b a U j ò F n k Y A b C ó ě j a H Y F	grammatical
Z a G W g r ó k a J g K Z I n b a b ǎ ǔ D x ǔ	grammatical
a ǎ o j T b a x u T o u B a l F b b K F à G k	grammatical
a H X v ò l a E Q b a q E r x J ú N á i X b s	grammatical
a Y t ǒ b a ǒ u i l P á è D b ù L b N K W ě L	grammatical
a b u j l n u O H x b X a h u ě E H x y w b L	grammatical
a t ě R b ǎ a B V J ù c b M a J b N á R U e t	grammatical
b ó s e é W e a c G z p ú t a K b a h ǎ b i j	grammatical
b K a O ù é b ù à t C t b a ǔ è v i Y e S a V	grammatical
b Y B S è c l H a ú ó G T b a p á q v b a X t	grammatical
b b a R K N H T á t b h è a h g ǔ l e M g ě m	grammatical
b s a x O z é b E j F h w a k W L j ǒ a u é y	grammatical
c t D x a U l n W h T ò ě é h Q a Y b A a ǔ b	grammatical
e V J q a b ě a J p á s R F i n ò á b U K a Z	grammatical
f w J b a ò N t g b L b ě a s I x A o z l p G	grammatical
h Z U ǎ J i b M k N Z r a K N J J a O b a u q	grammatical
i s b h E a ǒ G j A a m Y b T ǎ Q H ù a ò N ò	grammatical
k F m b b F V n i a o A b a G g J O S j K Y g	grammatical
l m ǔ ǎ e q k z a ě k Q N F a B b ě J j a b ǒ	grammatical
n T F b u C ù a Y r H b a F E Q Z F o a M D ě	grammatical
o r e q F T x ó c o t b Y g a O ǒ b a b K B ó	grammatical
q Y J z h m b ó N a è D H V k b a b M v x R b	grammatical
s ó k h Q ò l a U b à a à g K E b I p V a Z G	grammatical
t a P s s ǔ b o A a U à ò ò b L a M M ó D O Y	grammatical
v F d a à A b b a b K A X t ě n I O I h a h b	grammatical
w j b a G W ù b y Q U n U P X n N J ě b E a Z	grammatical
y C G l b m a b b P S a a L V G Q i A P c A k	grammatical
ù ǔ O R a K b X á ǔ x T t a ò b Z a v i ò F b B	ungrammatical
ǔ b ǔ é r a ù b g W ú a ǒ ǒ l A o P P b a f K P	ungrammatical
à b L B a H h X b s k O i ú l i a E b X M P a	ungrammatical
ǎ a Y ù V b E o a r b ě a P D F T b a Y ě ú a	ungrammatical
è ǒ B b q ǔ a L t b v a p x L A S b a u o ǔ k	ungrammatical
ě r a b Z I q M a w á g é z D s b q a b ě q g	ungrammatical
ò a b é ó a y h t ě C b u k ǔ O ǎ v I r a b g	ungrammatical
ú B u t H a A b U m p a Z b á p à a ǒ V O K b ò	ungrammatical
A s h j F q D b ú a o b a o l m w b S é a F h	ungrammatical
C X ǔ a u m n b é ù r a p b Q ě k o C i ǔ a b	ungrammatical
E ù ó A b é a G b X Y ú o Q ǒ é m ǎ a E b a P	ungrammatical
F a E E r b L ò ò a L b a w v ù à g b x x d é P	ungrammatical
G y S b L a ǔ R ù b S C a m H m p E W ǎ x b a	ungrammatical
I X b á A F h l a g y ǎ b ú a B b V v k P H n a	ungrammatical
K ó a S j ú b W m M y p m n k a g b a F b ó P y	ungrammatical
L d b N a p á b m à a S x b ó g G i u k n R a	ungrammatical
N C Z x f U a C b a k p G b X é a é X j b ě X	ungrammatical
O d b F é l I ú l a t ò b E F k a ǔ b k ú G a I	ungrammatical
Q T b a q w R Y ù ù b W V ó O ě ù M a b a f p	ungrammatical
R q j b a M O b C N a i b p M G a V e H ě i i d	ungrammatical
T S Z I a X p U b S k a y b r U a D b G k K z ǔ	ungrammatical
U m b a E à S Y b W R a b K ù o n a ǔ A ǒ U ò	ungrammatical
W Q S b m a g A Q ǔ Y b v a u u ǎ o B b a i é	ungrammatical
X b u a I b a U j ò F n k Y A b C ó ě j a H Y F	ungrammatical
Z a G W b g r ó k a J g K Z I n b a b ǎ ǔ D x ǔ	ungrammatical
a ǎ o j T b a x u T o u b a l F b b K F à G k	ungrammatical
a H b X v ò l a E Q b a q E r x J ú N á i X b s	ungrammatical
a Y t ǒ b a ǒ u i l P á è D b a L b N K W ě L	ungrammatical
a b u j a n u O H x b X a h u ě E H x y w b L	ungrammatical
a t ě R b ǎ a B V J ù à b M a J b N á R U e t	ungrammatical
b ó s e é W e a b G z p ú t a K b a h ǎ b i j	ungrammatical
b K a O ù é b ù à t a t b a ǔ è v i Y e S a V	ungrammatical
b Y B S è Q l H a ú ó G T b a p á q v b a X t	ungrammatical
b a b a R K N H T á t b h è a h g ǔ l e M g ě m	ungrammatical
b s a x O z é b E j F h w a k W b j ǒ a u é y	ungrammatical
c t D x a U l b n W h T ò ě é h Q a Y b A a ǔ b	ungrammatical
e V b q a b ě a J p á s R F i n ò á b U K a Z	ungrammatical
f w J b a ò N t g b L a b ě a s I x A o z l p G	ungrammatical
h Z U ǎ J i b M k N Z r a b N J J a O b a u q	ungrammatical
i s b h E a ǒ G j A b a m Y b T ǎ Q H ù a ò N ò	ungrammatical
k F m b a b F V n i a o A b a G g J O S j K Y g	ungrammatical
l m ǔ ǎ e q k z a ě k b Q N F a B b ě J j a b ǒ	ungrammatical
n T F b u C ù a Y r H b a F E Q b F o a M D ě	ungrammatical
o r e q F T x ó a o t b Y g a O ǒ b a b K B ó	ungrammatical
q Y a z h m b ó N a è D H V k b a b M v x R b	ungrammatical
b s ó k h Q ò l a U b à a à g K E b I p V a Z G	ungrammatical
t a P s s ǔ b o A a U à ò ò b L a M M b D O Y	ungrammatical
v F d a à A b ó a b K A X t ě n I O I h a h b	ungrammatical
w j b a G W ù b y Q U n U P X a N J ě b E a Z	ungrammatical
y C G l b m a b a b P S a a L V G Q i A P c A k	ungrammatical
ù ù y i a á R k Y k J A b ě l u b F k a b b ú l	grammatical
ǔ b ǒ à w b è ǎ á Q U ě T a b v o o ò h è a X é	grammatical
à à u m K ě á b a h a ò b j I v a O K ǔ v z ò q	grammatical
ǎ b a n r D m S R E ě n K a b G D w ò a X o K Z	grammatical
è Z N b a W J D b a H a á D q p U G ú t L N V ǒ	grammatical
ó ě x H M b W w ú H Z ò U a ú i W B L é a b a S	grammatical
ò a b z P T S L s Z r ú H F G H F l M b y a b q	grammatical
ú è ò C Y M w w W a é b U á F a k l ó b T a E à	grammatical
A b G j A b B à ě a N Q b y O Y A u á a j d é b	grammatical
C á W D u b N a Q K b i u p ě A A B b ò a Q ó Q	grammatical
D g i ù l B M b a S u M G x A è Y b N ǔ a n m a	grammatical
F B G l E V g N Z l B L a b D L a è P b I G ó a	grammatical
G a y k á ǒ b G G a z U T b J G á A a V U m a b	grammatical
I ó J H q ǔ a Q U D z R ù M b a q I J H m Z b a	grammatical
J c C A d F g ó a g L t u F k Z g a b x a q j b	grammatical
L J k r ó q z R u b O T è S b T a b r s a B s V	grammatical
